,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
2548,043,168,022,0.0033696590715055486,0.03193452306664457
2549,039,060,122,0.0034628450329002858,0.006541178196155517
2550,161,038,129,0.0005492391375325756,0.004214950580155752
2551,141,080,115,0.009911591593437685,0.03834624719118074
2552,167,121,103,0.002024980736458626,0.004725078467454291
2553,114,011,075,0.006440337781427274,0.041611557055919235
2554,048,156,123,4.955188067312655e-06,0.020299671379364503
2555,152,046,007,0.001284384500283453,0.011411910757043064
2556,091,053,142,0.012310465179648511,0.10235401719129533
2557,085,172,044,0.0045439110273665095,0.011317256577404344
2558,140,142,092,0.004335479530765851,0.0056795028035363515
2559,089,199,078,0.0032641583482797554,0.04390225958123095
2560,036,032,195,0.001252755000172301,0.0020701890657326416
2561,057,084,108,0.0017372777544272244,0.006808779501496054
2562,052,123,016,0.023600148174150015,0.050505278448291335
2563,107,011,047,0.0041236800056676515,0.026124454880566805
2564,105,045,019,0.007862161688077518,0.000480568078388921
2565,014,199,141,0.003151700818166292,0.002655854982612227
2566,040,006,120,0.0033948932821008526,0.0028347312144240133
2567,199,040,136,0.005456216552952475,0.00425390205530829
2568,076,144,018,0.006701944224537182,0.01725633499964352
2569,060,131,196,0.0055046261631649385,0.008521244057706157
2570,098,073,173,0.021527049643006446,0.021960424486630825
2571,174,188,063,0.0027525737447534615,0.007279578843279344
2572,125,042,085,0.0013982898664404164,0.0003313346050676236
2573,148,085,160,0.0036877732160118804,0.010321947266142328
2574,052,065,027,0.000608519259681084,0.08471668521805686
2575,102,171,115,0.0074037047020840685,0.0889057504420172
2576,078,130,085,0.007027827537005149,0.00849960102249292
2577,036,098,043,0.010546455870911298,0.017678399812535384
2578,136,054,127,0.018506304184534694,0.023869896481664155
2579,166,040,159,0.010908887925376365,0.008111998578038904
2580,106,172,185,0.0026152930527830742,0.007328834728133282
2581,157,014,055,0.04001174940077623,0.17014137049994804
2582,035,036,199,0.0006973439991122543,0.007702939166627787
2583,099,071,083,0.0004983828792478606,0.00015645943283182362
2584,077,172,121,0.0023583754261377043,0.00721425649943408
2585,006,125,113,0.00022322476871672325,8.315640234779487e-05
2586,104,099,085,0.006209180843032347,0.00020590072988446728
2587,087,094,153,0.0009164794218322614,0.013972057485262646
2588,006,141,170,0.00995387655104496,0.03735089890510179
2589,046,048,198,0.0005870657595600237,0.03270624020206392
2590,157,075,101,0.040202398241529824,0.17595399225892683
2591,182,106,035,0.0009608854330775962,0.01144507613750323
2592,114,144,060,0.005932132574743898,0.03958454011404433
2593,130,081,176,0.002391833993157122,0.010898515459357938
2594,175,025,131,0.02038686354371355,0.03464245824432555
2595,109,132,025,0.006125954343035089,0.033400682286379046
2596,044,072,176,0.017671482117866733,0.07822976823314054
2597,099,025,132,0.020318703093595514,0.020815523259819835
2598,011,035,188,0.0030459214550484504,0.021744820953924937
2599,114,092,132,0.007352328858653445,0.043041707033164234
2600,161,077,140,0.0012870944078384738,0.007619264046118346
2601,158,167,178,0.004951066439835228,0.0035553124272397207
2602,192,099,036,0.0021625502876405633,0.010842430897017086
2603,181,153,120,0.009196369364575463,0.0074477258289431525
2604,153,196,013,0.0023665210875892795,0.003566409376617785
2605,117,008,023,0.008331977953880854,0.012408933280413814
2606,141,026,041,0.010350078019673581,0.03736257733641413
2607,133,144,019,0.008259250885345848,0.01709866558270301
2608,035,182,116,0.0006843917082273165,0.011892259026661689
2609,099,173,187,0.03182501855019959,0.08087086554068446
2610,013,092,060,0.00387387318691379,0.01672333428706152
2611,081,187,089,0.002608068857460122,0.07516500152403771
2612,053,174,000,0.009465312496193867,0.06654268012411757
2613,167,109,134,0.003898137104482946,0.020303877784008995
2614,150,103,031,0.015525364868824387,0.027813213356873923
2615,117,170,138,0.006901025860784116,0.017929188555158126
2616,008,165,150,0.0057072649032224865,0.012749554310827138
2617,053,092,067,0.012193190652457941,0.07842207766019904
2618,110,067,196,0.0077998672923625945,0.029994209232759195
2619,130,148,043,0.0031142687606459107,0.010414294421998482
2620,058,003,170,0.00099584385875362,0.06880338220061732
2621,055,170,144,0.007545647170483005,0.05208328217542879
2622,099,006,182,0.0005529241508984706,0.00016009479251566372
2623,147,021,122,0.005581655366485805,0.0018310225537094826
2624,183,171,150,0.0016016205931462801,0.08479209572508062
2625,099,058,021,0.000818483355535915,0.0030387764199762968
2626,081,188,062,0.0014416955709705137,0.010964187531593117
2627,068,054,170,0.009096748015097633,0.002453198462161188
2628,134,098,121,0.018461590944298,0.08717662646110558
2629,123,115,007,0.04471731378254429,0.02338739806219392
2630,187,072,054,0.003267570367674666,0.12153599474947208
2631,109,076,060,0.007997266952502469,0.022669473575475996
2632,052,150,196,0.015379446532509777,0.06028366016586939
2633,124,168,104,0.00845211729025419,0.016237976881263938
2634,048,091,036,0.010670522372306701,0.13310542590985353
2635,004,092,115,0.0037316819721693317,0.030016752958511028
2636,005,084,027,0.003698307605022877,0.004015632052262963
2637,192,167,090,0.0018299963827818067,0.010872556720994409
2638,118,050,114,0.004768715394029566,0.0438418254502021
2639,160,125,022,9.711233953535459e-05,0.00012599811257085758
2640,099,123,069,0.023960868225725962,0.016858029135213393
2641,000,176,183,0.003353755540739578,0.004598133559540307
2642,105,114,117,0.011147648510546837,0.02848908687893703
2643,108,073,198,0.013629949834993993,0.04801307717205472
2644,006,091,150,0.009859959319067135,0.08402593174129214
2645,037,054,165,0.010717094443365993,0.007614706341379618
2646,191,107,184,0.004659868390931909,0.01549659019810845
2647,123,178,082,0.023892898619244485,0.016660445703265303
2648,088,194,005,0.010115930487928693,0.028417433775598466
2649,094,136,151,0.012197727858753726,0.03627507675130348
2650,034,088,159,0.01818301743130013,0.059374225377810896
2651,033,119,031,0.021544564569196956,0.046323385365129255
2652,000,147,068,0.0014595723792629745,0.00577379293990099
2653,068,037,150,0.0020657907621074445,0.007504618068987945
2654,173,084,151,0.032413686244262885,0.081323074099928
2655,113,061,036,0.0028568077212941523,0.0023561139072649784
2656,133,021,029,0.011255054761550087,0.003894554684260476
2657,064,070,133,0.0113409315154831,0.00894207408711234
2658,085,017,191,0.01270609020983382,0.04051729973352247
2659,075,109,013,0.008856386124252658,0.020147788188028204
2660,160,014,150,0.00015514986761899774,0.002101285618029136
2661,163,191,199,0.01347756070250239,0.026336696401558557
2662,023,191,019,0.004624593277197775,0.07114479384774275
2663,051,080,105,0.008102024306292033,0.011697312894225709
2664,077,198,165,0.0039886453890936036,0.00923177503343564
2665,192,022,092,0.012402776870749643,0.08327232477994306
2666,174,096,175,0.008017427842748837,0.0066744646652932005
2667,042,118,099,0.0014853032096163732,0.042916435307144174
2668,027,142,157,0.004454491509756631,0.009971039817621041
2669,044,196,057,0.017521687221258242,0.021677948532002222
2670,016,160,012,0.0005717843479328133,0.0003940292397485168
2671,067,110,121,0.0077998672923625945,0.029994209232759195
2672,000,175,153,0.0017470360965117226,0.018482105834550455
2673,012,101,071,0.021889975360335323,0.09063371904087414
2674,067,166,191,0.014163702083923702,0.006442129566379795
2675,181,165,025,0.01078616444347369,0.004363864913699778
2676,078,085,007,0.008341266141214665,0.009247323695247833
2677,094,161,032,0.0006528282871157698,0.01265438404855046
2678,152,016,098,0.0009308811501985703,0.00120860491156638
2679,081,098,013,0.01048972250094471,0.020608460810206952
2680,116,102,133,0.008141339670765801,0.04818962889912759
2681,155,192,165,0.03914536420519055,0.016577413620295633
2682,158,153,127,0.004887200440853778,0.006673205435409724
2683,169,167,147,0.0012451631817465003,0.01684287997847933
2684,110,191,076,0.005317640391805378,0.034592978156903986
2685,192,182,107,0.0019550359441129483,0.014824509653018625
2686,077,163,137,0.010777162329570045,0.02878729954071757
2687,047,065,187,0.0012109024257316303,0.07566876575279402
2688,194,188,082,0.0034481590924119176,0.006710850584324746
2689,082,026,195,0.007878585848799524,0.011793468790948891
2690,077,058,161,0.001269066749803982,0.006109618850879128
2691,114,001,048,0.015033350894805064,0.028959038985777896
2692,003,182,033,0.0009300033219308279,0.06980818285150803
2693,087,129,085,0.010267249617327057,0.00478637942923088
2694,073,160,055,0.013647674711537605,0.00873023977819165
2695,069,107,190,0.002723063997498665,0.015282769719374811
2696,040,159,129,0.0033002202062591968,0.0059303041807905466
2697,068,089,003,0.0002965470275062554,0.04370202470375917
2698,027,175,124,0.001023329011562435,0.01868754638149228
2699,070,021,037,0.009634370191647368,0.005849688213954041
2700,184,108,064,0.0005553425487214714,0.03155431062820646
2701,089,153,107,0.0004998273887288907,0.047487287256007815
2702,170,161,160,0.002918737853026987,0.019963874316904162
2703,176,107,181,0.004447370663409722,0.01203844781922081
2704,018,166,164,0.01007725504364465,0.015469043334489285
2705,153,167,054,0.000557273104273448,0.0037434471413473336
2706,054,166,026,0.022811730322556345,0.00890502148137895
2707,013,096,193,0.006944598860490481,0.006793813591568942
2708,043,082,117,0.00784395152092876,0.03984131407568936
2709,037,173,097,0.032668528156527765,0.0845560961183982
2710,012,053,192,0.01253593021416255,0.06551411015195174
2711,062,045,061,0.01380310170811927,0.013249586189601592
2712,034,081,116,0.014623234893815451,0.046518647641492605
2713,177,022,183,0.012176656845124145,0.08156213182519967
2714,138,119,144,0.006592931179542627,0.03527121887169571
2715,037,074,195,0.008308622431433155,0.008963544467067042
2716,087,168,068,0.003371615177820031,0.008185062503956897
2717,156,045,108,0.0004323191978651275,0.001893639798211666
2718,001,024,149,0.01924752235094651,0.05513582382812843
2719,073,026,120,0.014552525331664512,0.009250812686697252
2720,160,122,129,3.396781888065359e-05,0.0007195446360811486
2721,051,012,193,0.01261424441245007,0.0085245456694919
2722,038,148,035,0.0005781804737373664,0.0025488705375783516
2723,004,129,076,0.008803121042725848,0.016304948086701576
2724,069,048,132,0.0015159624073741718,0.01912784747566665
2725,166,163,127,0.020563943725673828,0.02855107777711996
2726,079,005,091,0.013618037100508684,0.014399405353836658
2727,016,003,146,0.0010586142915053331,0.06969113142057692
2728,116,075,143,0.008782856500984537,0.03248627695025241
2729,103,031,090,0.0027462068959815955,0.0033857060698033736
2730,067,003,024,0.005162567411686081,0.07056820709157519
2731,108,012,169,0.004800976687857728,0.029808228774404144
2732,129,035,195,0.009233012874439006,0.006463757154076988
2733,185,068,175,0.002663799173980408,0.0059034193133454815
2734,156,033,131,0.018377410502788183,0.01154762799802278
2735,053,081,035,0.008090937249517816,0.07013552966215486
2736,124,166,110,0.014537631693192776,0.017817018096808357
2737,052,148,114,0.0006586982314656931,0.037504555128750394
2738,171,191,101,0.0032908603827063176,0.07902178156197803
2739,038,043,041,0.0003207131440446931,0.029209843629767862
2740,049,044,090,0.017215072423555577,0.021764979640167992
2741,190,120,104,0.017601867879709077,0.14294122024851585
2742,048,073,024,0.013592764742842656,0.024572226195279878
2743,082,148,003,0.008118344871311578,0.01338383580666902
2744,136,170,037,0.013261859068478321,0.03524162368829786
2745,048,101,008,0.016761549404712195,0.1021130840326766
2746,023,121,165,0.003787899353074331,0.06938706611272216
2747,195,022,074,0.025442631182951758,0.08053751665016129
2748,158,090,082,0.0046855722136635025,0.0054443499892413705
2749,096,106,072,0.007052146322617414,0.010313844711896336
2750,081,080,160,0.00019654913517241912,0.007763243539797515
2751,118,044,041,0.017228332877371466,0.060925729353149105
2752,074,148,077,0.007393653830981672,0.005230776736938281
2753,195,052,168,0.017992327125368024,0.04437767141381199
2754,157,025,133,0.057459310468575664,0.18837492594103966
2755,119,158,190,0.010247474994180661,0.03614520922740361
2756,127,092,182,0.005144084061988852,0.04321296935601093
2757,157,054,041,0.04941881712198415,0.1728067089073717
2758,120,193,143,0.022405052873565867,0.144432867573004
2759,166,061,172,0.010444859310578147,0.006974257078122825
2760,080,117,081,0.005477869113392764,0.005869287655829836
2761,102,108,129,0.005876520461114976,0.04780094440326432
2762,011,018,102,0.0037240766141888315,0.028185226631952
2763,106,075,057,0.005597176296060047,0.0041935465171176745
2764,026,014,119,0.0006319536532515269,0.0023732607352151547
2765,054,189,003,0.014524125107402086,0.010563204903213164
2766,058,114,031,0.003867668330385765,0.029096159753051354
2767,109,054,074,0.012238067034565092,0.021059843139539902
2768,089,084,105,9.442286064342831e-05,0.04654910130277745
2769,041,053,025,0.008367262984960377,0.06554691667644807
2770,103,136,011,0.012361868645712093,0.02848620026726134
2771,144,017,042,0.011523019091910891,0.041376995821346574
2772,005,101,148,0.022158981076142226,0.09056971177530204
2773,055,127,041,0.006891708221797521,0.07793405586954871
2774,083,108,023,0.004494819631063018,0.04623307563959955
2775,190,081,149,0.0033876324506684208,0.004513674361777298
2776,159,047,138,0.0013270583800345515,0.02712800588327713
2777,137,174,047,0.0023915909485698883,0.002532999958401394
2778,191,080,170,0.0030262209162615905,0.007939957234454398
2779,144,114,164,0.00593213257474412,0.03958454011404433
2780,023,013,043,0.0022972915408439043,0.06771955333924495
2781,187,192,082,0.003995921491538379,0.07993369958245022
2782,163,140,067,0.010753231804649155,0.021405595946215383
2783,007,051,159,0.00800838805611448,0.018853473204030857
2784,074,131,053,0.009857254520649228,0.004561890530873192
2785,136,077,070,0.013263377871080673,0.026124966737872235
2786,153,181,082,0.009196369364575463,0.0074477258289431525
2787,109,005,087,0.007169609193865667,0.021118246222462833
2788,097,160,153,0.009151230518003484,0.00016563080600195956
2789,116,066,036,0.011343587215284945,0.03345868977966948
2790,001,014,077,0.011426458822170082,0.003646894688291935
2791,116,148,066,0.004356277809478004,0.03431531508884389
2792,110,192,049,0.003765244613317953,0.0367705781245482
2793,133,013,173,0.006457392432401732,0.005031857828491582
2794,074,129,091,0.013225988503422825,0.0033325474184028314
2795,085,070,141,0.007791813277632675,0.012730340537206453
2796,036,039,085,0.0003600353125168265,0.0016857855183322057
2797,119,117,167,0.009528863545794297,0.03884946801315248
2798,023,142,107,0.005730940409318541,0.0682358609231446
2799,055,091,150,0.013399886342824296,0.10582349171334593
2800,170,071,056,0.002522968973619699,0.016997655842845405
2801,195,191,015,0.018774669620661433,0.017005628114085236
2802,159,191,040,0.003127118492563419,0.008469636928151947
2803,055,080,160,0.006393831196525812,0.046486367869896794
2804,048,101,170,0.016761549404712195,0.1021130840326766
2805,182,168,181,0.002912060530392724,0.011348567536709542
2806,037,027,152,0.0023748371472910312,0.011686908387927408
2807,136,017,144,0.02123696960523469,0.054169188074015495
2808,165,194,016,0.003265220248903855,0.0011522121990830136
2809,168,021,047,0.007338283723704375,0.0055291723868075016
2810,053,038,017,0.008040619305608177,0.0657434893469756
2811,119,064,077,0.012950385111738072,0.03569754457865204
2812,163,041,035,0.011742011457226753,0.022250698732013796
2813,109,019,013,0.005717182521947972,0.02876577960248794
2814,096,054,034,0.014807501368676035,0.006474921586637539
2815,019,079,056,0.011140792115913345,0.021564371845767205
2816,089,092,113,0.003990552190390906,0.05355829676652313
2817,172,137,136,0.0028967666599689634,0.004743910844952848
2818,119,156,097,0.00544638821725929,0.03375215198676307
2819,176,018,189,0.003874958620891933,0.009578643408417187
2820,138,057,185,0.003104658231151469,0.005578340648564772
2821,041,170,037,0.0036051716444818194,0.01836151704288369
2822,083,105,068,0.01162064356546011,0.015388463677591613
2823,040,059,123,0.005444980860437432,0.011319878485717583
2824,133,017,141,0.014751123667843924,0.035410361391933765
2825,170,094,067,0.002643312764626593,0.024404509238382333
2826,087,133,070,0.007120999526285421,0.007741184538682111
2827,115,160,097,0.02297687306951146,0.007447865626069472
2828,148,024,032,0.013023814294268132,0.05647879919225163
2829,048,133,119,0.006144068778172307,0.02031645412852512
2830,152,165,096,0.0017566321811354202,0.0009803177843242805
2831,194,077,078,0.002354225970575996,0.006335872552979072
2832,024,058,102,0.012341129403793505,0.05475737883267706
2833,001,047,005,0.011427169096684175,0.026966171659648874
2834,088,012,140,0.009506883563196844,0.022784041589135606
2835,103,151,057,0.008531465633831448,0.029900921133289904
2836,158,123,118,0.026034398576998297,0.01864543652691697
2837,124,082,084,0.014074722160383524,0.023327202653751433
2838,124,177,081,0.006663122797148091,0.014247609725144383
2839,069,045,037,0.0020544698035285247,0.00446765839340757
2840,198,148,079,0.003986936715662637,0.0076490908684989645
2841,061,136,025,0.013372743748422344,0.025832193652636004
2842,118,061,105,0.0019022649846180961,0.04388334258363891
2843,141,039,081,0.010053784496482088,0.037200967901622084
2844,187,132,149,0.004067555775457143,0.07722319013147849
2845,174,045,090,0.0020161109286758183,0.0013066632807269274
2846,191,144,013,0.004957736094618137,0.021193675321223848
2847,013,033,042,0.02199811978553412,0.012909459233483744
2848,141,038,084,0.009915812750706299,0.03767447009455549
2849,053,054,147,0.01887172509396906,0.06930189227434813
2850,161,102,105,0.005637457460862305,0.023526286750330194
2851,176,182,083,0.002876900830037221,0.006213222305613941
2852,000,159,006,0.001386207012897267,0.00683424260424037
2853,101,007,169,0.017335780144916102,0.09326492518057528
2854,192,084,149,0.0017014443005748392,0.015800643893708388
2855,073,031,136,0.014303520078497889,0.00968807452748699
2856,183,045,133,0.0010051141890539128,0.0009180028339919044
2857,059,188,171,0.004046374180759482,0.015274446699241162
2858,155,006,138,0.0378635741752118,0.00559954791455497
2859,132,024,096,0.015492452107767285,0.0715487777693441
2860,094,085,043,0.003122087665278772,0.015672424569280752
2861,003,048,119,0.0008312511953469937,0.07141151613226104
2862,156,161,183,0.000547656103353944,0.006133188177856019
2863,172,171,068,0.002846186001588813,0.08374662473162708
2864,176,067,069,0.006241165859992015,0.0010908316442745924
2865,058,168,161,0.0030179816099035195,0.007433579052760542
2866,143,039,026,0.007807550852631295,0.000930407224260521
2867,000,061,083,0.002644230478193288,0.006221406659172812
2868,166,004,188,0.008430185168281756,0.024251645147966294
2869,067,026,063,0.004925533283564265,0.0013442058638187815
2870,003,108,056,0.0013464502498655717,0.08904116019511354
2871,022,056,121,0.015836163831141947,0.07784035871912987
2872,000,127,043,0.0014322311784064068,0.036145396248703054
2873,094,016,164,0.0006293986697734066,0.008379422420580318
2874,013,125,050,0.00034805714062602355,0.0012091755465997167
2875,074,106,051,0.007203251703886471,0.008114942547848947
2876,166,061,149,0.010444859310578147,0.006974257078122825
2877,125,067,103,0.00465511093772486,0.0010926093407271908
2878,183,189,068,0.00689920757746576,0.010056850388135752
2879,160,119,023,0.005424140823540591,0.03320071662878843
2880,142,058,035,0.004187364342581601,0.006450060255322909
2881,062,014,065,0.012499711700675764,0.01593526249046784
2882,108,008,120,0.0052474196599205936,0.04257697588822795
2883,166,062,058,0.020567850775449315,0.01838194750377653
2884,168,163,048,0.012369249035060648,0.02414849455920043
2885,131,192,149,0.0038988667588747417,0.012954972706312406
2886,079,185,138,0.012065440200427213,0.01893163680951815
2887,073,156,040,0.013616540278655775,0.010326161015241864
2888,053,059,015,0.010540212878036415,0.07357718859308326
2889,188,079,196,0.010632556834318185,0.01959912467163638
2890,022,096,024,0.016617550963903716,0.0802061273601945
2891,052,153,146,0.0005381771849137795,0.038892993265001174
2892,149,165,105,0.0024973681235339606,0.0021203580494639773
2893,061,160,176,0.0017160382472635183,0.0014713552171629063
2894,007,166,008,0.008604084791742461,0.014090391510250155
2895,047,199,035,0.0034537807419031674,0.03040769847071123
2896,098,122,074,0.010529500611980436,0.016587178375647937
2897,034,078,134,0.018044844092217405,0.04136217184856428
2898,014,117,150,0.005371202304920386,0.005497048433555474
2899,052,071,032,0.00019094219592918904,0.03622877251615608
2900,188,081,061,0.0014416955709705137,0.010964187531593117
2901,070,054,060,0.013538367819324937,0.0064214451211774826
2902,138,075,191,0.006537473502086111,0.0029682774805109835
2903,005,072,130,0.005025253765488125,0.06293591037655599
2904,177,122,035,0.0005326352742374141,0.0035282818424491325
2905,131,024,006,0.014359150273022037,0.057399585634585026
2906,038,187,039,0.0025395380498012265,0.07253873414663536
2907,127,134,193,0.009832062169388478,0.13665361036939838
2908,188,038,107,0.0014026431705349562,0.006826691749680092
2909,063,133,101,0.007069930389963064,0.00948652456683896
2910,107,083,138,0.005347686399741813,0.02531587121409462
2911,110,160,078,0.0024834787954421955,0.030191945572067724
2912,068,181,099,0.009170054195828836,0.005203009584389684
2913,157,055,184,0.04028384955548847,0.18453917143292053
2914,022,018,045,0.012805333119463191,0.08540233405218134
2915,182,012,137,0.004858650979185142,0.006202310725044957
2916,038,024,174,0.012341719573307763,0.05487273974936735
2917,018,085,120,0.004424285657896765,0.017656016470087188
2918,106,073,148,0.014241363742732327,0.013188410735587852
2919,014,127,150,0.0007348816966096239,0.03919010638758191
2920,159,084,164,0.0002673933465905387,0.006411907943448147
2921,088,193,131,0.008127251339565267,0.03018838429195292
2922,046,003,000,0.0013556600883698477,0.0823760613161727
2923,161,118,148,0.0006993551239184992,0.04515660839446267
2924,085,153,044,0.0033826751263662524,0.01241957375438163
2925,103,141,077,0.009912814215140009,0.03961177305703045
2926,094,157,072,0.04109678750659085,0.170431098885943
2927,194,129,071,0.012099266738266667,0.0015229370614278093
2928,176,027,011,0.0034121063267740226,0.005367208203436946
2929,005,003,088,0.004743452941375681,0.0686453361206465
2930,150,160,121,0.015830131910510636,0.02328083261904834
2931,181,166,172,0.01592936178638793,0.009175909759910006
2932,079,113,072,0.01093586253885337,0.01514626371363259
2933,059,113,191,0.0037314758626116884,0.009909495100246857
2934,199,035,138,0.003649592640921906,0.006772256357046702
2935,018,143,113,0.00796355126149606,0.013168655528239093
2936,044,056,008,0.01869022980156143,0.022122572916909555
2937,149,011,199,0.0037150137774245584,0.017633719073495424
2938,085,184,061,0.0030904818463196593,0.009781171156939328
2939,199,052,011,0.003166199570506456,0.036558221591466156
2940,148,147,122,0.0011064236173135011,0.003868902855904799
2941,058,027,129,0.0010796761756789452,0.00730303977025859
2942,168,103,142,0.0028101781403094828,0.008425797816461356
2943,152,053,088,0.008523316102680423,0.06631787295246838
2944,034,082,050,0.02025303853679583,0.05760308641924006
2945,125,108,052,0.0005671494582564218,0.028901791241261354
2946,012,181,195,0.013469469776021481,0.004154045944676499
2947,115,007,065,0.0228517037608027,0.016247219039792204
2948,119,191,079,0.0078115537080544195,0.037405721183483065
2949,102,191,025,0.007723642928002428,0.026784122861542636
2950,001,007,081,0.011555297399986397,0.012136848483688567
2951,156,136,158,0.012472032491250395,0.028577921649641902
2952,007,092,003,0.003742237639191126,0.02463125415952705
2953,056,052,175,0.0033773538166538275,0.03623979345850947
2954,078,041,089,0.00630885226406519,0.0017706153676178005
2955,164,195,041,0.029272768675961847,0.07102377125861647
2956,066,199,035,0.011063020195701934,0.0008549191253772737
2957,148,066,064,0.0065235879624876425,0.0023347716055578394
2958,074,000,051,0.007979140246261118,0.007750779713243006
2959,006,097,129,0.008969305357383384,0.00014256144327073894
2960,084,019,044,0.0019329282358843125,0.01153305508015412
2961,079,081,013,0.0096139964042119,0.017643285863049196
2962,123,033,125,0.037696178962542515,0.022965362427163072
2963,108,177,163,0.0009075158929860994,0.03307627680408254
2964,001,029,039,0.018208035911801868,0.006242704671910682
2965,196,081,071,0.0020622095641360527,0.004385140893419792
2966,102,129,163,0.01494537802221707,0.021918348989620418
2967,110,113,001,0.003771898194194878,0.03097263178486165
2968,171,165,147,0.0022736761365895752,0.07884217362752244
2969,114,069,121,0.005040677891989698,0.03163333162160731
2970,022,082,108,0.018848248096131726,0.08981407447099443
2971,147,085,077,0.003417680857448202,0.010203744748835564
2972,088,137,040,0.005626735847696129,0.023804118782240424
2973,172,130,193,0.003791862723389494,0.012122562109833535
2974,074,125,047,0.00685596045259107,0.0030958804353478087
2975,053,161,072,0.008747628751305414,0.0704674667865488
2976,091,069,096,0.011041381035242881,0.08599149905891867
2977,161,107,106,0.002135370007383175,0.01691825463185126
2978,132,044,185,0.020991777482870178,0.03664949039988241
2979,014,041,188,0.0012636495189148889,0.003156568332926546
2980,189,172,113,0.008039689384312987,0.012195903378868223
2981,027,106,161,0.0012824947707174017,0.00953781672278975
2982,144,059,117,0.005252801891834746,0.02296364527977346
2983,040,088,110,0.008329585733388933,0.026192554330545792
2984,124,188,005,0.007406150434841163,0.01750494727749441
2985,156,116,018,0.003731577467105729,0.035779050108444954
2986,006,074,037,0.006905116530534605,0.0030689762298036216
2987,132,085,127,0.004922639527155326,0.019846984022389158
2988,118,121,083,0.0020647841782787113,0.04722504443639264
2989,153,079,083,0.009868013140755472,0.017450582884349974
2990,106,188,157,0.0020055897186862515,0.01162735831378503
2991,048,134,191,0.008160490986215407,0.11633328349711436
2992,088,062,013,0.015231617159427224,0.030878798531209894
2993,136,195,060,0.02248959681137419,0.025685064693894977
2994,166,042,087,0.011426923259585497,0.006778678696994667
2995,066,072,106,0.007070780303001234,0.06282652355149809
2996,039,165,174,0.0015414013320486086,0.0004177226887648322
2997,124,172,088,0.00787531384034268,0.01485608890411183
2998,131,059,185,0.005132556462503213,0.011097413728893613
2999,110,006,073,0.0026009714749595236,0.029791239126208846
3000,079,051,144,0.01704158952397461,0.02189801818269288
3001,038,016,077,0.0005755586769324861,0.0009518275560708167
3002,060,132,102,0.005715982060091052,0.019355212960721735
3003,049,087,007,0.000873493352790411,0.004295379336513472
3004,026,023,087,0.0024855784494538513,0.06566999226128167
3005,141,108,098,0.010604854266406893,0.06341002590261069
3006,182,188,190,0.0015477103219909694,0.011836237361925739
3007,153,032,117,0.0015554052578324873,0.003998048432671042
3008,092,080,046,0.0038183349493133845,0.018968709651532523
3009,075,001,172,0.01657570024700461,0.0012561216739748193
3010,065,097,037,0.009109768598518087,0.05189861123389272
3011,115,143,006,0.029326338603559043,0.008522959268368213
3012,048,115,089,0.023070695979089173,0.026727261829304516
3013,150,130,166,0.015804562685459378,0.03842599516234879
3014,098,099,029,0.011039658359077387,0.01601200023265048
3015,198,064,094,0.008862225845500893,0.008781508086905143
3016,094,156,141,0.00018022211181389913,0.007782728945872841
3017,155,073,114,0.04147007688285487,0.020428982178769872
3018,138,142,164,0.004851075096867441,0.008631666916598446
3019,087,005,032,0.004261862439086994,0.004772058764878961
3020,158,045,051,0.00537412223272371,0.0035556024127978425
3021,114,001,024,0.015033350894805064,0.028959038985777896
3022,138,015,092,0.0014267547774798883,0.00383423528769411
3023,054,158,117,0.011592008426632994,0.00409646012963738
3024,164,149,063,0.01720070619961256,0.07079266694155684
3025,007,066,065,0.006755399332146861,0.009513579341507317
3026,149,035,052,0.001706544014118072,0.0070341766864573385
3027,090,119,167,0.005727130586535623,0.03419413644687275
3028,023,115,188,0.025843331210905096,0.07664179281878969
3029,101,054,141,0.02627172832349256,0.09248269886534644
3030,018,060,048,0.004555096046007234,0.014937917805323941
3031,089,148,026,0.000642563144258923,0.04666955517195892
3032,164,118,142,0.015168551986256551,0.10193916473630638
3033,131,000,049,0.003361221397703562,0.006660172253299734
3034,091,104,016,0.018170206464134697,0.08547605395567248
3035,104,007,006,0.005764374933083571,0.009659611012175162
3036,195,000,129,0.01779054959297144,0.011264244317527594
3037,091,149,168,0.011616992070328958,0.08659048831416583
3038,054,057,045,0.010517265168054069,0.00400446170808666
3039,150,090,108,0.01535664973716322,0.02550822112834139
3040,069,140,141,0.001959714567769222,0.006170058893686492
3041,078,064,107,0.009881546015096832,0.004207573314857549
3042,088,147,029,0.0055497972818140395,0.025055174419123416
3043,098,182,075,0.010624406718374058,0.021486343686290432
3044,114,116,189,0.006715359288331335,0.054856179963094776
3045,019,192,074,0.00372380795747862,0.019414396561972858
3046,184,056,023,0.0033322921770023717,0.0015005847303510844
3047,159,078,064,0.005489818760422871,0.002904045536665123
3048,056,060,129,0.0057801375950884415,0.007226522002445113
3049,087,103,142,0.0010169485005664392,0.008855519239533205
3050,073,178,036,0.013979094141837956,0.008950974877851126
3051,146,013,058,0.022890093616126483,0.057173137320829404
3052,165,136,012,0.013548669481119657,0.02399949979468241
3053,116,152,165,0.004087738543545272,0.03386049562420468
3054,155,042,048,0.03784679272113578,0.006383393030628737
3055,142,124,074,0.010334123950947904,0.016559882299289064
3056,182,170,097,0.0025554060844493742,0.023872731570473094
3057,082,192,102,0.008161571366620324,0.02730778033733583
