,num_topics,evidence_r2,2,3,4,5
2394,4,0.06813853305817175,115,040,024,151
2395,4,0.05186331602876859,141,008,031,014
2396,4,0.08098342713960982,080,022,032,115
2397,4,0.12108906885253057,115,161,173,118
2398,4,0.032366981154183905,005,185,189,123
2399,4,0.06150990861655781,146,051,037,117
2400,4,0.029306822113557063,143,044,131,067
2401,4,0.03856294965474194,037,130,075,025
2402,4,0.032318946072886545,172,033,137,025
2403,4,0.1461069213961227,175,007,120,130
2404,4,0.05972015302029332,079,026,007,089
2405,4,0.06365353238819504,033,038,118,004
2406,4,0.06871866954493278,138,099,023,129
2407,4,0.07682115880729246,077,075,164,062
2408,4,0.11836802710708172,150,101,015,025
2409,4,0.11518588027030396,081,141,091,092
2410,4,0.022588479910406245,165,059,181,051
2411,4,0.018304966418605573,054,037,155,103
2412,4,0.06281862536145655,150,190,124,141
2413,4,0.08422132477809563,109,146,136,040
2414,4,0.08797474837187369,081,035,091,084
2415,4,0.018198120235154658,193,027,161,183
2416,4,0.02397904503601711,066,039,087,109
2417,4,0.05412600681757185,168,116,081,123
2418,4,0.09542562133813293,109,089,015,065
2419,4,0.06591176822671463,107,193,119,088
2420,4,0.01303575736643281,188,064,067,177
2421,4,0.0713114611585487,065,035,178,044
2422,4,0.043022850747128305,104,122,096,127
2423,4,0.004801599309930182,161,005,039,026
2424,4,0.012508268696136193,117,122,105,192
2425,4,0.048820434166574556,017,047,117,039
2426,4,0.01228655199897899,035,122,050,121
2427,4,0.031336823879826614,143,092,064,062
2428,4,0.058855610468722674,004,090,163,079
2429,4,0.09413466452857966,166,151,023,096
2430,4,0.03792393588132548,033,016,151,081
2431,4,0.0615525370615031,141,175,056,098
2432,4,0.0168679609586464,011,050,199,131
2433,4,0.05482550944285658,064,117,140,024
2434,4,0.005522855235016166,078,142,117,125
2435,4,0.013999663155038866,049,031,036,008
2436,4,0.09471141385266679,060,149,023,110
2437,4,0.104594976563266,119,171,037,198
2438,4,0.011337282239909485,166,031,122,096
2439,4,0.08894135947625381,013,168,134,098
2440,4,0.024782749161551876,037,048,038,067
2441,4,0.18041708757214647,157,117,134,150
2442,4,0.03833215436478987,017,131,168,042
2443,4,0.016151727247688763,148,073,035,167
2444,4,0.07110406068019659,160,072,149,082
2445,4,0.003491048508646677,031,117,113,042
2446,4,0.04214755811328985,143,105,044,123
2447,4,0.026434263098093935,004,190,142,172
2448,4,0.05942976896986407,141,071,169,170
2449,4,0.0127860220955468,080,058,041,063
2450,4,0.015174997633699783,082,056,199,097
2451,4,0.039316869142545396,049,109,115,098
2452,4,0.06892624052756036,052,141,029,016
2453,4,0.04760319414327985,089,057,129,152
2454,4,0.027574422002572874,140,109,084,174
2455,4,0.007475356586307713,066,060,104,113
2456,4,0.07209654208890026,196,053,041,121
2457,4,0.04109481526966774,013,141,113,160
2458,4,0.009020936921774525,061,084,133,016
2459,4,0.06594410072878765,160,053,097,056
2460,4,0.028374580020964157,125,007,176,102
2461,4,0.014364084251137665,046,104,103,131
2462,4,0.060625776499394046,177,024,149,033
2463,4,0.041011854835591,068,000,141,078
2464,4,0.03128136548007343,094,060,045,144
2465,4,0.10426527446348222,031,072,110,043
2466,4,0.030478758305546694,025,185,090,014
2467,4,0.008848219968659365,087,105,161,067
2468,4,0.0969479307522998,083,022,008,194
2469,4,0.05076995526514094,174,102,017,168
2470,4,0.06359258166948656,045,155,024,149
2471,4,0.05650263132193867,107,170,025,043
2472,4,0.026384668003836653,048,019,177,042
2473,4,0.006226990769530927,049,113,167,103
2474,4,0.032965970051311855,192,115,079,087
2475,4,0.1103586577563409,036,167,091,022
2476,4,0.07952135416342243,143,006,164,123
2477,4,0.016363646964558498,115,058,057,087
2478,4,0.08406864164441974,075,132,125,022
2479,4,0.18007861563065541,120,052,102,137
2480,4,0.005859565474879758,113,125,084,050
2481,4,0.14021561619425948,096,173,156,187
2482,4,0.0242420929127819,004,033,177,194
2483,4,0.015432628867081966,107,131,148,137
2484,4,0.029900583739545628,117,123,063,090
2485,4,0.07936307167413792,138,045,134,070
2486,4,0.06389509687099781,047,130,083,007
2487,4,0.03078035707892801,047,078,071,014
2488,4,0.07514008760601543,073,164,049,174
2489,4,0.11299080742809886,166,091,163,144
2490,4,0.02006547187472485,158,182,085,172
2491,4,0.04024636727570752,105,144,150,124
2492,4,0.027376863763018955,121,007,013,018
2493,4,0.15648684497539522,032,183,046,120
2494,4,0.03142428171644729,029,103,166,044
2495,4,0.07151915210081317,016,023,013,000
2496,4,0.0915829015473012,185,160,173,082
2497,4,0.04817864397520877,165,098,141,038
2498,4,0.09558257289389238,072,188,196,127
2499,4,0.09108054177440461,022,069,155,056
2500,4,0.07878568576746026,015,046,187,132
2501,4,0.12441847530024297,003,121,081,072
2502,4,0.030744596579741046,090,012,108,155
2503,4,0.01898744539928099,005,185,019,063
2504,4,0.10728804777661083,175,146,160,065
2505,4,0.09547034295208534,008,049,022,123
2506,4,0.01950629929310499,185,149,198,063
2507,4,0.08375021313120945,046,164,172,058
2508,4,0.03275455034127106,147,090,051,109
2509,4,0.01255184003003118,159,125,007,071
2510,4,0.08102960865857123,070,023,011,077
2511,4,0.0713209667867245,177,069,050,023
2512,4,0.05020913106842595,118,027,103,113
2513,4,0.08595494602051512,060,022,152,042
2514,4,0.04788456619757564,144,169,033,079
2515,4,0.011167772446776913,090,085,049,156
2516,4,0.004273029225310587,194,178,040,140
2517,4,0.03127921242808673,150,069,182,068
2518,4,0.18997522829818236,051,141,157,103
2519,4,0.21213800313598086,148,025,119,157
2520,4,0.06425207009088096,035,089,123,049
2521,4,0.01767745490415773,031,060,189,131
2522,4,0.07720099324769847,176,049,187,121
2523,4,0.04546418341853531,016,144,175,083
2524,4,0.03635507309856789,080,106,018,082
2525,4,0.03573553289870657,068,159,059,136
2526,4,0.011043308898479487,096,122,056,185
2527,4,0.00965145115761934,016,051,099,005
2528,4,0.008335730991507972,165,057,148,106
2529,4,0.011645495148199903,038,013,056,082
2530,4,0.04397418670641651,182,044,029,083
2531,4,0.041124950181566367,144,113,109,155
2532,4,0.0653350967759816,151,089,078,183
2533,4,0.03194640493501555,045,088,058,130
2534,4,0.06475085705682526,104,024,061,059
2535,4,0.018782609691663454,035,152,177,007
2536,4,0.1074168931107573,171,116,021,041
2537,4,0.02573535910598823,033,166,073,198
2538,4,0.08926840423268745,055,017,076,073
2539,4,0.08755433715974448,062,150,065,017
2540,4,0.020792100595855345,156,059,051,042
2541,4,0.08827830890047217,092,192,074,164
2542,4,0.11861688754436861,022,164,195,077
2543,4,0.09019117771656049,058,045,097,171
2544,4,0.026383437216102368,132,057,056,018
2545,4,0.20893317533720857,091,048,079,120
2546,4,0.08687003967275275,183,191,091,084
2547,4,0.04623823208974709,194,119,170,013
2548,4,0.05666337688446865,092,182,083,044
2549,4,0.029702619489969884,025,041,037,029
2550,4,0.048838858717805134,167,146,104,006
2551,4,0.02906751744781444,096,045,012,151
2552,4,0.192602801642054,157,191,133,025
2553,4,0.03722429986480558,044,172,098,156
2554,4,0.013715173668517044,155,106,087,038
2555,4,0.019890476392175227,121,001,191,037
2556,4,0.011984850153694437,185,194,181,177
2557,4,0.053860940708058025,165,143,127,115
2558,4,0.010076905311035333,137,039,007,099
2559,4,0.02214599009298701,059,184,008,143
2560,4,0.03038097611304369,182,148,195,163
2561,4,0.006715116391790454,061,078,057,156
2562,4,0.059772460295772656,168,078,049,024
2563,4,0.0138499246546131,183,080,117,155
2564,4,0.16165428652149505,120,022,137,077
2565,4,0.031037290284546937,078,047,190,117
2566,4,0.06598967200019779,103,060,098,118
2567,4,0.0876489102668464,091,075,067,015
2568,4,0.09886545886737541,141,164,129,062
2569,4,0.015756407033061026,183,122,190,175
2570,4,0.024490171249950232,033,007,080,143
2571,4,0.0075377504168187,013,105,140,106
2572,4,0.08041022225868444,077,094,189,164
2573,4,0.035441913215214504,043,192,185,099
2574,4,0.09171562835847291,008,174,151,072
2575,4,0.010098542165006164,168,081,196,167
2576,4,0.01519008151871426,156,041,106,182
2577,4,0.15788463304109324,101,097,091,176
2578,4,0.05739778033977461,163,035,037,046
2579,4,0.0075344838253684765,138,006,190,040
2580,4,0.08707314968005653,051,012,022,117
2581,4,0.012320269198900946,049,094,153,137
2582,4,0.006014029583155889,149,178,174,064
2583,4,0.06621433353994577,183,050,072,196
2584,4,0.08610826677691263,171,076,085,160
2585,4,0.0319771330724542,059,168,150,026
2586,4,0.01751349299488747,069,082,067,190
2587,4,0.03717138629684846,114,192,129,066
2588,4,0.09799085244857952,004,040,181,003
2589,4,0.010395441818260243,077,080,133,149
2590,4,0.022898875545465658,035,130,115,078
2591,4,0.03189452282938465,013,092,144,167
2592,4,0.07524802138671105,144,189,047,034
2593,4,0.02701393346510772,031,163,182,001
2594,4,0.021426586497671152,170,174,133,113
2595,4,0.07790256176891885,003,071,106,082
2596,4,0.08194739307068799,048,024,119,167
2597,4,0.17066800423838857,189,008,083,120
2598,4,0.13438525955085956,074,043,022,091
2599,4,0.015581335315114853,085,142,058,001
2600,4,0.07531669767428073,113,164,062,147
2601,4,0.11143265577400485,007,141,183,173
2602,4,0.011653160721023959,021,001,019,061
2603,4,0.01745146278375742,121,168,054,059
2604,4,0.029018302214706027,097,124,077,170
2605,4,0.10525929317488592,078,115,038,101
2606,4,0.03183801900528127,147,153,059,150
2607,4,0.0089512878156075,054,140,133,014
2608,4,0.0379063004818293,008,007,169,160
2609,4,0.12455278220194721,187,061,073,136
2610,4,0.05978118177356451,106,097,089,033
2611,4,0.01935513248962395,172,122,008,142
2612,4,0.18398635058269475,157,070,107,102
2613,4,0.0584079585351307,034,087,048,039
2614,4,0.08743999148760406,003,149,195,115
2615,4,0.06495614914777115,034,170,163,160
2616,4,0.03922881558608382,136,170,035,184
2617,4,0.02079692206382766,000,038,169,071
2618,4,0.04758844962723252,055,194,152,015
2619,4,0.039087311010818415,097,104,119,168
2620,4,0.04128815571820965,044,004,078,012
2621,4,0.04449424242180822,115,016,039,108
2622,4,0.08775945581628397,008,000,022,075
2623,4,0.0498476960397628,148,130,034,196
2624,4,0.0854985140799478,058,033,052,089
2625,4,0.07505252379402594,021,003,057,096
2626,4,0.014482418120290608,174,198,182,061
2627,4,0.10500062212386596,023,109,019,017
2628,4,0.02793297162257735,151,122,058,061
2629,4,0.012993152525373475,103,016,085,129
2630,4,0.013562883048645946,155,000,097,061
2631,4,0.17804748652422187,157,051,114,005
2632,4,0.03681484794099865,082,170,166,021
2633,4,0.03470845594139316,119,071,147,184
2634,4,0.09385157232046037,134,138,090,161
2635,4,0.04963675254657618,141,140,183,107
2636,4,0.11519758208325359,033,159,019,171
2637,4,0.029667688915015256,124,184,044,029
2638,4,0.061767113229202586,047,075,141,147
2639,4,0.01949417597942682,082,178,198,076
2640,4,0.022028627448308025,045,048,137,148
2641,4,0.06768723553139966,072,081,012,036
2642,4,0.02862990401189458,109,035,158,172
2643,4,0.11214190698240623,101,119,181,050
2644,4,0.007865684235247805,094,196,165,066
2645,4,0.012196724300937656,189,122,131,001
2646,4,0.11201828755388021,191,022,151,092
2647,4,0.07099717334523081,072,189,178,195
2648,4,0.049632130818196174,151,188,175,140
2649,4,0.0836845487272313,159,136,089,127
2650,4,0.062428660760615484,037,034,109,161
2651,4,0.06206456468212951,061,123,025,088
2652,4,0.00777605554938654,183,080,172,015
2653,4,0.045835777280343604,105,110,011,005
2654,4,0.04475086767125169,081,194,158,141
2655,4,0.0709561868408668,005,177,116,034
2656,4,0.0278858406415341,109,166,143,148
2657,4,0.03437478678766526,011,107,115,006
2658,4,0.044773432476468145,032,116,142,130
2659,4,0.025709896757644568,051,078,172,083
2660,4,0.01460674050481503,014,152,071,018
2661,4,0.08592638306762501,164,177,079,102
2662,4,0.03414057809460458,048,174,012,046
2663,4,0.09515895929749274,196,146,053,080
2664,4,0.02546943390153611,004,174,071,059
2665,4,0.09300540320772788,110,027,164,106
2666,4,0.13187970906915603,149,055,059,101
2667,4,0.02011436807283684,056,098,001,014
2668,4,0.014042137451796166,104,149,016,062
2669,4,0.02194050555952798,096,079,040,090
2670,4,0.016469103351820946,076,019,013,087
2671,4,0.06198659231458914,058,060,123,108
2672,4,0.06339958600846896,048,108,192,193
2673,4,0.18051883663228296,151,069,083,120
2674,4,0.05267396876301267,036,008,141,000
2675,4,0.04365328341166175,123,094,056,102
2676,4,0.06047092274467547,024,039,062,076
2677,4,0.04819412290786396,035,104,034,172
2678,4,0.08927324658866032,108,176,054,023
2679,4,0.06581985177956473,192,150,043,094
2680,4,0.036560900286072284,059,049,046,073
2681,4,0.049932518021422845,041,043,098,063
2682,4,0.0327076271777208,075,054,116,042
2683,4,0.023982194454558958,050,042,163,075
2684,4,0.11694866472629206,077,072,053,192
2685,4,0.04795183267027636,078,044,011,121
2686,4,0.030337763317711652,062,151,178,153
2687,4,0.07664181838453665,027,192,003,193
2688,4,0.015420869115420177,077,018,099,176
2689,4,0.03530259386439072,019,033,158,150
2690,4,0.00852003050392336,014,066,040,159
2691,4,0.07837961538153637,113,017,065,188
2692,4,0.0356888619128799,040,087,017,105
2693,4,0.005236301989990144,016,181,105,026
2694,4,0.008551098621186748,198,190,049,125
2695,4,0.009066882661337483,133,138,042,054
2696,4,0.00735407734527771,005,194,077,090
2697,4,0.01800792319615374,068,176,063,192
2698,4,0.039638384270624494,163,124,029,077
2699,4,0.027816288311795834,071,090,044,153
2700,4,0.04809340290402142,040,011,073,109
2701,4,0.017701626164130624,106,168,182,167
2702,4,0.007649664706846471,140,149,113,181
2703,4,0.09192278896656325,055,088,082,018
2704,4,0.05292865583896478,109,042,052,137
2705,4,0.038996736986077196,151,074,098,188
2706,4,0.06319981132868902,149,044,024,016
2707,4,0.011122463751028655,049,155,032,000
2708,4,0.05826212341305115,081,184,065,183
2709,4,0.12672029475437796,159,089,047,053
2710,4,0.09926665176375937,196,175,118,065
2711,4,0.015739462948815564,040,018,080,061
2712,4,0.009218295224423079,078,168,058,036
2713,4,0.027197269084805353,130,172,079,133
2714,4,0.01892968144604723,068,185,074,193
2715,4,0.10080118315059738,081,109,053,136
2716,4,0.09931191656375371,061,084,134,025
2717,4,0.04835704628505322,032,119,099,098
2718,4,0.011014266874543432,103,058,185,039
2719,4,0.06073665512078552,109,191,014,052
2720,4,0.054915367767094936,065,032,021,138
2721,4,0.015539893028173157,175,042,078,039
2722,4,0.03407866731162523,108,142,036,005
2723,4,0.03115519635358588,163,149,059,188
2724,4,0.0523655614990548,105,176,006,065
2725,4,0.009059518938464017,105,194,168,121
2726,4,0.018340125727184353,081,153,178,192
2727,4,0.012895296443773296,087,001,019,016
2728,4,0.10885916053113598,044,048,064,101
2729,4,0.015062567966780516,107,190,006,149
2730,4,0.09509302388448604,029,060,125,134
2731,4,0.08638006021254052,003,170,140,082
2732,4,0.026680066543118497,046,013,124,084
2733,4,0.03331650689596921,167,048,070,007
2734,4,0.05094177941098943,056,057,055,158
2735,4,0.050624701706561415,163,007,181,123
2736,4,0.032062136712423084,013,178,113,043
2737,4,0.09967084899572964,056,047,051,187
2738,4,0.01313974137591678,099,066,081,059
2739,4,0.01822745759403399,033,078,113,063
2740,4,0.006579196433237122,039,068,104,168
2741,4,0.01833559168937393,045,172,083,056
2742,4,0.01907547001476606,056,098,152,190
2743,4,0.06438791357300155,132,052,166,027
2744,4,0.05601713636309458,004,102,015,103
2745,4,0.05322487871944681,089,129,195,056
2746,4,0.03799729193375567,011,192,198,182
2747,4,0.08374894382765885,018,124,072,037
2748,4,0.08229901727435751,134,184,058,037
2749,4,0.0532988228938065,033,116,014,130
2750,4,0.03346666646143981,155,068,166,109
2751,4,0.10435265871816757,107,023,034,026
2752,4,0.10293460499810037,035,023,146,068
2753,4,0.022528733089849595,069,199,124,155
2754,4,0.028511584836948378,138,158,088,160
2755,4,0.16265242815544434,117,120,075,138
2756,4,0.014040353737854505,185,075,049,094
2757,4,0.08962638184930471,054,171,016,096
2758,4,0.07372271534698871,164,191,058,076
2759,4,0.014850333844627972,069,097,184,085
2760,4,0.08409267118803443,150,072,142,019
2761,4,0.04152947206036528,158,049,141,105
2762,4,0.030821233511721835,175,032,000,062
2763,4,0.01816966980922463,014,080,062,001
2764,4,0.05109853293035371,169,082,050,044
2765,4,0.05392847457750982,141,079,046,160
2766,4,0.023232009579976176,144,039,195,159
2767,4,0.05078569012257117,088,191,014,151
2768,4,0.057812631232079026,132,092,151,077
2769,4,0.03325867663880122,165,046,123,195
2770,4,0.017180643796766204,143,097,189,063
2771,4,0.025605110479178017,039,069,163,016
2772,4,0.05368077757809686,045,007,155,118
2773,4,0.07813290211417234,132,115,164,069
2774,4,0.09999664515829176,044,071,101,026
2775,4,0.09226983535615374,087,036,173,160
2776,4,0.020503964021045595,166,155,085,156
2777,4,0.05758476565244053,047,150,107,064
2778,4,0.0529137224057189,043,125,160,017
2779,4,0.0076198887748172295,080,176,067,177
2780,4,0.04935375378895268,058,088,102,107
2781,4,0.08565278837410162,023,044,122,045
2782,4,0.03318913395297074,102,073,099,191
2783,4,0.040163067166447464,098,081,025,143
2784,4,0.03324054432962298,062,092,143,040
2785,4,0.007984886646725364,190,035,049,068
2786,4,0.012630487377265576,001,117,067,018
2787,4,0.052656504708228025,107,199,109,110
2788,4,0.023929465071202305,035,160,027,107
2789,4,0.019558636593116963,137,012,113,004
2790,4,0.15971610938248348,171,008,116,022
2791,4,0.012893476000967574,140,178,058,019
2792,4,0.04111401063833631,001,052,153,058
2793,4,0.09316822217962406,184,114,003,000
2794,4,0.07702134928230187,130,065,196,048
2795,4,0.06994885931729744,014,088,065,054
2796,4,0.11529368181446997,121,192,172,091
2797,4,0.18667825384637782,157,062,115,161
2798,4,0.013689410790521883,039,013,195,029
2799,4,0.26365153464635205,120,047,187,140
2800,4,0.05476919181068207,127,096,015,011
2801,4,0.038075205208125684,012,042,017,000
2802,4,0.04548137988222778,121,127,092,006
2803,4,0.006502016011043388,026,099,106,014
2804,4,0.050294655738976735,189,137,077,047
2805,4,0.016412250016662022,066,045,143,092
2806,4,0.01292112159571046,195,160,032,027
2807,4,0.14651226283876506,022,077,187,181
2808,4,0.023554402524526785,194,177,102,058
2809,4,0.059948448568101886,151,114,193,167
2810,4,0.02584707518628926,152,011,037,063
2811,4,0.051061955549354776,062,088,189,169
2812,4,0.011146895282716063,013,190,073,039
2813,4,0.02396006365090486,019,036,008,067
2814,4,0.0434735257956016,160,113,081,141
2815,4,0.11125444488209024,177,173,136,130
2816,4,0.10359748110014644,012,052,187,175
2817,4,0.053407405218590664,138,055,007,050
2818,4,0.002975206924633489,122,113,005,143
2819,4,0.08428142145823059,055,089,029,137
2820,4,0.01778800363344113,117,144,078,199
2821,4,0.04177874683539151,051,026,103,119
2822,4,0.002983826356641295,131,078,015,125
2823,4,0.15088309007245604,120,037,156,147
2824,4,0.009272238832367052,143,104,181,040
2825,4,0.025330103688764205,081,196,144,060
2826,4,0.028123788365462477,092,094,032,070
2827,4,0.013185708465292323,190,130,142,143
2828,4,0.08146160918961143,063,024,132,015
2829,4,0.0891098249604555,088,050,034,119
2830,4,0.029058320522964642,004,042,011,178
2831,4,0.15787848810618066,167,120,141,067
2832,4,0.0790867268730181,190,123,015,164
2833,4,0.10924078734812381,133,068,004,171
2834,4,0.05943954488468073,070,118,073,117
2835,4,0.10215277402285972,104,134,063,025
2836,4,0.07364298932267188,058,127,118,198
2837,4,0.05561110573704364,102,052,107,148
2838,4,0.015759791938082857,152,176,085,188
2839,4,0.1712672487426382,193,143,049,120
2840,4,0.04256736783572379,169,047,033,099
2841,4,0.10746564720966612,182,114,022,125
2842,4,0.023139451280237533,113,032,195,079
2843,4,0.135527268513839,187,196,053,050
2844,4,0.01134143809582433,183,061,115,058
2845,4,0.10852816742623039,022,076,053,166
2846,4,0.035009666018461005,192,170,033,152
2847,4,0.0427986967939471,050,168,052,174
2848,4,0.09811013755439857,198,171,097,027
2849,4,0.015186851187893424,152,148,078,082
2850,4,0.053037546025631044,078,046,133,052
2851,4,0.021535990160266527,057,058,153,132
2852,4,0.014521165317463836,166,027,039,199
2853,4,0.030822251759969332,131,151,165,013
2854,4,0.10600009612838457,134,037,025,097
2855,4,0.08977921798822042,187,166,158,092
2856,4,0.03318001484947919,185,138,098,130
2857,4,0.029996272461336515,057,152,113,047
2858,4,0.11909274232426104,023,196,116,072
2859,4,0.01671542412889626,074,113,094,158
2860,4,0.09227659014648182,038,175,091,190
2861,4,0.01532113314884287,124,159,071,184
2862,4,0.01820552443857315,169,012,031,147
2863,4,0.02846223114891344,045,151,076,176
2864,4,0.09314924782928691,185,109,050,134
2865,4,0.05912180152036295,127,140,079,061
2866,4,0.03343404627803048,032,047,035,174
2867,4,0.010524536802691165,160,117,143,000
2868,4,0.026238962425224388,090,085,133,062
2869,4,0.011253897808971569,096,156,174,138
2870,4,0.012765296187614239,137,031,131,059
2871,4,0.07271857279801741,187,071,067,183
2872,4,0.11704576887672458,085,053,127,082
2873,4,0.035206247150241676,191,158,114,038
2874,4,0.008495889704537851,105,182,161,031
2875,4,0.024440684154306003,102,058,076,167
2876,4,0.04416088404982266,191,130,007,119
2877,4,0.08784078982468113,003,069,116,099
2878,4,0.03817921845656436,054,110,031,060
2879,4,0.0034490828648273686,097,122,014,016
2880,4,0.027095478947979812,138,044,097,133
2881,4,0.030846256817560036,051,131,071,102
2882,4,0.007025158759639383,021,097,178,182
2883,4,0.05535989420814935,007,096,052,037
2884,4,0.07385032030822503,072,168,082,015
2885,4,0.03066773449300808,098,060,195,103
2886,4,0.026258296343630527,124,181,060,096
2887,4,0.07305909675722022,080,056,035,134
2888,4,0.039211674524481155,159,043,140,115
2889,4,0.04271880130750394,169,088,026,096
2890,4,0.0126073950154304,185,076,160,070
2891,4,0.01613209386221537,058,064,073,168
2892,4,0.030522197520748473,142,199,062,144
2893,4,0.054300750123163155,185,084,043,151
2894,4,0.022389427833472864,025,113,097,057
2895,4,0.036399016199673784,051,143,044,060
2896,4,0.06720584303144284,146,092,018,153
2897,4,0.02707251212857853,059,161,082,104
2898,4,0.02446838665877693,016,001,056,163
2899,4,0.04913684905537352,000,036,195,108
2900,4,0.07342561843944317,151,065,194,177
2901,4,0.1426712064866874,003,101,046,056
2902,4,0.01360978002183233,080,005,074,060
2903,4,0.014219798605628164,185,192,078,147
2904,4,0.21829566231214015,122,125,187,120
2905,4,0.04262009057489957,016,070,152,141
2906,4,0.027799349002064044,105,073,035,132
2907,4,0.08666553212501604,016,177,171,147
2908,4,0.01973906493629407,184,007,027,057
2909,4,0.06350594462581327,055,168,144,147
2910,4,0.001494640880346565,176,140,104,045
2911,4,0.018575889034280646,078,172,099,079
2912,4,0.0019955314650480505,041,016,178,031
2913,4,0.009702384260478758,167,039,029,090
2914,4,0.009451092704166664,067,064,087,099
2915,4,0.027764438627909116,026,068,035,163
2916,4,0.029993421516042784,011,158,138,121
2917,4,0.006888655995344828,129,041,131,181
2918,4,0.024345550467268495,167,096,004,143
2919,4,0.08610636120640347,189,194,134,105
2920,4,0.06819099558884978,192,127,119,025
2921,4,0.053689594099158966,133,119,169,153
2922,4,0.007245634514820409,122,027,165,071
2923,4,0.03625775193264702,163,152,040,169
2924,4,0.09804976203210913,194,048,022,160
2925,4,0.02931692790669005,061,099,156,108
2926,4,0.05139582369006457,105,141,081,107
2927,4,0.03478090878004181,031,051,049,047
2928,4,0.08557700343422858,090,053,106,062
2929,4,0.08412887022907911,019,016,187,174
2930,4,0.058359949987321635,137,019,098,052
2931,4,0.06232194469536301,017,016,144,132
2932,4,0.05340634460455096,063,055,121,113
2933,4,0.08543626217615741,107,164,163,054
2934,4,0.032421235831930906,192,109,006,035
2935,4,0.016913441584097133,097,057,189,198
2936,4,0.040852829884224784,092,042,192,079
2937,4,0.03271731118184795,085,051,042,169
2938,4,0.05401582669043947,149,183,065,167
2939,4,0.09855815992079608,161,164,138,034
2940,4,0.17595187162650117,157,123,198,083
2941,4,0.06413550711029392,118,181,019,059
2942,4,0.032788527159631764,031,073,092,033
2943,4,0.04635136058579026,088,082,194,040
2944,4,0.010656168973616986,040,006,195,167
2945,4,0.023631435021840508,014,096,074,082
2946,4,0.0058637968207317925,057,054,036,045
2947,4,0.019983232913824422,131,046,001,177
2948,4,0.061162184065283065,136,017,122,048
2949,4,0.04508138120666039,141,071,070,103
2950,4,0.013097555097763669,165,032,035,037
2951,4,0.08723054112753881,044,035,148,023
2952,4,0.08086500909871674,148,164,035,051
2953,4,0.03032934276821475,044,099,096,077
2954,4,0.1904087351864795,120,184,121,106
2955,4,0.025655593547811106,027,107,077,035
2956,4,0.03594577898293083,085,099,151,195
2957,4,0.01270558205261585,132,041,152,129
2958,4,0.004310227235000297,041,140,097,061
2959,4,0.06397011878574199,138,119,004,121
2960,4,0.05713453030938309,041,189,196,065
2961,4,0.014257263921074181,076,117,191,178
2962,4,0.04790919368998936,039,140,141,098
2963,4,0.10087098746078238,090,069,134,169
2964,4,0.031498175953300844,084,004,071,189
2965,4,0.019565165189728728,062,012,006,051
2966,4,0.02083758633372801,013,029,124,143
2967,4,0.02093094226808756,193,000,029,039
2968,4,0.06616196851348355,014,088,107,116
2969,4,0.07485487351597409,059,183,003,054
2970,4,0.031513622746514036,073,199,044,012
2971,4,0.11311920389670482,191,062,092,173
2972,4,0.05006425767069855,189,019,116,090
2973,4,0.036957798326381464,151,156,063,125
2974,4,0.1801578780184977,157,051,091,026
2975,4,0.036256531799698344,152,158,193,044
2976,4,0.003951874760666607,036,067,038,113
2977,4,0.086710911553745,065,018,004,148
2978,4,0.0052860994106819215,042,016,190,084
2979,4,0.08046404978159638,023,074,132,131
2980,4,0.05317160107065455,127,152,122,115
2981,4,0.021364540589530967,026,044,075,147
2982,4,0.021923563690576242,092,188,031,149
2983,4,0.04539193810742248,131,108,056,192
2984,4,0.04207048944824321,083,011,051,077
2985,4,0.06040204478374955,024,176,008,122
2986,4,0.023548389715666418,058,056,054,102
2987,4,0.027091072932634908,083,161,018,041
2988,4,0.017716730863467922,068,190,185,192
2989,4,0.18113908819986646,148,055,120,040
2990,4,0.03618200536628524,108,006,184,181
2991,4,0.008438760294449899,153,133,190,165
2992,4,0.04421132733538147,071,165,182,141
2993,4,0.03267155543244282,147,130,098,115
2994,4,0.01194014932713483,037,099,096,176
2995,4,0.06948368251344383,163,118,105,070
2996,4,0.03092755553676252,032,067,159,114
2997,4,0.1254475627229631,065,004,110,043
2998,4,0.025540763152323787,167,079,192,105
2999,4,0.027785182801288943,067,192,092,158
3000,4,0.06926020720226767,017,119,061,193
3001,4,0.055440267698304235,065,026,117,199
3002,4,0.040621755042840046,108,149,104,158
3003,4,0.04166907503613737,044,106,150,058
3004,4,0.06796742029213254,083,008,149,089
3005,4,0.17666090437902116,137,120,140,072
3006,4,0.14290794745514013,153,173,022,083
3007,4,0.017012785651546958,049,062,184,021
3008,4,0.015820052648002125,137,068,189,148
3009,4,0.05775954896452651,104,055,083,012
3010,4,0.012745462516077888,085,013,117,097
3011,4,0.010901058092427696,155,153,165,056
3012,4,0.03770374905601437,016,152,127,001
3013,4,0.1053468037760078,144,195,087,171
3014,4,0.08050872916121299,109,072,035,050
3015,4,0.0635343032391843,148,119,163,033
3016,4,0.026928486943613494,090,070,169,064
3017,4,0.006478652107194671,172,149,199,016
3018,4,0.09071961972965525,174,114,164,188
3019,4,0.06789852532572971,042,032,137,164
3020,4,0.0042562061390705175,012,159,174,194
3021,4,0.07090038080327443,164,032,069,077
3022,4,0.043040615327999965,059,047,063,056
3023,4,0.1805586316470258,157,082,190,056
3024,4,0.03168105358888007,012,114,035,099
3025,4,0.03433258541715367,025,096,042,144
3026,4,0.0061912556089595006,161,137,039,032
3027,4,0.057135758641907564,012,110,049,163
3028,4,0.02864726359497438,058,073,150,049
