,num_topics,evidence_r2,evidence_aic,evidence_bic,4,5
970,2,0.01437583537943432,42392.41695539066,42417.09540717231,027,161
971,2,0.010209335774384432,42508.91119451052,42533.58964629217,199,144
972,2,0.006847119384031042,42602.56091747755,42627.2393692592,133,137
973,2,0.059984610557159646,41084.0022671592,41108.68071894085,072,000
974,2,0.0025592141417229985,42721.535448862516,42746.213900644165,077,069
975,2,0.012958220010368726,42432.10829074145,42456.7867425231,120,063
976,2,0.025090146568440774,42090.57127376508,42115.24972554673,015,167
977,2,0.005918957012387316,42628.35771333005,42653.0361651117,012,025
978,2,0.014565698325136989,42387.09671226809,42411.77516404974,080,175
979,2,0.004934268889520976,42655.699234605854,42680.3776863875,027,098
980,2,0.004296739375730052,42673.386887696506,42698.065339478155,144,077
981,2,0.005122036172792721,42650.4876486465,42675.16610042815,085,081
982,2,0.0015046155159894603,42750.718544786374,42775.39699656802,031,067
983,2,0.00934999373824541,42532.877164825186,42557.555616606835,115,110
984,2,0.01739073513647671,42307.81363998922,42332.492091770866,134,066
985,2,0.0016888500956793173,42745.622585734214,42770.30103751586,031,184
986,2,0.015682481094871026,42355.78202992956,42380.46048171121,110,118
987,2,0.023732095221332683,42129.013647249565,42153.692099031214,106,193
988,2,0.005807084063145562,42631.46541723137,42656.143869013016,129,061
989,2,0.0037879744210060906,42687.49396684038,42712.17241862203,090,057
990,2,0.005270433558265952,42646.36810030093,42671.04655208258,132,156
991,2,0.012227231991932985,42452.55270772183,42477.23115950348,140,178
992,2,0.00046261519740220525,42779.522760462125,42804.20121224377,050,147
993,2,0.012839280598198166,42435.43584281525,42460.1142945969,097,011
994,2,0.019440702737230753,42250.13960533848,42274.81805712013,088,022
995,2,0.01900705986917217,42262.349814591245,42287.028266372894,001,039
996,2,0.016937971048452072,42320.535536387,42345.213988168645,038,064
997,2,0.010292978464579994,42506.57739381913,42531.255845600776,137,061
998,2,0.03667757426832463,41760.371205178126,41785.049656959774,147,023
999,2,0.006760084082606754,42604.9809492959,42629.65940107755,184,185
1000,2,0.0010053173299026108,42764.52448977792,42789.20294155957,060,068
1001,2,0.008426975404516202,42558.59584102839,42583.27429281004,022,115
1002,2,0.01428229374006984,42395.037754910816,42419.716206692465,161,147
1003,2,0.03805380759504029,41720.88989263196,41745.56834441361,019,048
1004,2,0.004631881073450472,42664.090110788646,42688.768562570294,174,037
1005,2,0.009959878017737012,42515.87040081443,42540.548852596075,098,185
1006,2,0.02974168411892608,41958.49312455425,41983.171576335895,043,080
1007,2,0.012746034117718352,42438.04430680819,42462.722758589836,136,195
1008,2,0.011767319099934226,42465.40788953502,42490.086341316666,007,177
1009,2,0.026125194018102982,42061.23619775289,42085.91464953454,057,024
1010,2,0.005308490244319453,42645.31153821384,42669.98998999549,115,027
1011,2,0.01223535458366165,42452.32561661067,42477.00406839232,195,105
1012,2,0.006374986813596384,42615.68610208046,42640.364553862106,134,181
1013,2,0.027674567544098028,42017.26589347681,42041.94434525846,018,003
1014,2,0.008325385623898174,42561.42504231306,42586.10349409471,073,113
1015,2,0.038299468735169984,41713.83643733871,41738.51488912036,089,023
1016,2,0.026847618796577155,42040.74292089556,42065.42137267721,142,121
1017,2,0.02512660414145995,42089.53853093382,42114.21698271547,163,044
1018,2,0.0046688887270178725,42663.063332513426,42687.741784295074,169,051
1019,2,0.0025329146875477937,42722.263588479414,42746.94204026106,166,074
1020,2,0.004210352398269945,42675.78274134095,42700.461193122595,057,173
1021,2,0.007990028814393257,42570.76242770883,42595.44087949048,069,134
1022,2,0.026664137553779277,42045.94923851155,42070.6276902932,193,039
1023,2,0.004543645411610231,42666.53805742723,42691.216509208876,147,143
1024,2,0.022850714045435816,42153.93430866359,42178.61276044524,056,082
1025,2,0.00986196627475,42518.60139821356,42543.27984999521,164,075
1026,2,0.021585776169056214,42189.66061373244,42214.33906551409,053,041
1027,2,0.0590055813614524,41112.74945666763,41137.42790844928,072,082
1028,2,0.009030981468822974,42541.768725511916,42566.447177293565,005,160
1029,2,0.013896037623266633,42405.85703865004,42430.53549043169,069,120
1030,2,0.013223468363731117,42424.68602849229,42449.364480273936,166,120
1031,2,0.03202871677251884,41893.32156479401,41918.00001657566,013,050
1032,2,0.00477169007046796,42660.21090633312,42684.88935811477,026,049
1033,2,0.022570551431529418,42161.85107421718,42186.52952599883,004,142
1034,2,0.01705422984735494,42317.26942218775,42341.947873969395,044,114
1035,2,0.009299157954749337,42534.29425963051,42558.972711412156,032,055
1036,2,0.015130832967417351,42371.2547275616,42395.93317934325,012,146
1037,2,0.005873899058418397,42629.60941435206,42654.28786613371,064,103
1038,2,0.001964915772540432,42737.98480261779,42762.66325439944,125,082
1039,2,0.0005295747395118733,42777.67268793487,42802.35113971652,183,041
1040,2,0.006293846270370884,42617.94116382383,42642.61961560548,166,185
1041,2,0.011755664090140505,42465.73358494936,42490.41203673101,017,156
1042,2,0.007623515494421307,42580.96369866633,42605.64215044798,199,081
1043,2,0.007878489831999458,42573.867323296625,42598.54577507827,123,082
1044,2,0.02205188424861748,42176.50145532064,42201.17990710229,157,085
1045,2,0.02512854771485673,42089.483473757515,42114.16192553916,029,005
1046,2,0.012589720538514704,42442.41644837351,42467.094900155156,089,107
1047,2,0.012400563749593974,42447.70629971677,42472.384751498415,141,131
1048,2,0.017715667037258243,42298.67999584307,42323.35844762472,105,080
1049,2,0.007030402474665909,42597.464005377675,42622.14245715932,041,136
1050,2,0.010543489775745596,42499.58644001964,42524.264891801286,115,143
1051,2,0.008979384374360189,42543.20657900666,42567.88503078831,049,054
1052,2,0.0008542609583545024,42768.699944835316,42793.378396616965,067,081
1053,2,0.00953459157890657,42527.73071657217,42552.40916835382,185,012
1054,2,0.02567298894507053,42074.056322867174,42098.73477464882,026,058
1055,2,0.005656688200753379,42635.64269304442,42660.32114482607,051,102
1056,2,0.009048310676737947,42541.28579659968,42565.96424838133,115,039
1057,2,0.01998874738154588,42234.700424848364,42259.37887663001,011,157
1058,2,0.003985233387326814,42682.02520831042,42706.70366009207,060,140
1059,2,0.02885756375495041,41983.64596291871,42008.32441470036,123,163
1060,2,0.005918906025938475,42628.35912975556,42653.03758153721,115,050
1061,2,0.00032723148727309415,42783.262994112345,42807.941445893994,107,184
1062,2,0.03152631440785392,41907.65127127913,41932.32972306078,079,045
1063,2,0.01874061980733488,42269.84936876856,42294.52782055021,144,019
1064,2,0.025827284380669058,42069.68267815986,42094.361129941506,046,058
1065,2,0.0012585250601808706,42757.52398103689,42782.202432818536,052,079
1066,2,0.025759641805064626,42071.600153867395,42096.278605649044,044,151
1067,2,0.007481028313788496,42584.92856842795,42609.6070202096,011,061
1068,2,0.011649223221503857,42468.707862293515,42493.386314075164,187,114
1069,2,0.008817873357803152,42547.7069140612,42572.38536584285,071,006
1070,2,0.01091821312271224,42489.12582867972,42513.804280461365,018,075
1071,2,0.0005428986852092921,42777.30453643414,42801.98298821579,067,037
1072,2,0.0003283802663819335,42783.23125902553,42807.90971080718,060,184
1073,2,0.04347946886422427,41564.68654623289,41589.36499801454,003,101
1074,2,0.00017600571561215972,42787.440296117384,42812.11874789903,125,129
1075,2,0.021615881683618388,42188.81086455563,42213.489316337276,043,069
1076,2,0.06031211967657035,41074.37894833154,41099.05740011319,072,081
1077,2,0.009941650781734701,42516.37882335683,42541.057275138475,165,059
1078,2,0.02738980632674648,42025.35250130993,42050.03095309158,021,151
1079,2,0.032327997309642864,41884.78183907159,41909.46029085324,168,065
1080,2,0.015469249709741395,42361.763799116045,42386.44225089769,198,187
1081,2,0.021883835895414094,42181.24651751647,42205.92496929812,040,038
1082,2,0.01613888082003112,42342.9743154345,42367.65276721615,114,033
1083,2,0.03144362512146481,41910.00905330937,41934.68750509102,129,013
1084,2,0.014552125572637964,42387.47707506964,42412.15552685129,050,080
1085,2,0.007482269792300156,42584.894025317946,42609.572477099595,108,040
1086,2,0.0017459247673535794,42744.04370004239,42768.72215182404,124,132
1087,2,0.004960066591723322,42654.983263231305,42679.66171501295,098,159
1088,2,0.01962535966726675,42244.938526712445,42269.616978494094,115,038
1089,2,0.032021536562547026,41893.52641378754,41918.20486556919,007,101
1090,2,0.035692319734463074,41788.60150879484,41813.27996057649,091,088
1091,2,0.008649557436177346,42552.39608040831,42577.07453218996,114,022
1092,2,0.0066271762563215875,42608.67606557387,42633.35451735552,187,192
1093,2,0.00234947909018679,42727.341742724755,42752.020194506404,190,032
1094,2,0.021974571783861974,42178.68457383407,42203.36302561572,060,150
1095,2,0.02934511620626734,41969.77814196792,41994.45659374957,047,024
1096,2,0.008428635057507794,42558.54961849689,42583.228070278536,006,194
1097,2,0.01958764769056731,42246.00080828874,42270.67926007039,087,138
1098,2,0.005276727251600333,42646.193372223235,42670.871824004884,008,123
1099,2,0.038127935408608815,41718.76171478243,41743.440166564076,088,065
1100,2,0.013463725054597586,42417.961368534045,42442.63982031569,044,090
1101,2,0.013009850483365004,42430.6637070736,42455.34215885525,173,033
1102,2,0.019973432387189738,42235.13198681088,42259.810438592525,116,007
1103,2,0.012980372074621327,42431.48850109967,42456.16695288132,137,033
1104,2,0.014080244969232325,42400.69780041566,42425.37625219731,092,109
1105,2,0.012307797755763406,42450.30017055344,42474.97862233509,105,103
1106,2,0.013978489728188492,42403.54785765479,42428.22630943644,054,035
1107,2,0.007705140840254976,42578.69212301325,42603.3705747949,143,066
1108,2,0.002553242999784655,42721.700770518226,42746.379222299875,011,036
1109,2,0.012779717650525213,42437.10207680148,42461.78052858313,084,078
1110,2,0.007592734146317004,42581.820273302386,42606.498725084035,160,006
1111,2,0.009910171588704886,42517.2568681462,42541.93531992785,017,039
1112,2,0.009712113199458638,42522.780643185324,42547.45909496697,055,166
1113,2,0.030890077927065662,41925.78758004581,41950.46603182746,050,101
1114,2,0.01450723461624226,42388.73506186742,42413.413513649066,133,127
1115,2,0.00418141366037883,42676.58528088868,42701.263732670326,067,049
1116,2,0.0008297099892876636,42769.37851574396,42794.05696752561,113,142
1117,2,0.0060556046026741805,42624.561323418275,42649.23977519992,036,012
1118,2,0.021499585117444653,42192.09327179095,42216.7717235726,192,091
1119,2,0.002737454419294183,42716.60009487684,42741.27854665849,016,059
1120,2,0.0316462028054727,41904.23244536686,41928.91089714851,013,049
1121,2,0.009103722329695585,42539.74153262591,42564.419984407556,143,085
1122,2,0.0036034807488611875,42692.6078436003,42717.28629538195,160,039
1123,2,0.043610371973471396,41560.90694346034,41585.585395241986,056,193
1124,2,0.019929075696337395,42236.38187808399,42261.060329865635,051,151
1125,2,0.0026088456864363785,42720.16127321243,42744.839724994075,000,076
1126,2,0.023838611598427373,42126.000420309116,42150.678872090764,150,134
1127,2,0.008490175643335984,42556.83561422117,42581.51406600282,054,000
1128,2,0.00954301114497369,42527.4959625638,42552.17441434545,082,042
1129,2,0.0058565854611337675,42630.09036756178,42654.76881934343,129,103
1130,2,0.003624202929593312,42692.03350428573,42716.71195606738,076,155
1131,2,0.018901590944358282,42265.318717982685,42289.997169764334,080,156
1132,2,0.060750259548283614,41061.499679980356,41086.178131762004,072,017
1133,2,0.02634138548775733,42055.105012955064,42079.78346473671,048,131
1134,2,0.02036272656698046,42224.159953765884,42248.83840554753,018,056
1135,2,0.00679713634643031,42603.95073052655,42628.6291823082,075,122
1136,2,0.009065518150653817,42540.80625180384,42565.48470358549,143,040
1137,2,0.0038626514839390502,42685.423765903,42710.102217684645,173,026
1138,2,0.006230353574907976,42619.705627349234,42644.38407913088,122,012
1139,2,0.026981254286496337,42036.95036879737,42061.62882057902,048,068
1140,2,0.004754034033843446,42660.70082887403,42685.37928065568,143,077
1141,2,0.029093694607154386,41976.93038518188,42001.608836963525,163,161
1142,2,0.011015587088933354,42486.40693135097,42511.08538313262,082,017
1143,2,0.010071308962348535,42512.76199127847,42537.44044306012,061,018
1144,2,0.01991558432143803,42236.76202939304,42261.440481174686,097,006
1145,2,0.0038017867557497143,42687.11107236528,42711.78952414693,155,129
1146,2,0.004532870531193223,42666.83697308118,42691.51542486283,153,160
1147,2,0.001761896229004134,42743.601857204645,42768.280308986294,084,181
1148,2,0.015436530137813764,42362.681564948856,42387.360016730505,051,034
1149,2,0.009738387905301238,42522.04791494299,42546.72636672464,113,109
1150,2,0.014087415253206892,42400.49695721186,42425.175408993506,114,054
1151,2,0.02006509927901523,42232.54880042951,42257.22725221116,005,118
1152,2,0.03802157195234246,41721.81531299339,41746.49376477504,023,115
1153,2,0.006315157455009879,42617.34890022183,42642.027352003475,115,074
1154,2,0.031380863312706175,41911.798493761125,41936.476945542774,065,110
1155,2,0.001254174187500734,42757.644285881775,42782.322737663424,076,071
1156,2,0.008148769532303812,42566.34298176018,42591.02143354183,165,026
1157,2,0.03150740979246214,41908.19033059595,41932.8687823776,146,091
1158,2,0.00739840304324868,42587.2274509327,42611.90590271435,040,183
1159,2,0.029428437271472263,41967.407481355665,41992.085933137314,157,094
1160,2,0.026425085924907887,42052.730905032375,42077.40935681402,157,172
1161,2,0.020946274692590472,42207.70481559043,42232.383267372075,174,001
1162,2,0.020090414045501603,42231.83538403747,42256.51383581912,043,037
1163,2,0.04108555666258029,41633.71558106116,41658.39403284281,165,013
1164,2,0.016270217139689236,42339.28758990095,42363.9660416826,019,183
1165,2,0.013992108071944065,42403.16643922285,42427.8448910045,127,107
1166,2,0.034811340733809204,41813.819610818915,41838.49806260056,127,193
1167,2,0.00565965697962012,42635.560240717736,42660.238692499384,077,102
1168,2,0.01640990458741154,42335.36590069791,42360.044352479556,146,196
1169,2,0.038574919425665266,41705.92551745504,41730.60396923669,062,193
1170,2,0.00396914882617494,42682.47117323893,42707.14962502058,026,191
1171,2,0.05908777206158833,41110.33724522184,41135.01569700349,101,013
1172,2,0.0006781172982940342,42773.56805805957,42798.24650984122,125,026
1173,2,0.016410898493935067,42335.33799503217,42360.01644681382,047,060
1174,2,0.0005334488615930111,42777.56564328399,42802.24409506564,131,142
1175,2,0.006271718982516661,42618.55609448088,42643.23454626253,130,066
1176,2,0.007864545860549188,42574.25545519942,42598.93390698107,076,055
1177,2,0.0009407359789171954,42766.30970542977,42790.98815721142,068,046
1178,2,0.017976183632407938,42291.35484542175,42316.0332972034,149,153
1179,2,0.010997870011645983,42486.90165140671,42511.58010318836,098,066
1180,2,0.02159088457259084,42189.51642731645,42214.1948790981,191,170
1181,2,0.00808108929805429,42568.22733046669,42592.90578224834,066,137
1182,2,0.012845559460445743,42435.26018994751,42459.93864172916,037,141
1183,2,0.0051868988343258815,42648.68712062178,42673.365572403425,123,129
1184,2,0.016689132479493773,42327.52497971117,42352.20343149282,007,044
1185,2,0.041787646935856904,41613.48851429646,41638.16696607811,023,099
1186,2,0.018812391785927418,42267.82938558083,42292.50783736248,047,185
1187,2,0.011631560963606402,42469.20136780528,42493.87981958693,110,174
1188,2,0.03343536099451305,41853.16113847762,41877.83959025927,004,176
1189,2,0.014302316997591435,42394.476774933944,42419.15522671559,099,178
1190,2,0.02661690427185559,42047.289333658184,42071.96778543983,022,003
1191,2,0.01834354802536342,42281.02206838288,42305.70052016453,104,021
1192,2,0.025705428011562614,42073.13686547419,42097.81531725584,024,071
1193,2,0.016763834834239155,42325.42690608735,42350.105357869,116,106
1194,2,0.024381744921773252,42110.63068295705,42135.3091347387,049,167
1195,2,0.009204192366802588,42536.94131904307,42561.61977082472,036,119
1196,2,0.03439065823342191,41825.85356580365,41850.5320175853,045,123
1197,2,0.007633500985183894,42580.6858195503,42605.36427133195,082,187
1198,2,0.004616031390252573,42664.52984896995,42689.2083007516,144,037
1199,2,0.023943545287908208,42123.031644276554,42147.7100960582,189,091
1200,2,0.0003036343128010044,42783.91485930232,42808.59331108397,106,037
1201,2,0.011290805270834037,42478.72078084609,42503.39923262774,070,117
1202,2,0.004045109546681136,42680.36500228131,42705.04345406296,071,015
1203,2,0.014705452599851232,42383.17993390583,42407.858385687476,077,019
1204,2,0.00808679418690672,42568.068500282185,42592.74695206383,025,199
1205,2,0.020216932056126513,42228.26959898508,42252.94805076673,026,021
1206,2,0.018482892191905798,42277.101754266456,42301.780206048104,071,088
1207,2,0.003998938074242786,42681.64522274157,42706.32367452322,069,057
1208,2,0.003931427172893409,42683.517025835055,42708.195477616704,155,106
1209,2,0.013013378359674865,42430.564996862224,42455.24344864387,026,118
1210,2,6.975377113926928e-05,42790.37491042337,42815.05336220502,147,106
1211,2,0.013921293591849793,42405.14973213176,42429.82818391341,055,099
1212,2,0.023284162140965292,42141.68156648952,42166.36001827117,127,087
1213,2,0.0027343498005149014,42716.68606724104,42741.36451902269,129,059
1214,2,0.027799700696202634,42013.71163129674,42038.39008307839,003,054
1215,2,0.015635286866411024,42357.10607887173,42381.78453065338,034,079
1216,2,0.012931810862060522,42432.84717059226,42457.525622373905,090,118
1217,2,0.03601488041576251,41779.36241828063,41804.04087006228,075,045
1218,2,0.014678893185663289,42383.92433556597,42408.60278734762,080,008
1219,2,0.013112149141418894,42427.801240656925,42452.479692438574,185,006
1220,2,0.019608121857734195,42245.42409125425,42270.1025430359,001,018
1221,2,0.025197710547783414,42087.5241707685,42112.20262255015,190,167
1222,2,0.017981521205077566,42291.20474437027,42315.88319615192,078,092
1223,2,0.008282251974933041,42562.62619532001,42587.30464710166,190,137
1224,2,0.029631689148248208,41961.623681531724,41986.30213331337,034,088
1225,2,0.006622430227551601,42608.80800598363,42633.48645776528,081,102
1226,2,0.0015171030793577067,42750.37316641826,42775.05161819991,052,133
1227,2,0.012762064211594537,42437.595900742686,42462.274352524335,146,124
1228,2,0.002992373806934401,42709.54001450555,42734.218466287195,022,016
1229,2,0.005408650002020288,42642.530624622355,42667.209076404004,148,153
1230,2,0.0006394459849874412,42774.636709055645,42799.315160837294,160,194
1231,2,0.014963182846218226,42375.95528260877,42400.633734390416,176,011
1232,2,0.006079727320042583,42623.89108366447,42648.56953544612,110,147
1233,2,0.025190068550857703,42087.74066652579,42112.419118307436,039,058
1234,2,0.009469660014820858,42529.54106884161,42554.21952062326,064,196
1235,2,0.0032825677824209754,42701.50079480489,42726.17924658654,039,027
1236,2,0.00528940675322509,42645.84135537779,42670.519807159435,166,191
1237,2,0.021017310914060783,42205.70103641802,42230.379488199666,178,078
1238,2,0.008067623671783486,42568.60222422767,42593.280676009315,014,055
1239,2,0.019602153066335504,42245.592221616374,42270.27067339802,044,099
1240,2,0.0025394978559574177,42722.08132544396,42746.75977722561,069,046
1241,2,0.012818444367876491,42436.018733982455,42460.697185764104,035,136
1242,2,0.010134019993448096,42511.01248880658,42535.690940588225,061,085
1243,2,0.017382045121409506,42308.057869718665,42332.73632150031,061,118
1244,2,0.006877074056073851,42601.727973512316,42626.406425293964,099,160
1245,2,0.02013713751558932,42230.51858284331,42255.19703462496,042,019
1246,2,0.006079727320042694,42623.89108366447,42648.56953544612,147,110
1247,2,0.03434353079243291,41827.201356877486,41851.879808659134,065,195
1248,2,0.014695308676397345,42383.46424802165,42408.1426998033,062,077
1249,2,0.00478652169849314,42659.79934921854,42684.47780100019,169,060
1250,2,0.00313791217615611,42705.50846963248,42730.186921414126,059,152
1251,2,0.0018307548221387915,42741.69683625814,42766.37528803979,159,032
1252,2,0.00623458515232167,42619.588035218025,42644.26648699967,061,175
1253,2,0.012683242419750607,42439.80069416981,42464.47914595146,044,031
1254,2,0.008297084018078382,42562.213169771814,42586.89162155346,015,102
1255,2,0.02937839277063492,41968.831377706454,41993.5098294881,087,043
1256,2,0.00030181583499155895,42783.96509359269,42808.64354537434,147,138
1257,2,0.040542923510283546,41649.338579399715,41674.01703118136,193,117
1258,2,0.016708442647941357,42326.98265391606,42351.661105697705,029,046
1259,2,0.0013239115232128729,42755.71593388961,42780.39438567126,025,064
1260,2,0.003339240695571677,42699.93051659412,42724.60896837577,090,081
1261,2,0.009514791805274814,42528.28276521392,42552.961216995565,191,110
1262,2,0.02931109887392047,41970.74594855374,41995.42440033539,174,024
1263,2,0.005858407465439308,42630.03975462578,42654.71820640743,160,102
1264,2,0.011476182657422895,42473.54245144153,42498.22090322318,198,098
1265,2,0.007468423652183809,42585.279280237504,42609.95773201915,143,018
1266,2,0.004985842586603062,42654.267875767306,42678.946327548954,156,037
1267,2,0.028249814782679517,42000.922878771125,42025.601330552774,121,054
1268,2,0.033389327951148795,41854.476330657555,41879.154782439204,047,167
1269,2,0.008031838624229293,42569.598483722104,42594.27693550375,099,057
1270,2,0.0027847082585298333,42715.29151976997,42739.96997155162,160,000
1271,2,0.01196174679913209,42459.97410485932,42484.65255664097,119,191
1272,2,0.02257385422139435,42161.75775802014,42186.43620980179,155,097
1273,2,0.006917757127320789,42600.59666672351,42625.27511850516,082,102
1274,2,0.02853613028594737,41992.784929196925,42017.463380978574,027,065
1275,2,0.01933081426523009,42253.234277960524,42277.91272974217,060,021
1276,2,0.01999768081745823,42234.44868601379,42259.12713779544,157,055
1277,2,0.005153462304785084,42649.61530269057,42674.293754472215,129,189
1278,2,0.013556068823551093,42415.37627871167,42440.05473049332,176,014
1279,2,0.01209281919486993,42456.31034449053,42480.98879627218,081,097
1280,2,0.019282018622886476,42254.60834676431,42279.28679854596,044,029
1281,2,0.005402520322355109,42642.70082187171,42667.37927365336,134,106
1282,2,0.0009385522293071658,42766.37006857888,42791.04852036053,068,159
1283,2,0.0029898971343472747,42709.60861549055,42734.2870672722,022,041
1284,2,0.006906156818318743,42600.919250542385,42625.597702324034,124,075
1285,2,0.021948493521187995,42179.420922480975,42204.09937426262,043,143
1286,2,0.04325173394287185,41571.26076897359,41595.93922075524,193,003
1287,2,0.032149686563089364,41889.87010857872,41914.54856036037,101,107
1288,2,0.0340125289575991,41836.66577893764,41861.34423071929,150,118
1289,2,0.01735192203067748,42308.90445156542,42333.582903347065,029,175
1290,2,0.020121374786085444,42230.96282872036,42255.64128050201,088,015
1291,2,0.07197038685372814,40729.61707833436,40754.29553011601,045,072
1292,2,0.006519186706081759,42611.678037502505,42636.35648928415,130,137
1293,2,0.006856691323481212,42602.294755078125,42626.97320685977,052,182
1294,2,0.0002649754820014394,42784.9827651847,42809.66121696635,113,077
1295,2,0.011606347657614924,42469.905843737244,42494.58429551889,198,018
1296,2,0.004167740678965859,42676.96445684266,42701.64290862431,129,049
1297,2,0.012942635379024292,42432.5443227213,42457.22277450295,015,195
1298,2,0.021353875200383454,42196.205304278476,42220.883756060124,053,076
1299,2,0.005084443530045446,42651.53113221567,42676.20958399732,098,106
1300,2,0.016633669126835837,42329.08260792657,42353.76105970822,038,131
1301,2,0.01961691272476318,42245.176466118115,42269.854917899764,190,043
1302,2,0.008240269325410554,42563.79524600178,42588.473697783425,181,136
1303,2,0.040542923510283546,41649.338579399715,41674.01703118136,117,193
1304,2,0.01615964864822994,42342.39137706489,42367.069828846536,061,044
1305,2,0.016109569618202202,42343.79703937029,42368.47549115194,034,104
1306,2,0.019508453505591827,42248.231439391886,42272.909891173535,108,043
1307,2,0.0017240448902400285,42744.64898488881,42769.32743667046,057,050
1308,2,0.006561533276271181,42610.500895688776,42635.179347470425,098,000
1309,2,0.001256323761764766,42757.584848630344,42782.26330041199,183,133
1310,2,0.003137912176155888,42705.50846963248,42730.186921414126,152,059
1311,2,0.010858065024206165,42490.80516339853,42515.48361518018,117,071
1312,2,0.015832355345835714,42351.57683966523,42376.255291446876,054,165
1313,2,0.010638152726005656,42496.944244967744,42521.62269674939,017,182
1314,2,0.006980818177971582,42598.84298591578,42623.521437697425,042,052
1315,2,0.034157223632341305,41832.52888528406,41857.20733706571,116,167
1316,2,0.06269593572209975,41004.23320317053,41028.91165495218,042,072
1317,2,0.005715986506299453,42633.99574594113,42658.67419772278,057,105
1318,2,0.0033556635859123274,42699.47545877016,42724.15391055181,015,063
1319,2,0.006007860702157752,42625.88782004824,42650.56627182989,185,064
1320,2,0.015173798536786909,42370.0499350004,42394.72838678205,148,146
1321,2,0.015451005266088336,42362.27554939656,42386.95400117821,034,050
1322,2,0.013921293591849793,42405.14973213176,42429.82818391341,099,055
1323,2,0.014849712764573808,42379.136289906186,42403.814741687835,141,191
1324,2,0.015187180748349793,42369.674675218645,42394.35312700029,062,081
1325,2,0.005685601942832741,42634.83965700924,42659.518108790886,134,050
1326,2,0.005078614446770713,42651.69293036135,42676.371382143,106,123
1327,2,0.01148689052586993,42473.24330832386,42497.921760105506,050,120
1328,2,0.0011473268788146918,42760.59852846962,42785.27698025127,025,113
1329,2,0.03409280878979781,41834.37061461984,41859.04906640149,048,116
1330,2,0.016755328178936768,42325.665830147445,42350.344281929094,029,090
1331,2,0.02021224917804121,42228.401589480105,42253.080041261754,038,123
1332,2,0.0147844263254433,42380.966356432866,42405.644808214514,199,035
1333,2,0.022871812611821363,42153.33801871268,42178.01647049433,118,097
1334,2,0.03243789646148254,41881.64529350256,41906.32374528421,185,065
1335,2,0.01043202543801125,42502.69726474948,42527.375716531125,142,109
1336,2,0.02279463147668448,42155.51925765483,42180.19770943648,091,175
1337,2,0.024894010429167723,42096.126608774146,42120.805060555795,076,058
1338,2,0.033333597745897836,41856.06849286659,41880.746944648236,045,059
1339,2,0.013206797386621338,42425.1525797328,42449.83103151445,160,097
1340,2,0.013788378231610499,42408.871892648895,42433.55034443054,012,115
1341,2,0.022352919852195008,42167.99928747784,42192.67773925949,004,159
1342,2,0.004898186619418987,42656.700605544705,42681.379057326354,153,183
1343,2,0.01596039097802593,42347.98389281784,42372.66234459949,033,136
1344,2,0.0004880752873850369,42778.819320240174,42803.49777202182,083,050
1345,2,0.01350465866181616,42416.815494856426,42441.493946638075,052,097
1346,2,0.023022098413795655,42149.09025269943,42173.76870448108,152,163
1347,2,0.006652822229873401,42607.96309222573,42632.641544007376,015,173
1348,2,0.008979384374359967,42543.20657900667,42567.88503078832,054,049
1349,2,0.01704973897781359,42317.39559351247,42342.07404529412,172,007
1350,2,0.031529380547341446,41907.56384025917,41932.24229204082,076,013
1351,2,-1.3004131769189797e-06,42792.33720994126,42817.01566172291,160,159
1352,2,0.022983901369615256,42150.16993827893,42174.84839006058,088,099
1353,2,0.004421781452646711,42669.918606555155,42694.5970583368,144,060
1354,2,0.01423264030217819,42396.42881727774,42421.10726905939,141,069
1355,2,0.007815038993063794,42575.63343996671,42600.31189174836,174,188
1356,2,0.004304303478253724,42673.17709522419,42697.85554700584,132,039
1357,2,0.0131462603811342,42426.846692198684,42451.52514398033,011,119
1358,2,0.0005285595923564257,42777.700737078594,42802.37918886024,142,064
1359,2,0.015255422219892067,42367.7609899595,42392.439441741146,146,105
1360,2,0.025616255547577405,42075.6643085584,42100.34276034005,003,067
1361,2,0.027804181079883583,42013.5843627072,42038.26281448885,114,193
1362,2,0.010985172175621893,42487.25621200668,42511.93466378833,075,182
1363,2,0.010021581461225115,42514.14920249124,42538.827654272885,188,199
1364,2,0.009299163950211575,42534.294092505705,42558.97254428735,171,119
1365,2,0.006347047674218564,42616.462608725735,42641.14106050738,189,011
1366,2,0.014933516356079979,42376.78698497828,42401.46543675993,113,019
1367,2,0.004570326663329793,42665.79785488707,42690.476306668716,051,085
1368,2,0.0027736851107440508,42715.596783406916,42740.275235188565,011,132
1369,2,0.03555054955678394,41792.66124775472,41817.339699536366,149,004
1370,2,-2.7562961061100566e-05,42793.062465997,42817.74091777865,077,076
1371,2,0.012682915610946033,42439.809835258915,42464.48828704056,040,075
1372,2,0.03313219537921486,41861.82161350821,41886.50006528986,081,101
1373,2,0.01413701597645034,42399.10757639684,42423.78602817849,033,042
1374,2,0.02168874379961505,42186.75417221354,42211.43262399519,116,115
1375,2,0.0018311621781430532,42741.68556607949,42766.36401786114,074,171
1376,2,0.016160022977409594,42342.38086979449,42367.05932157614,094,012
1377,2,0.023120836584194615,42146.29910347476,42170.97755525641,102,053
1378,2,0.02683808365333218,42041.01350670606,42065.69195848771,138,121
1379,2,0.017927774213938097,42292.71615818044,42317.39460996209,001,008
