,num_topics,scenario_r2,2,3,4,5,6,7,8
2293,7,0.023645811855275034,045,053,032,018,046,022,067
2294,7,0.016057207953210972,084,087,171,150,080,106,192
2295,7,0.013816522987721291,036,090,012,105,032,175,113
2296,7,0.010807157658915045,077,193,131,078,049,016,031
2297,7,0.0448054838989429,184,155,142,092,026,171,027
2298,7,0.022952161842566543,174,136,064,019,143,052,038
2299,7,0.017831997462823934,106,121,125,021,055,108,060
2300,7,0.04685307398798633,173,039,103,060,036,119,040
2301,7,0.022868088201958514,122,017,055,068,012,069,192
2302,7,0.01816895402470453,063,017,194,004,035,096,048
2303,7,0.02652214484909765,142,194,119,032,096,163,084
2304,7,0.03145974637730309,027,031,138,066,134,062,165
2305,7,0.012343389894521994,138,078,149,132,122,199,178
2306,7,0.019449993398631182,099,050,003,057,170,080,091
2307,7,0.03198004466133764,108,055,125,075,012,150,116
2308,7,0.08282797337817982,137,073,044,155,157,147,176
2309,7,0.03039949493209193,049,110,120,161,055,171,116
2310,7,0.012768497261238076,070,089,068,153,078,191,127
2311,7,0.03346584646063522,004,036,123,079,099,178,081
2312,7,0.018975938231462597,058,177,063,029,011,168,187
2313,7,0.02708231836667585,011,012,029,151,114,163,105
2314,7,0.02383927835962485,040,125,068,183,115,006,182
2315,7,0.01680030949954392,117,004,029,118,064,121,015
2316,7,0.020315625139216587,036,143,192,049,064,160,024
2317,7,0.045237545488761466,039,144,155,109,016,170,102
2318,7,0.008971435771666925,127,084,068,050,099,106,067
2319,7,0.007648307224473183,159,005,026,038,046,084,023
2320,7,0.035333071044217346,097,063,185,085,123,170,016
2321,7,0.03256323309850706,077,168,058,185,071,123,076
2322,7,0.01072002491963131,078,137,084,188,116,183,047
2323,7,0.04720953538343431,157,091,056,035,040,096,048
2324,7,0.0317112745738235,085,103,056,090,024,134,163
2325,7,0.05654927166077972,043,146,082,123,013,163,189
2326,7,0.026425188607226313,153,046,115,190,031,137,018
2327,7,0.021873238490811575,053,036,063,164,052,089,039
2328,7,0.014700409313314733,178,114,063,105,047,072,137
2329,7,0.03193095438226545,102,025,138,043,182,175,078
2330,7,0.030976127747501248,168,014,003,137,060,123,031
2331,7,0.044936880352329456,039,161,035,147,199,151,155
2332,7,0.036537807351947005,073,025,016,169,019,130,001
2333,7,0.026459885431967423,019,104,094,158,185,091,007
2334,7,0.0356885530702542,124,170,046,004,067,123,058
2335,7,0.057075750251271096,178,056,098,157,081,194,082
2336,7,0.018754915423066953,022,120,026,188,175,182,047
2337,7,0.018760791668271826,152,158,023,069,080,163,175
2338,7,0.055172374858803996,067,090,029,132,146,083,123
2339,7,0.015412523355000207,070,109,052,131,191,110,023
2340,7,0.03033055761069048,005,050,127,017,133,117,079
2341,7,0.015477818471755778,068,174,194,098,004,140,067
2342,7,0.01996580142873039,082,059,035,103,088,194,084
2343,7,0.012631978193578197,014,043,130,148,047,040,097
2344,7,0.010477921621569353,193,013,046,059,194,175,087
2345,7,0.03360339055016803,101,067,027,178,094,119,194
2346,7,0.041929824855944764,151,146,138,166,069,050,121
2347,7,0.03831029121974838,015,046,034,097,070,138,115
2348,7,0.013357646650211552,147,159,196,080,096,064,099
2349,7,0.024034888177423497,092,191,134,055,152,036,127
2350,7,0.05100374679282327,148,121,141,178,062,173,118
2351,7,0.02441531954784626,051,071,080,066,113,091,131
2352,7,0.019003775819099733,109,089,042,151,103,068,051
2353,7,0.04455930969547406,127,157,172,099,057,170,146
2354,7,0.04659757690673216,037,140,108,074,165,157,052
2355,7,0.034046375336841295,053,098,191,150,046,172,153
2356,7,0.013985110157846092,026,015,070,183,169,182,189
2357,7,0.025176820165206615,195,182,131,077,001,049,125
2358,7,0.016885956469749552,049,134,053,153,144,182,116
2359,7,0.013951849182584852,031,019,016,106,140,099,163
2360,7,0.009980914347981984,021,193,018,063,153,170,032
2361,7,0.03097802956763851,116,094,016,035,013,115,076
2362,7,0.04486327977782423,000,120,104,174,195,119,159
2363,7,0.0014390172320819516,118,052,159,160,049,106,080
2364,7,0.012611188317219746,142,046,096,167,140,198,039
2365,7,0.014486198391347127,168,036,103,018,142,045,051
2366,7,0.030115936091557827,034,050,132,074,012,013,172
2367,7,0.04601111724720586,014,160,156,189,155,102,193
2368,7,0.012231486883019227,161,078,014,040,087,199,110
2369,7,0.0576127851969378,026,015,190,173,073,082,146
2370,7,0.020045934149017564,045,079,019,144,190,171,072
2371,7,0.030673607031406314,004,001,019,152,094,119,134
2372,7,0.031421983134437115,099,164,034,023,036,055,172
2373,7,0.02891965081936454,073,039,187,027,189,153,031
2374,7,0.03733955172786807,176,044,001,058,088,101,147
2375,7,0.021204184339489784,150,185,137,035,127,047,060
2376,7,0.016236878403683375,090,160,172,196,056,053,037
2377,7,0.011419273973811483,040,082,168,006,177,165,058
2378,7,0.017145535443692683,016,104,190,122,110,096,026
2379,7,0.015847621083272312,039,191,102,059,005,012,045
2380,7,0.02619510520424051,160,174,148,044,108,184,166
2381,7,0.018600264312240933,037,090,066,184,048,005,158
2382,7,0.01794121249322156,032,172,132,127,122,129,055
2383,7,0.08107288954218661,187,151,124,027,172,155,142
2384,7,0.021453330480361577,098,104,124,125,144,177,060
2385,7,0.030429105148919833,177,076,082,175,169,124,079
2386,7,0.014986218741251056,088,131,061,107,161,043,198
2387,7,0.030888169071892402,070,042,120,077,096,078,072
2388,7,0.04313652777610222,040,108,061,152,123,129,098
2389,7,0.01974852345189615,003,105,097,102,011,193,156
2390,7,0.05254646579748412,082,172,155,031,115,001,130
2391,7,0.02564566591868145,185,148,018,035,137,079,054
2392,7,0.02612591966118294,042,038,063,117,071,101,182
2393,7,0.01643970776967163,188,077,138,159,090,170,024
2394,7,0.03702002827466999,074,174,195,051,138,062,194
2395,7,0.030742310558521058,114,110,120,171,053,168,181
2396,7,0.020225202744908244,108,187,054,069,165,064,188
2397,7,0.036320805920210586,083,168,084,066,141,029,097
2398,7,0.03186512280655007,124,066,036,014,015,115,142
2399,7,0.022563106731357974,124,029,199,080,113,085,005
2400,7,0.025323532062287102,079,026,005,070,042,117,132
2401,7,0.026028226548856614,091,096,027,079,106,056,040
2402,7,0.008316031178096428,004,193,076,147,035,159,153
2403,7,0.032166822094636505,181,141,110,000,087,029,189
2404,7,0.020536382169755063,099,178,003,058,195,117,191
2405,7,0.05116391737903436,033,081,168,123,034,199,001
2406,7,0.026961903433219248,064,016,146,059,142,097,047
2407,7,0.03534549013729238,079,043,066,051,011,073,081
2408,7,0.057566021622519226,118,151,157,080,062,159,055
2409,7,0.020205249870707265,004,075,032,011,121,029,071
2410,7,0.017967114391423067,113,083,177,110,132,059,124
2411,7,0.031784865020449415,172,171,051,026,025,044,094
2412,7,0.020515559049991805,122,006,166,052,130,003,143
2413,7,0.014598487872699684,070,015,107,132,144,057,063
2414,7,0.03480623444630959,025,039,170,151,034,148,177
2415,7,0.015444525356976935,172,023,163,156,059,063,056
2416,7,0.017618978799246676,050,160,072,071,046,022,016
2417,7,0.028439313559867507,024,085,195,004,175,040,188
2418,7,0.015673758424020856,152,082,148,004,102,077,185
2419,7,0.020230486928550118,105,064,035,096,106,019,130
2420,7,0.0283402761639443,058,158,087,134,061,166,082
2421,7,0.029249248241918546,127,143,168,076,024,083,092
2422,7,0.05555875088243667,006,170,117,025,065,173,177
2423,7,0.03585991836593472,025,053,151,142,057,045,160
2424,7,0.0144517302868995,077,089,032,103,184,046,141
2425,7,0.018859203964637694,023,066,106,196,170,161,175
2426,7,0.05841884180597012,104,121,059,177,157,067,027
2427,7,0.05136056050315585,133,008,173,039,146,103,102
2428,7,0.04171266531592277,078,080,134,172,188,143,025
2429,7,0.020918476300288313,171,038,110,017,041,191,067
2430,7,0.046558858323284213,171,192,173,013,077,129,131
2431,7,0.024668201930739708,053,006,068,050,041,001,138
2432,7,0.03417669591008787,159,181,055,106,062,136,187
2433,7,0.04032795414259305,012,120,047,102,136,171,041
2434,7,0.03217857438784133,001,029,140,181,062,148,105
2435,7,0.024741732107893766,109,082,196,188,175,021,024
2436,7,0.03694484400767861,183,074,065,152,083,101,129
2437,7,0.031617612067889156,063,061,031,075,115,144,067
2438,7,0.022404806511727493,064,074,167,174,078,023,143
2439,7,0.018248471414596734,084,163,168,080,072,137,193
2440,7,0.05055221423139844,056,177,081,157,047,121,194
2441,7,0.02880204974425371,007,075,085,079,159,054,192
2442,7,0.01221993468372573,192,168,032,097,006,087,015
2443,7,0.029736768271508174,177,031,091,105,060,117,140
2444,7,0.02105058364568424,069,073,061,102,047,170,084
2445,7,0.023827790601494758,148,007,088,136,137,021,189
2446,7,0.03009909261228516,151,181,097,003,048,132,049
2447,7,0.028989404795743967,015,171,142,066,029,003,166
2448,7,0.02481283797736067,127,158,146,089,108,130,178
2449,7,0.018433145012136554,159,099,007,172,029,160,132
2450,7,0.023118376158297926,194,069,114,061,125,134,166
2451,7,0.03062176002540906,165,044,062,130,098,082,113
2452,7,0.06637425127374408,055,058,166,089,053,155,119
2453,7,0.03385777374908783,032,054,044,185,090,078,141
2454,7,0.01799365275473075,133,040,036,084,089,153,001
2455,7,0.05802675384331968,153,173,007,040,082,015,157
2456,7,0.029197284498638676,166,025,003,116,038,117,106
2457,7,0.08527107626008257,155,163,164,041,187,193,011
2458,7,0.03389429094440244,071,013,134,061,051,136,096
2459,7,0.011398649382385329,119,175,059,132,065,152,094
2460,7,0.022004135975538963,169,068,033,054,026,063,199
2461,7,0.0251977322421284,023,075,140,072,067,029,104
2462,7,0.03423421964256834,092,052,074,096,079,125,143
2463,7,0.03552991002119299,091,165,003,194,109,043,001
2464,7,0.024809437180365768,084,166,083,143,023,049,178
2465,7,0.015322783008857921,021,037,103,078,192,188,105
2466,7,0.07958985143353825,153,021,115,155,101,084,046
2467,7,0.04097589113297673,195,150,178,048,120,070,018
2468,7,0.025932443060133537,143,022,190,158,060,140,064
2469,7,0.016584590859508364,026,140,062,188,167,184,088
2470,7,0.025207626021402807,072,153,108,001,006,195,105
2471,7,0.006149795400852365,038,130,016,081,026,090,198
2472,7,0.00845650754453231,058,169,014,130,042,060,067
2473,7,0.04311851282453305,198,101,174,062,029,073,103
2474,7,0.02953660803896274,023,104,181,012,001,122,057
2475,7,0.020348761318022657,005,124,108,187,042,085,199
2476,7,0.038727761640729,105,055,079,163,027,182,074
2477,7,0.038618438654744014,142,143,158,053,081,074,044
2478,7,0.018446437409181393,171,148,181,088,184,106,011
2479,7,0.0318155649322136,194,098,189,156,122,033,175
2480,7,0.021756645163077848,140,088,071,106,051,036,017
2481,7,0.033249522470100046,103,013,110,198,168,042,123
2482,7,0.013123475545684604,042,005,138,194,118,014,074
2483,7,0.03316246780025611,123,072,017,061,004,038,144
2484,7,0.01989813017271136,153,192,070,092,148,189,057
2485,7,0.034592796898988976,036,001,025,022,006,130,169
2486,7,0.05725073172866191,175,117,159,129,096,050,155
2487,7,0.030468508652927162,151,125,079,143,108,097,171
2488,7,0.03382590724462542,151,131,069,097,163,164,103
2489,7,0.011628707428054219,048,067,127,037,076,113,014
2490,7,0.02203581882701411,176,000,075,150,188,099,106
2491,7,0.008376726059813766,080,048,026,127,060,198,032
2492,7,0.01470736982391374,005,023,140,184,107,045,166
2493,7,0.004882367917402819,125,160,059,089,118,138,026
2494,7,0.0352392620340648,059,034,104,044,007,156,008
2495,7,0.04034918834418,024,088,044,188,146,035,158
2496,7,0.02366611057081358,049,058,109,082,024,003,076
2497,7,0.008386079652245693,000,191,185,065,014,019,184
2498,7,0.03679770924184278,173,149,122,176,160,175,015
2499,7,0.02698874974823695,024,133,064,190,045,170,091
2500,7,0.032865863393400585,181,063,137,169,053,151,001
2501,7,0.06339967004209535,088,133,144,051,049,129,155
2502,7,0.036376553773501685,140,004,033,109,025,118,170
2503,7,0.03901791126835541,140,013,025,091,006,038,074
2504,7,0.011124012753512158,016,058,153,108,049,090,053
2505,7,0.041095219991882925,138,120,061,194,021,005,066
2506,7,0.020366302043889895,062,147,163,039,042,158,018
2507,7,0.009576583218368295,171,165,056,198,080,160,117
2508,7,0.01160835924766801,081,023,078,080,117,130,177
2509,7,0.020262995095238545,147,153,076,184,066,158,109
2510,7,0.03088313400711129,025,108,165,175,153,110,141
2511,7,0.032217442956846476,076,088,146,008,047,052,075
2512,7,0.04435443875791478,121,055,062,079,108,190,115
2513,7,0.02131927952246404,037,172,189,136,108,089,191
2514,7,0.014514773637912093,027,138,046,031,006,056,008
2515,7,0.031033736824420677,056,050,068,164,165,000,029
2516,7,0.009808080268710606,032,118,110,031,193,013,177
2517,7,0.025081101190961075,040,175,059,166,034,184,110
2518,7,0.012898807596330553,061,078,175,127,107,192,191
2519,7,0.007035273320931457,023,037,061,016,035,140,183
2520,7,0.04984953421487637,117,107,163,137,142,035,157
2521,7,0.014760215151472966,036,077,021,074,121,103,048
2522,7,0.03088880372196734,035,185,013,101,054,193,118
2523,7,0.0172082250960075,048,168,012,191,068,054,007
2524,7,0.016162144485683316,060,194,168,165,051,183,182
2525,7,0.012715808160424502,058,011,121,092,076,175,045
2526,7,0.011699107666194641,043,048,023,192,032,060,190
2527,7,0.047495380507662666,155,092,001,088,177,122,011
2528,7,0.013051473320920048,124,104,018,140,183,196,049
2529,7,0.029477135198905158,133,152,121,163,102,175,181
2530,7,0.03234179366453516,161,051,074,164,016,132,106
2531,7,0.014565063860757288,008,185,160,171,070,014,067
2532,7,0.035951162111820145,074,148,165,163,125,034,181
2533,7,0.03479413122356323,044,152,151,074,143,174,163
2534,7,0.04164060208633247,011,059,044,146,099,076,098
2535,7,0.008374203333173402,176,122,108,158,065,047,045
2536,7,0.017466265623472754,037,031,051,019,132,041,087
2537,7,0.01251261372901924,016,188,057,158,105,089,160
2538,7,0.012975096511769757,121,089,026,137,166,160,090
2539,7,0.021864374014681,159,022,071,119,108,149,047
2540,7,0.028453798341993908,103,108,146,016,083,069,110
2541,7,0.07218073025786187,044,069,123,098,050,155,092
2542,7,0.05438002150153742,008,053,157,184,104,069,016
2543,7,0.060821495362486044,022,171,133,195,157,118,103
2544,7,0.027956141725380523,033,005,023,085,196,160,050
2545,7,0.02678428890055995,120,176,045,031,125,039,104
2546,7,0.012467119107633096,121,177,148,088,192,190,131
2547,7,0.036603747109125395,199,152,017,073,110,136,046
2548,7,0.047714337989585465,152,106,035,032,173,062,137
2549,7,0.016771939850052542,061,067,082,014,054,068,176
2550,7,0.025659298966526856,034,091,015,084,161,085,008
2551,7,0.03490552330377972,021,136,175,050,127,192,025
2552,7,0.019463704367883694,149,166,137,081,012,041,189
2553,7,0.011265890511514276,148,017,094,149,156,047,153
2554,7,0.013994147356800712,080,160,006,056,103,064,097
2555,7,0.009877447932524985,046,014,090,011,182,137,008
2556,7,0.030820635076527658,012,025,060,199,019,085,017
2557,7,0.04443044125904705,056,123,122,044,026,045,151
2558,7,0.013211256717930886,194,080,149,151,199,087,021
2559,7,0.005654688792511187,014,006,199,175,161,016,125
2560,7,0.06062089926193637,150,063,144,044,157,196,178
2561,7,0.03967893776791254,096,141,115,084,059,037,047
2562,7,0.03949709554910519,129,146,149,054,148,156,181
2563,7,0.01044253460183564,038,121,182,176,031,037,198
2564,7,0.03538178746042242,029,083,099,166,011,016,150
2565,7,0.024155454822207045,032,150,183,003,174,110,130
2566,7,0.017164908162750625,185,119,088,171,198,058,144
2567,7,0.03814957535241692,025,064,125,164,163,083,082
2568,7,0.009918669738799402,018,133,016,003,108,049,013
2569,7,0.01428070136467241,005,046,043,102,117,182,072
2570,7,0.02019912819110603,066,177,067,012,184,168,188
2571,7,0.037190952288549184,117,120,168,091,130,062,137
2572,7,0.029940652970804504,195,149,119,136,122,049,169
2573,7,0.0380548553422696,115,138,005,001,060,054,159
2574,7,0.023755403176850876,187,017,129,191,023,183,071
2575,7,0.019855127071830236,169,151,005,187,133,068,026
2576,7,0.06492558687899164,189,115,173,052,114,051,062
2577,7,0.02522910809793233,120,156,004,083,012,088,140
2578,7,0.04130328280611051,059,188,169,167,148,155,103
2579,7,0.030988348990292236,083,005,164,134,103,116,166
2580,7,0.024768908600089068,176,106,016,079,184,046,001
2581,7,0.02078278246509513,016,075,019,054,005,177,045
2582,7,0.04289495190385795,039,060,134,120,073,022,115
2583,7,0.0630034370456134,005,142,120,166,151,155,190
2584,7,0.01923466108320049,121,032,012,104,029,003,113
2585,7,0.0331211998995905,055,017,099,144,146,076,035
2586,7,0.019242554918447508,198,075,124,121,117,191,087
2587,7,0.019720604398386965,075,185,116,143,048,160,113
2588,7,0.02959829429725691,057,085,033,017,035,188,027
2589,7,0.0176058914807955,083,110,053,178,168,138,041
2590,7,0.02593013704466296,065,029,156,034,013,184,084
2591,7,0.02344649044649516,108,039,158,176,088,022,102
2592,7,0.008144285064112577,192,149,172,077,050,006,063
2593,7,0.018733275672827787,199,163,037,143,191,190,188
2594,7,0.021931343195846553,181,082,041,160,056,068,194
2595,7,0.022902277653427672,130,006,144,182,196,195,013
2596,7,0.026163832731113668,101,172,032,191,142,069,110
2597,7,0.018638012054786657,171,153,199,043,097,049,187
2598,7,0.02993910904847319,024,141,134,035,050,065,176
2599,7,0.02069371115606633,183,056,031,133,106,108,150
2600,7,0.011040807325120361,014,053,052,094,160,065,144
2601,7,0.026971883800245844,067,062,113,024,043,029,004
2602,7,0.019958880154044678,065,181,108,129,138,137,149
2603,7,0.029142736088911825,052,127,189,163,079,193,059
2604,7,0.05047896998086654,184,143,025,158,029,120,131
2605,7,0.022816554111182996,070,074,004,174,041,003,143
2606,7,0.012814128554549109,148,138,058,006,161,077,017
2607,7,0.017018572515924868,181,026,040,107,042,014,165
2608,7,0.03963537582340937,148,088,044,034,150,153,174
2609,7,0.02927660194281656,089,048,158,017,134,121,021
2610,7,0.03849777839858737,016,101,039,150,199,062,038
2611,7,0.03441410526845379,166,181,110,168,054,106,011
2612,7,0.019768284833715177,043,087,068,029,065,038,189
2613,7,0.03496581383782338,000,047,079,194,119,044,156
2614,7,0.024963349578633887,167,085,063,098,143,007,017
2615,7,0.017175969078295994,134,102,159,127,053,132,167
2616,7,0.019520068426604587,057,184,196,059,116,039,141
2617,7,0.03619322904332167,018,079,044,061,150,089,056
2618,7,0.0263102045080551,070,053,017,147,021,148,109
2619,7,0.02794398336137638,194,163,124,184,181,085,193
2620,7,0.05439809819602626,090,150,085,022,079,118,123
2621,7,0.030872723853606843,171,181,146,069,192,198,056
2622,7,0.016107307338638077,014,116,175,161,104,076,193
2623,7,0.03439630574091834,051,134,052,156,029,085,165
2624,7,0.018972147921286875,169,153,193,029,038,043,050
2625,7,0.02455312925290931,096,187,040,008,198,103,062
2626,7,0.017441910985219522,003,119,063,016,192,074,068
2627,7,0.0310685914763712,076,032,176,120,196,077,161
2628,7,0.013362785418046919,018,051,003,140,013,077,008
2629,7,0.020778091374220042,169,091,017,063,178,018,003
2630,7,0.02389636955915897,085,134,077,153,053,119,118
2631,7,0.025332312266355572,107,141,061,012,124,087,064
2632,7,0.034565995299346786,152,131,071,088,101,044,040
2633,7,0.02069860672606616,021,122,064,013,089,062,198
2634,7,0.02247305348739037,021,073,182,085,061,007,144
2635,7,0.03603695993599709,115,088,011,184,007,109,047
2636,7,0.02867419752069189,072,006,108,115,089,158,083
2637,7,0.05518980184198252,130,059,129,123,099,117,044
2638,7,0.023423099035654982,132,073,108,043,192,116,103
2639,7,0.01476174565693944,121,188,158,105,113,110,193
2640,7,0.03892581532908668,156,147,044,057,005,115,015
2641,7,0.0522312520777678,069,066,137,092,187,011,157
2642,7,0.012088381676577109,122,174,097,127,183,043,138
2643,7,0.012080084842862937,094,049,059,016,175,051,006
2644,7,0.012272280229107868,108,175,016,142,156,116,057
2645,7,0.02936261223010428,123,075,107,118,019,039,027
2646,7,0.033965099047636005,048,049,134,103,163,024,005
2647,7,0.04348827878402628,195,067,047,182,043,150,066
2648,7,0.051610580123264804,141,102,173,008,058,118,104
2649,7,0.024496686936446688,090,158,056,167,104,099,033
2650,7,0.05023364993931434,199,196,175,087,138,163,155
2651,7,0.01590971940443875,108,068,182,105,090,185,097
2652,7,0.0340838224746306,007,156,108,022,051,054,024
2653,7,0.026282369027098018,055,117,184,124,092,133,003
2654,7,0.03889867305027328,158,032,198,116,044,129,136
2655,7,0.03138581916826666,036,046,004,001,033,176,172
2656,7,0.011412714507659905,160,015,059,106,110,078,169
2657,7,0.043980600145317905,107,165,174,022,099,008,173
2658,7,0.026782989417774128,099,098,116,024,076,061,043
2659,7,0.017478345127514006,140,142,000,131,094,084,062
2660,7,0.036193183411744934,082,041,118,123,187,074,177
2661,7,0.0513776145454804,127,166,157,175,056,063,004
2662,7,0.016216170027320675,060,148,133,081,116,169,078
2663,7,0.032145275636606296,054,034,094,121,132,098,045
2664,7,0.04893072168249846,103,070,007,075,146,101,163
2665,7,0.02273367737163734,074,049,000,003,061,024,037
2666,7,0.013476714738491213,175,132,008,035,118,018,117
2667,7,0.022350354242870574,047,132,070,170,116,168,017
2668,7,0.05087998754822043,016,151,069,041,155,040,023
2669,7,0.021705783013490465,012,185,092,094,062,137,192
2670,7,0.020573552049584,140,132,075,094,148,170,143
2671,7,0.02557993454819596,001,133,070,037,175,130,047
2672,7,0.03346247418320436,014,134,083,029,055,053,174
2673,7,0.01036468786640854,087,172,061,125,167,143,188
2674,7,0.014554232012495172,015,113,048,147,001,031,177
2675,7,0.02218946907247432,163,106,089,109,134,003,103
2676,7,0.03333679374461096,048,041,025,029,190,177,119
2677,7,0.01834862215206101,026,136,013,006,105,149,000
2678,7,0.042750858515130497,113,166,085,039,174,061,173
2679,7,0.03860938316659557,096,134,017,069,047,033,163
2680,7,0.021283776713607483,129,045,085,147,131,144,082
2681,7,0.05494862552473445,015,070,157,008,158,131,023
2682,7,0.06280217891939899,082,144,061,157,146,045,123
2683,7,0.02071047544077287,016,198,105,084,053,049,131
2684,7,0.01389666564566594,158,018,097,199,167,016,117
2685,7,0.008363258300130183,040,188,183,127,069,160,011
2686,7,0.0206032599244923,075,182,077,134,000,063,069
2687,7,0.009191663398906313,081,185,178,189,153,038,108
2688,7,0.02524615158685828,129,072,181,079,174,071,167
2689,7,0.02062078771819731,119,077,182,078,187,138,172
2690,7,0.023002081456649504,110,087,114,108,053,193,022
2691,7,0.02307228804996353,182,077,060,141,068,071,001
2692,7,0.05883672292897779,072,169,136,171,075,106,157
2693,7,0.029603346667456787,069,120,119,134,014,042,142
2694,7,0.04903715113734497,183,015,070,107,122,157,075
2695,7,0.021179373912914135,144,104,080,132,061,163,037
2696,7,0.03375718273814643,146,073,099,041,153,141,094
2697,7,0.02703203048813374,039,161,018,101,158,075,000
2698,7,0.04125859521968245,031,025,137,181,166,032,022
2699,7,0.03077313776637558,019,108,074,178,035,115,177
2700,7,0.025072632629388414,051,125,070,019,008,083,142
2701,7,0.0270361394183789,078,091,026,049,059,158,005
2702,7,0.026407239567750485,087,156,055,178,098,017,080
2703,7,0.013394497153401352,039,027,148,113,156,104,021
2704,7,0.023401664416149992,015,013,122,191,077,033,090
2705,7,0.038146665662640244,033,160,194,164,039,174,172
2706,7,0.056150433787981346,165,013,173,190,017,120,136
2707,7,0.018860991559986218,118,187,067,054,038,016,059
2708,7,0.016115859174753333,037,132,047,064,188,117,107
2709,7,0.018369422285172465,143,125,092,187,178,188,060
2710,7,0.03625468759564088,041,172,136,120,045,047,101
2711,7,0.015283579057358332,049,007,118,099,018,175,136
2712,7,0.032546467308628646,150,033,174,021,061,088,193
2713,7,0.04943536261777559,075,090,175,173,016,031,082
2714,7,0.01920501554325027,057,076,011,193,059,082,114
2715,7,0.01047083823199313,065,092,161,036,158,138,160
2716,7,0.01730279298432469,147,094,124,052,041,016,054
2717,7,0.04127058773635728,031,146,199,033,064,018,166
2718,7,0.02676923742174575,150,143,045,016,035,199,083
2719,7,0.02935076067771958,189,008,022,199,085,129,127
2720,7,0.05107995684066802,155,144,085,158,113,034,182
2721,7,0.011575674812699277,109,036,121,118,172,076,191
2722,7,0.01817518606653723,081,165,084,129,109,096,027
2723,7,0.02414491187535106,039,035,158,166,098,142,049
2724,7,0.03741256403733739,172,115,189,046,194,133,001
2725,7,0.030188203924999102,034,072,151,103,105,171,098
2726,7,0.008672302523941688,035,049,057,037,140,005,016
2727,7,0.024196990922969563,096,108,082,188,080,022,063
2728,7,0.047662409080465484,121,168,097,123,091,102,029
2729,7,0.021499815748889484,000,167,141,092,019,133,149
2730,7,0.03569510122993802,190,184,146,059,148,016,136
2731,7,0.01876125503501136,168,107,171,143,004,151,116
2732,7,0.053021122416189836,029,155,130,109,144,013,158
2733,7,0.010207685212807793,077,149,104,159,190,056,045
2734,7,0.018777462808298617,094,190,076,053,043,003,037
2735,7,0.021922439923571124,192,098,117,121,083,078,102
2736,7,0.0237014025731056,105,117,032,176,024,133,144
2737,7,0.02396660116325733,175,124,040,017,174,013,027
2738,7,0.025023820373329397,051,024,178,012,078,006,149
2739,7,0.02215089764778877,133,169,097,040,121,106,024
2740,7,0.017729786185699425,000,029,113,003,143,140,109
2741,7,0.044671727234578795,125,144,034,174,173,065,103
2742,7,0.017858696164178012,187,056,046,166,006,113,193
2743,7,0.04880522927498021,134,140,158,127,155,199,182
2744,7,0.02769853756207208,118,051,018,037,164,107,131
2745,7,0.03665573495771046,083,107,159,023,115,141,085
2746,7,0.01500362027614821,031,083,161,050,107,023,171
2747,7,0.006902905519303726,106,196,043,153,116,004,058
2748,7,0.02886504033226689,031,125,141,147,056,044,151
2749,7,0.03782426667379224,105,103,026,133,050,123,008
2750,7,0.023511521390778167,161,012,103,027,129,022,058
2751,7,0.020326841154704844,054,096,076,149,182,027,153
2752,7,0.01932796809844095,031,127,069,067,153,163,151
2753,7,0.03234387666020899,067,120,102,151,160,022,080
2754,7,0.013867159880118662,026,064,102,159,138,192,005
2755,7,0.014119617729893452,168,121,065,193,137,189,080
2756,7,0.03547480552748117,101,183,069,062,051,080,159
2757,7,0.0419415245917345,025,102,013,146,090,047,109
2758,7,0.02275071944920881,168,159,073,142,049,039,185
2759,7,0.057179237789982684,103,173,130,061,136,034,040
2760,7,0.014025433768996232,015,023,149,129,014,057,121
2761,7,0.0629261326022319,096,049,109,155,181,092,025
2762,7,0.048897350307748,098,173,182,069,134,166,048
2763,7,0.021505343733987936,046,122,034,103,038,074,036
2764,7,0.017682706088574696,084,127,039,141,014,134,137
2765,7,0.027335354488431496,098,114,038,059,132,051,191
2766,7,0.03044440285232375,031,136,045,074,069,137,143
2767,7,0.031088073912318603,012,115,184,050,199,176,161
2768,7,0.01841823503347373,105,017,047,106,103,174,107
2769,7,0.023175721373649205,168,177,031,129,022,127,016
2770,7,0.04151793505311152,131,106,151,022,015,123,062
2771,7,0.030179602345784873,021,000,034,098,198,187,153
2772,7,0.014643320067291632,070,048,198,144,103,193,047
2773,7,0.01678340080274643,191,119,175,043,171,083,170
2774,7,0.019855678313027925,181,096,081,047,045,130,048
2775,7,0.01530169852705221,067,183,098,040,047,049,026
2776,7,0.02762019595565568,062,001,090,163,199,149,082
2777,7,0.012883396914198486,049,014,085,077,199,104,137
2778,7,0.024514580374255468,175,104,054,151,014,188,012
2779,7,0.014272561957563434,118,188,137,006,163,038,031
2780,7,0.006974489875998469,169,160,041,045,149,057,188
2781,7,0.018897695190788877,053,003,037,161,061,060,133
2782,7,0.033457976774347586,190,051,168,075,092,096,141
2783,7,0.031465373520540685,029,037,125,116,057,008,079
2784,7,0.016152401342048206,050,193,054,076,125,007,052
2785,7,0.03251383211946435,056,115,114,134,088,142,183
2786,7,0.06067144943440439,157,168,178,119,105,198,065
2787,7,0.03575353402376302,118,116,159,150,120,019,193
2788,7,0.025600334805267688,039,163,159,035,044,006,078
2789,7,0.030514190743951564,133,019,118,089,056,033,070
2790,7,0.01771432276710805,140,151,116,149,156,125,098
2791,7,0.02317864131877001,032,171,066,175,129,185,161
