,num_topics,scenario_r2,2,3,4,5,6,7
1291,6,0.07532813703027286,187,155,090,018,144,079
1292,6,0.0384047099199496,014,178,118,141,001,050
1293,6,0.016522771306634265,017,044,118,006,199,152
1294,6,0.01599361278275313,191,167,121,040,079,092
1295,6,0.003998262460555013,071,164,035,022,184,142
1296,6,0.03194276295495946,017,075,013,166,088,152
1297,6,0.027374962073113962,137,074,073,004,016,198
1298,6,0.03539047340949919,173,039,101,035,021,146
1299,6,0.03042397756315518,195,017,023,015,097,196
1300,6,0.03015897590080152,140,071,184,181,136,120
1301,6,0.040350857600713996,053,023,054,119,158,151
1302,6,0.05973936340147257,026,136,177,153,147,012
1303,6,0.0659953768124747,001,127,187,107,199,013
1304,6,0.007932491366873018,048,193,061,089,158,053
1305,6,0.012549191455798359,122,077,000,114,066,195
1306,6,0.06386527407346454,013,105,127,035,063,138
1307,6,0.03379429586653604,193,151,036,140,080,169
1308,6,0.013830339350922705,016,076,102,025,097,084
1309,6,0.0205791347525226,191,129,163,113,134,027
1310,6,0.0597182037395958,171,048,123,136,032,027
1311,6,0.0288722866559874,003,167,173,198,121,188
1312,6,0.06594226463249964,062,169,076,075,147,017
1313,6,0.01304004084696242,106,105,152,138,183,073
1314,6,0.011785689142588818,071,000,091,109,104,023
1315,6,0.050113481955714745,054,060,078,156,073,058
1316,6,0.009271636807941186,191,089,178,119,049,171
1317,6,0.03131918570879255,039,017,163,058,013,117
1318,6,0.025211762320821673,101,146,064,022,098,104
1319,6,0.019361705835742038,192,055,013,161,035,070
1320,6,0.04810340947790048,191,014,155,029,192,032
1321,6,0.04183710462794332,066,082,054,084,029,114
1322,6,0.02351856618026049,195,165,071,188,055,170
1323,6,0.03704367368512829,026,148,150,003,103,037
1324,6,0.03016208830710232,039,176,003,077,091,150
1325,6,0.017087094359326205,079,083,189,117,087,022
1326,6,0.05460316750695615,153,033,072,170,194,123
1327,6,0.021855150031972692,184,097,160,015,023,188
1328,6,0.014323993379773081,153,082,014,031,106,183
1329,6,0.04165402528195672,070,120,167,140,080,062
1330,6,0.03903559586155114,064,169,174,129,072,091
1331,6,0.03203164292553773,149,036,096,161,078,113
1332,6,0.025487338088792666,171,189,057,035,091,130
1333,6,0.022603737320268213,047,125,184,000,056,024
1334,6,0.0630299501253212,144,101,014,123,081,171
1335,6,0.014188381015541096,159,084,199,160,137,073
1336,6,0.04806876982476049,063,029,079,166,140,053
1337,6,0.040191741226636046,079,155,148,134,182,074
1338,6,0.022439957758147444,130,056,008,160,172,089
1339,6,0.01539724742068005,022,070,146,105,068,016
1340,6,0.018101576203773173,166,059,129,176,158,022
1341,6,0.00702884690133565,061,146,027,076,193,167
1342,6,0.023022259888901386,196,164,016,031,077,050
1343,6,0.03271630589351737,021,165,198,015,088,072
1344,6,0.02316326145237324,012,115,049,158,059,094
1345,6,0.01936727489476675,047,116,175,187,094,106
1346,6,0.03412682412937085,090,001,118,021,110,106
1347,6,0.034408670885489934,130,079,087,062,185,142
1348,6,0.02280954556855952,014,118,109,106,136,077
1349,6,0.037116875349195944,034,137,004,076,129,023
1350,6,0.030342389912308754,129,185,063,071,117,024
1351,6,0.0126163282804731,042,157,074,007,170,165
1352,6,0.03416482113718511,054,072,047,040,178,163
1353,6,0.05549310011758901,088,184,056,084,039,017
1354,6,0.0203211445694097,064,039,031,045,157,049
1355,6,0.036298271216907096,012,172,170,114,060,046
1356,6,0.004674155126589863,008,031,025,042,078,142
1357,6,0.019351992013760255,069,166,131,159,087,143
1358,6,0.06817555574629719,149,190,005,070,031,013
1359,6,0.02384493858669412,042,016,087,071,110,067
1360,6,0.027933310638635245,070,071,096,085,174,019
1361,6,0.021856169510826917,136,150,084,102,173,159
1362,6,0.05468088440820007,026,055,063,038,161,163
1363,6,0.03909464997900636,071,116,190,181,167,050
1364,6,0.037199599143829976,092,185,005,171,072,071
1365,6,0.05256906072495937,127,041,060,119,092,172
1366,6,0.030053454437330984,181,082,004,053,011,192
1367,6,0.03657149612403454,038,142,137,147,059,040
1368,6,0.016247447361300904,175,114,057,158,161,167
1369,6,0.03274237534335267,124,065,062,142,163,195
1370,6,0.055289900789237234,130,193,005,082,004,046
1371,6,0.009295734193427108,110,122,091,011,019,196
1372,6,0.01844609798162089,008,039,125,087,165,042
1373,6,0.031004233222581834,167,035,074,149,098,109
1374,6,0.03223220774741131,067,032,015,119,012,137
1375,6,0.04195998798369294,017,029,140,198,043,134
1376,6,0.010591335164498838,114,099,012,188,059,037
1377,6,0.020433125687878917,036,136,070,153,121,161
1378,6,0.0408162457511666,092,088,161,125,064,078
1379,6,0.020285045115830957,097,141,189,168,064,157
1380,6,0.03715716057632723,160,004,081,024,011,063
1381,6,0.025062927862336326,134,189,021,177,114,120
1382,6,0.031729672552549104,190,158,060,164,003,153
1383,6,0.026645082729247038,015,038,172,055,165,083
1384,6,0.04157220384059013,034,168,099,062,156,173
1385,6,0.04418750036649166,087,026,039,069,152,013
1386,6,0.007641544943581713,110,198,025,051,148,102
1387,6,0.015622046447681948,141,084,182,000,055,066
1388,6,0.04612904495973047,106,040,079,169,124,005
1389,6,0.0473582455319389,155,077,159,115,140,096
1390,6,0.021493575599601744,134,041,198,039,104,045
1391,6,0.008329016145839807,048,096,025,045,011,131
1392,6,0.02131888110567981,055,115,113,182,120,053
1393,6,0.020972535764262834,116,060,107,024,016,173
1394,6,0.07093973555592159,013,176,143,022,016,123
1395,6,0.0116724115459107,014,087,153,152,104,140
1396,6,0.00491302851408526,176,097,070,083,159,124
1397,6,0.029637123608343807,015,198,044,000,031,124
1398,6,0.014873133874615974,000,022,027,184,018,137
1399,6,0.026305311726062208,059,105,149,159,078,091
1400,6,0.0248134004862276,160,178,143,000,037,064
1401,6,0.03201658754373582,049,059,170,082,087,177
1402,6,0.03217382212001618,120,035,005,108,191,187
1403,6,0.034639385396692424,138,132,174,057,079,189
1404,6,0.005796119342028838,141,182,077,183,084,122
1405,6,0.033920922363500194,166,134,136,063,098,090
1406,6,0.022724129612844313,074,153,004,148,068,058
1407,6,0.05100253526168974,151,060,018,046,034,177
1408,6,0.04846305549747287,041,076,170,050,173,190
1409,6,0.0262331902658125,143,000,167,084,115,034
1410,6,0.04753826741526601,047,073,174,046,189,107
1411,6,0.035984865084781825,129,001,158,136,107,117
1412,6,0.0070303090714850525,096,115,040,069,144,066
1413,6,0.019870944060698448,078,149,081,102,090,079
1414,6,0.018116452978353292,017,035,142,118,031,130
1415,6,0.012048626470435808,084,104,059,081,045,182
1416,6,0.03540075963301714,125,169,194,108,101,185
1417,6,0.025580082567409956,074,019,191,063,045,171
1418,6,0.03814091024558175,014,029,056,194,061,012
1419,6,0.018663310968254465,137,164,072,048,007,059
1420,6,0.027500336152258442,151,108,150,092,143,042
1421,6,0.048675764002656274,198,109,087,173,005,014
1422,6,0.024005478033377714,072,079,138,044,191,055
1423,6,0.04809345960776079,173,106,189,108,190,024
1424,6,0.06454612027501083,173,115,127,076,088,056
1425,6,0.02526466239881875,196,072,084,176,156,056
1426,6,0.04807676607282896,157,191,091,054,039,138
1427,6,0.015093891801404635,182,121,144,141,031,057
1428,6,0.014754278629967033,134,195,125,118,103,013
1429,6,0.055685174394823345,156,054,146,136,164,067
1430,6,0.028556352938956087,023,114,152,195,178,125
1431,6,0.027431661807656216,061,035,110,062,060,018
1432,6,0.03834437445783134,165,168,004,192,088,163
1433,6,0.028885144686428776,088,113,070,084,049,041
1434,6,0.034063271128954575,070,081,062,094,125,181
1435,6,0.03436167783007826,056,106,082,007,160,137
1436,6,0.0621895402866286,040,147,172,094,046,169
1437,6,0.02945003858550066,103,046,041,148,076,051
1438,6,0.05474511141170424,127,105,059,094,187,148
1439,6,0.00713577274010091,031,037,083,110,151,172
1440,6,0.028281662972471144,059,088,140,164,096,031
1441,6,0.047291944727044566,029,137,007,026,105,113
1442,6,0.015861252210121468,195,017,119,109,188,006
1443,6,0.009146434011700011,072,124,138,191,045,176
1444,6,0.017314620640107248,033,094,176,083,115,038
1445,6,0.03962395310540201,044,120,054,058,008,000
1446,6,0.017677696772730123,192,032,131,175,003,125
1447,6,0.025124360386333033,143,077,104,192,163,082
1448,6,0.030493700551503466,011,003,072,147,043,165
1449,6,0.03794497157404675,177,088,131,191,087,022
1450,6,0.04375900483308659,066,014,070,054,185,181
1451,6,0.03454755963728218,184,147,037,008,090,087
1452,6,0.05255265758254779,076,127,113,106,027,067
1453,6,0.026169067352915132,152,171,157,164,143,040
1454,6,0.01725409812181966,171,043,091,152,133,182
1455,6,0.04190262648193721,150,148,005,113,082,038
1456,6,0.014880521472742214,075,019,185,061,171,089
1457,6,0.024157012496004104,167,181,196,075,097,184
1458,6,0.04909678659263117,189,041,066,151,018,127
1459,6,0.018225120825050678,171,033,194,006,114,102
1460,6,0.015854220836967303,076,044,115,066,105,167
1461,6,0.03631614477539602,014,046,033,199,172,012
1462,6,0.02657244943389281,047,050,021,171,150,170
1463,6,0.0073975731575739445,144,193,024,091,053,121
1464,6,0.034824614759503825,036,137,087,049,017,062
1465,6,0.01603275363701495,075,152,036,053,076,078
1466,6,0.03349760231095078,021,138,137,117,087,088
1467,6,0.017057800367971776,188,060,000,173,176,048
1468,6,0.021547292966048737,075,110,024,120,188,003
1469,6,0.01843514347096531,094,090,071,006,056,134
1470,6,0.024912021921944305,042,158,069,142,085,190
1471,6,0.03093422124936207,170,072,062,090,138,015
1472,6,0.002513135946194067,146,051,048,000,192,193
1473,6,0.02801675831039674,142,000,035,104,148,080
1474,6,0.034643194262697574,085,071,120,178,052,054
1475,6,0.041878945783822785,127,102,168,044,078,099
1476,6,0.04499080677273837,190,062,133,068,088,011
1477,6,0.02686653178350018,158,085,071,084,088,006
1478,6,0.030964808816495104,052,039,131,004,045,084
1479,6,0.014840670247620813,116,132,058,016,114,077
1480,6,0.009403516254579136,172,074,065,052,103,191
1481,6,0.023862486387726256,068,181,156,187,067,103
1482,6,0.03753375184011687,158,092,118,165,046,103
1483,6,0.018106043377949743,075,194,191,152,027,192
1484,6,0.042102391981083676,110,018,081,103,080,101
1485,6,0.045921483136202146,155,082,164,006,063,023
1486,6,0.02945450248426218,083,059,046,173,014,152
1487,6,0.0283892614046396,134,075,156,047,151,133
1488,6,0.009150034077827884,198,065,085,077,196,182
1489,6,0.052446883980628245,147,063,169,129,141,193
1490,6,0.044605379302966375,026,046,175,138,065,146
1491,6,0.020349987079438137,161,160,077,159,138,062
1492,6,0.01484778230833439,116,176,071,064,133,068
1493,6,0.02778621893142663,133,152,138,042,132,143
1494,6,0.012437589794648152,182,092,011,012,051,146
1495,6,0.032328945666360465,038,077,189,063,115,014
1496,6,0.021277782694523295,125,109,199,037,016,173
1497,6,0.021860774948214035,003,195,176,120,166,019
1498,6,0.02561760212350095,182,097,043,117,019,181
1499,6,0.03761302533140032,005,165,050,134,048,023
1500,6,0.0367738728774345,153,189,096,060,117,080
1501,6,0.03814786104342194,138,134,078,143,176,039
1502,6,0.04798217348670364,169,054,062,132,175,008
1503,6,0.04423046948886222,054,160,124,117,047,088
1504,6,0.035548989071482295,051,144,023,050,190,040
1505,6,0.013019008226323625,078,015,027,031,087,008
1506,6,0.015008395998659996,037,151,006,094,048,129
1507,6,0.026615386459548862,065,198,173,094,006,069
1508,6,0.058604630851411765,123,141,072,165,170,136
1509,6,0.01583222427511788,069,116,048,057,085,161
1510,6,0.040807305760484636,098,035,148,163,046,083
1511,6,0.016438321084693452,152,058,011,034,165,125
1512,6,0.059748040000175195,082,149,157,155,156,142
1513,6,0.02151506732160191,050,199,129,152,071,140
1514,6,0.03908661196435992,191,057,109,148,061,029
1515,6,0.0397684231453016,079,165,127,166,038,159
1516,6,0.027181238031905752,181,036,015,132,171,184
1517,6,0.02889717166667194,035,077,134,161,088,034
1518,6,0.04081609187440827,195,079,088,007,026,055
1519,6,0.041896075004557165,118,090,061,073,173,001
1520,6,0.03979991233386193,137,043,108,047,136,031
1521,6,0.026123327186159506,168,070,169,068,124,098
1522,6,0.015558155762119608,124,094,006,153,151,036
1523,6,0.005751609076415365,164,025,193,187,175,115
1524,6,0.0071690041429124385,132,025,129,071,027,148
1525,6,0.020328281367807066,072,013,182,064,130,120
1526,6,0.03448439367296918,031,025,082,046,165,199
1527,6,0.022423910449419604,014,023,125,071,044,036
1528,6,0.017096340814445,166,049,132,137,167,070
1529,6,0.029286490665098253,166,108,016,047,131,088
1530,6,0.027116019737286168,083,059,046,130,022,105
1531,6,0.015001048825972751,134,006,115,156,048,164
1532,6,0.028531689408270444,182,181,184,153,041,195
1533,6,0.01290015115356069,109,033,188,035,141,117
1534,6,0.016520285661452805,117,008,156,091,048,065
1535,6,0.0359142739242716,070,011,067,194,047,001
1536,6,0.012359866012933707,198,192,032,119,103,160
1537,6,0.0033056808836637863,042,022,068,187,066,084
1538,6,0.024795455125066312,105,132,130,092,077,097
1539,6,0.03278681288270313,053,050,195,187,066,169
1540,6,0.0435878330822137,150,023,190,196,055,173
1541,6,0.04333817153115593,026,120,049,107,065,080
1542,6,0.03926993439458426,054,105,071,189,163,085
1543,6,0.039849580354296754,063,098,084,149,117,108
1544,6,0.003375130654118097,151,160,073,025,079,141
1545,6,0.02049175781575019,109,191,087,034,140,073
1546,6,0.02262346387537406,182,194,035,094,163,176
1547,6,0.02823421812442828,080,167,193,036,164,171
1548,6,0.03327409212789589,174,168,032,192,051,195
1549,6,0.013391127132457825,192,185,165,106,073,184
1550,6,0.0475924434986279,073,161,147,054,120,008
1551,6,0.00733120056934411,106,171,038,011,022,052
1552,6,0.04965194706763354,080,109,156,055,069,134
1553,6,0.008871244721023519,192,014,150,053,168,148
1554,6,0.030021461737188004,153,189,138,103,062,076
1555,6,0.012775098131430629,189,196,049,073,175,118
1556,6,0.01778642283312626,000,034,043,048,153,164
1557,6,0.014288853752098651,184,074,105,094,051,011
1558,6,0.008301362449426364,119,165,140,151,125,051
1559,6,0.020958639416486458,198,094,078,192,150,060
1560,6,0.05088383792797235,015,110,103,041,046,177
1561,6,0.019770502119496935,148,022,023,027,199,013
1562,6,0.013475317073852744,195,087,090,036,192,159
1563,6,0.07622216719250308,155,029,076,081,016,027
1564,6,0.044488306646118914,174,079,149,018,082,007
1565,6,0.05765328101847256,080,043,029,181,047,094
1566,6,0.015323332494446618,085,130,182,152,172,084
1567,6,0.03878582426020927,069,176,008,101,016,004
1568,6,0.026159258268038443,175,046,071,024,159,090
1569,6,0.04369869793534631,082,073,029,178,152,185
1570,6,0.020586629201628126,138,181,144,083,069,075
1571,6,0.0416313732103214,140,029,047,090,001,014
1572,6,0.003496834150788608,140,165,072,073,041,161
1573,6,0.033728287173952265,157,143,170,055,058,082
1574,6,0.018210138781832752,098,052,198,035,188,045
1575,6,0.026200249927182062,177,118,037,090,008,043
1576,6,0.0625649983790676,056,123,052,185,146,174
1577,6,0.02068377140900257,074,098,183,090,094,110
1578,6,0.023509844758331178,131,022,132,194,163,189
1579,6,0.012379938464647133,087,083,067,167,108,049
1580,6,0.030985665101924686,118,084,029,025,134,195
1581,6,0.032986668064005076,026,000,087,068,029,096
1582,6,0.022568215025813965,119,012,065,129,033,170
1583,6,0.03682743450711545,059,004,036,168,021,190
1584,6,0.006816417417526366,104,076,065,084,048,188
1585,6,0.039699990377040084,072,177,016,064,182,092
1586,6,0.043119243638714555,148,044,167,077,084,054
1587,6,0.013478369414967162,165,160,018,012,027,169
1588,6,0.02973371562239413,084,167,105,174,176,083
1589,6,0.008998152070727738,160,022,104,152,131,191
1590,6,0.0182673555414824,142,024,060,038,098,042
1591,6,0.03915801820530607,012,184,130,140,161,174
1592,6,0.028745263153337475,138,074,130,017,124,082
1593,6,0.012961001936892647,144,192,107,098,132,158
1594,6,0.016599024037156296,151,053,092,106,025,049
1595,6,0.025308390048681906,138,175,131,043,156,110
1596,6,0.05660562864780028,101,054,017,083,025,130
1597,6,0.07455209420600395,064,182,088,166,157,127
1598,6,0.032243183204070935,192,051,132,092,147,102
1599,6,0.044418219510370505,001,080,159,078,031,192
1600,6,0.04229037003746283,012,079,155,184,131,118
1601,6,0.01079363363808028,131,024,160,059,008,021
1602,6,0.057720160181953806,047,136,034,000,024,123
1603,6,0.0581699543627997,078,018,136,102,187,127
1604,6,0.04776547823145039,152,051,155,074,063,083
1605,6,0.041809098977278136,094,131,092,091,137,076
1606,6,0.01654014092433198,076,021,132,084,056,013
1607,6,0.019976204781443796,050,071,167,140,161,192
1608,6,0.014793727119179034,019,027,076,185,015,129
1609,6,0.021036608240785126,035,097,008,055,121,073
1610,6,0.05552036800442295,189,080,029,119,158,060
1611,6,0.0385266294973684,011,174,012,003,056,087
1612,6,0.03887832694072557,078,132,035,101,117,143
1613,6,0.036105282832399443,088,056,172,102,023,021
1614,6,0.018109894557194806,041,058,190,116,191,042
1615,6,0.02239082571707529,056,077,132,096,082,023
1616,6,0.016911968098688557,105,137,083,117,014,035
1617,6,0.01946827139146967,083,004,146,042,160,131
1618,6,0.04193965176685566,007,054,039,078,191,177
1619,6,0.03073672962382301,072,053,012,157,148,046
1620,6,0.03371416370138103,149,176,014,110,194,167
1621,6,0.02798440360699228,090,063,163,160,138,089
1622,6,0.046959045890139994,014,092,099,015,119,054
1623,6,0.03329031208116784,089,083,107,171,149,101
1624,6,0.040118840998479066,174,106,151,003,189,050
1625,6,0.01451319664656714,125,089,190,045,040,036
1626,6,0.016080772223411643,175,164,059,016,074,022
1627,6,0.02874450047164534,130,075,198,181,116,011
1628,6,0.04214373742897448,158,167,075,080,181,006
1629,6,0.03250990632200512,165,080,090,068,016,084
1630,6,0.0252349546332179,045,082,187,161,058,016
1631,6,0.03216404902621506,097,056,140,055,070,032
1632,6,0.020610615681342925,033,108,076,047,041,059
1633,6,0.02665799386853651,066,104,174,196,122,103
1634,6,0.013906443071737717,104,142,084,075,157,018
1635,6,0.015277936576692075,070,042,087,164,075,090
1636,6,0.012769819350041622,064,141,193,056,097,074
1637,6,0.03802354506156924,029,060,150,089,066,190
1638,6,0.031404211905464274,181,031,192,052,092,170
1639,6,0.02297199525757121,151,019,092,053,003,133
1640,6,0.0223680985914807,107,190,022,059,096,017
1641,6,0.0262859346893225,164,159,199,106,060,039
1642,6,0.037055119309094,089,004,192,171,118,063
1643,6,0.028180194908272282,021,141,106,026,090,195
1644,6,0.06250314652459887,062,164,123,078,023,043
1645,6,0.05484676459749649,120,075,195,029,137,076
1646,6,0.005867931080486555,188,084,168,073,066,049
1647,6,0.014254009941428225,108,015,025,166,167,132
1648,6,0.04115697930110096,069,031,147,113,124,011
1649,6,0.017607880951779342,150,152,195,038,182,099
1650,6,0.03477016892490847,016,072,088,166,097,017
1651,6,0.045987865485422996,001,076,169,114,108,106
1652,6,0.03684196439266563,143,136,019,005,058,090
1653,6,0.021553623033378044,108,195,161,096,106,181
1654,6,0.027533355931810388,085,143,069,103,124,199
1655,6,0.02662697744777287,184,198,021,177,099,077
1656,6,0.01737830522114925,152,064,106,000,061,017
1657,6,0.04391844984841242,037,168,008,101,147,120
1658,6,0.026105256783206188,060,104,137,140,181,070
1659,6,0.03285853957346829,039,190,191,146,167,049
1660,6,0.017712478715870006,071,172,130,122,056,108
1661,6,0.019890882172556412,073,169,014,079,124,059
1662,6,0.020038779032993448,167,121,108,085,023,168
1663,6,0.014397187669812683,057,132,178,096,078,007
1664,6,0.013429919827380399,076,153,199,103,150,044
1665,6,0.05530875519645084,082,049,129,123,194,120
1666,6,0.005808080127479354,031,153,099,019,141,058
1667,6,0.015769636165784195,109,189,198,176,146,085
1668,6,0.015436822473256062,070,131,164,151,156,176
1669,6,0.04721522362974684,122,005,175,075,157,054
1670,6,0.034465747600190055,164,133,053,113,131,026
1671,6,0.030125785858001852,000,053,106,085,156,115
1672,6,0.04889636207421877,031,054,072,076,142,004
1673,6,0.013127529190657405,166,125,152,043,070,196
1674,6,0.0412675232773384,148,062,178,088,181,108
1675,6,0.03800269182410765,053,149,195,097,099,016
1676,6,0.0287847033859997,041,004,167,023,172,096
1677,6,0.022881464261175766,008,056,079,097,082,153
1678,6,0.011444888065466396,078,118,105,022,013,117
1679,6,0.025799400096576885,102,076,132,097,189,130
1680,6,0.026486018323375937,087,156,076,102,122,109
1681,6,0.029614412509127108,047,064,088,022,161,192
1682,6,0.013803787906273901,082,118,193,129,159,166
1683,6,0.01891458830923376,013,045,124,161,170,053
1684,6,0.031976041893779006,117,092,156,076,171,152
1685,6,0.04198539410141877,016,062,066,115,120,092
1686,6,0.011798292469367033,067,171,113,120,083,129
1687,6,0.014379071343233574,085,165,137,047,175,079
1688,6,0.051786425756294996,019,059,003,075,124,005
1689,6,0.022135339613285954,029,142,105,078,120,000
1690,6,0.03076120313425723,114,173,094,055,103,089
1691,6,0.04166584070133306,153,101,173,084,050,105
1692,6,0.01822993123106753,060,072,035,165,108,092
1693,6,0.0328359402774584,072,187,158,191,088,033
1694,6,0.05247881542357591,042,191,037,071,123,058
1695,6,0.01591696222721961,037,043,091,146,157,148
1696,6,0.05681454813859421,005,175,046,142,110,091
1697,6,0.024075717370094285,144,092,124,130,022,105
1698,6,0.011364712162031054,183,027,035,077,190,099
1699,6,0.008621138023441222,173,079,115,070,027,196
1700,6,0.006502137597711011,049,107,099,097,171,089
1701,6,0.03229164216914493,094,119,084,001,052,121
1702,6,0.03284327500363149,190,147,019,196,160,183
1703,6,0.022617546063611882,132,049,177,018,048,066
1704,6,0.02143566804973973,117,198,105,050,107,051
1705,6,0.028103116953860474,143,185,170,159,097,129
1706,6,0.030572748315668474,144,133,163,157,046,172
1707,6,0.009159663545411423,191,085,142,122,036,006
1708,6,0.04210233603704505,060,056,029,099,188,094
1709,6,0.0232374530513898,097,177,140,131,018,196
1710,6,0.013030740755642367,040,057,035,007,131,065
1711,6,0.05080185136380755,054,153,059,034,050,055
1712,6,0.06153280092648039,080,129,038,123,191,074
1713,6,0.045405232438100795,083,127,120,183,007,137
1714,6,0.013904686632870589,141,004,077,164,012,108
1715,6,0.053602515240133375,019,041,097,132,155,138
1716,6,0.012969545214784883,052,096,191,043,115,192
1717,6,0.04667567770942205,091,094,156,101,148,157
1718,6,0.022490060084383257,176,050,019,106,087,172
1719,6,0.03217522393395322,038,170,080,198,160,105
1720,6,0.004091090545955245,196,131,163,041,187,053
1721,6,0.02896437419554354,034,014,113,198,189,124
1722,6,0.018126933360737563,160,031,021,171,196,050
1723,6,0.030319553658064935,038,043,018,012,040,029
1724,6,0.06721382002571263,190,037,155,096,104,136
1725,6,0.026039470729649628,043,059,065,018,015,102
1726,6,0.031690069742140725,077,195,036,170,080,103
1727,6,0.00937999157710312,072,011,082,053,171,161
1728,6,0.022045965802649947,034,144,118,121,098,115
1729,6,0.05004124641384655,148,048,039,124,031,127
1730,6,0.015527128258980505,166,040,133,153,188,057
1731,6,0.030084763575550788,159,131,039,034,106,065
1732,6,0.015110736707089734,058,136,017,107,175,105
1733,6,0.03353497750410139,043,004,148,151,120,034
1734,6,0.03986376131975222,033,011,062,182,159,088
1735,6,0.01323241513513218,153,133,116,083,171,064
1736,6,0.024819885076671988,067,007,192,040,136,023
1737,6,0.015187825313784598,118,017,064,084,103,034
1738,6,0.02621573931803356,081,172,188,137,141,050
1739,6,0.05015063316692214,127,045,169,185,041,032
1740,6,0.014936482941013907,133,104,067,017,102,034
1741,6,0.02130054801299519,082,198,178,183,025,168
1742,6,0.01765889288488276,025,105,082,017,032,193
1743,6,0.0422430900399039,195,147,151,175,143,189
1744,6,0.012781304715616115,106,033,083,069,052,070
1745,6,0.019931014871845454,090,081,183,160,049,177
1746,6,0.023421185447543125,151,133,189,114,048,062
1747,6,0.031801377409859444,054,085,121,119,012,114
1748,6,0.04013258580707979,147,026,140,188,129,199
1749,6,0.03954165631513906,012,055,143,092,198,151
1750,6,0.01618414772234611,079,102,068,072,163,133
1751,6,0.03593309384941512,195,016,077,148,015,194
1752,6,0.04286220774910954,050,141,088,026,172,151
1753,6,0.068794550452278,069,123,029,081,109,107
1754,6,0.023487484868486064,076,105,037,057,043,090
1755,6,0.04848735216912192,079,049,155,190,198,070
1756,6,0.04530163209619009,073,098,190,019,046,138
1757,6,0.035267211017620204,094,026,059,114,199,052
1758,6,0.019604305004815026,191,141,168,087,084,143
1759,6,0.03755670853245707,026,097,003,183,017,079
1760,6,0.02089009158089561,011,003,077,165,023,132
1761,6,0.03613017522847939,171,089,046,109,166,153
1762,6,0.01600234114553567,008,087,117,141,098,188
1763,6,0.03513468340511572,068,157,103,050,013,177
1764,6,0.042782288347325226,001,107,005,189,024,047
1765,6,0.007073462763391936,019,176,165,074,017,025
1766,6,0.0249110372879916,066,073,001,102,166,058
1767,6,0.04921554364511005,032,163,146,091,155,076
1768,6,0.024240692558252896,007,088,182,172,091,021
1769,6,0.061119744367357565,195,005,190,163,077,144
1770,6,0.024886916921896596,048,113,056,061,164,159
1771,6,0.05293041431255008,076,118,053,054,136,055
1772,6,0.013338835577786812,091,198,192,152,052,081
1773,6,0.028607471778913873,094,039,041,189,073,182
1774,6,0.007940775517482734,014,074,049,064,163,040
1775,6,0.06190814217189433,117,046,146,190,174,156
1776,6,0.058371809965997556,063,045,173,005,196,199
1777,6,0.030436004326055976,083,064,054,196,122,036
1778,6,0.06423929338861856,067,058,153,096,101,123
1779,6,0.02406804966299181,159,034,169,078,035,012
1780,6,0.0038748250984961263,014,051,132,166,108,000
1781,6,0.062403282718928144,063,085,169,073,015,046
1782,6,0.004410556850812486,193,167,089,051,125,036
1783,6,0.04231025237297559,168,080,014,074,082,117
1784,6,0.029192622871969665,117,199,136,065,074,088
1785,6,0.019517197472652015,044,163,175,124,052,099
1786,6,0.046299119300220015,107,184,141,134,101,088
1787,6,0.025127155982415994,185,036,021,026,194,134
1788,6,0.024746905875276837,088,134,090,025,047,008
1789,6,0.00677972296065088,185,131,161,084,061,068
1790,6,0.05408327621023967,099,142,058,118,032,123
1791,6,0.026860600255365297,092,079,133,199,057,064
1792,6,0.028358013349666034,185,164,114,159,161,001
1793,6,0.02030401427494921,075,176,196,195,106,036
1794,6,0.013229212407479873,168,133,159,025,196,138
1795,6,0.02768060460589805,138,061,194,190,067,092
1796,6,0.04273364635270882,136,015,007,194,080,131
1797,6,0.0256394250451768,184,073,061,143,175,108
1798,6,0.07225326604436644,039,075,189,123,076,071
1799,6,0.03262571473058917,125,113,082,143,079,058
1800,6,0.033796984504922745,062,016,194,114,041,191
1801,6,0.03421951003234969,087,032,080,106,125,192
1802,6,0.008823344313695247,184,119,188,108,006,114
1803,6,0.016115753378163622,071,107,173,120,172,191
1804,6,0.07851659939205546,081,004,005,164,123,044
1805,6,0.02881137880083251,064,058,051,092,183,003
1806,6,0.04098808866499204,012,070,072,101,062,159
1807,6,0.020980391651497565,058,085,108,004,157,087
1808,6,0.03744612713739481,019,064,046,038,044,000
1809,6,0.004573265637865309,175,159,083,032,073,188
1810,6,0.023293408826044915,041,062,117,138,183,148
1811,6,0.04744531145482345,178,094,025,141,188,155
1812,6,0.010266180334341124,038,192,161,060,165,045
1813,6,0.02101172913354654,169,061,052,118,022,039
1814,6,0.021189484148638527,131,090,049,166,076,050
1815,6,0.049108052624842635,004,015,074,194,157,029
1816,6,0.025344563697981437,171,036,198,196,043,156
1817,6,0.029454687750129716,149,185,076,034,067,071
1818,6,0.01727351276402911,072,105,050,022,151,025
1819,6,0.005631548387160734,129,006,178,037,142,167
1820,6,0.03313847753877497,182,088,081,148,027,189
1821,6,0.021974484276342854,044,076,006,106,032,141
1822,6,0.03817615086104742,044,050,065,081,026,125
1823,6,0.06288059557054626,155,013,023,025,097,134
1824,6,0.022881063668977464,036,050,175,096,056,167
1825,6,0.03136161100941881,036,124,053,050,195,163
1826,6,0.021872447309231657,058,011,043,092,184,083
1827,6,0.00887192504530876,012,122,167,085,041,151
