,topic_01,topic_02,topic_03,scenario_r2
2532,048,173,198,0.00980057254637634
2533,014,131,110,0.00038797456467631886
2534,054,109,039,0.02789476708606964
2535,026,057,109,0.0280642197192138
2536,014,172,053,4.292506540282126e-05
2537,022,167,106,0.0011886800242917328
2538,006,083,050,0.00067251439571403
2539,178,115,044,0.0007575699978181749
2540,081,140,053,0.0017689100558245796
2541,108,055,087,0.014034452502193595
2542,153,160,050,0.004265584270679579
2543,196,124,137,0.0027833936787458047
2544,090,076,101,0.0038668713652045827
2545,133,117,053,0.007265101724600154
2546,137,025,104,0.009892552062931381
2547,134,165,052,0.0020350151214763024
2548,043,168,022,0.013009365164129982
2549,039,060,122,0.017649313313818915
2550,161,038,129,0.0005282001435404915
2551,141,080,115,0.019891124215069667
2552,167,121,103,0.004457153639591982
2553,114,011,075,0.001483523755288818
2554,048,156,123,0.013757126232705308
2555,152,046,007,0.02034177828099848
2556,091,053,142,0.0012562657117235476
2557,085,172,044,0.003087555645059359
2558,140,142,092,0.0009662593186863244
2559,089,199,078,0.0011185924424799154
2560,036,032,195,0.0037148694829350903
2561,057,084,108,0.00997688527718843
2562,052,123,016,0.04735294775199639
2563,107,011,047,0.001711961327939715
2564,105,045,019,0.002430278080954862
2565,014,199,141,7.519935890676344e-05
2566,040,006,120,0.0009981625210255807
2567,199,040,136,0.0008270665884809736
2568,076,144,018,0.006484990157201387
2569,060,131,196,0.0068525695271657305
2570,098,073,173,0.00877191781577824
2571,174,188,063,0.026301236717784282
2572,125,042,085,0.0009732350706478377
2573,148,085,160,0.007474922486966018
2574,052,065,027,0.004598265756656339
2575,102,171,115,5.11097995673504e-05
2576,078,130,085,0.009648250517482304
2577,036,098,043,0.009802877053580406
2578,136,054,127,0.034237675259837785
2579,166,040,159,0.0016654846960908465
2580,106,172,185,0.005699930909794593
2581,157,014,055,0.0004494264067326226
2582,035,036,199,0.002666510622561624
2583,099,071,083,0.00037713593105681564
2584,077,172,121,0.0012657048184399056
2585,006,125,113,0.0006000388146469859
2586,104,099,085,0.0006045033111770071
2587,087,094,153,0.01300248436644802
2588,006,141,170,0.0008524957096200936
2589,046,048,198,0.019160034431998985
2590,157,075,101,0.007848305425628643
2591,182,106,035,0.006849100894222304
2592,114,144,060,0.002970748021088321
2593,130,081,176,0.00864942657755463
2594,175,025,131,0.0033756181669601926
2595,109,132,025,0.0021224956380780924
2596,044,072,176,0.008301687220978349
2597,099,025,132,0.0007173770431313509
2598,011,035,188,0.0020299760017906676
2599,114,092,132,0.009510854011533953
2600,161,077,140,0.001155860797064201
2601,158,167,178,0.005375062500942329
2602,192,099,036,0.0005523525335335844
2603,181,153,120,0.014316281969372069
2604,153,196,013,0.0018306061619730585
2605,117,008,023,0.0002254952315361436
2606,141,026,041,0.015075602682602995
2607,133,144,019,0.0074968964266809435
2608,035,182,116,0.0014504837437646634
2609,099,173,187,0.009161167070674825
2610,013,092,060,0.017529169567331526
2611,081,187,089,0.0009290640792197769
2612,053,174,000,0.025906891895522866
2613,167,109,134,0.002781238451389223
2614,150,103,031,0.0011758782542629076
2615,117,170,138,0.011972859195968688
2616,008,165,150,0.0006666330779769858
2617,053,092,067,0.009621547838188693
2618,110,067,196,0.0026556053643462807
2619,130,148,043,0.013253713679083345
2620,058,003,170,0.01294783972281044
2621,055,170,144,0.020472818954461958
2622,099,006,182,0.00016729421183925286
2623,147,021,122,0.022436704816653164
2624,183,171,150,0.0024169319425507707
2625,099,058,021,0.0009809781898517667
2626,081,188,062,0.0005696778346655496
2627,068,054,170,0.027816013877181134
2628,134,098,121,0.010431637183452303
2629,123,115,007,0.0448172549156447
2630,187,072,054,-5.5563250381807094e-05
2631,109,076,060,0.005572675922958958
2632,052,150,196,0.003156417360392849
2633,124,168,104,0.007545413491221953
2634,048,091,036,0.0016440239665747036
2635,004,092,115,0.023028388989574156
2636,005,084,027,0.023764215285142498
2637,192,167,090,0.0015772968262206533
2638,118,050,114,0.017233399497047053
2639,160,125,022,0.0033131649940784103
2640,099,123,069,0.044833843082433766
2641,000,176,183,0.002220023181637387
2642,105,114,117,0.00030840716064306495
2643,108,073,198,-0.0003433618600161559
2644,006,091,150,0.0018329656187039411
2645,037,054,165,0.029129763435461586
2646,191,107,184,0.0015016278891550883
2647,123,178,082,0.04592966111244157
2648,088,194,005,0.020266931093547158
2649,094,136,151,0.01799436628023099
2650,034,088,159,0.02563796461552137
2651,033,119,031,0.0112549495168075
2652,000,147,068,0.021479733691354808
2653,068,037,150,0.004833435752756743
2654,173,084,151,0.011197157711131611
2655,113,061,036,0.011427036173816796
2656,133,021,029,0.00843200828805879
2657,064,070,133,0.003106537887592964
2658,085,017,191,0.005676691133203238
2659,075,109,013,0.010260178501289685
2660,160,014,150,0.003034412260379149
2661,163,191,199,0.0041767886907631
2662,023,191,019,0.008447287931413139
2663,051,080,105,0.02050556649898594
2664,077,198,165,0.00298945281051588
2665,192,022,092,0.0001835911696086434
2666,174,096,175,0.025983586177235063
2667,042,118,099,0.0011866284537398464
2668,027,142,157,0.00019451149152882596
2669,044,196,057,0.008397945826721376
2670,016,160,012,0.010390830138890417
2671,067,110,121,0.0026556053643460586
2672,000,175,153,0.0037960316541948425
2673,012,101,071,0.01643412787459486
2674,067,166,191,0.002241698650122803
2675,181,165,025,0.013233756836351196
2676,078,085,007,0.003871416308891873
2677,094,161,032,0.01040618515966607
2678,152,016,098,0.010048058518106862
2679,081,098,013,0.008646355604851608
2680,116,102,133,0.0008254635163155166
2681,155,192,165,0.03139613823643406
2682,158,153,127,0.005627288981637335
2683,169,167,147,0.007891304958006606
2684,110,191,076,0.0035845015301626537
2685,192,182,107,0.0009091359758003348
2686,077,163,137,0.0032563313824095497
2687,047,065,187,0.003486890748873317
2688,194,188,082,0.007453967235671932
2689,082,026,195,0.027098275724961707
2690,077,058,161,0.0016951986491564597
2691,114,001,048,0.024705803536297255
2692,003,182,033,0.01468329496250076
2693,087,129,085,0.005793416717582822
2694,073,160,055,0.0025075192976469207
2695,069,107,190,0.0030563137178024613
2696,040,159,129,0.0006682919434810586
2697,068,089,003,0.0037095853661078815
2698,027,175,124,0.0023624599691418613
2699,070,021,037,0.0016030053733347982
2700,184,108,064,0.0024332270107857434
2701,089,153,107,0.0031549752960459143
2702,170,161,160,0.010516622877510429
2703,176,107,181,0.00044271037875309727
2704,018,166,164,0.0034141390775354052
2705,153,167,054,0.0029714921412378192
2706,054,166,026,0.026726714564645482
2707,013,096,193,0.007695435564195718
2708,043,082,117,0.013033441534880286
2709,037,173,097,0.010136620344993741
2710,012,053,192,0.0011518713231039035
2711,062,045,061,0.016746334831978738
2712,034,081,116,0.00947658546888408
2713,177,022,183,0.015203065370708924
2714,138,119,144,0.0057073316113780415
2715,037,074,195,0.0018707458279799694
2716,087,168,068,0.009018955452676503
2717,156,045,108,0.017621691729879485
2718,001,024,149,0.027235339472728715
2719,073,026,120,0.015876433157451908
2720,160,122,129,0.0038282028551057667
2721,051,012,193,0.0015667328612409825
2722,038,148,035,0.005266398106252734
2723,004,129,076,0.01593240827507658
2724,069,048,132,0.0036287760535242963
2725,166,163,127,0.004416065719809126
2726,079,005,091,0.023661051771485253
2727,016,003,146,0.019121255621846633
2728,116,075,143,0.008737867349378536
2729,103,031,090,0.0034736550644660635
2730,067,003,024,0.013367915671053332
2731,108,012,169,0.001048419173079962
2732,129,035,195,0.001462242880854836
2733,185,068,175,0.004790776841325561
2734,156,033,131,0.02162059687415563
2735,053,081,035,0.0005911919419707701
2736,124,166,110,0.003820429890559529
2737,052,148,114,0.008511334511296598
2738,171,191,101,0.0017494208981068127
2739,038,043,041,0.009394410445433099
2740,049,044,090,0.009915798857853653
2741,190,120,104,0.010888477596212143
2742,048,073,024,0.0004182193407078483
2743,082,148,003,0.011460600965000567
2744,136,170,037,0.01968024283454617
2745,048,101,008,0.015995424138834813
2746,023,121,165,0.008475226416404968
2747,195,022,074,0.007937373207303589
2748,158,090,082,0.004286303977838801
2749,096,106,072,0.006082094355583267
2750,081,080,160,0.020655556399094555
2751,118,044,041,0.00971566951779268
2752,074,148,077,0.005470827934498712
2753,195,052,168,0.011214495171286698
2754,157,025,133,0.0008442558877117534
2755,119,158,190,0.00996822269520059
2756,127,092,182,0.0402836101893993
2757,157,054,041,0.027831355558257553
2758,120,193,143,-0.0001787595014020038
2759,166,061,172,0.0031554501027405424
2760,080,117,081,0.0205069783486177
2761,102,108,129,-0.00040203818399597857
2762,011,018,102,0.0050559797965207265
2763,106,075,057,0.012948249547067858
2764,026,014,119,0.014711211368147237
2765,054,189,003,0.03164509337499932
2766,058,114,031,0.0007738469162792416
2767,109,054,074,0.02789476708606964
2768,089,084,105,0.00149602641750457
2769,041,053,025,0.001332520733446807
2770,103,136,011,0.014718199106774188
2771,144,017,042,0.005423894725784639
2772,005,101,148,0.030676211415918253
2773,055,127,041,0.043036622667380064
2774,083,108,023,0.00046116048159905443
2775,190,081,149,0.013797419745939954
2776,159,047,138,0.0015205500529114069
2777,137,174,047,0.034518572143374504
2778,191,080,170,0.025023739633733166
2779,144,114,164,0.002970748021088321
2780,023,013,043,0.014856455529339674
2781,187,192,082,0.0003973589421452095
2782,163,140,067,0.0033453892328706436
2783,007,051,159,0.0015408876860154574
2784,074,131,053,0.00016952928656388533
2785,136,077,070,0.012934088923415299
2786,153,181,082,0.014316281969372069
2787,109,005,087,0.023677680347713892
2788,097,160,153,0.004050684270456184
2789,116,066,036,0.0012863568851496643
2790,001,014,077,0.024627684717272058
2791,116,148,066,0.005815564887497349
2792,110,192,049,0.0020561311623892298
2793,133,013,173,0.010380318060725369
2794,074,129,091,0.0013509906682781514
2795,085,070,141,0.0025095608194781738
2796,036,039,085,0.010791194115696179
2797,119,117,167,0.0056200327372213366
2798,023,142,107,0.007372937148720227
2799,055,091,150,0.012956056428758744
2800,170,071,056,0.009732601492542625
2801,195,191,015,0.00957987266338478
2802,159,191,040,0.0016010500767832392
2803,055,080,160,0.025572739816962287
2804,048,101,170,0.015995424138834813
2805,182,168,181,0.005237743734957667
2806,037,027,152,0.0017444604743891423
2807,136,017,144,0.015412774332960177
2808,165,194,016,0.007505747617569503
2809,168,021,047,0.006071427302091648
2810,053,038,017,0.00036284665442354314
2811,119,064,077,0.009949666149355552
2812,163,041,035,0.004515126629412114
2813,109,019,013,0.004661036327747836
2814,096,054,034,0.02799351154677021
2815,019,079,056,0.0026058801825391553
2816,089,092,113,0.009981299944754274
2817,172,137,136,0.009906723966540243
2818,119,156,097,0.01730928955570754
2819,176,018,189,0.0034527804994264333
2820,138,057,185,0.009745032135990539
2821,041,170,037,0.01059411348333561
2822,083,105,068,0.0011294602327517334
2823,040,059,123,0.007319654974256129
2824,133,017,141,0.007226843634091873
2825,170,094,067,0.017187353235535885
2826,087,133,070,0.010826756810738414
2827,115,160,097,0.002411541512674531
2828,148,024,032,0.006490408563294414
2829,048,133,119,0.0063708180599888475
2830,152,165,096,0.00434504388304735
2831,194,077,078,0.00924353785348564
2832,024,058,102,0.00251293257668439
2833,001,047,005,0.025651113905744816
2834,088,012,140,0.021345421119807306
2835,103,151,057,0.001605531827672868
2836,158,123,118,0.046933318651484646
2837,124,082,084,0.012587027354118763
2838,124,177,081,0.01834556960407241
2839,069,045,037,0.0042803657620256175
2840,198,148,079,0.0066438562307935545
2841,061,136,025,0.013135297088141762
2842,118,061,105,0.0030749083764154417
2843,141,039,081,0.011457826525141268
2844,187,132,149,0.001544659244840263
2845,174,045,090,0.026305067972509644
2846,191,144,013,0.006513547941015108
2847,013,033,042,0.0097379702103082
2848,141,038,084,0.0011273083671222706
2849,053,054,147,0.027109655046723802
2850,161,102,105,2.514014192389613e-05
2851,176,182,083,0.0015773686754071425
2852,000,159,006,0.001357586315767434
2853,101,007,169,0.016091692619308096
2854,192,084,149,0.0005230838641335778
2855,073,031,136,0.0012642719706105199
2856,183,045,133,0.00320288788001033
2857,059,188,171,0.007391175926681592
2858,155,006,138,0.03148014858487347
2859,132,024,096,0.0022285414088376587
2860,094,085,043,0.013311329027865915
2861,003,048,119,0.013024369054323581
2862,156,161,183,0.013822144047672236
2863,172,171,068,0.00025091520768016906
2864,176,067,069,0.001743923244550527
2865,058,168,161,0.005040149120627002
2866,143,039,026,0.021834003424056503
2867,000,061,083,0.0033341412674260384
2868,166,004,188,0.01503164838054083
2869,067,026,063,0.015445162238066468
2870,003,108,056,0.012845535947043296
2871,022,056,121,0.00807450769390039
2872,000,127,043,0.03744101708525838
2873,094,016,164,0.019885537704381395
2874,013,125,050,0.007540554366180174
2875,074,106,051,0.005702083454672158
2876,166,061,149,0.0031554501027405424
2877,125,067,103,0.0017492708527472312
2878,183,189,068,0.011983158892530654
2879,160,119,023,0.006776964892546977
2880,142,058,035,0.0017135330174824492
2881,062,014,065,0.015214226999599956
2882,108,008,120,-0.0002336775308913186
2883,166,062,058,0.01707271756857276
2884,168,163,048,0.010139867244754686
2885,131,192,149,0.0006085061457279384
2886,079,185,138,0.0020951532071299406
2887,073,156,040,0.014380584993476608
2888,053,059,015,0.007172220933561513
2889,188,079,196,6.196860171581164e-05
2890,022,096,024,0.000518485076908326
2891,052,153,146,0.0048526772567073495
2892,149,165,105,0.020644393058979693
2893,061,160,176,0.005229828462258168
2894,007,166,008,0.0021224862577648995
2895,047,199,035,0.001189992484398883
2896,098,122,074,0.010236007534281333
2897,034,078,134,0.009588157314952439
2898,014,117,150,0.0005325853465744101
2899,052,071,032,0.003473437197474283
2900,188,081,061,0.0005696778346655496
2901,070,054,060,0.026492476112309316
2902,138,075,191,0.008191900993178458
2903,005,072,130,0.023524668572146856
2904,177,122,035,0.01754030358741665
2905,131,024,006,0.0016021548798932361
2906,038,187,039,0.0007484218378601692
2907,127,134,193,0.0352505644936878
2908,188,038,107,0.00022011229533547283
2909,063,133,101,0.023997826113450138
2910,107,083,138,0.0008036687811603382
2911,110,160,078,0.0045048581883287975
2912,068,181,099,0.01553169098720597
2913,157,055,184,0.013080331810815249
2914,022,018,045,0.002559032276031159
2915,182,012,137,0.001961261002182302
2916,038,024,174,0.0017801081753642256
2917,018,085,120,0.005313971131440387
2918,106,073,148,0.005680596021207407
2919,014,127,150,0.03515739404173501
2920,159,084,164,9.092123010712161e-05
2921,088,193,131,0.02237478037057805
2922,046,003,000,0.030853105482887555
2923,161,118,148,0.0012251200659607608
2924,085,153,044,0.004364039407485865
2925,103,141,077,0.0016740096360319257
2926,094,157,072,0.011082327163313588
2927,194,129,071,0.008998875638557835
2928,176,027,011,0.0003463522396267571
2929,005,003,088,0.031030388200517622
2930,150,160,121,0.0024166215985045314
2931,181,166,172,0.014886037194913437
2932,079,113,072,0.010088104208567872
2933,059,113,191,0.01450594806849348
2934,199,035,138,0.0005990830422464288
2935,018,143,113,0.019454527298060742
2936,044,056,008,0.017203403920091676
2937,149,011,199,0.021169330445929724
2938,085,184,061,0.004808175671937476
2939,199,052,011,0.0032441439690288343
2940,148,147,122,0.024307989994587054
2941,058,027,129,0.0007041032107053535
2942,168,103,142,0.006018873731224117
2943,152,053,088,0.003752987203820779
2944,034,082,050,0.01572124804399444
2945,125,108,052,0.000469404367402837
2946,012,181,195,0.014150346706984562
2947,115,007,065,0.001052091341529282
2948,119,191,079,0.0065754147091316995
2949,102,191,025,0.0015125936421815922
2950,001,007,081,0.02741962753942606
2951,156,136,158,0.025647063160667227
2952,007,092,003,0.011038195539061046
2953,056,052,175,0.010597420832136772
2954,078,041,089,0.0028367329842160505
2955,164,195,041,0.008233051526192026
2956,066,199,035,0.00013142642171859453
2957,148,066,064,0.005517121452756513
2958,074,000,051,0.0014256411066259078
2959,006,097,129,0.0006593606006466413
2960,084,019,044,0.002893220185592793
2961,079,081,013,0.0008621670387535252
2962,123,033,125,0.04794186793522626
2963,108,177,163,0.01631123337946827
2964,001,029,039,0.038012180526329264
2965,196,081,071,0.0005702635708585424
2966,102,129,163,0.0007126626674254233
2967,110,113,001,0.00971232584215731
2968,171,165,147,0.0010384381466680415
2969,114,069,121,0.0029534049522498274
2970,022,082,108,0.007721605749890004
2971,147,085,077,0.022114215704592488
2972,088,137,040,0.02775735525519929
2973,172,130,193,0.008640266504128635
2974,074,125,047,0.0008288578332771301
2975,053,161,072,0.00013312734814441285
2976,091,069,096,0.003923129688593763
2977,161,107,106,0.00020555260989862933
2978,132,044,185,0.012503587504920533
2979,014,041,188,0.0011833414066279024
2980,189,172,113,0.008592850996126833
2981,027,106,161,0.005818159861847416
2982,144,059,117,0.009064170128437632
2983,040,088,110,0.02029518977146505
2984,124,188,005,0.0029412671602058182
2985,156,116,018,0.014665752757219819
2986,006,074,037,6.990555125985232e-05
2987,132,085,127,0.0037933715376295973
2988,118,121,083,0.0038705476641556213
2989,153,079,083,0.001982550406275707
2990,106,188,157,0.005688032551626865
2991,048,134,191,0.0017009907347373954
2992,088,062,013,0.028496126737006633
2993,136,195,060,0.01653835510846824
2994,166,042,087,0.0009826066940659128
2995,066,072,106,5.988035589465923e-05
2996,039,165,174,0.011605822260512322
2997,124,172,088,0.0029886137184804706
2998,131,059,185,0.007146525478826771
2999,110,006,073,0.001708638503410631
3000,079,051,144,0.0005099503312401277
3001,038,016,077,0.012355880581098821
3002,060,132,102,0.008291207379805599
3003,049,087,007,0.006144595776866435
3004,026,023,087,0.023715122927500887
3005,141,108,098,0.00063873389005209
3006,182,188,190,0.000623893184084956
3007,153,032,117,0.0032760888491324414
3008,092,080,046,0.02952483457464805
3009,075,001,172,0.030389683590070438
3010,065,097,037,0.0033242800089574587
3011,115,143,006,0.012649475451299352
3012,048,115,089,0.00037489055030948126
3013,150,130,166,0.007779297714946787
3014,098,099,029,0.009012990336947913
3015,198,064,094,0.004933787624590513
3016,094,156,141,0.026865291786551393
3017,155,073,114,0.03761214772859345
3018,138,142,164,0.0004843916070481624
3019,087,005,032,0.027738242058633844
3020,158,045,051,0.0052837723983276685
3021,114,001,024,0.024705803536297255
3022,138,015,092,0.00873842652235246
3023,054,158,117,0.02924773599212349
3024,164,149,063,0.021104757757408943
3025,007,066,065,0.001337390255562454
3026,149,035,052,0.021506025144875984
3027,090,119,167,0.005382339312420936
3028,023,115,188,0.007390031371389494
3029,101,054,141,0.03954127038200439
3030,018,060,048,0.008269694380385717
3031,089,148,026,0.006660484713387871
3032,164,118,142,0.0024094962147223065
3033,131,000,049,0.0017352448602774295
3034,091,104,016,0.001861942915194037
3035,104,007,006,0.0014866724295574674
3036,195,000,129,0.008224053940631193
3037,091,149,168,0.020372525056407964
3038,054,057,045,0.03263562109414131
3039,150,090,108,0.0001817347991137641
3040,069,140,141,0.0037656644847179344
3041,078,064,107,0.004279258378152129
3042,088,147,029,0.03603915698037152
3043,098,182,075,0.009513338500025004
3044,114,116,189,0.0007660490243459606
3045,019,192,074,0.0030634531858030334
3046,184,056,023,0.012879262632729205
3047,159,078,064,0.0012679888224764735
3048,056,060,129,0.015338236267697591
3049,087,103,142,0.0067175915914233775
3050,073,178,036,0.0008834345405991373
3051,146,013,058,0.007483056093413709
3052,165,136,012,0.012560292460587319
3053,116,152,165,0.00466100529674629
3054,155,042,048,0.032226227481101266
3055,142,124,074,0.003587906444888489
3056,182,170,097,0.011091424479872991
3057,082,192,102,0.00793766711958288
3058,118,068,153,0.0036808160567118886
3059,161,067,021,0.0013942695138262629
3060,043,077,166,0.008621925206373282
3061,015,123,038,0.05144374950441921
3062,136,077,157,0.012934088923415299
3063,149,055,120,0.026878831540734893
3064,118,067,102,0.0021975436449430674
3065,175,159,155,0.002362299341395091
3066,082,125,012,0.01112763636565628
3067,006,092,193,0.009776371958868824
3068,105,027,138,0.0003368574950893821
3069,101,041,039,0.01675888086420252
3070,097,173,132,0.009492436600457732
3071,014,176,065,0.0006099940540437165
3072,054,118,119,0.02740978126138116
3073,019,058,166,0.0035115549305206883
3074,159,195,182,0.007920486201095644
3075,132,079,032,0.0009935191526383447
3076,061,048,063,0.002180437278744396
3077,127,122,156,0.035197477561664026
3078,073,173,023,0.009246730424811611
3079,037,069,072,0.004699200354252864
3080,150,075,185,0.007717137411845765
3081,082,190,191,0.035104353471438365
3082,082,137,081,0.024676817750523328
3083,189,094,041,0.01712101009700817
3084,102,170,101,0.009616806257022548
3085,141,050,082,0.01597089501716431
3086,057,007,195,0.011004142786849247
3087,118,057,027,0.011310878073217956
3088,170,142,148,0.01087754449252365
3089,198,060,125,0.00855669938112713
3090,037,060,078,0.007861139863698963
3091,041,043,143,0.01008253051767416
3092,106,006,116,0.006019431697398492
3093,041,071,115,0.0015366256604769646
3094,106,083,136,0.006782109161023286
3095,047,148,158,0.006303336528677761
3096,089,015,138,0.00973515648194212
3097,137,138,173,0.009697938840345643
3098,131,109,038,0.0022100220168219664
3099,107,196,018,-0.0002026520059439374
3100,017,004,118,0.015289592867876456
3101,117,039,046,0.009946893994448147
3102,143,000,136,0.01363407595438304
3103,102,040,024,0.0006875991129462466
3104,034,152,182,0.012272440264451845
3105,073,081,198,0.0005579860344636645
3106,068,136,177,0.016584855625355832
3107,083,191,123,0.002520507948705286
3108,024,039,175,0.00995025859528531
3109,125,035,195,0.0011081487052946315
3110,089,104,123,0.0015410503692407929
3111,187,092,125,0.010215981118903206
3112,168,185,161,0.0069672700497432904
3113,157,026,072,0.01465884571609044
3114,089,159,065,0.0010217361844109263
3115,152,138,038,0.004038691194374944
3116,140,192,007,0.0012941653964690936
3117,165,195,150,0.009027355372480894
3118,011,115,137,0.0015239838171081654
3119,013,175,043,0.007653537563987345
3120,114,101,049,0.015123366388172799
3121,191,171,194,0.0017494208981069237
3122,172,188,004,-0.00012146901263210275
3123,011,150,099,0.0014822917811160297
3124,120,183,055,0.0017108316278743319
3125,046,113,124,0.02240720017582265
3126,130,166,013,0.008531273089701696
3127,074,153,141,0.001899935182789858
3128,133,156,140,0.020684471634871637
3129,104,029,178,0.0191233917068363
3130,137,143,119,0.027086409978552717
3131,101,181,148,0.028366012204964264
3132,165,075,125,0.008315587351161335
3133,098,068,167,0.012374792258953105
3134,199,113,013,0.009212662926401105
3135,080,106,148,0.02554850746790105
3136,064,013,081,0.009769436346887317
3137,049,025,001,0.0018664207009726486
3138,155,198,122,0.03389813540554909
3139,196,033,019,0.007368545104984414
3140,031,041,075,0.0025688586660849166
3141,011,068,041,0.004153139177157428
3142,017,138,015,0.0032334315432037686
3143,155,050,092,0.037321775222135645
3144,018,104,120,0.0029718754935689207
3145,101,012,099,0.016434127874595084
3146,138,022,039,8.865818481063048e-05
3147,023,018,160,0.009455874907565942
3148,026,173,153,0.01933829181946023
3149,048,000,099,0.001856251700903755
3150,080,155,025,0.048431247547747636
3151,034,064,148,0.012391097529522055
3152,164,192,166,0.0015875418222596194
3153,034,146,163,0.00948029894495217
3154,172,062,118,0.015169219980042281
3155,136,082,152,0.018965396426342873
3156,070,022,047,-0.0004140563628447502
3157,026,141,194,0.015075602682602773
3158,022,045,044,0.0018938894366707926
3159,171,191,122,0.0017494208981068127
3160,091,151,133,0.0015868251160230384
3161,198,167,025,0.0029276595440922426
3162,052,076,136,0.006713115152431892
3163,064,115,105,0.003102122298808685
3164,101,065,090,0.01639789800531688
3165,156,092,054,0.0239865818267313
3166,137,188,083,0.00967984688135548
3167,115,008,141,-0.00026419849049608146
3168,042,049,157,0.0013103352567694904
3169,193,092,006,0.00951573840054487
3170,141,039,155,0.011457826525141268
3171,150,038,110,0.0001303634527601849
3172,190,191,105,0.01443981047791243
3173,173,101,138,0.024988028938256024
3174,096,045,090,0.0031368099678312777
3175,008,005,065,0.02372405988236992
3176,130,134,025,0.007412778906629169
3177,033,098,074,0.013671984108245883
3178,183,084,173,0.0021920226872549353
3179,107,181,190,0.013268629796511777
3180,072,130,155,0.007799082526681933
3181,073,142,042,0.00017442590077032527
3182,187,122,191,0.0018040186872072539
3183,061,097,158,0.0025533546865588175
3184,014,124,070,0.0031510162416735765
3185,110,181,108,0.014458861929782296
3186,149,098,046,0.024813074803691104
3187,069,025,012,0.003224919764816647
3188,017,046,088,0.03134278764844378
3189,051,069,031,0.003716419886891642
3190,043,074,189,0.008109809559237569
3191,124,061,157,0.005335359037590859
3192,085,067,104,0.0036227566594000393
3193,169,181,073,0.020623885801765662
3194,037,190,035,0.011041495150234115
3195,107,189,191,0.008660080853513219
3196,003,174,008,0.03383427053333721
3197,023,195,006,0.015594332821893264
3198,148,024,040,0.006490408563294414
3199,083,011,142,0.002525925834695575
3200,181,178,176,0.013534244804463968
3201,007,146,169,0.0012424506753908604
3202,021,037,188,0.004265724641644764
3203,060,026,037,0.02159720706553392
3204,141,050,101,0.01597089501716431
3205,013,006,164,0.007454679578021484
3206,024,182,040,0.0023976883329350773
3207,169,055,161,0.019616678725958847
3208,104,083,000,0.0007244158524449817
3209,049,173,153,0.01083441352376091
3210,069,113,123,0.012681477177201805
3211,017,084,173,0.0026189711611650512
3212,175,158,012,0.006123241865645057
3213,131,169,032,0.007957199358938571
3214,143,069,017,0.014571925366656746
3215,160,171,053,0.00271666808393789
3216,160,151,060,0.0027114318916280356
3217,175,012,092,0.0040197539389296155
3218,065,094,125,0.01091990847828328
3219,178,096,062,0.0014877788692961857
3220,176,196,195,0.00034396043713591506
3221,134,019,085,0.0037523277392432774
3222,069,023,054,0.010455751007907188
3223,043,192,084,0.009442236788105185
3224,153,085,091,0.004364039407485865
3225,035,161,029,0.000753122200555012
3226,173,190,134,0.017982605921735284
3227,021,034,082,0.010859863264302216
3228,129,090,060,0.0009710744205642108
3229,130,114,141,0.007983947038205819
3230,055,025,140,0.013207890354859031
3231,189,106,110,0.01127424559949819
3232,014,132,155,0.0006700710527099973
3233,103,079,037,0.001251376501724466
3234,084,176,194,0.0007189968974192773
3235,054,011,079,0.02664875602375527
3236,105,170,134,0.010124155447585825
3237,043,189,166,0.015498199671775681
3238,060,048,194,0.0077497878697910805
3239,193,065,194,0.00206561846615938
3240,018,157,174,0.0026931184350285076
3241,011,014,054,0.0015564296480298223
3242,021,102,066,0.001580437226360698
3243,004,144,021,0.015143567894645216
3244,164,075,051,0.008442583733765718
3245,079,048,081,0.0004679825995607123
3246,121,178,188,0.0038185921909577036
3247,003,140,137,0.013176516391518511
3248,000,187,146,0.001591965961483921
3249,039,120,175,0.009583964144056822
3250,182,018,165,0.0036741391258442446
3251,067,027,094,0.0010797292976905126
3252,066,006,067,0.0002089751451890276
3253,081,099,008,0.0008776980660186728
3254,099,143,014,0.015397960899169671
3255,031,151,073,0.0016239136636975182
3256,004,072,033,0.016423584831962712
3257,040,029,068,0.020795540285926895
3258,199,067,172,0.0013008426263505513
3259,027,131,098,-5.747578401060771e-05
3260,097,005,170,0.031898971301393075
3261,184,016,142,0.011462476761274099
3262,108,061,098,0.0016846594279680271
3263,199,084,005,0.00021220287879319955
3264,161,196,169,-6.992045832987515e-06
3265,167,071,070,0.002076808652467954
3266,168,191,042,0.006161445567833712
3267,013,173,143,0.016522071464620036
3268,081,074,071,0.0006437778837244945
3269,089,106,138,0.006423899987394788
3270,032,005,050,0.026282168394254235
3271,015,060,056,0.015350897197438207
3272,157,003,058,0.012689758172568677
3273,147,178,094,0.020440305453602536
3274,107,079,108,0.00014747877918519503
3275,109,176,163,0.0022140337099643137
3276,071,184,042,0.0028032843415830566
3277,046,067,072,0.018687873966053425
3278,085,027,091,0.002458767678936269
3279,055,117,194,0.015956490439003157
3280,195,050,109,0.019415712204487567
3281,104,019,184,0.0027574688871409014
3282,146,117,061,0.00021747124092241776
3283,008,120,192,-0.00018824782438242593
3284,058,148,073,0.005800448686239079
3285,183,125,115,0.0019825475216694866
3286,004,000,032,0.01497779427073953
3287,119,046,042,0.023073608160266268
3288,169,052,137,0.010646484326184202
3289,061,196,174,0.0016036030326672668
3290,033,096,185,0.007900352492259066
3291,071,184,003,0.0028032843415830566
