,num_topics,evidence_r2,2,3,4
2541,3,0.013075956280287904,037,035,184
2542,3,0.05064826904135644,110,004,045
2543,3,0.03603265034066905,057,127,125
2544,3,0.02247494702122843,170,067,155
2545,3,0.05133473670371402,055,096,040
2546,3,0.04615317110935191,014,049,089
2547,3,0.011263193592158216,038,148,059
2548,3,0.05720852199648119,059,136,114
2549,3,0.08493474282809588,134,016,032
2550,3,0.0995255833959292,101,041,124
2551,3,0.06385644198456164,056,072,143
2552,3,0.037498100442983295,113,045,052
2553,3,0.010396076732755777,191,021,166
2554,3,0.024624920233989434,103,102,097
2555,3,0.02009893127405249,144,026,106
2556,3,0.17114035659702764,138,157,097
2557,3,0.004899673677012828,063,006,067
2558,3,0.04813392189349719,078,118,188
2559,3,0.05170919934213447,019,102,110
2560,3,0.029881749130347912,163,144,099
2561,3,0.1453670009567677,120,015,094
2562,3,0.0028309954978424923,104,071,040
2563,3,0.039907341965276344,151,168,107
2564,3,0.09060550621214924,101,165,049
2565,3,0.0006110948001221139,078,125,178
2566,3,0.026944141111022835,136,147,148
2567,3,0.024091828836858675,006,096,109
2568,3,0.007004570629306817,147,096,016
2569,3,0.03891184850745677,106,052,066
2570,3,0.03320730663206839,108,032,042
2571,3,0.16642736100634503,108,113,120
2572,3,0.08016996772443785,084,171,038
2573,3,0.03316040551100319,058,001,116
2574,3,0.03129912312260963,044,033,115
2575,3,0.008812484508695317,115,199,075
2576,3,0.03742624859363708,025,103,144
2577,3,0.019872048830461786,084,098,006
2578,3,0.04222269619528973,042,188,108
2579,3,0.005974581570374449,121,049,184
2580,3,0.015405694937444925,097,107,153
2581,3,0.021384575817567475,184,083,069
2582,3,0.03259520378390268,124,144,155
2583,3,0.016456402409385396,099,158,144
2584,3,0.006610833255139892,069,143,183
2585,3,0.11952411783673644,072,164,192
2586,3,0.014712781011595122,195,115,040
2587,3,0.050943364907809485,006,062,034
2588,3,0.009834845862687236,073,174,178
2589,3,0.03805578925206654,017,067,041
2590,3,0.030285578688255765,062,080,151
2591,3,0.03660549519997147,052,159,049
2592,3,0.0383882684772463,117,155,110
2593,3,0.006226895777215469,125,165,035
2594,3,0.008817117349506298,177,068,029
2595,3,0.06239187739331098,127,046,019
2596,3,0.06947439785024678,137,004,089
2597,3,0.15044299607021905,007,003,134
2598,3,0.0035703547159008364,038,039,172
2599,3,0.037138809415844465,109,185,132
2600,3,0.01794068702635765,124,067,069
2601,3,0.01519413452299656,160,060,094
2602,3,0.019362503029729528,107,085,049
2603,3,0.05227025540478991,083,127,070
2604,3,0.010189047515135607,090,068,029
2605,3,0.05129580121412214,096,118,185
2606,3,0.04872705648288478,103,118,106
2607,3,0.052380193563236976,144,118,032
2608,3,0.0186399689825959,021,029,033
2609,3,0.004261167068195015,049,057,061
2610,3,0.005186510065451011,050,087,104
2611,3,0.024662657104273622,008,175,042
2612,3,0.029940288538144344,094,124,132
2613,3,0.0034129562841452854,080,012,196
2614,3,0.03262812609400434,081,150,188
2615,3,0.02111175093987505,109,042,068
2616,3,0.018976989177834303,178,161,004
2617,3,0.012552235680152402,087,191,131
2618,3,0.007669384936854429,155,077,056
2619,3,0.011040908182565867,167,076,051
2620,3,0.04752414742978206,014,136,110
2621,3,0.004536070106888612,090,148,016
2622,3,0.008372671548916966,013,060,049
2623,3,0.032031147441623276,025,056,155
2624,3,0.09230454386154263,124,187,133
2625,3,0.008409811140103196,080,097,096
2626,3,0.006070161016678788,012,168,113
2627,3,0.011384312073961178,198,168,058
2628,3,0.03888002733583662,138,176,052
2629,3,0.04795211820509526,114,058,102
2630,3,0.05567033447070191,172,089,008
2631,3,0.021286454749806283,060,046,125
2632,3,0.07192203435520739,164,054,131
2633,3,0.020117930220295732,007,037,094
2634,3,0.0385756050718743,116,067,069
2635,3,0.062185882060869835,103,192,065
2636,3,0.03688270228362567,097,158,017
2637,3,0.0220317791152147,074,123,087
2638,3,0.10089247532947498,094,101,037
2639,3,0.013462243405093388,153,115,084
2640,3,0.025272429061186097,088,161,075
2641,3,0.00439623737074557,090,066,074
2642,3,0.023009129927896832,037,144,156
2643,3,0.054800895554731555,029,024,006
2644,3,0.07112246660919508,177,089,004
2645,3,0.0940237664093968,031,141,164
2646,3,0.026704939511907666,035,102,152
2647,3,0.04947834895222436,118,064,077
2648,3,0.09805923951337747,148,141,134
2649,3,0.019553000247430785,159,083,149
2650,3,0.009037786876430642,035,147,013
2651,3,0.0781561561904831,122,022,125
2652,3,0.0048726003581828214,167,137,040
2653,3,0.06230985654931598,024,008,033
2654,3,0.06103151040385901,159,065,094
2655,3,0.0270982328002074,000,096,109
2656,3,0.03950889512699152,035,098,004
2657,3,0.014715725298107052,195,084,049
2658,3,0.006234746970188998,178,035,165
2659,3,0.0050558268248096505,099,087,174
2660,3,0.14496663176289115,085,120,031
2661,3,0.016523410919316306,188,001,062
2662,3,0.01735338576729395,085,040,063
2663,3,0.0012136974434632242,167,071,113
2664,3,0.03422979950489169,006,017,183
2665,3,0.040867961669735164,127,133,075
2666,3,0.031798969731366866,103,044,084
2667,3,0.14434358463541963,005,120,138
2668,3,0.0037863020696059513,097,041,148
2669,3,0.03295775234295428,066,047,184
2670,3,0.0004844724844087489,066,016,006
2671,3,0.009470283605271801,195,032,178
2672,3,0.03795911698589083,109,143,025
2673,3,0.058221799505779215,051,038,146
2674,3,0.01590968945799398,161,156,018
2675,3,0.019155696257484367,175,183,149
2676,3,0.018864332342020007,078,018,073
2677,3,0.048115644856212114,048,077,114
2678,3,0.01319062290248385,032,015,124
2679,3,0.07515271689343095,127,106,024
2680,3,0.029931180170204352,159,090,108
2681,3,0.029645500375266698,113,001,114
2682,3,0.00025387116934583176,021,176,097
2683,3,0.0449492973130059,192,127,044
2684,3,0.022762568272804096,131,109,190
2685,3,0.0123006679946418,018,032,121
2686,3,0.01805844576493254,122,032,004
2687,3,0.14345510357704794,120,198,165
2688,3,0.006181676612789566,075,176,029
2689,3,0.028248888462559685,169,166,070
2690,3,0.09596366981670912,034,119,127
2691,3,0.015876945250549945,195,063,137
2692,3,0.08215464738958511,082,187,137
2693,3,0.045923540342765135,070,034,078
2694,3,0.03807720860511199,047,121,098
2695,3,0.12193370488058453,023,187,130
2696,3,0.09003915700045828,164,043,062
2697,3,0.021666214016160645,105,040,109
2698,3,0.07931691167597954,072,140,025
2699,3,0.053497672299486654,092,124,108
2700,3,0.005010824845134043,058,131,184
2701,3,0.17683371488230204,075,157,114
2702,3,0.0029508283548727032,143,006,001
2703,3,0.011734833351173979,067,082,104
2704,3,0.060731410878476666,109,031,118
2705,3,0.03370740029979513,050,039,119
2706,3,0.0160025252134951,165,049,004
2707,3,0.01708116894549716,074,133,107
2708,3,0.17331806463523936,058,157,117
2709,3,0.09220044951364159,166,023,088
2710,3,0.01738510531257509,191,031,195
2711,3,0.1000489046234756,052,053,084
2712,3,0.060967792970451296,044,039,118
2713,3,0.022003493268564323,062,059,158
2714,3,0.04082078161958025,059,063,136
2715,3,0.19517632070538382,119,070,157
2716,3,0.01168452040129564,147,064,063
2717,3,0.11032392016559378,065,023,082
2718,3,0.03706886224540418,165,052,021
2719,3,0.006995568811512309,075,094,031
2720,3,0.011810539311562951,168,182,129
2721,3,0.09188812951830305,074,166,003
2722,3,0.004825333513968411,149,153,075
2723,3,0.07448240680528917,121,164,181
2724,3,0.006303717023070421,099,063,015
2725,3,0.030505997783005112,054,194,114
2726,3,0.014410929786017102,013,051,058
2727,3,0.13482909365576146,092,053,003
2728,3,0.07966578600532659,189,065,116
2729,3,0.08652476188067437,158,173,122
2730,3,0.12139353711597234,091,188,164
2731,3,0.08320343851385559,022,078,019
2732,3,0.02470657317136138,007,021,092
2733,3,0.009561129850286898,038,165,085
2734,3,0.011670065364661086,117,148,106
2735,3,0.008727868243972647,194,087,070
2736,3,0.07690776140643751,121,187,036
2737,3,0.013254487460118147,196,070,195
2738,3,0.00981716163038071,080,155,167
2739,3,0.014548688385455422,130,090,070
2740,3,0.08379426868213591,156,072,151
2741,3,0.00955573240622376,188,057,031
2742,3,0.085236601344717,026,060,187
2743,3,0.06176912066137241,081,069,146
2744,3,0.07519692522727195,034,127,068
2745,3,0.003879455908589291,054,165,076
2746,3,0.017948419777481295,104,103,144
2747,3,0.03353230750861491,129,131,110
2748,3,0.0245002035869758,029,045,136
2749,3,0.011907612504150955,193,026,081
2750,3,0.14938756472701287,074,134,101
2751,3,0.020031801728538356,073,178,124
2752,3,0.018183295682325573,000,107,183
2753,3,0.0254708488914559,051,035,082
2754,3,0.004922029898175473,049,031,181
2755,3,0.08770241932168577,134,045,088
2756,3,0.01204101006317082,082,199,076
2757,3,0.09108060341420632,134,015,182
2758,3,0.004490581124891535,097,153,049
2759,3,0.074728013795751,127,146,008
2760,3,0.05207683954930131,199,169,141
2761,3,0.06033627372924222,188,065,195
2762,3,0.021145137033138695,137,098,185
2763,3,0.016732100090181667,104,076,092
2764,3,0.06586541062747686,151,077,118
2765,3,0.08263450400008421,084,173,063
2766,3,0.0036624239100452316,054,178,076
2767,3,0.016948628493731577,060,188,035
2768,3,0.018223553539858828,031,106,011
2769,3,0.12960824221995615,187,023,033
2770,3,0.025567960571286963,076,056,088
2771,3,0.12049567155429275,196,024,134
2772,3,0.031845374699091655,114,172,184
2773,3,0.08477745827404137,134,143,161
2774,3,0.09961497611070946,115,105,171
2775,3,0.0035765896184536405,194,140,117
2776,3,0.001884412929542223,090,097,078
2777,3,0.06926174403084895,140,136,065
2778,3,0.019438149792264214,081,189,142
2779,3,0.007751962385910693,143,130,075
2780,3,0.027522177349173838,004,007,054
2781,3,0.10924349909663433,164,137,146
2782,3,0.009924894188510502,001,117,018
2783,3,0.035156773285947684,048,166,189
2784,3,0.006812792618833163,021,060,075
2785,3,0.011213980775119592,106,105,037
2786,3,0.04759927871886016,088,011,115
2787,3,0.013163056222724179,137,148,195
2788,3,0.07528781841264676,146,096,141
2789,3,0.018407210815538533,170,159,194
2790,3,0.04282057761033309,051,108,007
2791,3,0.00975001692465649,041,019,026
2792,3,0.0032941177778259556,041,067,183
2793,3,0.006072125448886467,027,113,160
2794,3,0.09610917810095831,152,094,101
2795,3,0.10555197088692081,119,068,091
2796,3,0.027950485976308115,001,102,182
2797,3,0.08649568109355865,023,088,037
2798,3,0.03781330494201085,161,190,108
2799,3,0.06316334436371507,158,170,065
2800,3,0.016668862998680756,033,189,064
2801,3,0.04416178434628615,055,165,152
2802,3,0.03737947504181427,104,067,017
2803,3,0.019134457956653805,036,063,079
2804,3,0.01580642454565373,040,160,046
2805,3,0.010592502270693083,192,105,026
2806,3,0.07537899923928248,084,047,024
2807,3,0.039368921583897265,121,073,017
2808,3,0.033909580303984055,004,026,062
2809,3,0.09955351473081797,114,082,003
2810,3,0.0925269901240543,042,074,171
2811,3,0.05956707500870673,170,034,098
2812,3,0.025348542603389257,090,148,163
2813,3,0.05457886034049986,115,069,127
2814,3,0.00874915147228772,196,121,185
2815,3,0.00703908358819938,031,188,194
2816,3,0.04874322301669087,105,132,017
2817,3,0.01841140988236578,070,195,115
2818,3,0.02902086835348361,142,066,150
2819,3,0.01623977337501592,138,192,068
2820,3,0.012873329079210571,066,018,137
2821,3,0.032935213506091854,165,083,163
2822,3,0.10521938438998346,061,022,052
2823,3,0.047247061481194286,149,055,159
2824,3,0.025515778894130814,018,123,016
2825,3,0.0550749737173889,141,148,109
2826,3,0.009008759841520164,019,071,129
2827,3,0.031002602510606825,131,153,047
2828,3,0.08585097796110308,173,172,198
2829,3,0.0508867391206721,149,146,167
2830,3,0.07853108563706024,079,088,024
2831,3,0.08798750313102177,164,114,039
2832,3,0.035368259271638,056,198,047
2833,3,0.02583682397419451,069,113,163
2834,3,0.17076384595975247,046,157,149
2835,3,0.09866732629768027,171,014,089
2836,3,0.04366459170153569,047,000,094
2837,3,0.017701846547737987,161,018,037
2838,3,0.015668117003284632,193,148,198
2839,3,0.10523924045445499,195,053,024
2840,3,0.017160503691046602,027,140,048
2841,3,0.1066389358669253,034,064,173
2842,3,0.03224457727539798,011,194,195
2843,3,0.010227028708476582,158,058,096
2844,3,0.019387048820839525,175,104,185
2845,3,0.01975890876817532,113,198,083
2846,3,0.06782341356458588,114,073,108
2847,3,0.02562436308214211,090,144,007
2848,3,0.07361067392913645,176,003,037
2849,3,0.06584136512833993,137,184,072
2850,3,0.08370223057159876,074,022,066
2851,3,0.06104801599722187,004,119,029
2852,3,0.006585983836097764,178,188,066
2853,3,0.02310836790929327,104,163,036
2854,3,0.1497078619415343,011,137,120
2855,3,0.023077541737770768,170,049,168
2856,3,0.07425109845423361,134,019,131
2857,3,0.01018216619455059,129,165,195
2858,3,0.03986696497088105,184,141,056
2859,3,0.019652344389170295,000,016,082
2860,3,0.02963841442188353,148,102,115
2861,3,0.04114357520587564,113,124,110
2862,3,0.019291210712728768,069,049,092
2863,3,0.017091149069115685,071,042,011
2864,3,0.0005185475254357863,021,042,125
2865,3,0.049344954340046265,089,056,094
2866,3,0.024827883883093982,163,129,181
2867,3,0.014519766102512155,062,068,113
2868,3,0.01834044211163821,004,045,138
2869,3,0.0008646304042807529,066,105,167
2870,3,0.05405846720013774,094,098,043
2871,3,0.029480354463281788,163,196,059
2872,3,0.009056416504462206,013,074,161
2873,3,0.01057824501255622,133,125,027
2874,3,0.041224202320398806,027,127,037
2875,3,0.016754776097419155,021,123,165
2876,3,0.10619282296306842,190,004,022
2877,3,0.038219294563239026,174,052,049
2878,3,0.010553879389172516,181,096,061
2879,3,0.06342246898680681,048,089,198
2880,3,0.00923701993528514,071,060,159
2881,3,0.008790765899783004,096,074,056
2882,3,0.035481644463848494,084,043,176
2883,3,0.05269693463753955,055,068,019
2884,3,0.007967840803573156,148,041,063
2885,3,0.023473168801461552,007,115,132
2886,3,0.013348614188233077,080,122,018
2887,3,0.022918079645282585,071,178,088
2888,3,0.03286696617445184,011,051,007
2889,3,0.04028770069823384,191,000,110
2890,3,0.07647482756579982,164,082,191
2891,3,0.04716275677731108,011,047,041
2892,3,0.022483174925236438,166,104,144
2893,3,0.017883580226096263,191,063,117
2894,3,0.04436275429300718,076,174,034
2895,3,0.039500835054138816,014,149,141
2896,3,0.005687279451087157,184,142,061
2897,3,0.0472023571258996,011,064,136
2898,3,0.007557636739630835,140,016,060
2899,3,0.02185712106549409,092,148,181
2900,3,0.04446758024067754,013,143,127
2901,3,0.08736933317611528,104,129,091
2902,3,0.045719203192902125,118,142,050
2903,3,0.01553881389858247,166,071,107
2904,3,0.005770560778920797,074,184,190
2905,3,0.01020730296786787,166,032,153
2906,3,0.04147856452514631,018,047,044
2907,3,0.017383120794770446,087,107,176
2908,3,0.1242959959105211,187,171,161
2909,3,0.003051636898324439,148,122,021
2910,3,0.0071276781469133965,174,005,142
2911,3,0.08721622457910538,068,082,173
2912,3,0.006706585212821636,068,156,133
2913,3,0.024747704587468222,035,062,073
2914,3,0.054918628496452015,188,017,004
2915,3,0.025840130342561163,150,168,105
2916,3,0.012739295926237348,117,103,060
2917,3,0.05465898253394019,037,055,193
2918,3,0.06064120253025185,146,132,060
2919,3,0.010365045019044339,188,064,158
2920,3,0.0728511190004616,119,110,115
2921,3,0.03713537045633053,104,076,017
2922,3,0.03829115199731836,167,182,108
2923,3,0.014375053183303121,192,177,153
2924,3,0.04782384414940011,079,047,099
2925,3,0.02846946027935915,026,060,088
2926,3,0.030617561849253128,051,109,149
2927,3,0.01477001535882283,051,057,081
2928,3,0.07018272222682076,190,134,005
2929,3,0.0300262546456751,110,152,026
2930,3,0.06591771539176872,072,165,121
2931,3,0.0808997412931407,143,134,196
2932,3,0.013064694374103958,069,185,121
2933,3,0.012069387450634461,103,001,155
2934,3,0.08464776101860727,003,052,000
2935,3,0.0496839099562465,019,089,021
2936,3,0.007722536093838106,042,133,103
2937,3,0.0435003158418088,110,170,027
2938,3,0.005818804774285868,001,103,122
2939,3,0.02013848045906963,094,033,057
2940,3,0.03573682916155063,027,116,184
2941,3,0.006565330878728792,148,041,077
2942,3,0.019696491335672528,078,123,040
2943,3,0.010538495527439906,085,054,178
2944,3,0.048130312475799464,016,027,089
2945,3,0.0004927707279221982,042,104,026
2946,3,0.018072098860291264,190,037,046
2947,3,0.09108980061132654,029,165,101
2948,3,0.09383241401760489,082,196,101
2949,3,0.17924559773199322,060,057,157
2950,3,0.017254249458864224,123,042,032
2951,3,0.09104326720192868,090,124,171
2952,3,0.08165051772550513,003,012,083
2953,3,0.020587633865601362,137,079,121
2954,3,0.1034969319000616,146,159,053
2955,3,0.1028960354276709,042,101,018
2956,3,0.06723773709013425,000,072,194
2957,3,0.15164420594405703,171,151,091
2958,3,0.05230295959521447,106,141,144
2959,3,0.047924807464985175,048,008,110
2960,3,0.058858358201453354,192,141,163
2961,3,0.003960684352254273,129,138,097
2962,3,0.03836490436555395,165,191,043
2963,3,0.03983789815663341,043,062,035
2964,3,0.07026257190863683,107,088,089
2965,3,0.009112663066043192,029,016,014
2966,3,0.03757946590372885,190,119,070
2967,3,0.09733962156946097,172,074,101
2968,3,0.016645497207528615,083,054,105
2969,3,0.027712410559614598,182,088,149
2970,3,0.01031941161306904,129,007,199
2971,3,0.010337912037960528,068,115,097
2972,3,0.011272624020583266,195,064,097
2973,3,0.18526680835657616,163,157,075
2974,3,0.015445571527705204,068,144,054
2975,3,0.014597454682486743,097,144,001
2976,3,0.02452448443832067,109,168,149
2977,3,0.019165851074771534,147,158,132
2978,3,0.022636229378994566,104,082,046
2979,3,0.0694068729755205,053,147,189
2980,3,0.023753872634252993,066,102,027
2981,3,0.01030526504637963,015,130,131
2982,3,0.052002496853235325,034,123,066
2983,3,0.04612534087166831,117,141,060
2984,3,0.09080161268221709,164,000,088
2985,3,0.007469329519438794,064,160,103
2986,3,0.018194622843086816,182,080,195
2987,3,0.01784030811541426,058,038,092
2988,3,0.0017729751702549867,105,016,140
2989,3,0.03309550339902623,096,088,035
2990,3,0.03420747868882357,109,013,079
2991,3,0.06754765664387663,060,072,039
2992,3,0.010323511375336492,176,153,115
2993,3,0.06052563603676875,001,107,065
2994,3,0.07168087836778991,047,146,189
2995,3,0.04725922130285787,121,118,012
2996,3,0.030758369905647176,136,195,138
2997,3,0.014182939013709484,019,106,077
2998,3,0.06652199564211758,122,053,014
2999,3,0.024542862252786235,181,109,041
3000,3,0.023591967689866378,013,169,185
3001,3,0.07715449536826136,164,080,109
3002,3,0.025323588785079343,075,029,151
3003,3,0.10520394457216609,022,016,116
3004,3,0.022685309137680743,192,018,189
3005,3,0.0876632393259209,027,011,053
3006,3,0.07153038376627707,005,003,106
3007,3,0.18505819306105553,066,019,157
3008,3,0.011799468539515301,074,138,035
3009,3,0.004616906326978976,014,184,005
3010,3,0.04548881856746323,034,041,195
3011,3,0.05601483459784462,027,024,097
3012,3,0.06574799599024062,116,118,196
3013,3,0.06347452530634434,118,088,199
3014,3,0.0140376662657139,117,062,038
3015,3,0.08930013357730904,023,052,068
3016,3,0.029937948867374442,018,153,150
3017,3,0.017572427432525517,068,123,176
3018,3,0.04855817062117629,068,098,119
3019,3,0.07200329213739753,156,046,134
3020,3,0.015710395218448747,130,158,172
3021,3,0.0382313418981709,192,114,040
3022,3,0.019617287755594237,105,155,189
3023,3,0.0534503836494894,001,088,127
3024,3,0.008558581530919485,178,040,106
3025,3,0.0024911236300670936,160,174,050
3026,3,0.021761555068698812,054,044,038
3027,3,0.016623801188014764,078,160,123
3028,3,0.008168962986394246,000,153,194
3029,3,0.05717343051731072,146,021,190
3030,3,0.006001653169397048,155,176,026
3031,3,0.060775409882515286,170,084,118
3032,3,0.04679890161990885,054,034,070
3033,3,0.06054012015513899,024,073,027
3034,3,0.019314741546950343,106,115,161
3035,3,0.08416897801062106,134,018,077
3036,3,0.07753993658970204,038,053,102
3037,3,0.039513504916512066,096,124,136
3038,3,0.035607474986605214,042,001,119
3039,3,0.007642763837801936,185,031,158
3040,3,0.04112616584560891,044,032,046
3041,3,0.017455307620060756,104,170,056
3042,3,0.002925291528721563,049,159,042
3043,3,0.06843734721439576,032,053,015
3044,3,0.03447991388688143,163,067,124
3045,3,0.20597572824938548,003,120,140
3046,3,0.027014168086895052,018,190,048
3047,3,0.0677587775327192,194,046,146
3048,3,0.016922923536271006,189,040,037
3049,3,0.001338809214931791,075,041,176
3050,3,0.029575032636395826,008,027,004
3051,3,0.008663834265744907,177,105,035
3052,3,0.03304739428262582,116,140,045
3053,3,0.012342252998585823,172,019,174
3054,3,0.031787659292709214,124,102,099
3055,3,0.053929942565791644,109,108,069
3056,3,0.035936983417501844,132,070,170
3057,3,0.04340561915258434,043,044,194
3058,3,0.0032847478045789913,125,074,167
3059,3,0.0234730120715263,027,156,079
3060,3,0.0010693900520865052,042,006,183
3061,3,0.04318106945043498,069,166,043
3062,3,0.019080036625909624,037,090,175
3063,3,0.027242452030051045,033,046,016
3064,3,0.08661638642023806,171,096,174
3065,3,0.0553310615129502,040,024,064
3066,3,0.029524036000749487,094,103,062
3067,3,0.07534700682777529,188,053,073
3068,3,0.04058105105892229,143,132,110
3069,3,0.07328768791834683,161,005,164
3070,3,0.021626508818321954,092,152,096
3071,3,0.11888187050164134,114,173,151
3072,3,0.030388177313715237,117,151,084
3073,3,0.031809597034478165,166,193,169
3074,3,0.07276603909168822,055,047,192
3075,3,0.07569752108542138,053,105,155
3076,3,0.02188978942699038,064,075,044
3077,3,0.005024308787197951,080,140,031
3078,3,0.03489525143730787,048,175,117
3079,3,0.0009968382413914068,097,056,078
3080,3,0.02093217408161041,140,039,044
3081,3,0.09916778270710469,171,125,048
3082,3,0.00762797343663435,177,105,181
3083,3,0.03391685520901211,048,025,050
3084,3,0.05608998037794011,166,065,005
3085,3,0.005737614113840772,099,096,042
3086,3,0.03346827601297331,088,033,103
3087,3,0.027015394473732024,014,088,161
3088,3,0.039390158111159645,132,102,087
3089,3,0.08149579996525591,040,022,061
3090,3,0.09039722768921943,072,107,065
3091,3,0.003678603817559023,067,137,140
3092,3,0.030602205833554996,144,094,166
3093,3,0.007088724415287295,077,036,184
3094,3,0.007903381667745957,039,040,081
3095,3,0.015121094468762752,090,185,193
3096,3,0.03321360247909422,044,103,018
3097,3,0.20142218930844613,118,157,011
3098,3,0.18541492409211968,006,155,157
3099,3,0.04436026661109771,149,122,118
3100,3,0.10109243676582069,079,172,187
3101,3,0.009540872164942371,059,021,167
3102,3,0.032812514672963866,004,098,149
3103,3,0.049571160223291555,146,115,131
3104,3,0.07549426277034033,053,178,018
3105,3,0.08539291951909689,137,165,091
3106,3,0.05359518295196242,117,099,065
3107,3,0.0987305131181403,109,146,065
3108,3,0.11761253395424143,079,034,171
3109,3,0.048993722568315023,019,116,007
3110,3,0.041169524715635175,151,025,044
3111,3,0.04963100272736287,158,088,110
3112,3,0.01433540687152357,192,168,104
3113,3,0.02514604790467212,006,088,084
3114,3,0.07859910205298182,083,164,172
3115,3,0.07480006820930629,003,105,051
3116,3,0.1031004175674124,016,101,110
3117,3,0.0893791431066534,022,083,176
3118,3,0.07743591880921297,134,061,049
3119,3,0.011247943328259957,087,195,099
3120,3,0.044730048454376226,138,136,004
3121,3,0.0021991911577289303,005,071,001
3122,3,0.012821411071605948,149,193,184
3123,3,0.007639634928291006,026,155,148
3124,3,0.03349472949116672,042,159,119
3125,3,0.11547062582901457,173,051,052
3126,3,0.013428860356356487,168,181,096
3127,3,0.035173617595465,045,035,043
3128,3,0.007708608353203195,159,194,029
3129,3,0.05289003679474713,110,067,043
3130,3,0.012705597651249012,182,133,049
3131,3,0.10397484244194499,049,053,065
3132,3,0.041542205383349295,108,029,148
3133,3,0.09249480578889724,055,146,063
3134,3,0.024501402691925356,170,155,080
3135,3,0.08560532284103295,187,078,033
3136,3,0.02115579272817636,109,078,054
3137,3,0.11600046115731077,024,022,067
3138,3,0.030951538918818855,136,084,115
3139,3,0.0053368424343961385,149,005,172
3140,3,0.05484787740958441,092,118,061
3141,3,0.008542787043245847,014,199,087
3142,3,0.020727391968889952,016,031,109
3143,3,0.008397855483130656,021,096,172
3144,3,0.10407450044393718,110,169,134
3145,3,0.003649732428970931,049,172,104
3146,3,0.04483180972231915,014,104,089
3147,3,0.017028125855819032,177,098,045
3148,3,0.07884749389813328,166,005,022
3149,3,0.02024137282365923,019,014,132
3150,3,0.02382829407127962,066,123,073
3151,3,0.08716834759431757,124,064,022
3152,3,0.03546965946582925,106,143,119
3153,3,0.01198181532628162,051,099,158
3154,3,0.03805423405240771,141,021,041
3155,3,0.0007134683331720959,104,160,194
3156,3,0.07593424741819244,196,134,137
3157,3,0.03886763755561551,151,081,191
3158,3,0.08652233972348211,141,142,053
3159,3,0.009375816343057397,033,140,184
3160,3,0.011959029188805204,138,085,199
3161,3,0.013301936874901554,051,165,029
3162,3,0.02447654763844398,178,185,102
3163,3,0.01956999905786938,048,056,161
3164,3,0.018713339864918743,083,142,016
3165,3,0.06414612988932245,033,049,024
3166,3,0.052422235566809916,057,089,117
3167,3,0.06923785672234095,035,194,023
3168,3,0.09559609890224496,004,024,103
3169,3,0.01844862662545177,006,082,142
3170,3,0.03448457063970389,167,104,017
3171,3,0.16869530271287037,061,043,120
3172,3,0.018655508793659847,133,153,008
3173,3,0.07390973721881033,168,053,063
3174,3,0.04337057672175393,119,062,152
3175,3,0.020819545970718112,018,051,076
3176,3,0.024032084853923608,109,183,168
3177,3,0.04611813688656097,177,004,108
3178,3,0.008542232876918798,040,064,000
3179,3,0.008514966504226784,019,056,190
3180,3,0.07199707601126737,118,114,182
3181,3,0.0040073490306500315,140,006,057
3182,3,0.04718359755220958,088,163,096
3183,3,0.07599432874753054,049,053,060
3184,3,0.061894843596909555,178,088,118
3185,3,0.007499892045523926,184,168,040
3186,3,0.027304897170365883,133,064,136
3187,3,0.13205734238455702,146,118,173
3188,3,0.048158736227075116,089,077,130
3189,3,0.007563332668710343,125,121,153
3190,3,0.010700365246083976,032,007,013
3191,3,0.057654842319072364,188,037,055
3192,3,0.008497110118154128,147,005,182
3193,3,0.19921009723537508,125,101,120
3194,3,0.046452473470699474,118,038,027
3195,3,0.020747796471055624,109,196,184
3196,3,0.08577404468390792,024,035,089
3197,3,0.0073358262537311925,113,063,184
3198,3,0.055923902851158336,065,161,131
3199,3,0.011534240369444948,031,189,199
3200,3,0.1501397865597348,118,187,150
3201,3,0.014032734797181146,198,195,038
3202,3,0.008503825422979006,069,080,042
3203,3,0.01442267709985845,167,138,018
3204,3,0.012713677752412167,130,090,166
3205,3,0.015277560606991814,152,175,081
3206,3,0.007460045907935586,064,152,058
3207,3,0.024649132150554864,158,136,066
3208,3,0.042412258472266595,181,119,185
3209,3,0.006618231732237301,137,129,166
3210,3,0.038472738015681074,110,182,042
3211,3,0.0051761827451328735,032,087,174
3212,3,0.08310862681833531,175,185,023
3213,3,0.008299384807060828,196,019,021
3214,3,0.039204190804400296,006,062,116
3215,3,0.0003851063143911482,176,071,165
3216,3,0.012756882585586937,153,189,149
3217,3,0.029382747711877988,064,107,169
3218,3,0.026814244453395086,015,081,163
3219,3,0.015136103750877483,037,038,085
3220,3,0.01542401329981058,174,189,159
3221,3,0.047562257326285384,021,089,153
3222,3,0.09810232322502,134,055,158
3223,3,0.0056348340720872025,152,077,159
3224,3,0.006515307912588364,198,194,129
3225,3,0.004017928908890744,045,147,156
3226,3,0.028861992619946708,059,004,000
3227,3,0.018434151057637238,168,105,046
3228,3,0.024975658073570828,176,013,088
3229,3,0.039983112806712184,172,079,151
3230,3,0.1459747377655073,172,120,078
3231,3,0.07057083709023093,034,146,045
3232,3,0.05073447664772479,069,118,063
3233,3,0.07925123878787921,160,150,108
3234,3,0.09505556895041978,046,072,163
3235,3,0.020785632749284688,102,042,104
3236,3,0.0347659432466918,174,119,071
3237,3,0.034006185448804516,088,067,192
