,num_topics,evidence_r2,2,3
812,2,0.04936992825440811,019,089
813,2,0.034776022616111124,017,196
814,2,0.007295141235805547,067,198
815,2,0.005757883725821089,063,129
816,2,0.0361703777098632,124,047
817,2,0.0038971812490672386,125,133
818,2,0.01168968919132174,195,185
819,2,0.004144999532037619,039,064
820,2,0.08064499523297819,185,022
821,2,0.07884132489932072,171,038
822,2,0.0138847000642085,062,087
823,2,0.012861879518500152,062,184
824,2,0.14696960761845734,083,120
825,2,0.00305266567729201,196,074
826,2,0.002581006519399076,156,016
827,2,0.07147773682384595,113,134
828,2,0.0707101632903554,134,160
829,2,0.027115806251066576,099,047
830,2,0.011231024563362113,050,018
831,2,0.005800012180739,153,014
832,2,0.006849220252099997,174,035
833,2,0.00024957427205185567,012,167
834,2,0.007124082645931673,037,143
835,2,0.009388001665018186,195,031
836,2,0.01964026193795132,121,092
837,2,0.010467120985421463,087,033
838,2,0.022128915791502224,036,044
839,2,0.02080473996714416,102,078
840,2,0.0010229313546978869,049,194
841,2,0.05328074014789319,050,065
842,2,0.0018285720408762751,178,149
843,2,0.005031854591099227,133,013
844,2,0.043731537932767295,141,115
845,2,0.013768467844602283,073,070
846,2,0.0049323269581965645,026,185
847,2,0.008469654624405187,069,142
848,2,0.0034712443771849344,097,158
849,2,0.033529034824906545,116,068
850,2,0.03542462985664718,017,080
851,2,0.06751711834400342,164,031
852,2,0.052946552263097635,098,108
853,2,0.0015497833162145813,097,013
854,2,0.13140781605744478,091,023
855,2,0.00041470502282947574,099,056
856,2,0.04182169595411678,047,163
857,2,0.04867561019241484,146,160
858,2,0.006154271267565625,057,077
859,2,0.02188323539291004,109,117
860,2,0.00010535826336499632,031,045
861,2,0.0560529596436401,146,098
862,2,0.02183932219963247,025,056
863,2,0.08087086255005427,099,173
864,2,0.027777003843356907,039,114
865,2,0.0035643879280541357,183,058
866,2,0.007915776062065838,013,188
867,2,0.00846977711103436,181,142
868,2,0.06464764856691119,072,016
869,2,0.034297872051438194,035,043
870,2,0.02421216464920206,078,151
871,2,0.0061515889936712975,166,129
872,2,0.022789762514890177,088,167
873,2,0.01549864623311814,185,124
874,2,0.006708630614263744,041,168
875,2,0.0014050906155668175,006,061
876,2,0.0021431288251571035,049,076
877,2,0.07885911111983601,122,171
878,2,0.007356389148938991,084,106
879,2,0.02930399808255779,043,064
880,2,0.00851770182938738,061,130
881,2,0.0008458418391675826,006,199
882,2,0.007792026480336611,190,130
883,2,0.044333601956800806,049,034
884,2,0.03139891270025885,144,109
885,2,0.04396377810838603,155,055
886,2,0.018578860402767017,069,062
887,2,0.02329685732174458,059,048
888,2,0.0059071940809405366,167,155
889,2,0.07728223149535762,103,134
890,2,0.021645343029567776,025,159
891,2,0.07154877474838195,024,132
892,2,0.008424154315690102,015,094
893,2,0.04510289554018254,089,042
894,2,0.06873045319402049,140,003
895,2,0.049610686865318554,127,166
896,2,0.008120456418878153,191,183
897,2,0.014087044555977535,176,079
898,2,0.02680348511377595,062,136
899,2,0.022902296273636047,153,163
900,2,0.001991736941823863,174,015
901,2,0.06956089607346272,003,008
902,2,0.00485308727828726,005,069
903,2,0.08309171182500596,091,166
904,2,0.06707131251090881,164,006
905,2,0.02466300174360636,143,044
906,2,0.021392784181503477,152,109
907,2,0.0034660617160109375,122,058
908,2,0.08276319975488178,022,060
909,2,0.017316754651900856,073,059
910,2,0.031246704537590375,108,031
911,2,0.06667104361751974,023,066
912,2,0.00391769441155998,015,077
913,2,0.015324518024983247,079,076
914,2,0.08473352455090855,187,060
915,2,0.014244096584200339,144,039
916,2,0.07021346980779275,130,134
917,2,0.007356389148938991,106,084
918,2,0.006794596241495587,070,174
919,2,0.014214633128282195,062,040
920,2,0.0002711769702034017,026,006
921,2,0.0058056063639776445,198,196
922,2,0.0006947146713022212,129,012
923,2,0.0009818219828736652,075,067
924,2,0.08256195823640933,022,087
925,2,0.011444436253831736,039,082
926,2,0.004604965008071615,016,106
927,2,0.04252401832563846,156,034
928,2,0.02353897995440668,121,109
929,2,0.0035222475331451175,147,131
930,2,0.02011132850520847,092,182
931,2,0.06570069957340863,097,053
932,2,0.004171294820589533,161,021
933,2,0.00643715618095797,166,113
934,2,0.08547605098002697,091,104
935,2,0.009469645213999955,012,007
936,2,0.042358692533052134,034,077
937,2,0.08150313427394362,173,142
938,2,0.005690169989781224,038,155
939,2,0.0012927361361577683,041,066
940,2,0.02628925115787739,136,153
941,2,0.011221269583505777,103,060
942,2,0.017535818660621705,169,190
943,2,0.08090527533841951,173,122
944,2,0.006154271267565736,077,057
945,2,0.006485983070330548,182,196
946,2,0.0905565422605441,101,031
947,2,0.0014482523473289266,140,160
948,2,0.017368531537744647,156,144
949,2,0.005534459047903839,176,191
950,2,0.012983511193144115,147,046
951,2,8.023527080025517e-05,196,125
952,2,0.024726551003136255,151,038
953,2,0.037880203027852,047,025
954,2,0.0031470840333481798,054,131
955,2,0.005358651267050485,167,063
956,2,0.03624877990311848,176,052
957,2,0.00441775676485312,176,069
958,2,0.019543592577626057,189,130
959,2,0.018049489350814074,170,149
960,2,0.06469276407853153,183,072
961,2,0.09815641352658355,043,022
962,2,0.00492176351100071,084,156
963,2,0.017625365691497086,033,192
964,2,0.031058626418834945,114,161
965,2,0.0034410226833304636,040,129
966,2,0.021982793226899888,044,057
967,2,0.008106419638926665,021,130
968,2,0.01090289876725603,117,059
969,2,0.04291643219301955,118,042
970,2,0.008057113057830523,027,161
971,2,0.016244385431653408,199,144
972,2,0.004848200183818041,133,137
973,2,0.06595485380865818,072,000
974,2,0.006594824907569907,077,069
975,2,0.14257647589406786,120,063
976,2,0.0009776483809234016,015,167
977,2,0.02070176852888861,012,025
978,2,0.017415172153888547,080,175
979,2,0.019348514339475598,027,098
980,2,0.017944855743716626,144,077
981,2,0.012612813410966872,085,081
982,2,0.001008585631192882,031,067
983,2,0.04114464826566133,115,110
984,2,0.08389652039921391,134,066
985,2,0.0010410686486609366,031,184
986,2,0.06758382645178918,110,118
987,2,0.010612052795662907,106,193
988,2,0.0021400419518580183,129,061
989,2,0.0042544138459538194,090,057
990,2,0.013070226814340113,132,156
991,2,0.0015820209519014083,140,178
992,2,0.0028123965607871337,050,147
993,2,0.017180723749536275,097,011
994,2,0.09327672627973471,088,022
995,2,0.0012821050815162716,001,039
996,2,0.004710067793803341,038,064
997,2,0.002280096248132746,137,061
998,2,0.06626653430847584,147,023
999,2,0.005283102787924987,184,185
1000,2,0.007647383208067682,060,068
1001,2,0.07926397477874148,022,115
1002,2,0.005183195408280161,161,147
1003,2,0.024878645801070687,019,048
1004,2,0.007842507604035931,174,037
1005,2,0.019185023071903062,098,185
1006,2,0.03152252208080564,043,080
1007,2,0.025685061523703645,136,195
1008,2,0.013125422778710094,007,177
1009,2,0.056423008754291404,057,024
1010,2,0.01468364384035159,115,027
1011,2,0.009046217028120362,195,105
1012,2,0.07004669545620401,134,181
1013,2,0.07189978627316618,018,003
1014,2,0.00921452033538861,073,113
1015,2,0.08669789868411049,089,023
1016,2,0.008825069109101302,142,121
1017,2,0.03254889565588137,163,044
1018,2,0.024951717260608075,169,051
1019,2,0.0084087454496512,166,074
1020,2,0.08250288717176946,057,173
1021,2,0.07320977655155703,069,134
1022,2,0.008127768902347676,193,039
1023,2,0.002787607440858486,147,143
1024,2,0.011405556213535784,056,082
1025,2,0.06712077779645687,164,075
1026,2,0.06554691363595766,053,041
1027,2,0.06989088308997693,072,082
1028,2,0.0007403123479945428,005,160
1029,2,0.14708330148941418,069,120
1030,2,0.14281025043136875,166,120
1031,2,0.0017335386317638424,013,050
1032,2,0.0007089840799837654,026,049
1033,2,0.021005528752792935,004,142
1034,2,0.04751919290635154,044,114
1035,2,0.04482487500972332,032,055
1036,2,0.048679899105393276,012,146
1037,2,0.00746677769491344,064,103
1038,2,0.011870464499860067,125,082
1039,2,0.0023158568133899715,183,041
1040,2,0.01067369811074459,166,185
1041,2,0.03604832170299066,017,156
1042,2,0.004812693592698869,199,081
1043,2,0.03050046989543409,123,082
1044,2,0.17210756695117202,157,085
1045,2,0.007256949172715466,029,005
1046,2,0.05090024799186088,089,107
1047,2,0.03882419148570415,141,131
1048,2,0.0038549813737371874,105,080
1049,2,0.02512052405808196,041,136
1050,2,0.008522956042335439,115,143
1051,2,0.0019148615598280072,049,054
1052,2,0.0049869781358889975,067,081
1053,2,0.004894185757740921,185,012
1054,2,0.0031031517701326505,026,058
1055,2,0.02787368702573667,051,102
1056,2,0.0074481096146640224,115,039
1057,2,0.17415564776957693,011,157
1058,2,0.00753966152170904,060,140
1059,2,0.03912461666962308,123,163
1060,2,0.008588107649271204,115,050
1061,2,0.013538943771501888,107,184
1062,2,0.013916032023070346,079,045
1063,2,0.022733376009073547,144,019
1064,2,0.01589021267459856,046,058
1065,2,0.05303983834370152,052,079
1066,2,0.03624509193872272,044,151
1067,2,0.01652346481917255,011,061
1068,2,0.08850515447456819,187,114
1069,2,-5.135184354188027e-06,071,006
1070,2,0.009560854465156421,018,075
1071,2,0.0074239937619141605,067,037
1072,2,0.007049927212766205,060,184
1073,2,0.13323344324341835,003,101
1074,2,0.0007843572230722407,125,129
1075,2,0.03348793055503152,043,069
1076,2,0.06630167156151334,072,081
1077,2,0.009853773712365732,165,059
1078,2,0.027136710473805836,021,151
1079,2,0.055037058663778726,168,065
1080,2,0.07939381805445866,198,187
1081,2,0.003488824431081672,040,038
1082,2,0.03487073777248895,114,033
1083,2,0.0018634996490227707,129,013
1084,2,0.00449953835795025,050,080
1085,2,0.036338987064246986,108,040
1086,2,0.025643080241337435,124,132
1087,2,0.017837311337578154,098,159
1088,2,0.008343318421797807,115,038
1089,2,0.09326492223027316,007,101
1090,2,0.09895510275741692,091,088
1091,2,0.09477446992831406,114,022
1092,2,0.07993369658877125,187,192
1093,2,0.0009366478010975898,190,032
1094,2,0.025446473899547795,060,150
1095,2,0.06490898514912202,047,024
1096,2,0.0006647008254972997,006,194
1097,2,0.007335002931623369,087,138
1098,2,0.025736821964412737,008,123
1099,2,0.06841434904989097,088,065
1100,2,0.02472217594294135,044,090
1101,2,0.08886977235136095,173,033
1102,2,0.04175112383325519,116,007
1103,2,0.01191374627142383,137,033
1104,2,0.03340964124470547,092,109
1105,2,0.004462365332175922,105,103
1106,2,0.006917192197468447,054,035
1107,2,0.0008282697254783367,143,066
1108,2,0.016813077543307076,011,036
1109,2,0.004150687683103227,084,078
1110,2,4.118357151017271e-05,160,006
1111,2,0.03399313407696536,017,039
1112,2,0.045794062442947814,055,166
1113,2,0.09140438149350194,050,101
1114,2,0.04078375707880011,133,127
1115,2,0.0013427964264693948,067,049
1116,2,0.005372123014103947,113,142
1117,2,0.0016435647529771114,036,012
1118,2,0.09950400758241329,192,091
1119,2,0.009523628090307601,016,059
1120,2,0.0013480214242705957,013,049
1121,2,0.009389158684654286,143,085
1122,2,9.688175411914912e-05,160,039
1123,2,0.00801105603122243,056,193
1124,2,0.0314485186450667,051,151
1125,2,0.007154364658117474,000,076
1126,2,0.08967819638233887,150,134
1127,2,0.005317345716094213,054,000
1128,2,0.012996642260171165,082,042
1129,2,0.003595797506377618,129,103
1130,2,0.006726637942491287,076,155
1131,2,0.0050442849245123655,080,156
1132,2,0.08453421533362182,072,017
1133,2,0.017772644037868823,048,131
1134,2,0.010709782123454081,018,056
1135,2,0.0006647278961353642,075,122
1136,2,0.00491861379658709,143,040
1137,2,0.08127428968883521,173,026
1138,2,0.0006654650358298708,122,012
1139,2,0.016984340197365277,048,068
1140,2,0.00313738859759205,143,077
1141,2,0.02240741929517731,163,161
1142,2,0.04878700229459032,082,017
1143,2,0.011458593931573002,061,018
1144,2,0.000142558189969888,097,006
1145,2,0.006575641240564756,155,129
1146,2,0.0035834820587056226,153,160
1147,2,0.0073670541742163476,084,181
1148,2,0.050397552200997286,051,034
1149,2,0.02020823434343688,113,109
1150,2,0.02940449193912653,114,054
1151,2,0.04341815784099767,005,118
1152,2,0.07664178981439917,023,115
1153,2,0.009263433643577845,115,074
1154,2,0.07444556992515772,065,110
1155,2,0.0018370760670194386,076,071
1156,2,0.0006434802883137358,165,026
1157,2,0.11273828766568295,146,091
1158,2,0.0032826940492729495,040,183
1159,2,0.17043109618672092,157,094
1160,2,0.17226239726864978,157,172
1161,2,0.002434611831274136,174,001
1162,2,0.034769021120668264,043,037
1163,2,0.0013886781635942258,165,013
1164,2,0.009652798578744792,019,183
1165,2,0.05168097475774924,127,107
1166,2,0.04474159642450981,127,193
1167,2,0.02311507381791489,077,102
1168,2,0.04866560225002281,146,196
1169,2,0.02576477159432211,062,193
1170,2,0.0059894887903031435,026,191
1171,2,0.09061182853591943,101,013
1172,2,0.00035936410832893007,125,026
1173,2,0.030517502169046695,047,060
1174,2,0.006034967721422202,131,142
1175,2,0.007742712680475217,130,066
1176,2,0.044528315481285996,076,055
1177,2,0.012341211861556234,068,046
1178,2,0.00482335295837677,149,153
1179,2,0.01586577661994437,098,066
1180,2,0.02405944524485737,191,170
1181,2,0.0012099198631105867,066,137
1182,2,0.04320824416632296,037,141
1183,2,0.01717602881100233,123,129
1184,2,0.033116564961132355,007,044
1185,2,0.06538611449115483,023,099
1186,2,0.029274158313343235,047,185
1187,2,0.03193507641935878,110,174
1188,2,0.0155685955380378,004,176
1189,2,0.00023673289655234964,099,178
1190,2,0.1341215361194149,022,003
1191,2,8.86325385072162e-05,104,021
1192,2,0.05481185314910941,024,071
1193,2,0.03798100845453789,116,106
1194,2,0.0008855015831886748,049,167
1195,2,0.03381189863850287,036,119
1196,2,0.01675477819929916,045,123
1197,2,0.08215789342572899,082,187
1198,2,0.01992234087353617,144,037
1199,2,0.08439338576125288,189,091
1200,2,0.010493118053309547,106,037
1201,2,0.00789175450239088,070,117
1202,2,0.0007701021833630417,071,015
1203,2,0.011136040465872132,077,019
1204,2,0.023387523502772067,025,199
1205,2,0.00033133836389043214,026,021
1206,2,0.02278334938712523,071,088
1207,2,0.007191638787869881,069,057
1208,2,0.008162112962544321,155,106
1209,2,0.04293955087770873,026,118
1210,2,0.006210518453561575,147,106
1211,2,0.043602311982644526,055,099
1212,2,0.035347255261172106,127,087
1213,2,0.009767238615710161,129,059
1214,2,0.06864978998695015,003,054
1215,2,0.04970310844515202,034,079
1216,2,0.04512773952194471,090,118
1217,2,1.3143953171423917e-05,075,045
1218,2,0.01523946013466193,080,008
1219,2,0.004808892797822373,185,006
1220,2,0.00992607095830944,001,018
1221,2,0.0007819675123813541,190,167
1222,2,0.015639191080179082,078,092
1223,2,0.001422700574947533,190,137
1224,2,0.05937422231723555,034,088
1225,2,0.02379858802540169,081,102
1226,2,0.042171695510777596,052,133
1227,2,0.058371378563683685,146,124
1228,2,0.07846831554987532,022,016
1229,2,0.005913807281470729,148,153
1230,2,0.0007116043024817387,160,194
1231,2,0.016219338242756787,176,011
1232,2,0.031055811593637017,110,147
1233,2,0.0029316513614982,039,058
1234,2,0.0042960915156696755,064,196
1235,2,0.0054771044975990835,039,027
1236,2,0.009756404672605079,166,191
1237,2,0.000545279603403559,178,078
1238,2,0.044395820667704866,014,055
1239,2,0.021100567330341713,044,099
1240,2,0.0148781109609889,069,046
1241,2,0.028444597554547424,035,136
1242,2,0.009671220643931111,061,085
1243,2,0.04388333947266054,061,118
1244,2,0.0001936297004078158,099,160
1245,2,0.008686281289606912,042,019
1246,2,0.031055811593637128,147,110
1247,2,0.05679171205416533,065,195
1248,2,0.01642954455839518,062,077
1249,2,0.02207998298499292,169,060
1250,2,0.010359897994440814,059,152
1251,2,0.0029012107729085024,159,032
1252,2,0.013970912681913528,061,175
1253,2,0.021577574890561002,044,031
1254,2,0.021271061912817024,015,102
1255,2,0.029972236452116996,087,043
1256,2,0.005059686899224869,147,138
1257,2,0.015280685659118443,193,117
1258,2,0.02056837835794023,029,046
1259,2,0.02097635586662283,025,064
1260,2,0.005408739029849063,090,081
1261,2,0.03459297501569647,191,110
1262,2,0.05535867025185959,174,024
1263,2,0.02066651930942498,160,102
1264,2,0.019596140110362148,198,098
1265,2,0.013168652317321783,143,018
1266,2,0.008272807623196154,156,037
1267,2,0.005114415341073042,121,054
1268,2,0.02695132682596768,047,167
1269,2,0.0027954760329707007,099,057
1270,2,0.0045902603309460055,160,000
1271,2,0.03740571805142823,119,191
1272,2,0.007948033471198879,155,097
1273,2,0.031269636697946135,082,102
1274,2,0.05789126932397082,027,065
1275,2,0.006813964605495104,060,021
1276,2,0.18453916877960297,157,055
1277,2,0.009758343165498173,129,189
1278,2,0.002104390520680899,176,014
1279,2,0.00511676859341148,081,097
1280,2,0.021419430258257433,044,029
1281,2,0.07596147184642821,134,106
1282,2,0.0034158805246818913,068,159
1283,2,0.07781596898115906,022,041
1284,2,0.012288625274808118,124,075
1285,2,0.03127757636058914,043,143
1286,2,0.0742975153456793,193,003
1287,2,0.09487706036241672,101,107
1288,2,0.0680919371715134,150,118
1289,2,0.01969731224818616,029,175
1290,2,0.02311136168031591,088,015
1291,2,0.06337625807415137,045,072
1292,2,0.008122119802171035,130,137
1293,2,0.04091438149141369,052,182
1294,2,0.004493571245395955,113,077
1295,2,0.013508233788235513,198,018
1296,2,0.0013256939784369592,129,049
1297,2,0.009613699379352414,015,195
1298,2,0.06737361032401024,053,076
1299,2,0.02090587547969336,098,106
1300,2,0.002214222726612536,038,131
1301,2,0.030193440924310866,190,043
1302,2,0.027411716080755433,181,136
1303,2,0.015280685659118443,117,193
1304,2,0.023432848517931038,061,044
1305,2,0.041418768255432115,034,104
1306,2,0.05569358892305998,108,043
1307,2,0.003669964396768921,057,050
1308,2,0.018764583086223863,098,000
1309,2,0.004590975042535583,183,133
1310,2,0.010359897994440814,152,059
1311,2,0.0025811500985817304,117,071
1312,2,0.0016557728202292177,054,165
1313,2,0.036024710031091756,017,182
1314,2,0.03633835831857146,042,052
1315,2,0.0325141549979191,116,167
1316,2,0.06339512444337914,042,072
1317,2,0.0030049012220825233,057,105
1318,2,0.006096322134615639,015,063
1319,2,0.007704845714167519,185,064
1320,2,0.05108139970561265,148,146
1321,2,0.042779765824102256,034,050
1322,2,0.043602311982644526,099,055
1323,2,0.040520331392847275,141,191
1324,2,0.01682928151733909,062,081
1325,2,0.07004358245924436,134,050
1326,2,0.021822059249472447,106,123
1327,2,0.1423408574844629,050,120
1328,2,0.020404853955427682,025,113
1329,2,0.03989702051615707,048,116
1330,2,0.009397013655261244,029,090
1331,2,0.017067182713508156,038,123
1332,2,0.006772253125317151,199,035
1333,2,0.04295714819654417,118,097
1334,2,0.05456492966723925,185,065
1335,2,0.024463599180969076,142,109
1336,2,0.09119307839373825,091,175
1337,2,0.004992842317381396,076,058
1338,2,0.00929274657630852,045,059
1339,2,0.00016562755277627073,160,097
1340,2,0.007579856238822624,012,115
1341,2,0.019646815454043343,004,159
1342,2,0.004384879079326831,153,183
1343,2,0.030797978586108443,033,136
1344,2,0.015580959388841409,083,050
1345,2,0.037619793181680294,052,097
1346,2,0.022944163158706177,152,163
1347,2,0.08230780759875489,015,173
1348,2,0.0019148615598280072,054,049
1349,2,0.013514238991360616,172,007
1350,2,0.0027014572461753206,076,013
1351,2,0.002626160371902886,160,159
1352,2,0.022871214481338664,088,099
1353,2,0.019253507897546096,144,060
1354,2,0.039996652043541636,141,069
1355,2,0.007279575613200806,174,188
1356,2,0.011779248352120075,132,039
1357,2,0.042738781480568866,011,119
1358,2,0.007386200574023949,142,064
1359,2,0.048517085538642646,146,105
1360,2,0.07056820406742292,003,067
1361,2,0.03383350506578653,114,193
1362,2,0.0062281385447015,075,182
1363,2,0.0076754815590776015,188,199
1364,2,0.08894447595926602,171,119
1365,2,0.027613309536702713,189,011
1366,2,0.009356861830349894,113,019
1367,2,0.017143778210265914,051,085
1368,2,0.0253210799869521,011,132
1369,2,0.01710973689620221,149,004
1370,2,0.004363302668493274,077,076
1371,2,0.0028361756451845688,040,075
1372,2,0.09144781996231555,081,101
1373,2,0.008624046869921353,033,042
1374,2,0.03925032958442287,116,115
1375,2,0.08383438467442561,074,171
1376,2,0.007167168323567008,094,012
1377,2,0.07745675598858393,102,053
1378,2,0.008271421888412012,138,121
1379,2,0.011983363416595894,001,008
1380,2,0.009442626152045053,038,073
1381,2,0.006213219072064957,176,182
1382,2,0.021967115913264945,083,182
1383,2,0.02579148317271529,004,192
1384,2,0.04433713500167602,078,055
1385,2,0.021059903096413035,048,103
1386,2,0.0012059204012423441,167,067
1387,2,0.02353897995440668,109,121
1388,2,0.009824801427889884,194,193
1389,2,0.0018958501850280252,066,131
1390,2,0.006441219668879783,064,013
1391,2,0.014084763871139105,191,051
1392,2,0.003534438199191192,172,038
1393,2,0.04973543395370161,116,047
1394,2,0.0063603963459210044,142,074
1395,2,0.014837911194440334,194,144
1396,2,0.0071702149505838975,133,142
1397,2,0.004004790620617982,161,026
1398,2,0.012622078232625844,064,189
1399,2,0.08177640301084577,119,146
1400,2,0.009624241626336572,194,018
1401,2,0.0686731456989178,031,003
1402,2,0.023342617264785037,150,058
1403,2,0.028627397726858295,114,103
1404,2,0.04818266367218227,118,096
1405,2,0.026849941041079628,136,014
1406,2,0.01185731322110073,058,193
1407,2,0.014210934097661831,008,000
1408,2,0.019628049351664734,087,123
1409,2,0.0016166514590717496,129,113
1410,2,0.010604711520627141,067,059
1411,2,0.006081783702370447,029,042
1412,2,0.047632576405378546,081,055
1413,2,0.021083398050288582,165,102
1414,2,0.034473495585916836,136,124
1415,2,0.0007449797599339281,038,026
1416,2,0.006034967721422202,142,131
1417,2,0.04709606142229028,119,102
1418,2,0.044229142869002924,116,094
1419,2,0.0008283892012307392,143,071
1420,2,0.07226929733639775,060,053
1421,2,0.006133184944047576,156,161
1422,2,0.10570438736377163,118,134
1423,2,0.004331626571841718,080,067
1424,2,0.00567143069167142,174,069
1425,2,9.054169797040323e-05,178,045
1426,2,0.00030504018314758685,167,039
1427,2,0.011109723494096668,115,000
1428,2,0.015567055591785284,004,071
1429,2,0.009066560557112968,168,142
1430,2,0.01680593338160663,148,083
1431,2,0.038849464885795104,119,117
1432,2,0.003899742529230754,087,167
1433,2,0.027232253470663603,136,084
1434,2,0.0049196296113696025,084,113
1435,2,0.015569822183501336,048,078
1436,2,0.00957401432059568,073,149
1437,2,0.006360549152983785,188,196
1438,2,0.07691690804809215,003,074
1439,2,0.003113267790537111,174,076
1440,2,0.043871018217499724,155,141
1441,2,0.012127716660825127,054,008
1442,2,0.0011003444145637475,042,005
1443,2,0.17526659118574595,077,157
1444,2,0.07953292284157631,070,187
1445,2,0.02060095744457946,056,109
1446,2,0.006186529366996374,029,078
1447,2,0.019578823716184135,130,079
1448,2,0.06569892907598507,053,013
1449,2,0.05490924198919833,119,163
1450,2,0.014090388302332002,007,166
1451,2,0.013232843983802978,018,156
1452,2,0.04279597696460691,019,141
1453,2,0.0007786534776855758,122,125
1454,2,0.05834248193822644,114,017
1455,2,0.017037171925257,105,169
1456,2,0.0018881616793287037,006,156
1457,2,0.06946784606256318,168,164
1458,2,0.03656630968356911,052,152
1459,2,0.0006959913476014545,129,045
1460,2,0.01192445434903755,046,005
1461,2,0.0017956892009124426,147,125
1462,2,0.01097057180218386,018,058
1463,2,0.016260489241966325,156,083
1464,2,0.03783520559409004,062,127
1465,2,0.03735022418727951,013,052
1466,2,0.003904015264171834,054,172
1467,2,0.10227951047652573,101,169
1468,2,0.08492627934643127,091,129
1469,2,0.11439701175611172,022,024
1470,2,0.03980516607980822,192,017
1471,2,0.0007505751382078651,125,194
1472,2,0.08051062553295163,019,187
1473,2,0.024876897641147533,080,004
1474,2,0.0694389703895254,072,130
1475,2,0.00024282289471599938,056,075
1476,2,0.06295173344409721,072,058
1477,2,0.08309170096042018,071,091
1478,2,0.0009496401855700887,183,160
1479,2,0.015441610461644162,182,195
1480,2,0.02453859219257226,060,044
1481,2,0.023838620852633996,031,136
1482,2,0.021280789724620885,044,016
1483,2,0.0010778307878482885,021,013
1484,2,0.0009887641416085335,067,066
1485,2,0.06588175224726611,090,053
1486,2,0.026389939949721386,044,084
1487,2,0.009319514670134144,191,058
1488,2,0.010484439683520641,195,041
1489,2,0.01616240509767619,192,018
1490,2,0.008721698181031079,193,156
1491,2,0.010203741528271304,085,147
1492,2,0.015126888151668405,175,147
1493,2,0.03615814184300781,127,184
1494,2,0.17870104719819824,194,157
1495,2,0.003527182125922401,148,140
1496,2,0.008109850232840943,094,194
1497,2,0.003400731608455221,131,001
1498,2,0.04498613801164775,116,092
1499,2,0.16865866732860468,043,120
1500,2,0.15137873817959469,120,000
1501,2,0.005774909272900142,131,087
1502,2,0.008999847034319441,196,033
1503,2,0.01733658789570891,056,123
1504,2,0.01664131959902826,004,061
1505,2,0.02640182337456043,151,121
1506,2,0.004426946156225076,049,103
1507,2,0.016474899226768147,165,048
1508,2,0.010385584975529993,131,073
1509,2,0.012654380835960266,161,094
1510,2,0.02469018825293323,136,113
1511,2,0.01832911801554582,098,153
1512,2,0.0012546906451396111,104,001
1513,2,0.03039482995804188,110,068
1514,2,0.010279224386568697,156,007
1515,2,0.0014850512674242644,068,016
1516,2,0.009956237838167903,074,033
1517,2,0.024103761017595704,004,168
1518,2,0.1210123039822022,173,091
1519,2,0.092389794074212,177,101
1520,2,0.0689568486507881,053,042
1521,2,0.0031433135688351266,058,031
1522,2,0.08476088980693519,091,073
1523,2,0.10402899841224555,053,127
1524,2,0.01000032875757384,122,189
1525,2,0.050250496155557656,192,118
1526,2,0.024995618779646733,193,123
1527,2,0.04963487993951354,033,146
1528,2,0.00763661439436869,063,103
1529,2,0.1884341914683867,022,157
1530,2,0.005362553288181693,045,168
1531,2,0.0006652853159913041,012,194
1532,2,0.00474392988692085,036,074
1533,2,0.06734993691181868,023,148
1534,2,0.003760527507699507,172,015
1535,2,0.01791361902050681,073,130
1536,2,0.0440893967164524,077,089
1537,2,0.01579103480281363,004,026
1538,2,0.022005914140446836,067,102
1539,2,0.014732063288596442,105,079
1540,2,0.07171500636417583,164,060
1541,2,0.06662635374393255,065,025
1542,2,0.07618730617917624,187,121
1543,2,0.05832200324952974,127,110
1544,2,0.011031533629885626,056,033
1545,2,0.04681555111363356,085,141
1546,2,0.0142287510231619,084,132
1547,2,0.013258728010131282,175,099
1548,2,0.023387394884525903,115,123
1549,2,0.03861234840536332,151,109
1550,2,0.019991165008722223,011,063
1551,2,0.08330147680642841,178,091
1552,2,0.06645614646062403,011,065
1553,2,0.03370679989883307,061,119
1554,2,0.1703938426674544,152,157
1555,2,0.04484682785209382,055,045
1556,2,0.014662569455437202,182,051
1557,2,0.027855722460326193,182,151
1558,2,0.03557409925648758,108,001
1559,2,0.020158739578720275,006,109
1560,2,0.001767674570866462,038,090
1561,2,0.04884686409793726,161,146
1562,2,0.007741181310105483,133,087
1563,2,0.008386837866072638,019,039
1564,2,0.052047796849323924,125,065
1565,2,0.024742121871423217,063,109
1566,2,0.019469651638734597,123,142
1567,2,0.0012114499905785392,032,129
1568,2,0.0020111098647499492,143,113
1569,2,0.006206917159263581,035,026
1570,2,0.10266929407474779,116,134
1571,2,0.011726085679434006,008,045
1572,2,0.004775514558612692,032,121
1573,2,0.012172193195370995,046,014
1574,2,0.032600551343669903,106,043
1575,2,0.07049595148174703,024,046
1576,2,0.0747687853351251,166,023
1577,2,0.01682516120059363,123,184
1578,2,0.0766741289928321,072,123
1579,2,0.14961387792479952,016,120
1580,2,0.011795376201167995,075,132
1581,2,0.010929844012454226,054,192
1582,2,0.005805605446439044,198,045
1583,2,0.010145002559454497,073,049
1584,2,0.06569520338499646,087,072
1585,2,0.0015565358187470402,067,032
1586,2,0.0744493826734327,164,192
1587,2,0.0084505915049371,115,140
1588,2,0.006829220014513582,036,155
1589,2,0.004435546438652405,005,153
1590,2,0.005879425416601247,035,039
1591,2,0.007254675314640413,080,161
