,num_topics,evidence_r2,2,3,4,5,6,7,8
2341,7,0.03926508111687421,068,174,194,098,004,140,067
2342,7,0.06409525001918825,082,059,035,103,088,194,084
2343,7,0.05790322887138466,014,043,130,148,047,040,097
2344,7,0.04879409232514731,193,013,046,059,194,175,087
2345,7,0.11573035525873998,101,067,027,178,094,119,194
2346,7,0.08510175187552405,151,146,138,166,069,050,121
2347,7,0.061914259102230584,015,046,034,097,070,138,115
2348,7,0.014144554919949814,147,159,196,080,096,064,099
2349,7,0.1585957789838166,092,191,134,055,152,036,127
2350,7,0.1539514153658973,148,121,141,178,062,173,118
2351,7,0.1082986568123101,051,071,080,066,113,091,131
2352,7,0.08517105520411417,109,089,042,151,103,068,051
2353,7,0.2042588613031956,127,157,172,099,057,170,146
2354,7,0.2133747584328678,037,140,108,074,165,157,052
2355,7,0.1064552927032234,053,098,191,150,046,172,153
2356,7,0.03552529498587609,026,015,070,183,169,182,189
2357,7,0.026239590329165008,195,182,131,077,001,049,125
2358,7,0.16018722867861646,049,134,053,153,144,182,116
2359,7,0.03699706267953973,031,019,016,106,140,099,163
2360,7,0.046067445800747286,021,193,018,063,153,170,032
2361,7,0.06026156081021017,116,094,016,035,013,115,076
2362,7,0.17515936039400104,000,120,104,174,195,119,159
2363,7,0.07731674267504884,118,052,159,160,049,106,080
2364,7,0.025956732346988587,142,046,096,167,140,198,039
2365,7,0.027284733954804796,168,036,103,018,142,045,051
2366,7,0.05357306884064006,034,050,132,074,012,013,172
2367,7,0.04778315871632044,014,160,156,189,155,102,193
2368,7,0.04486210099391952,161,078,014,040,087,199,110
2369,7,0.11929201847111015,026,015,190,173,073,082,146
2370,7,0.1448921429278046,045,079,019,144,190,171,072
2371,7,0.16053653469039497,004,001,019,152,094,119,134
2372,7,0.17037203305952364,099,164,034,023,036,055,172
2373,7,0.12145647166802043,073,039,187,027,189,153,031
2374,7,0.11501487063152005,176,044,001,058,088,101,147
2375,7,0.07138903300382626,150,185,137,035,127,047,060
2376,7,0.07365094708097408,090,160,172,196,056,053,037
2377,7,0.030426031883758586,040,082,168,006,177,165,058
2378,7,0.03652286630386348,016,104,190,122,110,096,026
2379,7,0.03511019161396389,039,191,102,059,005,012,045
2380,7,0.0680503233637485,160,174,148,044,108,184,166
2381,7,0.03678813056570973,037,090,066,184,048,005,158
2382,7,0.0973599573712266,032,172,132,127,122,129,055
2383,7,0.11770981978559514,187,151,124,027,172,155,142
2384,7,0.03992952338990985,098,104,124,125,144,177,060
2385,7,0.06534576867934738,177,076,082,175,169,124,079
2386,7,0.07236156897828938,088,131,061,107,161,043,198
2387,7,0.18611877958880674,070,042,120,077,096,078,072
2388,7,0.07366123302932426,040,108,061,152,123,129,098
2389,7,0.09684363139471908,003,105,097,102,011,193,156
2390,7,0.044496894363116324,082,172,155,031,115,001,130
2391,7,0.04149510264694112,185,148,018,035,137,079,054
2392,7,0.10896189382173582,042,038,063,117,071,101,182
2393,7,0.07430977477565814,188,077,138,159,090,170,024
2394,7,0.0330272916758334,074,174,195,051,138,062,194
2395,7,0.18707981685313724,114,110,120,171,053,168,181
2396,7,0.0864582610755783,108,187,054,069,165,064,188
2397,7,0.05838625626659111,083,168,084,066,141,029,097
2398,7,0.02614353963811522,124,066,036,014,015,115,142
2399,7,0.030308741280300255,124,029,199,080,113,085,005
2400,7,0.03582937732308056,079,026,005,070,042,117,132
2401,7,0.11825893344861349,091,096,027,079,106,056,040
2402,7,0.04396591069631617,004,193,076,147,035,159,153
2403,7,0.07431157874973426,181,141,110,000,087,029,189
2404,7,0.09387536111603934,099,178,003,058,195,117,191
2405,7,0.06726825413046256,033,081,168,123,034,199,001
2406,7,0.08008510671375246,064,016,146,059,142,097,047
2407,7,0.0755644649883811,079,043,066,051,011,073,081
2408,7,0.23098945394011738,118,151,157,080,062,159,055
2409,7,0.048264219054385604,004,075,032,011,121,029,071
2410,7,0.07599305268510426,113,083,177,110,132,059,124
2411,7,0.12967694601559276,172,171,051,026,025,044,094
2412,7,0.10782129996880552,122,006,166,052,130,003,143
2413,7,0.04915111268874339,070,015,107,132,144,057,063
2414,7,0.07460393287906497,025,039,170,151,034,148,177
2415,7,0.10050301109210702,172,023,163,156,059,063,056
2416,7,0.13179807502859375,050,160,072,071,046,022,016
2417,7,0.11005481724281674,024,085,195,004,175,040,188
2418,7,0.06025649692985857,152,082,148,004,102,077,185
2419,7,0.03732717357634341,105,064,035,096,106,019,130
2420,7,0.10798349210447289,058,158,087,134,061,166,082
2421,7,0.09935614115204194,127,143,168,076,024,083,092
2422,7,0.14207060499808344,006,170,117,025,065,173,177
2423,7,0.0982932204360556,025,053,151,142,057,045,160
2424,7,0.08250467627297531,077,089,032,103,184,046,141
2425,7,0.09534831380433262,023,066,106,196,170,161,175
2426,7,0.1955057725030287,104,121,059,177,157,067,027
2427,7,0.12672492630804777,133,008,173,039,146,103,102
2428,7,0.10642311442805152,078,080,134,172,188,143,025
2429,7,0.12668925160618238,171,038,110,017,041,191,067
2430,7,0.15033149378092614,171,192,173,013,077,129,131
2431,7,0.07107705018980603,053,006,068,050,041,001,138
2432,7,0.11204754802782979,159,181,055,106,062,136,187
2433,7,0.2317105986820095,012,120,047,102,136,171,041
2434,7,0.02080868897181476,001,029,140,181,062,148,105
2435,7,0.10028702281892621,109,082,196,188,175,021,024
2436,7,0.14381708145801764,183,074,065,152,083,101,129
2437,7,0.03298340812056566,063,061,031,075,115,144,067
2438,7,0.07253764107800542,064,074,167,174,078,023,143
2439,7,0.08480667227103433,084,163,168,080,072,137,193
2440,7,0.22079589462331906,056,177,081,157,047,121,194
2441,7,0.047954000112163886,007,075,085,079,159,054,192
2442,7,0.01614715134931788,192,168,032,097,006,087,015
2443,7,0.11560210656490555,177,031,091,105,060,117,140
2444,7,0.06661070356604837,069,073,061,102,047,170,084
2445,7,0.06166113175971055,148,007,088,136,137,021,189
2446,7,0.12191496179627326,151,181,097,003,048,132,049
2447,7,0.13948332901740057,015,171,142,066,029,003,166
2448,7,0.14028834552916625,127,158,146,089,108,130,178
2449,7,0.040421274946995656,159,099,007,172,029,160,132
2450,7,0.09870507524501304,194,069,114,061,125,134,166
2451,7,0.06074501826275147,165,044,062,130,098,082,113
2452,7,0.13778114991285562,055,058,166,089,053,155,119
2453,7,0.05758174724061371,032,054,044,185,090,078,141
2454,7,0.06019547463748387,133,040,036,084,089,153,001
2455,7,0.19488602724751825,153,173,007,040,082,015,157
2456,7,0.10780350700024,166,025,003,116,038,117,106
2457,7,0.1799086481652845,155,163,164,041,187,193,011
2458,7,0.10599157719687069,071,013,134,061,051,136,096
2459,7,0.10163997786491397,119,175,059,132,065,152,094
2460,7,0.035388420818938005,169,068,033,054,026,063,199
2461,7,0.11250578557736768,023,075,140,072,067,029,104
2462,7,0.07432076522899134,092,052,074,096,079,125,143
2463,7,0.1688548630330634,091,165,003,194,109,043,001
2464,7,0.08812770466258435,084,166,083,143,023,049,178
2465,7,0.026838988716125223,021,037,103,078,192,188,105
2466,7,0.12100295746792666,153,021,115,155,101,084,046
2467,7,0.22067210525856074,195,150,178,048,120,070,018
2468,7,0.08947083405066347,143,022,190,158,060,140,064
2469,7,0.03384842728937387,026,140,062,188,167,184,088
2470,7,0.10519694295447135,072,153,108,001,006,195,105
2471,7,0.02079125726141451,038,130,016,081,026,090,198
2472,7,0.035000920098852695,058,169,014,130,042,060,067
2473,7,0.11283453497604201,198,101,174,062,029,073,103
2474,7,0.07348031875856809,023,104,181,012,001,122,057
2475,7,0.1031042660347885,005,124,108,187,042,085,199
2476,7,0.09199576694749423,105,055,079,163,027,182,074
2477,7,0.09185524707952686,142,143,158,053,081,074,044
2478,7,0.10809288857291854,171,148,181,088,184,106,011
2479,7,0.05162356492886333,194,098,189,156,122,033,175
2480,7,0.0679704467215847,140,088,071,106,051,036,017
2481,7,0.05840148493433528,103,013,110,198,168,042,123
2482,7,0.055828604198053466,042,005,138,194,118,014,074
2483,7,0.1312282500578963,123,072,017,061,004,038,144
2484,7,0.04168487007731547,153,192,070,092,148,189,057
2485,7,0.10708372011989875,036,001,025,022,006,130,169
2486,7,0.03173158625251127,175,117,159,129,096,050,155
2487,7,0.1308275079316057,151,125,079,143,108,097,171
2488,7,0.10152626241854701,151,131,069,097,163,164,103
2489,7,0.057430584233090554,048,067,127,037,076,113,014
2490,7,0.03749220812833387,176,000,075,150,188,099,106
2491,7,0.04742871049837405,080,048,026,127,060,198,032
2492,7,0.08384706514885976,005,023,140,184,107,045,166
2493,7,0.09217803936268987,125,160,059,089,118,138,026
2494,7,0.08104548129080769,059,034,104,044,007,156,008
2495,7,0.10561949057334885,024,088,044,188,146,035,158
2496,7,0.1176464173249665,049,058,109,082,024,003,076
2497,7,0.07225751822423876,000,191,185,065,014,019,184
2498,7,0.09347276977134267,173,149,122,176,160,175,015
2499,7,0.13298493679935963,024,133,064,190,045,170,091
2500,7,0.1046378764160143,181,063,137,169,053,151,001
2501,7,0.05526560193356822,088,133,144,051,049,129,155
2502,7,0.11200754860268813,140,004,033,109,025,118,170
2503,7,0.11734724270398011,140,013,025,091,006,038,074
2504,7,0.10689223758843536,016,058,153,108,049,090,053
2505,7,0.1744533299952853,138,120,061,194,021,005,066
2506,7,0.03599440289191702,062,147,163,039,042,158,018
2507,7,0.10262749224019174,171,165,056,198,080,160,117
2508,7,0.0839279425176146,081,023,078,080,117,130,177
2509,7,0.029216348282878335,147,153,076,184,066,158,109
2510,7,0.11618922831529277,025,108,165,175,153,110,141
2511,7,0.11266901132451512,076,088,146,008,047,052,075
2512,7,0.09819969379060534,121,055,062,079,108,190,115
2513,7,0.11242792296514059,037,172,189,136,108,089,191
2514,7,0.03233676770075944,027,138,046,031,006,056,008
2515,7,0.07440131853660892,056,050,068,164,165,000,029
2516,7,0.07791565142174273,032,118,110,031,193,013,177
2517,7,0.0843671441517152,040,175,059,166,034,184,110
2518,7,0.08606214174630888,061,078,175,127,107,192,191
2519,7,0.07562954764277541,023,037,061,016,035,140,183
2520,7,0.18487191145401638,117,107,163,137,142,035,157
2521,7,0.031198265953916948,036,077,021,074,121,103,048
2522,7,0.13605623652776888,035,185,013,101,054,193,118
2523,7,0.04683611466793358,048,168,012,191,068,054,007
2524,7,0.024822699827640182,060,194,168,165,051,183,182
2525,7,0.05551081166152916,058,011,121,092,076,175,045
2526,7,0.09191196064583262,043,048,023,192,032,060,190
2527,7,0.053875428417358706,155,092,001,088,177,122,011
2528,7,0.023249360169523503,124,104,018,140,183,196,049
2529,7,0.06881920725713553,133,152,121,163,102,175,181
2530,7,0.09565414752447021,161,051,074,164,016,132,106
2531,7,0.09950935670798466,008,185,160,171,070,014,067
2532,7,0.06120719117137452,074,148,165,163,125,034,181
2533,7,0.06007967941086012,044,152,151,074,143,174,163
2534,7,0.101900113104202,011,059,044,146,099,076,098
2535,7,0.10775883199306568,176,122,108,158,065,047,045
2536,7,0.04043783267383361,037,031,051,019,132,041,087
2537,7,0.052728140087324404,016,188,057,158,105,089,160
2538,7,0.0568694600048808,121,089,026,137,166,160,090
2539,7,0.14649063709325771,159,022,071,119,108,149,047
2540,7,0.1340746133124472,103,108,146,016,083,069,110
2541,7,0.07766069974669165,044,069,123,098,050,155,092
2542,7,0.19710595031543943,008,053,157,184,104,069,016
2543,7,0.24562585929517955,022,171,133,195,157,118,103
2544,7,0.08283445878847928,033,005,023,085,196,160,050
2545,7,0.15198486553358592,120,176,045,031,125,039,104
2546,7,0.04402810085623132,121,177,148,088,192,190,131
2547,7,0.10347151105792385,199,152,017,073,110,136,046
2548,7,0.10473585616987291,152,106,035,032,173,062,137
2549,7,0.01777432462255224,061,067,082,014,054,068,176
2550,7,0.12339584455638164,034,091,015,084,161,085,008
2551,7,0.09124741835789885,021,136,175,050,127,192,025
2552,7,0.024744105583461296,149,166,137,081,012,041,189
2553,7,0.07140773716463167,148,017,094,149,156,047,153
2554,7,0.01027568954748892,080,160,006,056,103,064,097
2555,7,0.04937500158531549,046,014,090,011,182,137,008
2556,7,0.0639550289729307,012,025,060,199,019,085,017
2557,7,0.05532364654670774,056,123,122,044,026,045,151
2558,7,0.03563272904521919,194,080,149,151,199,087,021
2559,7,0.02255185089643108,014,006,199,175,161,016,125
2560,7,0.20122496547535795,150,063,144,044,157,196,178
2561,7,0.09334738310762081,096,141,115,084,059,037,047
2562,7,0.05901057353288219,129,146,149,054,148,156,181
2563,7,0.02073368105490625,038,121,182,176,031,037,198
2564,7,0.0708217953907816,029,083,099,166,011,016,150
2565,7,0.1222700496405924,032,150,183,003,174,110,130
2566,7,0.12615501559353692,185,119,088,171,198,058,144
2567,7,0.11045823919776065,025,064,125,164,163,083,082
2568,7,0.1105283743744997,018,133,016,003,108,049,013
2569,7,0.1115879758361813,005,046,043,102,117,182,072
2570,7,0.015555347748361426,066,177,067,012,184,168,188
2571,7,0.1760513392603681,117,120,168,091,130,062,137
2572,7,0.07187836166045514,195,149,119,136,122,049,169
2573,7,0.026211977569700284,115,138,005,001,060,054,159
2574,7,0.170967572082379,187,017,129,191,023,183,071
2575,7,0.12569818668742527,169,151,005,187,133,068,026
2576,7,0.14317758510781442,189,115,173,052,114,051,062
2577,7,0.20607604059470008,120,156,004,083,012,088,140
2578,7,0.04571427412803397,059,188,169,167,148,155,103
2579,7,0.14791069042649085,083,005,164,134,103,116,166
2580,7,0.036407634381578236,176,106,016,079,184,046,001
2581,7,0.012748342970916426,016,075,019,054,005,177,045
2582,7,0.16428137394435582,039,060,134,120,073,022,115
2583,7,0.18276990157537243,005,142,120,166,151,155,190
2584,7,0.07348665299467705,121,032,012,104,029,003,113
2585,7,0.11310592297129551,055,017,099,144,146,076,035
2586,7,0.031444655391676735,198,075,124,121,117,191,087
2587,7,0.05430344742883797,075,185,116,143,048,160,113
2588,7,0.05445859495581529,057,085,033,017,035,188,027
2589,7,0.09983390652345603,083,110,053,178,168,138,041
2590,7,0.08867873755783284,065,029,156,034,013,184,084
2591,7,0.1367637076347582,108,039,158,176,088,022,102
2592,7,0.027384961059582436,192,149,172,077,050,006,063
2593,7,0.03945332996123019,199,163,037,143,191,190,188
2594,7,0.0194440424547353,181,082,041,160,056,068,194
2595,7,0.041908498293656726,130,006,144,182,196,195,013
2596,7,0.11350415928697077,101,172,032,191,142,069,110
2597,7,0.14985732687291953,171,153,199,043,097,049,187
2598,7,0.15123896337787013,024,141,134,035,050,065,176
2599,7,0.0852164598808246,183,056,031,133,106,108,150
2600,7,0.1426820975482933,014,053,052,094,160,065,144
2601,7,0.10292878250204562,067,062,113,024,043,029,004
2602,7,0.08632615929971554,065,181,108,129,138,137,149
2603,7,0.10795305416003831,052,127,189,163,079,193,059
2604,7,0.18652578153936528,184,143,025,158,029,120,131
2605,7,0.1056554912138985,070,074,004,174,041,003,143
2606,7,0.04690290075841841,148,138,058,006,161,077,017
2607,7,0.021820723462279146,181,026,040,107,042,014,165
2608,7,0.08644350363496422,148,088,044,034,150,153,174
2609,7,0.15326390368943077,089,048,158,017,134,121,021
2610,7,0.121639835968257,016,101,039,150,199,062,038
2611,7,0.06363491025779011,166,181,110,168,054,106,011
2612,7,0.08189922201650623,043,087,068,029,065,038,189
2613,7,0.08501910833532911,000,047,079,194,119,044,156
2614,7,0.07235997662466387,167,085,063,098,143,007,017
2615,7,0.16401123901523662,134,102,159,127,053,132,167
2616,7,0.07606848438497193,057,184,196,059,116,039,141
2617,7,0.09790036160382254,018,079,044,061,150,089,056
2618,7,0.1026067217255513,070,053,017,147,021,148,109
2619,7,0.052794505426374094,194,163,124,184,181,085,193
2620,7,0.1496105313168169,090,150,085,022,079,118,123
2621,7,0.14825925372043403,171,181,146,069,192,198,056
2622,7,0.06429285682687436,014,116,175,161,104,076,193
2623,7,0.12842026302026577,051,134,052,156,029,085,165
2624,7,0.05657236353776973,169,153,193,029,038,043,050
2625,7,0.10074557832640152,096,187,040,008,198,103,062
2626,7,0.09618561753473931,003,119,063,016,192,074,068
2627,7,0.1689486558149731,076,032,176,120,196,077,161
2628,7,0.0923056564592023,018,051,003,140,013,077,008
2629,7,0.18033508809654109,169,091,017,063,178,018,003
2630,7,0.15354512268598686,085,134,077,153,053,119,118
2631,7,0.06268174172999275,107,141,061,012,124,087,064
2632,7,0.11958937709214956,152,131,071,088,101,044,040
2633,7,0.06399311787056527,021,122,064,013,089,062,198
2634,7,0.04637205822055657,021,073,182,085,061,007,144
2635,7,0.10634642892816282,115,088,011,184,007,109,047
2636,7,0.12907997113398517,072,006,108,115,089,158,083
2637,7,0.05781053033284278,130,059,129,123,099,117,044
2638,7,0.11912738176944149,132,073,108,043,192,116,103
2639,7,0.0566021456748631,121,188,158,105,113,110,193
2640,7,0.03952155513664124,156,147,044,057,005,115,015
2641,7,0.23624496487687696,069,066,137,092,187,011,157
2642,7,0.05718402761756303,122,174,097,127,183,043,138
2643,7,0.03552893279528191,094,049,059,016,175,051,006
2644,7,0.0741717020317153,108,175,016,142,156,116,057
2645,7,0.0759879736961776,123,075,107,118,019,039,027
2646,7,0.18653257348345043,048,049,134,103,163,024,005
2647,7,0.07636418590824445,195,067,047,182,043,150,066
2648,7,0.15412641292014106,141,102,173,008,058,118,104
2649,7,0.01783831809962022,090,158,056,167,104,099,033
2650,7,0.053285426280096804,199,196,175,087,138,163,155
2651,7,0.059503403600937976,108,068,182,105,090,185,097
2652,7,0.16225357961097797,007,156,108,022,051,054,024
2653,7,0.12634636358862772,055,117,184,124,092,133,003
2654,7,0.06178937124205641,158,032,198,116,044,129,136
2655,7,0.0522463731226942,036,046,004,001,033,176,172
2656,7,0.06026609598549837,160,015,059,106,110,078,169
2657,7,0.1459181676423652,107,165,174,022,099,008,173
2658,7,0.09537596685277161,099,098,116,024,076,061,043
2659,7,0.03918058125434232,140,142,000,131,094,084,062
2660,7,0.13062263925546358,082,041,118,123,187,074,177
2661,7,0.2515948074930736,127,166,157,175,056,063,004
2662,7,0.05816864547533851,060,148,133,081,116,169,078
2663,7,0.07292168992252612,054,034,094,121,132,098,045
2664,7,0.15469015955354515,103,070,007,075,146,101,163
2665,7,0.11324498016248341,074,049,000,003,061,024,037
2666,7,0.08552303747982803,175,132,008,035,118,018,117
2667,7,0.10069084149580099,047,132,070,170,116,168,017
2668,7,0.09160169550148667,016,151,069,041,155,040,023
2669,7,0.04876284683056831,012,185,092,094,062,137,192
2670,7,0.04034121269771129,140,132,075,094,148,170,143
2671,7,0.06708562846330901,001,133,070,037,175,130,047
2672,7,0.1320747537648902,014,134,083,029,055,053,174
2673,7,0.01637047590666585,087,172,061,125,167,143,188
2674,7,0.017556423783694597,015,113,048,147,001,031,177
2675,7,0.18331999265126964,163,106,089,109,134,003,103
2676,7,0.06724391991255774,048,041,025,029,190,177,119
2677,7,0.028958273701800707,026,136,013,006,105,149,000
2678,7,0.09149630931546249,113,166,085,039,174,061,173
2679,7,0.14675368207521122,096,134,017,069,047,033,163
2680,7,0.04117494575246117,129,045,085,147,131,144,082
2681,7,0.21679037176997962,015,070,157,008,158,131,023
2682,7,0.19153423498321664,082,144,061,157,146,045,123
2683,7,0.07765462769523024,016,198,105,084,053,049,131
2684,7,0.014238019909157629,158,018,097,199,167,016,117
2685,7,0.06006426611363613,040,188,183,127,069,160,011
2686,7,0.10837179821545828,075,182,077,134,000,063,069
2687,7,0.062332112175985444,081,185,178,189,153,038,108
2688,7,0.0743844324500067,129,072,181,079,174,071,167
2689,7,0.10693066052880651,119,077,182,078,187,138,172
2690,7,0.16406130512725436,110,087,114,108,053,193,022
2691,7,0.05238770686285543,182,077,060,141,068,071,001
2692,7,0.24044170095182205,072,169,136,171,075,106,157
2693,7,0.1803340805559429,069,120,119,134,014,042,142
2694,7,0.1874881190605605,183,015,070,107,122,157,075
2695,7,0.0582478747410109,144,104,080,132,061,163,037
2696,7,0.08638186396393621,146,073,099,041,153,141,094
2697,7,0.10643775221449103,039,161,018,101,158,075,000
2698,7,0.0945904740601533,031,025,137,181,166,032,022
2699,7,0.06156546124598716,019,108,074,178,035,115,177
2700,7,0.048122783693610116,051,125,070,019,008,083,142
2701,7,0.10845402140455751,078,091,026,049,059,158,005
2702,7,0.09587612824985048,087,156,055,178,098,017,080
2703,7,0.011333260750493901,039,027,148,113,156,104,021
2704,7,0.026236877959999294,015,013,122,191,077,033,090
2705,7,0.08070310906021272,033,160,194,164,039,174,172
2706,7,0.20922583131412464,165,013,173,190,017,120,136
2707,7,0.11406364122462309,118,187,067,054,038,016,059
2708,7,0.07012084359918658,037,132,047,064,188,117,107
2709,7,0.10338425156341768,143,125,092,187,178,188,060
2710,7,0.24876250569312686,041,172,136,120,045,047,101
2711,7,0.09356498490098897,049,007,118,099,018,175,136
2712,7,0.06649433083944878,150,033,174,021,061,088,193
2713,7,0.09533626797467609,075,090,175,173,016,031,082
2714,7,0.06152908815681224,057,076,011,193,059,082,114
2715,7,0.07374758574738993,065,092,161,036,158,138,160
2716,7,0.05898678757377407,147,094,124,052,041,016,054
2717,7,0.060980362753708106,031,146,199,033,064,018,166
2718,7,0.04620801316946721,150,143,045,016,035,199,083
2719,7,0.12002003323458477,189,008,022,199,085,129,127
2720,7,0.07926008091546444,155,144,085,158,113,034,182
2721,7,0.07971836930896092,109,036,121,118,172,076,191
2722,7,0.03867261962476776,081,165,084,129,109,096,027
2723,7,0.03271678096852215,039,035,158,166,098,142,049
2724,7,0.034481152153979955,172,115,189,046,194,133,001
2725,7,0.1671380835227404,034,072,151,103,105,171,098
2726,7,0.017124617290745214,035,049,057,037,140,005,016
2727,7,0.12429622863768841,096,108,082,188,080,022,063
2728,7,0.12692252123380532,121,168,097,123,091,102,029
2729,7,0.0599476905746158,000,167,141,092,019,133,149
2730,7,0.09157497837861506,190,184,146,059,148,016,136
2731,7,0.16046346490974106,168,107,171,143,004,151,116
2732,7,0.053260068912384106,029,155,130,109,144,013,158
2733,7,0.008536268091720589,077,149,104,159,190,056,045
2734,7,0.14700944427966967,094,190,076,053,043,003,037
2735,7,0.052339951851884,192,098,117,121,083,078,102
2736,7,0.06554655164176237,105,117,032,176,024,133,144
2737,7,0.0775031638472502,175,124,040,017,174,013,027
2738,7,0.06177629895187664,051,024,178,012,078,006,149
2739,7,0.07741101070736534,133,169,097,040,121,106,024
2740,7,0.08503244241750152,000,029,113,003,143,140,109
2741,7,0.14390638958244284,125,144,034,174,173,065,103
2742,7,0.0870767633569638,187,056,046,166,006,113,193
2743,7,0.1567208058773335,134,140,158,127,155,199,182
2744,7,0.12399264359889506,118,051,018,037,164,107,131
2745,7,0.12453932948258306,083,107,159,023,115,141,085
2746,7,0.14010755606807057,031,083,161,050,107,023,171
2747,7,0.08478460705546831,106,196,043,153,116,004,058
2748,7,0.06962017090108563,031,125,141,147,056,044,151
2749,7,0.034015373444614916,105,103,026,133,050,123,008
2750,7,0.089621775090162,161,012,103,027,129,022,058
2751,7,0.02082489218102901,054,096,076,149,182,027,153
2752,7,0.06953269059909739,031,127,069,067,153,163,151
2753,7,0.1883213754227835,067,120,102,151,160,022,080
2754,7,0.034556905567778684,026,064,102,159,138,192,005
2755,7,0.0708686659896588,168,121,065,193,137,189,080
2756,7,0.10699301321329369,101,183,069,062,051,080,159
2757,7,0.11484421448825088,025,102,013,146,090,047,109
2758,7,0.02761001082462322,168,159,073,142,049,039,185
2759,7,0.13068196915754915,103,173,130,061,136,034,040
2760,7,0.07548304175341614,015,023,149,129,014,057,121
2761,7,0.06351841850627327,096,049,109,155,181,092,025
2762,7,0.18341489110279574,098,173,182,069,134,166,048
2763,7,0.05395373433427053,046,122,034,103,038,074,036
2764,7,0.15104079559470973,084,127,039,141,014,134,137
2765,7,0.06818211224889592,098,114,038,059,132,051,191
2766,7,0.03665926616802817,031,136,045,074,069,137,143
2767,7,0.014915812361874448,012,115,184,050,199,176,161
2768,7,0.07378759516641575,105,017,047,106,103,174,107
2769,7,0.1132296806118882,168,177,031,129,022,127,016
2770,7,0.1133596352809737,131,106,151,022,015,123,062
2771,7,0.12945026164272477,021,000,034,098,198,187,153
2772,7,0.06578002459642418,070,048,198,144,103,193,047
2773,7,0.12887579150967887,191,119,175,043,171,083,170
2774,7,0.05919869726936233,181,096,081,047,045,130,048
2775,7,0.04497306949407487,067,183,098,040,047,049,026
2776,7,0.05363091418054311,062,001,090,163,199,149,082
2777,7,0.014180513679886264,049,014,085,077,199,104,137
2778,7,0.05420745254725179,175,104,054,151,014,188,012
2779,7,0.07376969203588502,118,188,137,006,163,038,031
2780,7,0.02738657189873339,169,160,041,045,149,057,188
2781,7,0.14126021151032264,053,003,037,161,061,060,133
2782,7,0.06372101890288762,190,051,168,075,092,096,141
2783,7,0.06863251555364236,029,037,125,116,057,008,079
2784,7,0.05228816331610442,050,193,054,076,125,007,052
2785,7,0.10151750223678746,056,115,114,134,088,142,183
2786,7,0.20650691782746833,157,168,178,119,105,198,065
2787,7,0.20931072367957038,118,116,159,150,120,019,193
2788,7,0.04005285979131323,039,163,159,035,044,006,078
2789,7,0.10124211237584846,133,019,118,089,056,033,070
2790,7,0.06305427268672859,140,151,116,149,156,125,098
2791,7,0.10438243165887384,032,171,066,175,129,185,161
2792,7,0.10831804789980659,035,109,041,038,064,173,177
2793,7,0.1125954272941393,045,151,171,185,142,082,054
2794,7,0.12070113513265612,039,117,063,174,101,114,142
2795,7,0.0608055319135089,193,033,114,174,019,069,007
2796,7,0.09426401820139574,094,064,088,060,065,049,194
2797,7,0.03725492058525992,107,184,082,069,081,063,147
2798,7,0.04080503229068455,168,163,019,032,159,188,090
2799,7,0.10959845996552331,131,079,110,125,171,078,119
2800,7,0.09497389502303422,175,150,089,075,084,045,177
2801,7,0.05679485241144211,193,144,148,054,136,069,042
2802,7,0.025101910481594825,045,080,027,035,195,140,060
2803,7,0.04847473608849828,000,080,149,001,015,017,193
2804,7,0.04770666574908866,088,137,063,194,051,075,094
2805,7,0.024663509320982935,196,064,058,172,188,018,143
2806,7,0.05810074806581578,102,005,123,148,000,079,073
2807,7,0.09233122266735816,160,155,189,023,158,083,183
2808,7,0.03448607381281643,069,138,049,194,008,033,198
2809,7,0.10325278283913253,141,029,152,164,131,199,161
2810,7,0.08882586177720475,174,134,068,133,074,034,158
2811,7,0.11964064371263894,191,080,003,036,017,150,045
2812,7,0.09482307874779039,122,178,052,118,007,088,099
2813,7,0.13571608377737254,026,150,178,129,171,196,046
2814,7,0.10041456999945797,124,003,196,037,001,026,150
2815,7,0.08382799425249843,163,174,038,172,074,164,056
2816,7,0.09542017507251588,163,001,043,137,087,132,046
2817,7,0.047130572837819074,182,098,064,047,070,014,031
2818,7,0.06610254545923677,064,068,110,017,042,160,178
2819,7,0.10643618439027724,097,082,171,029,159,056,123
2820,7,0.1397584287421645,091,024,026,050,083,015,051
2821,7,0.11785357554866327,119,123,005,166,022,170,027
2822,7,0.03677459797681004,199,160,068,040,018,092,189
2823,7,0.07176542474388514,144,087,076,024,012,068,096
2824,7,0.11911495199860467,104,091,055,183,063,189,155
2825,7,0.0685740598725324,067,130,096,048,119,092,185
2826,7,0.11699462520673043,193,102,166,150,175,137,146
2827,7,0.1367828068890029,164,150,188,014,087,167,134
2828,7,0.036664512273551275,016,174,121,014,043,039,196
2829,7,0.02987595244097563,131,129,004,160,188,076,036
2830,7,0.052878688442582256,098,025,149,132,014,142,167
2831,7,0.10398044049624233,046,076,001,022,136,012,018
2832,7,0.13801517079240166,166,043,187,061,071,199,023
2833,7,0.0952534959298118,056,164,073,110,075,194,199
2834,7,0.09319067848625195,088,119,166,094,113,085,136
2835,7,0.03668888295574768,015,138,006,067,198,114,183
2836,7,0.1204562858039463,151,018,174,189,088,079,003
2837,7,0.18598853883474775,015,097,182,034,113,157,094
2838,7,0.04839043407145027,178,102,165,110,029,129,099
2839,7,0.011949421082929845,185,105,084,056,183,021,184
