,topic_01,topic_02,topic_03,scenario_r2
1245,034,170,084,0.016875727191526635
1246,035,013,116,0.009430528813567873
1247,176,105,120,0.0011082302275332578
1248,003,062,096,0.026571611945987783
1249,099,127,183,0.035590598350014546
1250,017,142,091,0.004578850731198347
1251,038,121,173,0.013125751216286341
1252,044,148,072,0.013286264438936657
1253,094,079,058,0.010727733976320097
1254,182,160,192,0.003505661923704717
1255,069,001,003,0.030857963188994586
1256,042,114,129,0.0008045569814234543
1257,041,124,012,0.00567954971527429
1258,085,065,196,0.004782238991935528
1259,097,062,060,0.024425418615526162
1260,123,041,040,0.048888279301494975
1261,114,113,177,0.022087412532178163
1262,045,193,195,0.010306195657446282
1263,060,176,034,0.015007706948233168
1264,166,136,176,0.01486608623284802
1265,003,084,050,0.02715091364336253
1266,168,114,131,0.0045448732974132655
1267,022,141,140,0.001281224500751077
1268,068,001,083,0.026828556812397153
1269,169,036,127,0.042829587851206496
1270,150,005,165,0.02408814873603249
1271,063,148,188,0.02772599718874602
1272,087,073,125,0.005846091174394608
1273,123,025,019,0.0462884110724372
1274,027,007,024,0.0025419292911080804
1275,048,023,046,0.030463510764582757
1276,182,019,136,0.017097926663023233
1277,024,159,098,0.010038698368402876
1278,050,045,136,0.0275764797639676
1279,032,029,090,0.019447305761344014
1280,034,061,060,0.015452733473304892
1281,168,199,192,0.004480347108048455
1282,110,056,043,0.018277234294754585
1283,127,057,054,0.061101934489285914
1284,080,122,113,0.02530961729425729
1285,115,000,060,0.008594075760467779
1286,181,184,165,0.014542434294687712
1287,149,045,155,0.039815654700826375
1288,127,136,055,0.06317432330087769
1289,169,136,193,0.022669304587202843
1290,045,001,182,0.027683241676931147
1291,184,132,067,0.005039889374318984
1292,137,021,022,0.013485243210990538
1293,102,047,083,0.0018287326436174922
1294,158,035,067,0.007180198755063261
1295,027,191,079,0.0023572414833000765
1296,164,161,171,0.0013865394394390052
1297,076,119,107,0.010720999190623637
1298,061,157,065,0.004566753090049724
1299,127,122,084,0.035946217668282876
1300,193,113,021,0.01067509144558898
1301,172,033,087,0.010823948378504866
1302,176,097,072,0.001140702264955884
1303,199,046,087,0.02363593614096615
1304,157,004,131,0.014803958042831744
1305,196,099,110,0.0015058583964651095
1306,058,080,014,0.02072485781104627
1307,129,057,163,0.013566233009864814
1308,105,109,084,0.0018050884916553933
1309,123,027,194,0.04475088325060539
1310,006,043,047,0.01295122637150603
1311,143,125,140,0.021504875020943892
1312,178,108,151,0.001048216874439456
1313,174,142,153,0.02869938231646396
1314,069,063,003,0.03044122199089294
1315,151,031,106,0.005956732499063144
1316,066,182,194,0.008075679394760948
1317,096,140,004,0.015095990650932922
1318,096,151,022,0.0007224859147788587
1319,003,073,163,0.01654574793352015
1320,160,105,017,0.00540695774026001
1321,085,182,012,0.004586631556783072
1322,064,174,153,0.027549621517877987
1323,091,170,134,0.010120496693747705
1324,176,137,081,0.010836879321291626
1325,084,133,191,0.00831859679823499
1326,066,098,165,0.00932886204815131
1327,047,064,062,0.0172411624062766
1328,156,050,014,0.02942342633753825
1329,055,060,082,0.02521036607449223
1330,003,178,152,0.016796909239128355
1331,163,131,123,0.04466729598555297
1332,103,190,164,0.013496941327390322
1333,177,084,011,0.015174297668465342
1334,171,195,185,0.01148864158763585
1335,067,172,104,0.001973976110612341
1336,025,080,115,0.019952723712208797
1337,167,108,158,0.005357865424293395
1338,130,102,195,0.01760946101004246
1339,036,001,068,0.02721815875986322
1340,012,051,096,0.001898881978994682
1341,104,132,064,0.0034904736225933597
1342,185,054,116,0.030905538954253076
1343,040,018,134,0.0034786679027378753
1344,124,198,005,0.03412293681148881
1345,144,074,193,0.0029372442382223918
1346,018,094,125,0.012377320063636565
1347,147,183,094,0.03291637198318231
1348,033,192,117,0.01096050420149941
1349,159,055,146,0.014699143473859477
1350,085,080,122,0.02223324864330012
1351,120,188,050,0.015900115865843167
1352,035,053,144,0.0035494699302567323
1353,037,039,026,0.026256222009420793
1354,051,004,146,0.01536914013650792
1355,104,000,157,0.0019264242741181548
1356,144,040,062,0.019582994960405165
1357,070,054,190,0.038098825743606346
1358,088,000,195,0.025708484623686245
1359,136,195,185,0.02176182460458842
1360,096,169,171,0.009080548667235844
1361,156,088,114,0.028554803585391753
1362,108,032,090,0.0015471823674020335
1363,155,168,177,0.04073171054009961
1364,163,123,079,0.044656620444582296
1365,071,008,155,0.030644807932461604
1366,014,107,189,0.008476075697208652
1367,143,057,173,0.03878839970675829
1368,136,063,124,0.0333961835802572
1369,043,003,040,0.016190207582623906
1370,137,097,023,0.015984576437078624
1371,022,134,007,0.003521840726477876
1372,185,191,106,0.010394985877761997
1373,161,005,008,0.02428617671132005
1374,094,127,176,0.04485964376258422
1375,129,122,073,0.002947924594966511
1376,190,018,097,0.01037776327942952
1377,170,171,109,0.011640864917470184
1378,084,175,169,0.013175152892901498
1379,188,057,192,0.009947577430681864
1380,087,164,172,0.005835644452287347
1381,006,119,015,0.01572621595711654
1382,082,017,189,0.012662706614338326
1383,050,090,056,0.019393069180497435
1384,043,190,035,0.02096720278877795
1385,134,085,066,0.004894307052174973
1386,101,068,164,0.018977312154831005
1387,142,017,155,0.030975949334634656
1388,035,140,001,0.02586304320538646
1389,054,080,066,0.04268795713216067
1390,003,073,052,0.013196535017457989
1391,165,090,189,0.008977837003557587
1392,076,070,063,0.02788156411370013
1393,038,070,190,0.011760065659247032
1394,061,059,187,0.008441066478309667
1395,084,191,127,0.04011941307573619
1396,082,008,172,0.008071171292695745
1397,024,123,199,0.0448368729883587
1398,089,091,094,0.013976257484565435
1399,115,087,053,0.004847186159754324
1400,016,034,064,0.02230303452265381
1401,178,158,018,0.00855722074559584
1402,019,003,181,0.02385745425996455
1403,043,103,169,0.014854574527132458
1404,015,183,018,0.0118783922981206
1405,176,066,161,0.0014781269274564135
1406,195,101,006,0.023242901846015518
1407,130,072,000,0.009261688915802369
1408,177,081,024,0.01737981000753419
1409,045,188,098,0.010106455341106657
1410,159,029,198,0.019363019454220254
1411,156,001,073,0.03981125275325548
1412,000,044,026,0.022023983490501275
1413,035,116,194,0.009064872591832751
1414,173,056,065,0.02131438654704676
1415,144,041,134,0.0054766560887398175
1416,160,083,172,0.0029224545844031002
1417,153,014,160,0.004509317556847581
1418,051,176,173,0.011306046059606056
1419,190,131,116,0.010862689829073457
1420,127,035,057,0.042117121859811424
1421,091,152,056,0.010115051186403323
1422,091,021,125,0.004587523721061859
1423,096,008,013,0.007662405517786741
1424,159,036,149,0.022124550979433666
1425,082,097,191,0.01723906385517371
1426,148,084,194,0.013701715618923416
1427,007,101,011,0.016592631790006585
1428,075,151,167,0.010246064367185559
1429,148,120,147,0.024164536001078374
1430,174,141,107,0.02592790570533854
1431,178,184,045,0.005329657713944558
1432,063,158,104,0.026474183643464988
1433,161,067,169,0.009606076540324082
1434,101,098,175,0.023996496324544925
1435,107,153,064,0.005667062267624923
1436,017,088,084,0.02715688052996612
1437,034,065,109,0.013407655078236713
1438,021,153,090,0.0034743368843427325
1439,166,106,045,0.00862087062697281
1440,132,081,042,0.001130806224784342
1441,166,101,113,0.02636672164006304
1442,011,092,065,0.012215888492423166
1443,188,194,181,0.015331285666584704
1444,123,117,008,0.04497470581840968
1445,148,164,123,0.049070653289951194
1446,024,187,196,0.0012877979956571473
1447,025,125,072,0.0008731579276209933
1448,091,049,029,0.02480695881011641
1449,123,067,098,0.04888001281239707
1450,191,103,004,0.02357577129288224
1451,151,169,088,0.026139641112520096
1452,134,078,053,0.0025531507272363863
1453,006,151,055,0.01382845633370422
1454,035,078,057,0.010875831584114759
1455,152,011,051,0.007346504925550668
1456,103,172,099,0.0013795995889137602
1457,021,083,192,0.0025155636462987907
1458,187,140,060,0.007125307426250838
1459,068,129,005,0.027558001761594397
1460,187,036,066,0.0024755855385895087
1461,025,034,044,0.01863666487860771
1462,071,189,142,0.009923466153496041
1463,194,132,163,0.01322677606349254
1464,132,004,078,0.01578088018997159
1465,025,081,007,0.0032143556687566077
1466,129,076,049,0.005955679456232543
1467,116,176,082,0.008763061162752717
1468,176,022,026,0.0165298489561293
1469,088,062,150,0.028863135253824446
1470,130,167,127,0.043064839910544106
1471,115,022,076,0.0033192924504134025
1472,119,192,101,0.02005218440279255
1473,160,012,161,0.0040415775739550686
1474,061,013,136,0.019783236116156844
1475,052,077,061,0.0058568234141695985
1476,051,165,092,0.01029054098922677
1477,185,081,146,0.003175124353671732
1478,168,104,066,0.004760071684761669
1479,023,103,141,0.010232231392207525
1480,079,153,087,0.006705740322531462
1481,075,182,000,0.010617052438222419
1482,037,047,150,0.002984994314870981
1483,148,115,167,0.006552545208410754
1484,063,037,121,0.025236252793229275
1485,143,011,042,0.013675684339977567
1486,192,053,042,0.000514765873509071
1487,076,110,064,0.010861878235466582
1488,026,140,119,0.019101977191421593
1489,066,105,057,0.009887012018069297
1490,146,016,192,0.012053089234655312
1491,055,169,158,0.026476219800711798
1492,025,012,074,0.0023529649972002797
1493,134,081,080,0.020659121236564548
1494,123,045,119,0.0490905227552052
1495,019,124,052,0.01021934334843888
1496,005,113,049,0.038485629840913194
1497,014,134,029,0.026044284285926866
1498,143,187,158,0.018436649060122323
1499,036,004,167,0.019920481971746007
1500,121,151,184,0.006023880083471322
1501,137,129,188,0.009605371695679099
1502,090,015,176,0.008339646206875329
1503,155,001,189,0.04182871433715318
1504,173,000,025,0.010665093849553386
1505,158,150,017,0.00612403116036131
1506,033,110,072,0.012665598653759824
1507,176,034,032,0.011774821245501443
1508,138,133,097,0.009943032949523478
1509,027,183,103,0.002824081892873087
1510,069,168,047,0.00870528592579567
1511,194,106,172,0.015549874032077193
1512,103,124,073,0.003467939194348846
1513,039,007,187,0.009891391315197007
1514,033,166,090,0.008218060081908063
1515,191,041,123,0.049793523305390774
1516,120,177,152,0.02164515536981948
1517,127,170,051,0.04219110284589622
1518,063,146,161,0.03149959388314438
1519,175,017,118,0.005096863395635753
1520,004,059,108,0.019020246593003054
1521,187,003,099,0.013535888841716859
1522,113,076,106,0.022060519982347593
1523,110,041,178,0.004203047501925905
1524,123,119,064,0.05044678029976979
1525,023,121,066,0.008938386836172874
1526,156,096,125,0.015608134221205772
1527,081,108,160,0.0032423821333158465
1528,094,082,137,0.03436803111834141
1529,019,173,070,0.01155006474285114
1530,172,058,061,0.0025627658557656474
1531,036,147,049,0.025552791500249472
1532,019,175,054,0.028363389068573497
1533,051,088,068,0.023977686816368804
1534,040,038,080,0.020841363985275363
1535,188,183,073,0.0014371687598622174
1536,048,125,103,0.002315423361887614
1537,188,103,068,0.0039021017127164326
1538,194,127,091,0.04442299612685818
1539,171,118,120,0.0013351776690495587
1540,127,013,005,0.05711514054497113
1541,165,118,106,0.007811672479727583
1542,132,161,102,0.000984319544014789
1543,042,131,159,0.0002984491904588493
1544,176,193,082,0.008946826161314703
1545,005,074,120,0.026293413645720576
1546,090,004,001,0.039093523627867
1547,052,069,027,0.0069832844904127445
1548,046,087,039,0.03158880149944343
1549,007,094,050,0.024151706339990642
1550,050,034,080,0.03585797632236698
1551,114,089,110,0.0027790965712642945
1552,155,174,133,0.04097025828836842
1553,048,199,021,0.002258907657553433
1554,014,067,003,0.013910212731865101
1555,121,106,070,0.0062850305942063756
1556,031,134,005,0.026478104367106736
1557,115,089,157,0.0015135841361719748
1558,087,090,029,0.022395728362354594
1559,166,014,194,0.009868693153812447
1560,044,039,004,0.034199129043441245
1561,041,133,022,0.007262506542111247
1562,189,175,116,0.011283439291030484
1563,193,056,151,0.007872245426299607
1564,014,141,061,0.00309604844114697
1565,055,140,087,0.018275238634069213
1566,036,012,025,0.00470903402336309
1567,184,170,048,0.014933512220722922
1568,026,106,034,0.027560344030064465
1569,171,188,039,0.011331651357812444
1570,116,122,194,0.009846300074610292
1571,150,129,071,0.0014668476210245585
1572,091,136,038,0.01455587559408067
1573,136,033,158,0.023492181547017155
1574,114,182,172,0.00043300264203638417
1575,034,085,191,0.015102708000802822
1576,066,069,149,0.021629210948623023
1577,192,024,110,0.0034337166010758313
1578,109,188,142,0.0018148046505792603
1579,016,034,063,0.03207087307658496
1580,088,108,113,0.026566683262023716
1581,011,143,037,0.019144880441878787
1582,160,196,054,0.027951965291190595
1583,137,121,089,0.014313449709948078
1584,049,192,072,0.001365895595251354
1585,169,035,033,0.017977383825370064
1586,125,014,195,0.009228995389714445
1587,029,136,176,0.02722182393324024
1588,146,007,057,0.010871569362483124
1589,169,194,188,0.014716407022912326
1590,035,181,134,0.013723786069354538
1591,195,188,177,0.01934523853696557
1592,148,163,153,0.008542949136477462
1593,148,013,107,0.01278278763582441
1594,038,155,062,0.042804953592718964
1595,029,149,171,0.035979479671307546
1596,033,087,032,0.013698348395748572
1597,034,051,175,0.010484726504252029
1598,163,066,023,0.01277716371998261
1599,022,059,166,0.00822294188081496
1600,134,006,113,0.0108789499550076
1601,108,073,101,0.01512797456917836
1602,140,161,195,0.01109098750168147
1603,101,170,166,0.02713949338141941
1604,099,057,183,0.011224443968456121
1605,071,188,052,0.0033484980443849732
1606,081,034,084,0.009502240587501265
1607,174,023,084,0.03267026656463479
1608,012,158,065,0.0071448887932721306
1609,099,085,003,0.015262440010264777
1610,118,054,017,0.027459082489255104
1611,026,058,164,0.020206088165475866
1612,159,158,150,0.003959510903497998
1613,024,152,103,0.005434334486742909
1614,079,024,067,0.002268157263230708
1615,115,192,160,0.0029065854099052935
1616,023,142,169,0.014546615022861142
1617,089,047,194,0.011281829235529006
1618,074,150,136,0.012478535815686587
1619,176,050,081,0.017355056142158487
1620,121,079,153,0.004572989031887853
1621,031,151,059,0.009142399170053217
1622,001,088,105,0.03551507716224389
1623,196,103,168,0.0058096423030312705
1624,049,068,061,0.006003396992168009
1625,178,113,163,0.010784746012866608
1626,199,107,113,0.009544157123231534
1627,148,165,084,0.006725975260548522
1628,101,189,088,0.0423917769873029
1629,187,057,190,0.019692081168137476
1630,000,001,025,0.028124783196951664
1631,195,173,191,0.02046327291593164
1632,114,018,081,0.003936437894782596
1633,000,142,160,0.0049037059125899285
1634,080,165,129,0.022970332611765065
1635,116,175,132,0.0042514503131527714
1636,166,061,091,0.004543443708003636
1637,067,052,199,0.004578058119098949
1638,059,061,000,0.01034324085754712
1639,033,000,022,0.008125317879082772
1640,164,174,007,0.031086017088226114
1641,074,190,189,0.028033776158702506
1642,177,026,184,0.03432216965827917
1643,005,058,164,0.02391990187314108
1644,124,029,088,0.035671622497983724
1645,132,040,084,0.0023126678320816163
1646,118,001,039,0.037488411632826235
1647,036,190,033,0.023240470112235734
1648,166,059,130,0.014246027567503483
1649,043,081,034,0.01648398544119578
1650,035,149,023,0.031658953313262184
1651,125,091,195,0.010465489348022827
1652,101,113,029,0.045506859069569305
1653,054,001,016,0.046351959593874836
1654,069,077,083,0.0036999526705346897
1655,142,150,152,0.004640337478574397
1656,000,109,058,0.004672362923000328
1657,094,144,123,0.05270981671045982
1658,039,008,071,0.01097103905133956
1659,081,119,174,0.030180930936641537
1660,078,039,069,0.014687873409759966
1661,027,025,158,0.006711529282641293
1662,115,190,132,0.015911878670802126
1663,045,084,131,0.0021968361664573832
1664,176,026,189,0.025469068020704144
1665,062,021,068,0.018857391542216773
1666,046,192,165,0.019726835368014894
1667,134,036,084,0.003895798118319971
1668,161,084,178,0.0017714099570821373
1669,196,063,187,0.025101299981358682
1670,140,070,073,0.00048315043339819397
1671,195,172,132,0.008143724270103125
1672,081,090,193,0.0008624607725421507
1673,185,188,059,0.008989748603035252
1674,178,172,058,0.001961852414209986
1675,035,151,044,0.008989884427790473
1676,106,168,107,0.008120689430824557
1677,164,185,181,0.014813881840925136
1678,153,083,176,0.00321832485672513
1679,075,053,088,0.025630110958130725
1680,068,011,116,0.005135153277305182
1681,025,074,199,0.0008377713134223308
1682,185,021,159,0.004581825828355757
1683,079,113,073,0.010897478087395496
1684,029,189,041,0.028063057000989433
1685,058,025,049,0.0018749704030560643
1686,103,160,027,0.0035046718776631236
1687,176,066,138,0.0013572006744401177
1688,074,055,087,0.016717079869289497
1689,192,016,115,0.01165664584610926
1690,165,188,082,0.008685894597504462
1691,167,088,121,0.026389595470423854
1692,032,149,018,0.0286419920893608
1693,031,067,193,0.004114273187661555
1694,177,137,122,0.03070095418583363
1695,056,159,116,0.009280033147843092
1696,021,038,063,0.026456849830975293
1697,064,133,198,0.012364501809298267
1698,193,181,104,0.013936623739732923
1699,176,174,158,0.027734632356436584
1700,114,181,182,0.016134801853896152
1701,170,077,132,0.0131591629610609
1702,078,042,029,0.02109494486582053
1703,164,043,007,0.01164530077938808
1704,109,088,155,0.05158239183534863
1705,165,151,029,0.020962479851661886
1706,083,050,036,0.018045975748995136
1707,084,157,085,0.0036519971939796836
1708,194,013,051,0.016104013673342132
1709,072,070,163,0.002970993285340451
1710,109,124,068,0.006944633662246735
1711,160,090,185,0.005664702445557279
1712,014,102,050,0.016163037160704552
1713,092,131,039,0.01930400005611932
1714,120,071,018,0.0033448163633833516
1715,196,085,041,0.004133418446892856
1716,027,118,083,0.0019516104980302762
1717,061,089,068,0.005999254011199939
1718,138,085,170,0.014229987767487184
1719,169,070,116,0.007728880817197914
1720,057,133,077,0.013421050393114697
1721,194,150,055,0.015296998231568049
1722,160,178,185,0.005448859355827174
1723,067,118,080,0.020960933748413457
1724,089,066,169,0.008172107279225016
1725,159,011,059,0.009837875062832624
1726,098,055,040,0.02359163313650403
1727,144,042,070,0.0028451165432341607
1728,037,062,119,0.02144594432677638
1729,037,092,147,0.029055461254096193
1730,189,008,131,0.008217751524691508
1731,163,107,051,0.003833034292584747
1732,071,166,118,0.002130839309760213
1733,043,158,004,0.026157455060304202
1734,151,051,000,0.0021037880970231626
1735,167,116,191,0.002475793857257491
1736,103,177,131,0.019307653529440638
1737,188,011,159,0.0014213577831621027
1738,057,181,013,0.026553184309754396
1739,022,196,091,0.0010563293676502106
1740,199,054,049,0.027424141230057986
1741,075,191,194,0.016847650840716488
1742,047,127,079,0.044688207143213865
1743,016,150,152,0.010123233822350142
1744,044,066,114,0.008751634855257318
1745,001,124,050,0.0353276706868364
1746,117,193,059,0.007638527107471815
1747,029,070,077,0.020605360748480406
1748,050,123,055,0.055759634965915184
1749,064,023,003,0.022274081111294364
1750,079,172,160,0.0027121622633349274
1751,073,047,008,0.0014984197934575505
1752,137,008,096,0.010415486900666848
1753,083,136,018,0.015248965840836015
1754,055,041,155,0.05216747274413025
1755,165,038,033,0.008361242288745463
1756,124,022,187,0.0026578312856863073
1757,169,051,092,0.01628826797989058
1758,150,181,119,0.01681173762200472
1759,158,118,161,0.005446152536778048
1760,044,080,005,0.060644075911333806
1761,149,168,129,0.02744179555651094
1762,078,033,026,0.02489135185750979
1763,124,069,117,0.006423483436852173
1764,188,173,168,0.012758684412834231
1765,090,096,198,0.0030691367954377435
1766,161,094,022,0.01025967720733012
1767,014,044,103,0.009691017073640618
1768,058,083,122,0.002701291099505787
1769,029,116,071,0.02330648410784475
1770,166,193,191,0.0021758033981744695
1771,013,090,160,0.00844846849339076
1772,173,022,036,0.011637647725779132
1773,040,054,129,0.029075992764682757
1774,053,120,161,0.00019594202486394874
1775,122,074,165,0.0020450348184531952
1776,062,192,173,0.02278427184642373
1777,032,153,064,0.007238935535294533
1778,113,104,014,0.01047302575859077
1779,014,029,137,0.03238185224623913
1780,056,000,065,0.01175861892898833
1781,070,176,141,0.0013173223993131478
1782,091,001,181,0.03488597475748867
1783,031,029,131,0.024835069381973995
1784,130,120,068,0.011057411915283089
1785,148,106,026,0.028737617554313366
1786,000,054,196,0.028260102284075717
1787,012,134,005,0.026826117899858892
1788,023,078,185,0.009923865082989591
1789,118,147,103,0.02347628902202792
1790,012,016,105,0.012377011393315374
1791,170,151,195,0.01442486891683481
1792,016,134,103,0.009218318121295588
1793,060,049,031,0.008570314847003435
1794,089,087,051,0.005988867339472348
1795,182,192,064,0.003346342162125815
1796,039,120,007,0.009600443665356062
1797,023,188,035,0.007904077891515038
1798,078,096,106,0.0062172528892850965
1799,034,131,168,0.01273895483500831
1800,035,147,134,0.021652970742600863
1801,051,016,173,0.015718581675032373
1802,068,079,151,0.0030202935353403904
1803,041,177,039,0.02482585496472034
1804,105,021,137,0.014166592036208181
1805,108,184,084,0.003317030300642121
1806,103,108,087,0.006657185797371623
1807,004,011,079,0.01660907834229608
1808,026,019,178,0.01884460730967108
1809,104,067,174,0.02733075253589423
1810,113,033,194,0.021689990283563665
1811,019,059,029,0.02847250655353839
1812,092,196,102,0.009434641204481564
1813,132,146,129,0.001584156664692693
1814,182,065,167,0.003445356215453499
1815,199,194,096,0.0084296425410737
1816,140,195,005,0.03189053328279501
1817,098,161,169,0.01864511113715195
1818,191,192,075,0.01036843119168429
1819,001,143,064,0.03304572056192301
1820,169,149,107,0.032634127187836426
1821,120,024,125,0.002270894583144556
1822,075,097,067,0.009091823078445471
1823,115,176,147,0.02046369411199267
1824,189,109,066,0.009084754119529026
1825,089,114,065,0.002625794907399448
1826,194,067,123,0.04500096990654834
1827,173,190,079,0.017817857667127734
1828,098,118,188,0.010030032345904494
1829,062,161,011,0.01706931582859983
1830,004,177,171,0.032163256472874324
1831,031,183,133,0.008212253974941186
1832,175,058,054,0.02629558864435244
1833,174,170,083,0.030478927253577814
1834,185,001,178,0.02947853227258912
1835,016,038,166,0.013126558569328983
1836,165,190,151,0.010702311186035485
1837,134,049,147,0.022063420175600812
1838,097,146,042,0.001663168943736304
1839,109,173,040,0.012731371030251792
1840,155,102,165,0.032149516072612516
1841,113,083,026,0.018871807482501946
1842,078,148,014,0.007549000424750596
1843,147,058,056,0.02833071489553729
1844,115,106,132,0.006627607693654669
1845,133,123,038,0.046593970234939164
1846,131,057,130,0.016588139095175758
1847,163,166,007,0.005674040031334537
1848,169,160,085,0.011044892780344373
1849,096,127,144,0.03920833000897672
1850,181,013,097,0.02328372098107434
1851,117,069,165,0.0038378691764832107
1852,153,193,199,0.001760470388993629
1853,119,051,006,0.006226156246329495
1854,077,124,005,0.03425579504564835
1855,082,047,037,0.012965633713066915
1856,035,006,156,0.014370104940074624
1857,001,130,084,0.035129198128243
1858,188,182,173,0.009837575343701443
1859,052,065,022,0.004419291584623841
1860,055,098,032,0.026301700369108394
1861,025,091,076,0.004898722951894197
1862,015,052,006,0.012356322178968204
1863,039,105,196,0.01016851066459723
1864,069,056,192,0.010892997187387121
1865,120,014,183,0.0022490338905550855
1866,038,006,052,0.003887602362822151
1867,133,142,105,0.0075637935182487626
1868,026,025,047,0.017645997485530862
1869,079,044,141,0.008858210555101942
1870,032,018,121,0.007791973930004192
1871,104,022,199,-6.3939683145664e-05
1872,078,048,108,0.0024572818668724405
1873,122,146,062,0.019220898196900538
1874,079,075,113,0.01643167532570522
1875,198,171,166,0.003205332235995617
1876,137,199,105,0.011484895152717223
1877,015,141,150,0.008466834163592729
1878,088,166,075,0.024365017563411473
1879,073,001,062,0.032868825768211485
1880,099,155,097,0.05651134832638227
1881,164,140,055,0.014837709232778273
1882,123,108,155,0.06981633257938713
1883,076,150,085,0.006492427942228263
1884,102,065,045,0.00421077854934071
1885,018,164,017,0.008335791781345026
1886,087,015,006,0.0130894966698194
1887,068,120,176,0.0029525286693681263
1888,124,090,079,0.004092462527923502
1889,079,015,106,0.013227787533807933
1890,177,125,102,0.015734890823347336
1891,166,152,081,0.0058374717249178865
1892,089,195,160,0.011265641391249526
1893,092,168,063,0.03678833719064356
1894,161,064,194,0.015322114701448841
1895,123,148,192,0.04963214979579278
1896,040,008,016,0.009500765367528419
1897,165,089,107,0.0021249353329012566
1898,156,004,047,0.03016430823122751
1899,039,113,159,0.01675456562035793
1900,108,188,107,-0.00032925403459227454
1901,052,105,146,0.0032856993618648467
1902,194,043,102,0.012622388649083605
1903,000,078,137,0.015343141952836037
1904,064,036,148,0.009952684537260392
1905,034,016,015,0.02360906196231005
1906,138,169,072,0.008100093260697605
1907,134,019,026,0.019031025483595254
1908,102,071,149,0.019913240546492683
1909,109,143,196,0.013475206977291654
1910,048,013,017,0.008583155829545275
1911,172,063,101,0.03894307841666944
1912,131,107,013,0.006999055409427135
1913,181,051,063,0.03332942171972164
1914,049,104,191,0.003057492350355573
1915,152,090,073,0.005054300421195923
1916,021,035,156,0.016828251488053336
1917,194,104,189,0.017619058807642474
1918,061,144,054,0.03102513362150383
1919,039,046,151,0.02754176802150954
1920,110,098,152,0.016798235150223273
1921,011,144,149,0.02183343176457586
1922,161,079,069,0.003285963017147897
1923,066,176,097,0.0020053800417901835
1924,054,090,118,0.027297133623475522
1925,102,034,031,0.009683040899126083
1926,058,101,106,0.018314896089198007
1927,013,137,004,0.026374228359475227
1928,170,098,017,0.013421477445739627
1929,011,117,098,0.012589970901880632
1930,168,059,083,0.013168737736910185
1931,069,088,116,0.022213637543868736
1932,016,079,015,0.018411976735510427
1933,187,059,144,0.008883459667338167
1934,104,046,077,0.023932713070236922
1935,157,167,062,0.017392758325396995
1936,004,190,059,0.025279367146818332
1937,087,102,001,0.029074799134890306
1938,081,121,107,0.0029242565550685606
1939,148,146,082,0.011376602284224657
1940,084,157,013,0.007075824655939256
1941,122,045,066,0.003623542050482098
1942,149,114,123,0.05350178525053706
1943,188,157,026,0.01486776880350027
1944,075,172,042,0.009503205988521835
1945,195,097,104,0.011904946330400068
1946,123,165,187,0.04475409474506198
1947,026,083,105,0.014610669232212992
1948,127,121,042,0.03653816947721922
1949,060,022,059,0.011907233041780652
1950,067,175,136,0.014913369059745385
1951,151,103,132,0.0038095571624785496
1952,090,173,036,0.013496098343589669
1953,193,198,113,0.011016039191300786
1954,141,149,078,0.019890757279773186
1955,174,123,164,0.0552707943694517
1956,143,025,098,0.02622392020193831
1957,168,133,018,0.012617266214082878
1958,006,142,114,9.524577239383714e-05
1959,157,071,121,0.002832867374853665
1960,027,001,105,0.024410851633818953
1961,109,031,133,0.007364268152580955
1962,076,081,037,0.006737824012773896
1963,144,068,080,0.02233966394580078
1964,134,075,056,0.013675551245563966
1965,168,038,008,0.004323895319841786
1966,015,054,192,0.03089000309144463
1967,029,013,071,0.025765563992473206
1968,161,140,045,0.003988145710746016
1969,011,083,054,0.026766222409402518
1970,081,109,174,0.026812364560344526
1971,119,177,170,0.025941884889466027
1972,185,008,192,0.002880733631641763
1973,110,129,121,0.0060300590431148215
1974,184,196,084,0.003211038285996559
1975,194,131,149,0.02297924142361496
1976,011,187,151,0.0024340996212721677
1977,024,070,120,0.0011011783568994904
1978,153,088,023,0.02956170217388787
1979,008,066,062,0.017909104582191193
1980,084,117,074,0.0008324178879508537
1981,025,114,137,0.010018778944991147
1982,166,084,149,0.020448517220179374
1983,132,035,017,0.003663120348608273
1984,198,042,067,0.003661849518413196
1985,065,133,159,0.008562791855159513
1986,119,076,159,0.010240463285176693
1987,075,194,193,0.014007890310850812
1988,044,129,173,0.01780871049337518
1989,134,055,193,0.014287406045712325
1990,102,178,152,0.004605585448064664
1991,120,196,003,0.012657035496807523
1992,090,023,078,0.008232266529937582
1993,185,014,031,0.003495851533935168
1994,081,132,142,0.001448550513414193
1995,108,131,042,0.00024822074669206273
1996,019,155,041,0.031845110391871434
1997,083,036,136,0.014280487482780102
1998,192,108,116,0.001273821055272406
1999,187,037,115,0.0015405413768856402
2000,001,034,071,0.029294139353090554
2001,199,063,038,0.025815195623102527
2002,079,084,129,0.0015130735345904034
2003,034,189,031,0.01475398664193972
2004,032,083,142,0.0023937464642457273
2005,096,058,104,0.002133303291827704
2006,129,042,000,0.0028883216386488275
2007,178,044,071,0.008497050835174824
2008,024,066,185,0.004670758552274723
2009,013,024,170,0.01781500146637338
2010,117,188,050,0.016952125304010468
2011,173,146,031,0.012699348962376567
2012,090,050,038,0.016722863163952995
2013,019,195,149,0.025488426639855843
2014,114,170,169,0.01891522332684581
