,num_topics,scenario_r2,2,3,4
1213,3,0.02940292115444776,063,068,192
1214,3,0.008432013547197137,023,053,141
1215,3,0.01585995371621074,169,151,059
1216,3,0.0036592724473881733,019,125,099
1217,3,0.0029497388908539257,024,027,011
1218,3,0.025284895717229916,168,043,026
1219,3,0.010839694572859604,037,098,199
1220,3,0.0023907170324337645,071,175,074
1221,3,0.027636173976096967,152,174,120
1222,3,0.02320862282263947,147,110,160
1223,3,0.033461873050583235,195,110,063
1224,3,0.009344363227594576,047,082,114
1225,3,0.04548279558484869,063,113,054
1226,3,0.0072122953185278504,168,007,071
1227,3,0.011297768879241055,038,036,170
1228,3,0.02140712642931153,051,088,027
1229,3,0.009989401233182149,060,146,065
1230,3,0.024566059919872596,005,047,150
1231,3,0.025286451768775864,033,080,042
1232,3,0.03255261519478836,169,013,136
1233,3,0.003185947034423542,051,175,105
1234,3,0.028986609067798597,060,041,029
1235,3,0.010130779083221353,089,047,033
1236,3,0.0034347344133908164,069,131,138
1237,3,0.02008023801936576,187,141,149
1238,3,0.010774065447970993,116,065,056
1239,3,0.0006900463662569134,114,178,072
1240,3,0.0005722676291975981,008,099,176
1241,3,0.037676584187996465,127,131,025
1242,3,0.010316400913429669,037,153,044
1243,3,0.01964676993656933,053,163,177
1244,3,0.015852849070293606,004,000,125
1245,3,0.02162951630700083,105,006,088
1246,3,0.004817793176839391,038,065,175
1247,3,0.01065302047470873,138,043,129
1248,3,0.05115486762196997,190,050,143
1249,3,0.0019319438005609424,081,091,172
1250,3,0.03831272131513097,054,003,119
1251,3,0.018114157838577394,188,087,026
1252,3,0.00436686983616319,008,115,168
1253,3,0.00960449295606114,170,081,176
1254,3,0.005232818023872654,121,164,191
1255,3,0.01857976242896242,076,044,156
1256,3,0.008799480926037773,169,172,083
1257,3,0.004357834567052077,140,019,129
1258,3,0.0140685982911406,076,103,195
1259,3,0.017393174789821053,164,142,177
1260,3,0.010736403116478499,013,064,122
1261,3,0.004862206135043068,014,163,103
1262,3,0.019163347008103848,045,014,156
1263,3,0.004960234086224036,182,011,077
1264,3,0.0012917454434969722,138,051,071
1265,3,0.01695532621063267,049,156,089
1266,3,0.014778524212097799,125,059,013
1267,3,0.021286184914880324,023,105,004
1268,3,0.017207062667130124,037,106,044
1269,3,0.004275150577106146,078,122,025
1270,3,0.023785038807153547,105,046,114
1271,3,0.011411952319100749,013,042,018
1272,3,0.003655292622799733,012,166,040
1273,3,0.006359388936644783,106,132,146
1274,3,0.004988069128717076,021,037,089
1275,3,0.017996140982946662,055,153,043
1276,3,0.04713658879643623,108,123,114
1277,3,0.0015686533497598631,134,151,053
1278,3,0.003109775599662523,099,024,031
1279,3,0.04508518684531737,123,133,079
1280,3,0.01178400812105096,025,045,194
1281,3,0.026287012338292892,172,090,174
1282,3,0.0111857198767491,175,164,130
1283,3,0.005183468701105531,166,052,084
1284,3,0.04561846286368998,137,181,063
1285,3,0.0071617516808899495,023,142,196
1286,3,0.002001347228866579,122,049,172
1287,3,0.0013711971778109788,125,104,025
1288,3,0.0016823186040130222,006,074,032
1289,3,0.002232982715678733,083,047,187
1290,3,0.008220136409832879,121,064,019
1291,3,0.036603721825830604,182,016,029
1292,3,0.02028947181211682,103,158,050
1293,3,0.01237822464260141,070,078,113
1294,3,0.002679468984362776,058,037,040
1295,3,0.015253982157945711,062,079,193
1296,3,0.003348180232439102,138,021,012
1297,3,0.009693757908138312,151,070,092
1298,3,0.017338799503677227,182,003,047
1299,3,0.0073275278357493034,073,140,060
1300,3,0.011239920590369823,130,061,041
1301,3,0.0449692412490611,177,092,080
1302,3,0.030977900484742138,040,005,011
1303,3,0.03061098524330963,155,176,033
1304,3,0.044262993260143046,105,156,174
1305,3,0.004851954637264844,085,006,068
1306,3,0.002055051699766164,071,045,027
1307,3,0.021997439287874454,062,064,085
1308,3,0.016983155053182264,039,078,169
1309,3,0.010218806266988123,102,057,166
1310,3,0.010500308489947208,061,175,119
1311,3,0.0007907024709203903,053,083,090
1312,3,0.005653979444704915,069,192,153
1313,3,0.013420654928744336,185,148,060
1314,3,0.009671144297375256,057,108,141
1315,3,0.017117357801659683,119,129,190
1316,3,0.03110306681971986,155,153,133
1317,3,0.04361229518512022,088,101,184
1318,3,0.018405778434334774,004,110,032
1319,3,0.025135515908508044,084,046,173
1320,3,0.03594384537018758,014,127,077
1321,3,0.001966786573836088,090,058,138
1322,3,0.01765593003691035,199,047,055
1323,3,0.02702391081263955,046,181,134
1324,3,0.013856600605608227,104,194,013
1325,3,0.01739101909174967,050,085,027
1326,3,0.00442581488563909,089,041,183
1327,3,0.022981673534089087,016,092,017
1328,3,0.012875458461336753,151,136,110
1329,3,0.003550325939097654,035,171,184
1330,3,0.01320945202385071,142,105,003
1331,3,0.032067156473706504,044,071,029
1332,3,0.005063584990785519,097,058,124
1333,3,0.0021456418904099994,061,159,071
1334,3,0.006397180677732983,161,182,119
1335,3,0.047332919001347395,123,084,056
1336,3,0.022399398874023202,165,088,059
1337,3,0.009633465705106592,076,017,068
1338,3,0.023508608164754863,029,122,038
1339,3,0.010046528929087972,021,166,169
1340,3,0.00458443306096834,182,052,053
1341,3,0.011183486115776242,021,039,041
1342,3,0.010747638203128407,185,056,051
1343,3,0.04655319782190459,123,060,088
1344,3,0.03322711558952696,004,177,125
1345,3,0.009425469499006911,075,051,067
1346,3,0.013573769085746923,044,160,016
1347,3,0.0648089208378988,004,123,155
1348,3,0.021146626391830292,046,107,114
1349,3,0.02179510232930537,143,019,037
1350,3,0.007668443419234228,150,027,082
1351,3,0.018208810549632304,153,177,045
1352,3,0.011552584169575053,113,065,117
1353,3,0.03579688992308261,076,054,059
1354,3,0.02126468313577845,088,131,072
1355,3,0.015040497187734592,168,194,172
1356,3,0.009229529481309617,130,061,072
1357,3,0.018205514213241458,177,182,019
1358,3,1.2416879860976948e-06,079,159,172
1359,3,0.00204033718726937,193,198,161
1360,3,0.02744248700558305,114,001,094
1361,3,0.008573841671345561,051,195,090
1362,3,0.013148856567523182,142,068,043
1363,3,0.03019789667489481,054,087,011
1364,3,0.011531715682822186,124,097,169
1365,3,0.03318404995963631,155,079,189
1366,3,0.023977291213354457,120,063,070
1367,3,0.08144466684009244,123,177,127
1368,3,0.022385422122644938,034,022,050
1369,3,0.022043107030910503,142,177,094
1370,3,0.023250794807644803,113,003,120
1371,3,0.005322324346490159,069,035,061
1372,3,0.005962725527052126,166,152,110
1373,3,0.04479072265236872,016,155,043
1374,3,0.014059880062013641,025,137,012
1375,3,0.007109559486229822,140,107,087
1376,3,0.005292252840430778,070,083,119
1377,3,0.009797342761963868,129,132,033
1378,3,0.01661051399393665,024,199,026
1379,3,0.018511498978985852,177,087,038
1380,3,0.026196546125261122,103,015,149
1381,3,0.009670113593819085,132,195,083
1382,3,0.0030035770553110686,067,140,089
1383,3,0.02062060883497785,015,161,136
1384,3,0.017582558323698816,004,160,006
1385,3,0.01087983667963266,033,025,078
1386,3,0.0018779319183074294,138,104,167
1387,3,0.0033094299177878206,117,109,166
1388,3,0.01731007284842745,193,156,012
1389,3,0.03104277889021423,169,173,015
1390,3,0.006422305703707942,048,053,106
1391,3,0.0009846087573783802,038,192,161
1392,3,0.044898260992227046,005,006,046
1393,3,0.0024407627154476863,085,027,014
1394,3,0.002474275167066997,000,071,176
1395,3,0.0025044764357273763,167,129,008
1396,3,0.029072967986617737,113,047,101
1397,3,0.0013685727874322984,038,007,070
1398,3,0.006203510201550966,122,168,187
1399,3,0.016772477139610054,133,114,137
1400,3,0.008807403135785652,163,157,031
1401,3,0.015411652896676564,181,185,108
1402,3,0.0008049306060891048,053,193,141
1403,3,0.00947338046275159,035,119,152
1404,3,0.005089766278932428,061,188,160
1405,3,0.0037896849800639343,132,104,037
1406,3,0.019806958043514178,055,116,133
1407,3,0.011431412565866106,108,036,057
1408,3,0.02449201434136483,063,089,157
1409,3,0.02364084104418851,038,178,149
1410,3,0.01038614629241541,183,037,173
1411,3,0.021665788347424275,065,029,116
1412,3,0.012105897582610492,018,085,137
1413,3,0.04167094608871247,129,143,088
1414,3,0.0032089158260163453,047,132,021
1415,3,0.02236754954093556,013,109,113
1416,3,0.04497158531166534,048,054,080
1417,3,0.003791655618222367,017,035,008
1418,3,0.004796486432245506,144,120,091
1419,3,0.005928398646903421,058,152,132
1420,3,0.04842304688249077,012,123,141
1421,3,0.0030918881076752447,121,182,074
1422,3,0.012101146167442511,079,153,190
1423,3,0.016381941555293156,062,117,012
1424,3,0.023864133509445495,005,017,058
1425,3,0.010031911879567201,024,099,015
1426,3,0.029584597854513173,054,153,094
1427,3,0.0023787121718410464,074,041,129
1428,3,0.0014948299587986824,164,107,105
1429,3,0.0007432464229142344,066,074,182
1430,3,0.003876133991490449,085,099,132
1431,3,0.015157861748950174,136,008,109
1432,3,0.004783273119591924,084,158,141
1433,3,0.009725166956147002,169,036,192
1434,3,0.03211491864438998,148,080,181
1435,3,0.0040230943618312365,134,018,067
1436,3,0.02124067153850806,066,088,022
1437,3,0.011075220039035716,122,071,094
1438,3,0.029351918306133373,080,181,193
1439,3,0.0023998532637178327,040,089,150
1440,3,0.014966302864077852,156,196,084
1441,3,0.010963918358304792,048,110,013
1442,3,0.04179784889333771,127,045,082
1443,3,0.05651959179121824,127,007,136
1444,3,0.015708044970996315,082,144,056
1445,3,0.0035539724133728523,163,070,067
1446,3,0.003173718040938467,187,118,085
1447,3,0.010168946504547138,141,056,160
1448,3,0.007274319431103016,105,157,033
1449,3,0.029218819001218588,107,147,190
1450,3,0.009987043433689835,104,038,034
1451,3,0.04861233192708403,083,052,123
1452,3,0.0024003066785570626,071,017,042
1453,3,0.012561060731424378,076,164,056
1454,3,0.028811822100816675,061,125,005
1455,3,0.012648012704768896,098,185,164
1456,3,0.0009215215290223622,164,074,146
1457,3,0.007142055192232322,019,017,067
1458,3,0.009640742744960962,044,150,008
1459,3,0.0037479797710675555,091,161,032
1460,3,0.01402767658764359,156,140,071
1461,3,0.009947567414635317,170,105,081
1462,3,0.01008118642162048,106,164,076
1463,3,0.04318524010997615,147,063,047
1464,3,0.02887414536552435,023,063,027
1465,3,0.023398663932757136,136,029,041
1466,3,0.007924091427016888,133,188,069
1467,3,0.030154421148834265,046,026,103
1468,3,0.0007711027978842822,129,102,193
1469,3,0.015717472230255547,058,053,050
1470,3,0.016529358796067095,182,118,181
1471,3,0.015668105796117437,133,118,016
1472,3,0.028459375870795722,149,146,018
1473,3,0.006795106449862587,042,076,000
1474,3,0.011223890561915972,051,173,171
1475,3,0.0024460631105459596,012,053,167
1476,3,0.011700639437604798,195,166,198
1477,3,0.004548239569768464,061,142,036
1478,3,0.0061976703674399,031,114,148
1479,3,0.02334945257029175,101,152,021
1480,3,0.02342132377575956,014,062,113
1481,3,0.008183031791839657,015,120,150
1482,3,0.007172778837840732,178,158,064
1483,3,0.020058477959954746,017,004,090
1484,3,0.0040589632821371735,116,051,017
1485,3,0.005634137397548145,109,153,036
1486,3,0.031063231013690462,082,029,103
1487,3,0.0029756992540516114,006,069,053
1488,3,0.008206715659602626,089,194,103
1489,3,0.0016490661535730755,167,196,099
1490,3,0.021591464518057712,147,109,099
1491,3,0.011087363533091477,167,059,198
1492,3,0.01891056348154785,004,075,014
1493,3,0.00960067570498524,041,169,198
1494,3,0.024799387899929193,121,029,017
1495,3,0.019834603733101197,077,004,170
1496,3,0.00797787805622252,184,159,059
1497,3,0.00864290048689953,015,006,151
1498,3,0.00221976507091326,079,035,065
1499,3,0.009879151764914718,068,183,060
1500,3,0.00336288578194055,103,132,131
1501,3,0.010900227755210823,188,190,134
1502,3,0.005137142054922772,077,036,175
1503,3,0.004807449298234068,037,178,021
1504,3,0.009476761568425252,107,188,137
1505,3,0.0023067979184288046,012,058,071
1506,3,0.005088883708110781,105,069,125
1507,3,0.016000980757965078,026,134,141
1508,3,0.04736977744453652,156,054,069
1509,3,0.024455509006363285,144,147,024
1510,3,0.0031926645185513802,167,065,083
1511,3,0.01025311005624141,176,025,013
1512,3,0.026571366379886552,102,001,184
1513,3,0.0013337462752071039,079,099,164
1514,3,0.008297689840134348,089,033,014
1515,3,0.02265819065459329,196,143,077
1516,3,0.01096588294146894,098,037,172
1517,3,0.01598840502106258,167,016,068
1518,3,0.033268719350133424,168,046,136
1519,3,0.004466913294992603,074,158,051
1520,3,0.030499345272431255,066,155,109
1521,3,0.00960414429335632,113,107,074
1522,3,0.027667516993809316,001,168,036
1523,3,0.006336079881637202,175,185,012
1524,3,0.004013934164477373,077,167,051
1525,3,0.0026587885545562573,102,011,116
1526,3,0.011567227948287129,075,053,121
1527,3,0.01113494303852669,043,132,049
1528,3,0.021215203097361468,087,067,101
1529,3,0.036989561304948904,005,032,062
1530,3,0.01564450665015049,113,191,109
1531,3,0.0038506067299187707,061,065,027
1532,3,0.015083335945587084,027,026,110
1533,3,0.0027063770015964828,108,065,157
1534,3,0.0030691510689587753,118,078,166
1535,3,0.02500209335570558,015,149,099
1536,3,0.005799908864907555,066,148,192
1537,3,0.02788146506840361,140,064,088
1538,3,0.005020900654702509,144,085,077
1539,3,0.01797223080671506,059,021,137
1540,3,0.01604391400722527,098,199,094
1541,3,0.003971154433648261,045,159,185
1542,3,0.021854054767894815,038,036,080
1543,3,0.005532143405192036,117,199,148
1544,3,0.004159379861432999,187,152,084
1545,3,0.028337448990541025,063,120,057
1546,3,0.0010983337252639114,120,067,022
1547,3,0.017148990773840245,106,137,102
1548,3,0.023576605707941733,022,005,176
1549,3,0.006651166148610277,060,102,072
1550,3,0.0005617390421459589,072,165,070
1551,3,0.0035928374966790466,083,141,032
1552,3,0.006924778793211517,150,087,134
1553,3,0.01571727730587047,164,055,124
1554,3,0.02458281243841831,166,149,146
1555,3,0.009298300461453524,106,116,069
1556,3,0.021762083290248202,087,148,136
1557,3,0.0226298862105071,088,122,193
1558,3,0.007386745156424346,011,052,106
1559,3,0.030665055437232525,088,069,023
1560,3,0.005819197692491618,007,067,144
1561,3,0.002252547885269518,103,117,097
1562,3,0.013822859881391314,016,021,119
1563,3,0.04274046591877845,127,098,023
1564,3,0.01346548666726688,183,170,061
1565,3,0.023335498852248615,075,143,081
1566,3,0.04745328806738314,177,062,155
1567,3,0.005331104951152854,000,131,158
1568,3,0.005310969175877478,065,144,027
1569,3,0.00228899600727972,008,171,153
1570,3,0.008338544939406667,119,018,198
1571,3,0.0034143303855462825,014,065,024
1572,3,0.008822354823924128,189,008,176
1573,3,0.004848616066765121,089,081,124
1574,3,0.017648745489469708,175,101,132
1575,3,0.0059421701774102775,000,089,017
1576,3,0.0024424995311612685,051,049,166
1577,3,0.016446047219937032,101,031,036
1578,3,0.015991276531978293,136,032,122
1579,3,0.022696603224762413,047,026,173
1580,3,0.0017552693938397423,157,024,161
1581,3,0.017757051833822257,048,159,050
1582,3,0.016420327527877587,076,168,194
1583,3,0.02317735305694013,029,199,085
1584,3,0.011263478345058475,105,077,173
1585,3,0.0075065129651469276,000,065,168
1586,3,0.01779642843411755,058,004,130
1587,3,0.01966805400632865,101,178,168
1588,3,0.010239680586019095,079,131,137
1589,3,0.029935767789541656,062,164,088
1590,3,0.021182812845708443,149,089,188
1591,3,0.01602077668621249,195,059,051
1592,3,0.004213718131038546,041,083,068
1593,3,0.0033993407753594163,165,025,175
1594,3,0.0023444756033057512,165,027,011
1595,3,0.040669269480814396,177,178,046
1596,3,0.012571974251882945,075,121,089
1597,3,0.00749224857642572,134,048,087
1598,3,0.037098141662403106,194,046,147
1599,3,0.02768384595912665,023,029,117
1600,3,0.01835082580965941,090,075,173
1601,3,0.009060748765521098,014,077,043
1602,3,0.008611163890450912,074,193,098
1603,3,0.017594982567776474,068,003,051
1604,3,0.017786221199989405,037,021,062
1605,3,0.025257150593336886,056,055,159
1606,3,0.008048586641450917,110,165,087
1607,3,0.0030919834376887945,027,144,025
1608,3,0.013486379563854012,133,130,178
1609,3,0.0027427455210898843,067,196,007
1610,3,0.013042848262071804,113,176,078
1611,3,0.03906933313690786,046,149,153
1612,3,0.01393090446146783,003,161,184
1613,3,0.01924230415963668,023,132,101
1614,3,0.02477561182178356,089,147,087
1615,3,0.018154080567591158,101,045,193
1616,3,0.017921326573131835,173,055,081
1617,3,0.0016292147953202996,097,182,125
1618,3,0.0026242832742556788,198,199,182
1619,3,0.004227227670080103,172,168,042
1620,3,0.0018649155426831987,041,166,117
1621,3,0.03415595477460076,174,024,094
1622,3,0.005603967125444198,198,124,110
1623,3,0.00029226700690876406,014,104,006
1624,3,0.0015994088461176448,031,066,084
1625,3,8.020708607048288e-05,107,151,072
1626,3,0.004141042047754451,012,021,049
1627,3,0.03158102919278183,024,003,063
1628,3,0.020175704062581734,098,103,130
1629,3,0.01338234149912887,019,016,047
1630,3,0.006422034449702241,069,184,041
1631,3,0.0036080269897968975,153,038,122
1632,3,0.009844949722457419,085,164,060
1633,3,0.009402976162590782,193,130,125
1634,3,0.001861387147112037,099,108,110
1635,3,0.022935818535701702,026,027,039
1636,3,0.014237303031170434,196,004,022
1637,3,0.008268922770990672,043,071,193
1638,3,0.015827873255658487,026,198,150
1639,3,0.012572515430354092,069,045,044
1640,3,0.015761594451968453,108,168,094
1641,3,0.002959258147809729,041,072,061
1642,3,0.008800341463560901,075,024,053
1643,3,0.00038477337106501697,138,074,187
1644,3,0.025093585391365303,062,023,070
1645,3,0.01757542200778761,067,055,032
1646,3,0.025294123883865094,183,063,077
1647,3,0.010490377064973133,033,172,068
1648,3,0.021219740679272348,026,164,052
1649,3,0.007285253778637535,148,014,036
1650,3,0.013965485992897597,017,142,043
1651,3,0.008969550357942446,066,043,151
1652,3,0.01271069037532424,098,133,187
1653,3,0.0011462364145660153,040,192,196
1654,3,0.028746257223783656,193,177,173
1655,3,0.0015783670130010696,105,083,138
1656,3,0.01088061184449629,115,082,140
1657,3,0.024454525613958666,045,116,080
1658,3,0.0042027476186438095,103,167,199
1659,3,0.02613274625641715,044,050,163
1660,3,0.012857297776468712,178,168,195
1661,3,0.0008325672116230587,104,129,108
1662,3,0.0026677992810217876,089,187,129
1663,3,0.027679998315260246,185,046,106
1664,3,0.028661389764698453,148,036,001
1665,3,0.01439607971839918,168,000,057
1666,3,0.00901093925145291,151,013,037
1667,3,0.017239014900532146,167,109,194
1668,3,0.003123778407133515,011,199,122
1669,3,0.03440112472888679,075,001,057
1670,3,0.024426420714447783,140,149,040
1671,3,0.00033695100343689166,104,172,079
1672,3,0.0046014941858835146,045,164,153
1673,3,0.01120313723038957,133,102,075
1674,3,0.01983684543084896,062,110,024
1675,3,0.024487277043953037,170,163,195
1676,3,0.02091398047742965,124,029,182
1677,3,0.019219358429305666,015,130,121
1678,3,0.02263870548403757,105,137,016
1679,3,0.01437698777999652,055,074,193
1680,3,0.019305443221733554,018,050,153
1681,3,0.00544424774857899,085,160,048
1682,3,0.03558859718479901,116,054,169
1683,3,0.019445896067662005,087,034,076
1684,3,0.010456434804555936,040,137,071
1685,3,0.002362081222673784,142,171,183
1686,3,0.018656049429001786,193,057,170
1687,3,0.024563652962188764,001,071,104
1688,3,0.011670766593721571,173,041,124
1689,3,0.0048939656533161235,163,014,178
1690,3,0.012672574587637486,158,060,096
1691,3,0.001449314455859274,083,099,048
1692,3,0.0012453126691954752,117,038,040
1693,3,0.014479121764985114,045,151,181
1694,3,0.048458801541221286,097,182,123
1695,3,0.009961045124314505,067,061,044
1696,3,0.031859810486929874,068,187,054
1697,3,0.02563763994955559,050,173,034
1698,3,0.02115947851225064,132,004,148
1699,3,0.003398292592348695,068,104,097
1700,3,0.014648094951319912,196,181,036
1701,3,0.0023260568251423086,099,045,022
1702,3,0.014922630572116846,168,039,014
1703,3,0.0049467640486682285,164,064,108
1704,3,0.02998422606643114,023,080,019
1705,3,0.003343382884748003,171,024,109
1706,3,0.0011418302266792413,114,051,140
1707,3,0.025492273121491493,088,043,065
1708,3,0.007895032962439874,083,038,059
1709,3,0.0009915215589653137,053,077,107
1710,3,0.025380122696893492,000,001,157
1711,3,0.03049810516998941,149,055,076
1712,3,0.011864593813889157,045,195,125
1713,3,0.01262008120583813,057,151,064
1714,3,0.016418279744098374,040,023,056
1715,3,0.0010114036397931292,027,103,131
1716,3,0.0068925891788552685,133,199,132
1717,3,0.012231919946280811,087,043,074
1718,3,0.013882313028169224,158,133,075
1719,3,0.0510504833201455,123,157,121
1720,3,0.03510730115763594,142,155,117
1721,3,0.033038055721130055,053,155,159
1722,3,0.007414271157447527,140,130,157
1723,3,0.0045331641175837545,022,117,121
1724,3,0.004973418472675406,124,107,184
1725,3,0.013689619758517568,190,079,081
1726,3,0.026808666032863915,185,147,194
1727,3,0.001199561954446926,042,084,129
1728,3,0.013634089093723767,115,094,185
1729,3,0.01555433568620479,169,011,060
1730,3,0.01530524875674566,170,109,097
1731,3,0.02120671839809296,085,003,087
1732,3,0.014170733349541886,158,061,057
1733,3,0.027828611032745698,121,062,039
1734,3,0.01818450308750541,048,158,016
1735,3,0.0017954113041310782,141,118,151
1736,3,0.009951985082171877,175,105,034
1737,3,0.0036339710235027134,188,031,052
1738,3,0.004440888521119679,157,152,014
1739,3,0.01041076962904175,183,160,060
1740,3,0.024627401363603862,005,048,165
1741,3,0.028978849374127535,071,024,054
1742,3,0.02160183697346829,069,088,141
1743,3,0.008618313001554911,033,099,153
1744,3,0.0017018647059580116,192,011,115
1745,3,0.049869649757229184,127,119,147
1746,3,0.002825415808274445,032,038,140
1747,3,0.047093928801437035,043,133,123
1748,3,0.005049055543123626,065,107,037
1749,3,0.01169603857696122,182,094,099
1750,3,0.009630926246524618,072,194,144
1751,3,0.009341437871158598,036,059,040
1752,3,0.0020148291689311426,097,040,116
1753,3,0.011721449305390319,092,183,196
1754,3,0.02270699855259206,147,165,024
1755,3,0.027091321892617648,088,094,045
1756,3,0.005341429806234532,064,105,097
1757,3,0.0006079037368149631,084,073,048
1758,3,0.03127258235333574,147,098,083
1759,3,0.027798532584218494,105,068,174
1760,3,0.01088520644971902,023,146,064
1761,3,0.01182845078819117,142,014,194
1762,3,0.003808998387525131,163,182,070
1763,3,0.017232346524321263,143,099,138
1764,3,0.007186823270292297,081,042,033
1765,3,0.002962940990754004,096,036,084
1766,3,0.004352658381760688,040,144,183
1767,3,0.021081614723935327,107,159,149
1768,3,0.005149334855917953,065,058,125
1769,3,0.009443311499675033,102,113,008
1770,3,0.012705638280587572,113,038,012
1771,3,0.021436540338760413,156,014,057
1772,3,0.02643260553535609,188,072,054
1773,3,0.042539680821173875,063,198,137
1774,3,0.05003066434184422,121,114,123
1775,3,0.0012446374803474214,196,071,012
1776,3,0.014757964223782727,169,018,168
1777,3,0.00890552251516663,110,012,194
1778,3,0.009728092955936574,060,052,115
1779,3,0.029132087961364905,088,136,042
1780,3,0.013375532983969762,044,185,016
1781,3,0.012777450011385194,137,166,048
1782,3,0.006864418364331826,040,119,012
1783,3,0.04829451767634807,123,168,099
1784,3,0.022688045408311375,091,018,080
1785,3,0.010600776627523345,024,173,040
1786,3,0.020314576990218214,013,099,039
1787,3,0.012533989462139794,196,184,013
1788,3,0.04803090883014072,123,031,107
1789,3,0.0024256108137321597,083,132,097
1790,3,0.03140004330318846,147,181,153
1791,3,0.0033124223048467405,071,161,069
1792,3,0.003004981054341882,167,008,021
1793,3,0.003224507935652654,103,089,172
1794,3,0.011238902973096043,078,130,185
1795,3,0.0029280499014490147,110,097,166
1796,3,0.010914227583454839,195,182,144
1797,3,0.005776998236190933,061,000,021
1798,3,0.007373702455806153,168,161,052
1799,3,0.0035358650477014253,166,144,157
1800,3,0.007628361402436279,106,129,070
1801,3,0.02906564045416149,052,174,153
1802,3,0.015321905901619859,034,108,148
1803,3,0.012828015048279351,175,113,159
1804,3,0.0018370622381798096,049,115,041
1805,3,0.04501222565666352,159,123,199
1806,3,0.00960463907038267,053,097,137
1807,3,0.0029391930054956106,068,102,176
1808,3,0.01904412021688029,161,004,148
1809,3,0.036153087168662834,155,196,060
1810,3,0.009456086534112673,158,040,087
1811,3,0.0035979525392957346,081,160,049
1812,3,0.00534996386033193,068,115,198
1813,3,0.00515736623342844,198,011,164
1814,3,0.002744598815850874,165,058,116
1815,3,0.019744077960931472,198,076,177
1816,3,0.0061389975542046615,019,144,125
1817,3,0.010974474230737719,033,105,198
1818,3,0.001918982194889285,140,067,138
1819,3,0.002723401829374583,182,132,012
1820,3,0.01611393125249916,014,177,064
1821,3,0.01689849684251432,122,042,050
1822,3,0.03579119219758886,174,169,116
1823,3,0.0012950702416855142,131,141,165
1824,3,0.021539739433774185,098,196,113
1825,3,0.023943471341539957,073,166,063
1826,3,0.00280170344172348,011,022,007
1827,3,0.002213332164200388,161,178,192
1828,3,0.0087606500573284,059,120,047
1829,3,0.010515799210152332,198,043,182
1830,3,0.01204915449813615,167,092,011
1831,3,0.0010991795211743316,161,182,022
1832,3,0.016839453811450356,055,106,121
1833,3,0.01071178668021322,058,044,129
1834,3,0.0007879307924791856,081,105,146
1835,3,0.024387379935507325,034,132,177
1836,3,0.017875614559711872,090,033,169
1837,3,0.011262601748628143,092,110,120
1838,3,0.008697166358363928,148,138,052
1839,3,0.015747219015125435,190,148,146
1840,3,0.052008774530011515,137,005,190
1841,3,0.003872857452150824,142,163,187
1842,3,0.0017060190468916048,084,138,178
1843,3,0.013530378183070346,165,065,190
1844,3,0.01382625021372308,122,082,163
1845,3,0.021838691648619624,196,007,088
1846,3,0.0265109696798409,072,075,080
1847,3,0.005456703259044349,069,166,067
1848,3,0.019891488773410848,168,156,099
1849,3,0.00420559983529456,064,096,107
1850,3,0.020329365498893304,121,136,019
1851,3,0.005162509361551493,119,074,035
1852,3,0.00884326474460373,015,090,161
1853,3,0.011992692536899496,094,199,110
1854,3,0.01269846013489706,163,130,042
1855,3,0.008006512110976693,052,141,119
1856,3,0.02149039373793804,131,158,149
1857,3,0.01113629875151334,118,043,078
1858,3,0.007760356527687584,011,051,082
1859,3,0.030325619340012988,104,147,057
1860,3,0.011604242205376702,195,133,176
1861,3,0.014442865921811765,014,025,003
1862,3,0.011454863224494516,138,098,183
1863,3,0.018594506651953946,094,043,175
1864,3,0.02448740345372069,191,004,011
1865,3,0.00025232471914138355,022,072,083
1866,3,0.009835351700248407,058,116,130
1867,3,0.011916845150505617,081,198,189
1868,3,-8.005820944045894e-05,150,071,146
1869,3,0.027722896817859777,164,063,194
1870,3,0.01903379226631996,025,082,092
1871,3,0.026258242516481234,174,114,099
1872,3,0.02480861939619361,156,056,105
1873,3,0.03239754729023303,149,026,053
1874,3,0.010080965826411048,130,153,122
1875,3,0.02605447744542233,191,097,046
1876,3,0.024618674733969947,094,190,119
1877,3,0.010441370287252782,151,169,144
1878,3,0.012395901335041204,023,188,152
1879,3,0.022896615822233457,090,007,088
1880,3,0.0012684880794576747,077,117,048
1881,3,0.02764515814589541,080,150,181
1882,3,0.014198721875353426,108,130,075
1883,3,0.037353897559372684,140,063,143
1884,3,0.026961453480440878,005,091,192
1885,3,0.011362040766346393,090,120,034
1886,3,0.0005693567541561473,049,027,199
1887,3,0.0018323167872484891,035,048,178
1888,3,0.04448004503615821,005,040,113
1889,3,0.002839155259230841,011,140,150
1890,3,0.005632447752342062,097,138,052
1891,3,0.01116420079009195,096,039,161
1892,3,0.0045206963547306245,068,049,102
1893,3,0.02145976855071763,031,173,092
1894,3,0.012940997533388399,070,181,091
1895,3,0.018259678070239982,183,026,144
1896,3,0.0033258676545396826,021,025,048
1897,3,0.019582994960405387,144,062,040
1898,3,0.008758734635485932,053,075,047
1899,3,0.027552453354393158,088,121,055
1900,3,0.005639165732799434,122,042,064
1901,3,0.006627197813340313,175,061,037
1902,3,0.039864722849617173,149,148,005
1903,3,0.009727104305474965,157,047,082
1904,3,0.0056316533796307855,165,158,151
1905,3,0.018723013035572555,194,189,052
