,num_topics,evidence_r2,2,3,4,5,6,7
2358,6,0.015461415582874838,045,050,021,174,188,029
2359,6,0.06351327947166674,136,159,151,007,123,174
2360,6,0.08183981324946221,115,131,134,073,035,123
2361,6,0.02462634370557515,189,084,026,019,177,005
2362,6,0.11834793918448283,131,161,116,195,171,084
2363,6,0.12933630090132076,091,130,119,034,166,144
2364,6,0.05419840668560716,000,196,149,141,059,188
2365,6,0.15598858851661168,131,187,138,150,110,031
2366,6,0.05561254605274968,007,027,163,160,099,043
2367,6,0.06572270413534786,130,143,037,089,190,144
2368,6,0.12143788176065096,171,004,193,027,097,160
2369,6,0.13711686159156466,066,103,044,099,091,018
2370,6,0.07912897276103215,195,008,055,114,115,170
2371,6,0.10979096435075619,088,058,164,141,021,045
2372,6,0.09927590488746318,101,084,026,178,040,099
2373,6,0.023486545036779383,121,027,018,159,192,168
2374,6,0.11797528100541788,110,142,089,065,094,109
2375,6,0.13636469229813497,160,003,187,031,039,166
2376,6,0.0965002720565864,160,074,037,029,003,166
2377,6,0.0753508847443588,072,059,056,090,165,189
2378,6,0.03383277884973712,077,036,059,073,079,143
2379,6,0.010343846071465213,006,049,106,036,087,190
2380,6,0.05218401191616873,195,150,082,084,129,058
2381,6,0.1759254763373952,004,171,173,109,132,156
2382,6,0.0552457511652964,185,160,122,119,106,048
2383,6,0.07249530477769495,192,057,132,046,191,025
2384,6,0.027200143346089334,143,132,175,094,160,148
2385,6,0.04952154109915097,152,165,039,149,118,168
2386,6,0.08710337732405304,094,194,059,134,181,074
2387,6,0.05682122779618848,017,085,149,047,026,054
2388,6,0.00819341556294606,125,149,097,172,014,152
2389,6,0.11787715897141293,150,038,193,136,022,125
2390,6,0.07366948645565308,029,115,089,195,103,136
2391,6,0.1117087603409469,058,000,198,072,134,079
2392,6,0.046950340967186865,189,077,116,131,026,143
2393,6,0.0661840210017034,163,138,073,099,062,052
2394,6,0.07049444607700794,150,077,127,198,124,057
2395,6,0.12587886827133055,003,072,106,005,195,155
2396,6,0.04009671915115354,016,025,042,049,050,048
2397,6,0.10433685348729405,101,018,045,129,036,160
2398,6,0.07208098875538005,089,199,153,192,008,094
2399,6,0.055361039058514194,068,082,174,127,129,097
2400,6,0.017464731288353574,067,097,029,182,199,038
2401,6,0.03454909266310635,151,115,038,039,172,066
2402,6,0.07013589331386683,065,199,036,067,188,124
2403,6,0.1787344593160911,131,076,053,063,198,157
2404,6,0.08007629364942725,143,115,048,119,097,011
2405,6,0.028640075499829942,143,129,142,168,148,123
2406,6,0.05309432578862738,141,189,019,121,015,021
2407,6,0.033286332637138205,058,067,163,013,185,160
2408,6,0.058714026347911785,088,189,083,032,098,138
2409,6,0.02285366509777742,140,152,006,168,049,048
2410,6,0.1413834624050423,008,104,173,072,165,045
2411,6,0.1292835136673015,108,024,023,152,076,122
2412,6,0.16752541670944776,088,187,024,133,080,150
2413,6,0.08358321682564562,125,150,046,062,082,199
2414,6,0.1824405739174937,120,071,153,072,191,123
2415,6,0.11748882593532406,104,155,083,118,057,164
2416,6,0.10767781529230169,122,058,134,059,018,008
2417,6,0.07072322343319248,147,178,172,174,188,072
2418,6,0.05193625994521911,096,195,007,083,073,192
2419,6,0.04268173650406204,017,035,125,140,181,041
2420,6,0.064265390174435,038,169,026,195,123,034
2421,6,0.081091955585198,069,195,103,067,060,053
2422,6,0.18176736248796133,091,029,102,040,173,047
2423,6,0.11403709730462475,026,104,077,141,101,125
2424,6,0.14997190211422562,146,018,171,033,054,046
2425,6,0.08302890588030531,013,066,084,072,016,169
2426,6,0.11356355873910007,101,113,079,167,060,121
2427,6,0.05765525342584288,189,065,031,038,105,001
2428,6,0.1186814905062078,134,182,192,070,063,149
2429,6,0.0646001816263303,146,178,069,077,058,169
2430,6,0.11261919529389985,070,053,174,049,189,119
2431,6,0.028351345910950787,152,124,133,165,121,182
2432,6,0.03397130020128891,144,076,050,124,172,040
2433,6,0.11854435492329762,121,092,127,096,053,137
2434,6,0.013852188705125501,104,129,168,155,012,143
2435,6,0.13324753041412374,076,072,023,159,136,199
2436,6,0.18773502010955412,073,043,124,069,120,051
2437,6,0.041056464080034494,067,062,172,018,029,191
2438,6,0.03355667471040724,005,140,156,094,083,182
2439,6,0.12066416803573565,047,051,041,022,163,129
2440,6,0.13365657764095806,024,189,022,049,132,188
2441,6,0.12121205323046824,144,150,173,013,083,104
2442,6,0.038152636722517674,136,059,081,194,016,165
2443,6,0.13689168469573798,131,155,124,072,187,147
2444,6,0.0726653236133179,133,149,004,129,034,107
2445,6,0.051452025720126526,169,079,122,174,188,044
2446,6,0.10499497426069437,032,191,104,091,124,176
2447,6,0.023493776916826303,085,058,042,131,195,137
2448,6,0.06642913442114651,069,106,174,068,089,108
2449,6,0.20186435339780395,120,153,016,195,094,127
2450,6,0.09666953147127633,115,136,057,141,196,089
2451,6,0.08229291623376189,082,198,045,072,036,051
2452,6,0.11789776922992001,102,008,173,096,166,007
2453,6,0.04721502831063906,123,167,074,152,044,033
2454,6,0.08288786371402801,182,141,132,108,183,155
2455,6,0.0218935060701817,098,049,015,138,021,165
2456,6,0.11656216855460633,027,152,083,023,102,141
2457,6,0.035846332619721366,176,069,147,124,181,092
2458,6,0.11404695507844853,034,013,025,177,118,110
2459,6,0.11303615493608166,022,005,079,113,049,052
2460,6,0.07039399309492378,133,121,190,124,055,077
2461,6,0.04941462923671969,070,119,062,054,035,001
2462,6,0.054516914565808205,064,057,043,195,136,198
2463,6,0.0662680450321006,102,038,058,019,089,087
2464,6,0.10376999687044186,182,018,017,149,029,053
2465,6,0.04752669598339776,121,007,025,081,129,037
2466,6,0.1286271614421447,196,106,045,118,065,024
2467,6,0.0378915002535718,066,160,142,175,115,073
2468,6,0.08533387722790908,144,118,062,175,016,094
2469,6,0.012587215517728012,178,075,121,198,190,001
2470,6,0.09008629113369027,017,194,167,141,165,175
2471,6,0.08497377700482722,067,072,056,074,109,060
2472,6,0.11037963430390485,143,174,187,129,113,044
2473,6,0.10061940635119815,062,114,044,164,113,016
2474,6,0.09954001400280876,017,164,008,097,105,040
2475,6,0.03820496281444974,048,013,185,189,012,152
2476,6,0.037116711216861664,085,087,175,008,064,049
2477,6,0.22707068501817695,155,102,117,182,157,118
2478,6,0.05242336712735307,146,140,096,147,078,165
2479,6,0.0317557544938879,151,103,117,001,058,177
2480,6,0.14213284640478818,142,053,122,182,048,022
2481,6,0.11067680739191454,158,079,142,164,058,089
2482,6,0.08091754521505323,148,080,149,072,140,044
2483,6,0.03539623534106795,025,066,188,061,131,106
2484,6,0.02605845983668309,165,080,105,159,025,183
2485,6,0.07395928905842486,004,016,108,117,188,189
2486,6,0.1081582088650277,118,004,070,050,113,089
2487,6,0.05722413073184729,176,088,017,039,050,153
2488,6,0.14600355331284687,027,196,114,136,106,091
2489,6,0.1726656808632815,158,136,107,013,056,120
2490,6,0.19549882073700908,102,138,011,051,157,053
2491,6,0.22848380517611988,071,199,047,119,120,173
2492,6,0.17484268004162395,120,099,060,036,068,008
2493,6,0.09413303239733839,172,013,147,101,174,045
2494,6,0.06061314858648892,025,018,058,131,106,004
2495,6,0.11522872696487496,001,184,185,064,052,173
2496,6,0.10172968161261575,152,151,022,166,066,013
2497,6,0.07566045495923757,048,012,153,065,196,073
2498,6,0.008181956518510947,061,058,039,026,133,165
2499,6,0.04388052348777016,198,066,094,051,071,102
2500,6,0.06701853502714283,085,015,051,127,188,007
2501,6,0.020591247464477713,085,138,031,182,199,071
2502,6,0.030242574674926526,076,165,132,077,054,011
2503,6,0.09210042204022106,055,188,150,014,159,169
2504,6,0.05573512751553222,006,046,055,074,085,142
2505,6,0.07888618505341183,024,155,021,102,121,113
2506,6,0.04675070076352894,064,092,129,018,094,170
2507,6,0.10248511986710562,072,012,133,085,166,047
2508,6,0.123561397083502,109,033,151,191,023,136
2509,6,0.0429969141644857,066,018,159,047,008,137
2510,6,0.0783475397428467,196,085,155,064,003,148
2511,6,0.0368139446204091,174,140,000,106,088,172
2512,6,0.10003875451597588,022,172,175,159,198,106
2513,6,0.02016402227213132,063,172,147,160,117,084
2514,6,0.08371466927656968,021,080,090,153,003,070
2515,6,0.053392715575364624,198,021,054,011,136,056
2516,6,0.0881217510340957,118,192,050,141,062,190
2517,6,0.13096340838134024,193,164,177,070,171,159
2518,6,0.03304592004257734,167,021,130,069,185,011
2519,6,0.19437428825293168,035,177,157,032,085,163
2520,6,0.19599030149988794,152,082,027,118,120,109
2521,6,0.04485116031897385,084,102,178,068,069,144
2522,6,0.08742182447475988,144,159,055,039,062,025
2523,6,0.18764725553490647,196,134,116,004,049,043
2524,6,0.09128567327507342,068,082,098,043,034,080
2525,6,0.01703707971555668,039,013,031,007,087,021
2526,6,0.040746052311724235,084,140,123,130,166,189
2527,6,0.09230424722171704,107,192,072,012,098,060
2528,6,0.07213372629980763,110,141,064,079,177,178
2529,6,0.03726749342657565,027,130,069,026,019,018
2530,6,0.07746824040928146,161,033,043,050,143,141
2531,6,0.10461231640798774,114,011,122,007,083,072
2532,6,0.035104385450782094,148,061,105,090,006,110
2533,6,0.08171643874079204,007,001,053,046,174,168
2534,6,0.08157921398099754,025,092,089,185,063,143
2535,6,0.12690665778668986,079,166,173,075,118,143
2536,6,0.07373375916924152,116,115,090,175,169,147
2537,6,0.050812139991549654,084,130,034,097,080,036
2538,6,0.09357952046530993,182,160,040,118,024,190
2539,6,0.06382156967882469,193,194,151,109,078,094
2540,6,0.11669486207005597,182,153,022,083,034,066
2541,6,0.09250647838655435,091,193,156,160,188,006
2542,6,0.12009110548394564,050,055,023,104,136,196
2543,6,0.0755620566300047,024,158,070,042,094,081
2544,6,0.07601298408169821,059,123,140,078,060,055
2545,6,0.04071143523784582,148,006,181,094,188,109
2546,6,0.006159364415054602,159,001,199,078,021,099
2547,6,0.08081615459668212,055,013,116,007,178,014
2548,6,0.030983341624892025,013,122,147,198,102,077
2549,6,0.008375610555983126,075,066,084,181,032,125
2550,6,0.051715782249304953,013,167,123,150,040,189
2551,6,0.030692193198314732,087,029,105,088,005,056
2552,6,0.06038557640131248,163,080,153,136,181,130
2553,6,0.025396023082319474,190,070,015,004,196,090
2554,6,0.08653351704239354,174,081,170,124,073,072
2555,6,0.03989949325185593,181,149,076,071,060,114
2556,6,0.024927190820726586,096,169,049,167,172,078
2557,6,0.04719866941656292,062,127,060,074,117,184
2558,6,0.17477106152940303,091,070,055,035,003,079
2559,6,0.10755767230385072,171,004,199,021,149,013
2560,6,0.03057231944965444,196,016,159,169,008,081
2561,6,0.14931271230359633,003,096,101,105,166,080
2562,6,0.13784414080579754,127,171,049,069,023,158
2563,6,0.04769328459052358,151,167,137,025,084,087
2564,6,0.01542435369559092,069,113,016,039,033,196
2565,6,0.06554751534958014,119,199,013,081,127,196
2566,6,0.16149905620192095,138,080,120,058,040,161
2567,6,0.05375573775417264,038,182,090,062,161,119
2568,6,0.1455508706821229,034,036,062,011,091,146
2569,6,0.036895702159649546,193,051,040,189,070,057
2570,6,0.04837471138225902,084,033,094,062,188,076
2571,6,0.18336182198348405,131,133,163,069,045,157
2572,6,0.10223426435439387,066,172,023,124,110,117
2573,6,0.09129459133865958,014,118,132,047,060,177
2574,6,0.0838482606335954,088,142,008,150,189,011
2575,6,0.008425204354996607,117,172,061,129,006,038
2576,6,0.02539328448228717,176,073,155,177,090,049
2577,6,0.17970691388685012,159,031,103,036,160,157
2578,6,0.02189187226374545,070,199,019,121,178,041
2579,6,0.05128567561548325,119,062,038,019,194,000
2580,6,0.007124935916978048,172,152,097,149,184,140
2581,6,0.1733468531251089,143,160,068,098,120,147
2582,6,0.1520113402303661,169,171,192,071,143,134
2583,6,0.08890831823646983,184,003,016,049,181,083
2584,6,0.059219953061499186,183,116,117,048,155,044
2585,6,0.0927353377759893,008,006,150,072,131,018
2586,6,0.1311176206955953,063,023,021,088,115,127
2587,6,0.06283920576652702,036,191,089,166,000,188
2588,6,0.1520863555459142,174,120,032,026,076,193
2589,6,0.09009141169471513,089,064,108,119,060,143
2590,6,0.06467391337870776,033,152,032,127,011,019
2591,6,0.05048081765368517,183,074,138,081,191,043
2592,6,0.08319113512834941,070,077,152,118,097,150
2593,6,0.017388687484511167,080,005,076,148,117,133
2594,6,0.08688135178670431,023,041,019,159,040,094
2595,6,0.043465097882293025,042,166,082,001,098,019
2596,6,0.025757723072017624,159,107,001,149,032,182
2597,6,0.12753000469915943,043,033,171,036,067,057
2598,6,0.05819677806760104,104,074,141,049,177,175
2599,6,0.1600997294864468,022,081,027,153,101,114
2600,6,0.011002089615293698,178,137,038,064,069,075
2601,6,0.12294685320693788,146,137,182,130,003,056
2602,6,0.08657999869920585,012,184,150,153,056,164
2603,6,0.04358927242032529,106,087,025,143,098,177
2604,6,0.08980411243575603,106,024,105,191,113,127
2605,6,0.04653789268387176,152,160,174,089,013,031
2606,6,0.03133590384549334,159,054,165,123,074,059
2607,6,0.047890032025287854,102,067,088,013,006,183
2608,6,0.07071389012322038,011,147,103,007,062,163
2609,6,0.030134605157120298,158,018,188,001,122,083
2610,6,0.0631889762224932,102,130,136,069,124,194
2611,6,0.05920436252805139,110,121,004,001,068,105
2612,6,0.015465826265546823,115,097,078,198,172,006
2613,6,0.13831246440583111,063,062,035,029,171,150
2614,6,0.06827148069641908,069,089,084,174,088,016
2615,6,0.0807324821625165,044,188,068,119,150,083
2616,6,0.08665394863074094,170,110,021,052,115,051
2617,6,0.08852340425205096,116,015,070,076,023,182
2618,6,0.04489886347420058,013,084,000,140,074,110
2619,6,0.027168569853326607,092,160,001,038,192,143
2620,6,0.057890088496794445,133,036,016,052,092,193
2621,6,0.1003912298962335,013,176,085,091,049,115
2622,6,0.04220802246836941,192,122,092,073,059,021
2623,6,0.11367318933857007,091,148,107,130,011,141
2624,6,0.07362721894122037,084,183,017,165,060,034
2625,6,0.04932400610989918,000,107,153,021,088,189
2626,6,0.17836151011353818,091,069,150,072,045,004
2627,6,0.030536105178488815,014,133,155,062,137,183
2628,6,0.06387051932436494,142,019,077,167,116,109
2629,6,0.021639642063793985,165,174,094,142,184,060
2630,6,0.08966001530444978,044,072,054,169,143,075
2631,6,0.044403005227981684,110,140,196,054,113,115
2632,6,0.2544537987741826,142,046,187,008,120,182
2633,6,0.06730295810546671,178,159,097,196,116,141
2634,6,0.07738379469824419,125,079,170,043,151,092
2635,6,0.05726020713476887,061,152,196,044,082,151
2636,6,0.0623126449152589,170,008,115,141,149,194
2637,6,0.10596210075481305,023,083,149,189,123,169
2638,6,0.10971234002835828,087,013,003,024,165,092
2639,6,0.10798184727874183,187,092,160,054,131,098
2640,6,0.027214520947086207,039,084,153,104,027,092
2641,6,0.13935540477080088,171,149,187,046,060,102
2642,6,0.1423618639775468,103,091,130,012,173,192
2643,6,0.10612338383159037,078,038,023,160,089,110
2644,6,0.13695960940170215,121,189,101,073,114,182
2645,6,0.027633282592792185,070,069,160,147,004,196
2646,6,0.103250827318078,065,160,182,127,088,013
2647,6,0.07157752480208246,021,166,116,077,047,099
2648,6,0.009581299233783369,155,125,167,006,026,063
2649,6,0.04342111827697592,149,185,008,011,138,035
2650,6,0.023695611382599124,087,148,193,121,012,067
2651,6,0.11209670344143052,125,082,072,121,115,004
2652,6,0.08733493905701806,053,131,155,018,046,178
2653,6,0.08134677071449348,153,192,008,023,137,174
2654,6,0.04953150061224143,098,041,152,058,083,044
2655,6,0.036361514944097006,097,092,176,025,117,045
2656,6,0.2556213609866266,113,044,129,157,136,187
2657,6,0.17840885191862388,191,169,120,031,008,158
2658,6,0.05023770168022457,138,039,117,076,159,141
2659,6,0.05226578794292969,058,175,136,075,008,176
2660,6,0.012469033269117524,097,199,155,167,001,068
2661,6,0.09296955359599546,172,022,122,059,062,160
2662,6,0.06422024819431527,083,117,038,080,059,146
2663,6,0.09161181605825708,024,019,039,194,052,136
2664,6,0.10738985492628572,171,170,175,166,087,046
2665,6,0.023203460328117376,115,131,152,033,168,016
2666,6,0.04041412137011291,133,025,021,170,005,152
2667,6,0.08595255804096646,108,144,088,161,106,018
2668,6,0.035959449746569394,050,158,130,109,156,153
2669,6,0.10113305750789747,069,108,034,041,151,099
2670,6,0.08017342812525585,131,166,065,163,185,081
2671,6,0.10293645161399922,142,121,144,054,173,005
2672,6,0.09683338128854502,198,022,147,189,176,092
2673,6,0.13062861170571183,164,166,003,085,158,042
2674,6,0.11667703498816862,132,152,101,193,153,059
2675,6,0.04693297196905366,124,008,193,067,192,195
2676,6,0.1782901493471456,120,124,104,198,033,077
2677,6,0.07394377099446903,132,027,169,054,151,011
2678,6,0.09461956428715979,146,029,043,090,057,079
2679,6,0.10398703129926401,150,163,155,123,146,188
2680,6,0.1316055709008186,171,134,130,012,019,054
2681,6,0.10535879561786465,047,103,130,106,164,013
2682,6,0.02360584199528759,075,160,016,037,177,046
2683,6,0.042785924360777106,168,063,083,109,137,068
2684,6,0.019922923265981995,084,049,161,041,006,082
2685,6,0.062027054361401435,195,131,127,077,109,016
2686,6,0.022971335845433538,190,107,142,006,035,174
2687,6,0.07377167561981013,148,127,048,113,132,081
2688,6,0.16444623888311716,142,169,148,131,120,106
2689,6,0.0873781778080539,130,195,053,021,124,159
2690,6,0.12121302788361932,052,067,049,182,062,053
2691,6,0.11327648766463494,072,196,046,114,147,146
2692,6,0.11835742995729348,085,047,034,110,119,115
2693,6,0.08312054389727319,107,080,148,058,053,155
2694,6,0.012254702391375938,199,198,176,183,159,036
2695,6,0.07880334750347107,163,137,167,065,113,144
2696,6,0.1661479954964148,142,113,174,004,003,173
2697,6,0.07984223125115675,036,018,027,031,072,182
2698,6,0.03103353991068336,151,147,006,125,131,096
2699,6,0.05075582370284426,160,042,052,122,059,008
2700,6,0.0870220260928043,035,044,131,060,074,072
2701,6,0.1167990531714157,000,101,155,130,114,013
2702,6,0.024974208712997825,174,107,159,032,148,060
2703,6,0.06597692396398247,068,151,142,060,141,033
2704,6,0.13026457608786401,167,118,117,191,173,035
2705,6,0.05261307043257957,189,019,140,127,001,075
2706,6,0.2202442562999325,070,108,117,053,120,044
2707,6,0.13364983252054508,118,035,080,069,117,101
2708,6,0.05284622169664821,148,192,077,012,108,121
2709,6,0.19016731753591654,043,022,177,166,120,114
2710,6,0.10603148026110021,171,087,018,016,165,177
2711,6,0.046332591595920514,189,150,012,149,048,144
2712,6,0.05100145992154115,115,034,038,026,007,142
2713,6,0.09178868167554943,006,194,070,065,072,087
2714,6,0.023903377196949127,032,178,170,105,037,001
2715,6,0.07205307838538089,015,031,089,061,036,127
2716,6,0.09670855566787295,000,169,185,088,023,061
2717,6,0.0866693256152038,160,015,127,037,003,170
2718,6,0.12837149059123876,170,114,102,031,101,083
2719,6,0.07608135212840272,000,172,053,042,061,056
2720,6,0.026832319943811744,199,156,165,196,109,106
2721,6,0.0936368923737475,147,026,011,143,035,134
2722,6,0.07463912440784404,080,149,097,099,053,063
2723,6,0.11893757248327796,081,053,055,088,061,130
2724,6,0.21259349219023738,104,024,178,120,116,072
2725,6,0.12633821325705974,072,141,094,051,108,115
2726,6,0.06117565158166971,097,073,125,136,174,017
2727,6,0.054228290220126096,113,110,056,115,125,136
2728,6,0.16946159953958018,079,074,161,173,047,003
2729,6,0.0784812916045069,024,189,133,144,038,043
2730,6,0.028697397785011125,121,178,167,081,075,011
2731,6,0.10594285407047532,016,038,048,178,094,022
2732,6,0.10070372927459936,001,023,172,183,034,168
2733,6,0.09941376182741168,189,173,123,174,050,071
2734,6,0.0829326067600028,013,108,163,170,016,029
2735,6,0.053713175395297186,108,183,132,084,037,117
2736,6,0.11906440274843533,088,134,037,099,108,046
2737,6,0.040420257363265266,021,094,156,088,019,149
2738,6,0.08824742572583466,099,181,045,062,144,053
2739,6,0.03482438410715882,163,036,014,031,182,153
2740,6,0.05882802993274172,064,127,043,090,068,012
2741,6,0.05036218539652726,107,064,133,027,043,085
2742,6,0.09281386117021329,035,036,194,099,070,134
2743,6,0.0848449835226548,007,142,103,034,119,046
2744,6,0.08111529388470429,031,105,109,044,065,087
2745,6,0.02678112971933766,080,054,189,166,192,078
2746,6,0.037397956006282596,133,050,080,011,051,040
2747,6,0.05868173867542614,008,174,019,005,079,163
2748,6,0.12951486893076014,104,109,141,146,052,155
2749,6,0.007510199828197894,153,194,038,013,122,012
2750,6,0.15368536382271236,169,014,109,171,091,051
2751,6,0.04677519649172657,163,018,106,001,191,183
2752,6,0.015323037332850564,113,077,130,143,094,050
2753,6,0.07983425684598366,127,071,146,073,008,189
2754,6,0.04083907940208986,099,059,184,075,163,092
2755,6,0.04281880846505537,050,194,140,016,141,159
2756,6,0.05655945519701455,027,011,025,103,183,188
2757,6,0.12388737073944367,074,114,065,163,004,031
2758,6,0.20231955621573583,014,055,063,157,085,065
2759,6,0.12367403497035712,049,161,134,198,057,044
2760,6,0.11726642198315751,101,039,181,193,060,189
2761,6,0.038270388724541804,050,196,189,014,169,051
2762,6,0.021014349671533372,040,068,174,107,166,045
2763,6,0.08518903847527981,195,003,029,007,058,184
2764,6,0.03218900623252996,196,165,181,122,169,062
2765,6,0.11972841846031634,059,175,019,164,127,192
2766,6,0.07062642231179916,027,172,045,105,161,003
2767,6,0.060914605433959434,026,034,037,046,193,176
2768,6,0.12698457382598316,015,114,168,171,161,055
2769,6,0.04737968119893976,039,170,007,117,163,131
2770,6,0.07868320750771096,193,152,110,144,156,127
2771,6,0.04284624355974964,073,104,061,087,151,051
2772,6,0.04434089040885092,045,069,048,102,063,196
2773,6,0.13516031161059539,199,101,110,167,150,090
2774,6,0.0710358097657362,131,061,041,023,014,129
2775,6,0.17207268376159013,143,092,171,055,103,134
2776,6,0.1382616420872016,037,081,019,101,163,108
2777,6,0.07300330438326397,124,119,175,074,198,005
2778,6,0.13879988809992527,091,147,173,124,057,129
2779,6,0.11539111235079957,141,052,149,146,122,007
2780,6,0.07470648599968777,116,064,014,191,017,158
2781,6,0.17875929083066366,120,042,031,185,122,008
2782,6,0.1181374295308677,083,088,177,103,023,025
2783,6,0.13250214079985467,168,043,041,182,000,091
2784,6,0.1414785762189441,005,043,059,183,116,091
2785,6,0.0634343298667851,106,083,158,183,034,026
2786,6,0.022874436468466874,143,005,092,080,081,176
2787,6,0.11568185799511388,042,198,031,173,052,178
2788,6,0.084304753617918,097,057,072,115,144,132
2789,6,0.04733387504604558,082,113,041,153,136,077
2790,6,0.07568203308814614,110,098,147,137,017,012
2791,6,0.09329346017779794,123,104,032,072,163,058
2792,6,0.0701562210183726,138,155,133,104,065,107
2793,6,0.1329372151465832,196,134,090,052,037,155
2794,6,0.11129329839093771,156,096,091,178,076,025
2795,6,0.056692799496441015,102,011,088,196,125,097
2796,6,0.09489689995923367,013,055,146,068,103,115
2797,6,0.034676496956568714,025,048,185,153,070,071
2798,6,0.15928962663766255,065,091,064,029,189,023
2799,6,0.062483759436820274,075,049,065,056,147,019
2800,6,0.030476707547541837,198,070,144,085,183,031
2801,6,0.06593313936792111,142,144,141,088,096,195
2802,6,0.09905077764365733,006,113,173,098,104,066
2803,6,0.07906996021966373,070,164,185,035,061,105
2804,6,0.08781433636125069,087,113,039,061,043,072
2805,6,0.10330200127407563,015,051,101,195,177,181
2806,6,0.06960686194372201,174,044,008,040,089,058
2807,6,0.10041647679067722,058,024,034,149,127,104
2808,6,0.19226875342012917,120,114,150,000,017,065
2809,6,0.12803255551120363,091,066,185,121,062,035
2810,6,0.10777117017217663,023,148,049,025,089,038
2811,6,0.02719412025503698,185,161,092,057,001,182
2812,6,0.009392832837568532,176,041,106,026,084,122
2813,6,0.00677313094766363,160,005,036,143,176,153
2814,6,0.0644894043711608,132,073,130,124,040,011
2815,6,0.05266482324156352,099,047,102,049,193,125
2816,6,0.024088767933215904,137,029,050,018,081,129
2817,6,0.0545176928249097,016,115,119,045,185,158
2818,6,0.16784592512527863,187,137,092,063,134,042
2819,6,0.17426602467177987,046,120,068,185,091,171
2820,6,0.03996566664881451,088,148,075,071,032,011
2821,6,0.061788960978176766,104,198,116,081,038,088
2822,6,0.13252022336226055,138,153,164,012,003,166
2823,6,0.03889464106032159,174,063,114,000,178,050
2824,6,0.08908146906433645,146,194,063,130,152,004
2825,6,0.08715841356511456,158,022,068,172,016,148
2826,6,0.06326456782877932,084,079,088,124,007,194
2827,6,0.023941615805026184,027,081,170,105,012,147
2828,6,0.020890363346392604,005,073,054,057,074,159
2829,6,0.017178525136453127,058,040,041,131,153,189
2830,6,0.01777937008183439,067,113,068,147,177,008
2831,6,0.07845868119128752,053,033,054,189,143,103
2832,6,0.05698232941495396,042,087,040,024,071,161
2833,6,0.07275485407362103,116,121,142,192,021,017
2834,6,0.06518866065679607,169,099,141,087,152,048
2835,6,0.07060783195072828,078,165,042,164,015,188
2836,6,0.06470569657651304,131,099,124,181,146,076
2837,6,0.26008599190437953,120,187,150,163,079,168
2838,6,0.11957637206467764,065,171,013,104,137,143
2839,6,0.13009532306961136,091,141,142,146,074,013
2840,6,0.02376976015283283,021,142,149,199,013,175
2841,6,0.02884533250447019,172,143,084,062,042,191
2842,6,0.10979139880713973,136,164,029,047,129,021
2843,6,0.07708878038851619,099,027,133,080,167,053
2844,6,0.07262468335348471,114,144,087,146,064,131
2845,6,0.11003095707579358,165,044,037,152,160,173
2846,6,0.17224503576117534,042,019,153,120,092,105
2847,6,0.12478963511610142,161,127,065,144,023,176
2848,6,0.05743815936353813,066,099,040,104,007,127
2849,6,0.05066127669647902,075,175,125,011,085,079
2850,6,0.06825128907754163,123,121,125,150,146,168
2851,6,0.02938891509850039,194,033,075,032,011,129
2852,6,0.009912880201735974,032,045,069,153,137,012
2853,6,0.12302923417941658,091,118,198,078,137,063
2854,6,0.07368426421669871,077,149,081,053,067,006
2855,6,0.10444864837097556,099,134,163,012,007,170
2856,6,0.11958577280197702,173,194,037,013,090,116
2857,6,0.04018185222958759,080,007,156,008,137,192
2858,6,0.07082499972636169,076,062,102,166,078,089
2859,6,0.038225230434089985,114,166,113,130,067,021
2860,6,0.08086292434842501,140,012,174,047,081,065
2861,6,0.07838562921288106,059,176,166,153,053,074
2862,6,0.043687029939602384,060,017,105,033,049,026
2863,6,0.21611318624427733,058,029,120,069,157,115
2864,6,0.07670980722051968,131,140,033,170,155,146
2865,6,0.01918256657140005,090,070,149,029,013,143
2866,6,0.09633120335336398,058,079,022,069,147,085
2867,6,0.2059003406708415,120,174,047,099,155,147
2868,6,0.02162067119494626,172,077,035,080,073,156
2869,6,0.06941598278172534,050,055,102,006,156,029
2870,6,0.037064166245195485,121,188,161,175,039,153
2871,6,0.12772910313894847,192,132,103,088,040,091
2872,6,0.13089056642203323,187,052,068,079,085,092
2873,6,0.09621902629975065,130,065,175,108,083,076
2874,6,0.1196752147021054,122,048,101,025,138,005
2875,6,0.08743520338797617,042,003,109,051,039,178
2876,6,0.09605126015381149,055,121,119,190,108,052
2877,6,0.12805405145976878,051,064,198,026,017,187
2878,6,0.06430959593699503,055,040,000,132,019,006
2879,6,0.050239594940380994,094,150,014,026,076,077
2880,6,0.13572423270113532,036,073,048,015,141,187
2881,6,0.12376093714541547,163,132,160,153,062,091
2882,6,0.0305368928976415,033,062,051,131,075,161
2883,6,0.10947837762537782,113,101,196,143,043,080
2884,6,0.12388381185422492,005,017,185,050,101,021
2885,6,0.03672213183577755,058,106,178,181,004,084
2886,6,0.17976022720954277,003,027,101,053,149,194
2887,6,0.12768644357207948,082,022,098,117,198,151
2888,6,0.051371434028320895,050,151,192,169,021,188
2889,6,0.06989277127118898,087,129,116,016,034,040
2890,6,0.16165943882273592,082,187,140,134,196,068
2891,6,0.04072703906448949,038,070,059,192,155,082
2892,6,0.05789726539953344,174,190,055,078,156,070
2893,6,0.08633434533371886,070,024,169,136,144,123
2894,6,0.0848460073853089,053,166,041,191,084,088
