,num_topics,scenario_r2,2,3,4,5,6,7
2590,6,0.024452995091354013,033,152,032,127,011,019
2591,6,0.010376671601661558,183,074,138,081,191,043
2592,6,0.021848642348948122,070,077,152,118,097,150
2593,6,0.014370875755424395,080,005,076,148,117,133
2594,6,0.008413498129585473,023,041,019,159,040,094
2595,6,0.03260357586444351,042,166,082,001,098,019
2596,6,0.015602330800173037,159,107,001,149,032,182
2597,6,0.022101069266944218,043,033,171,036,067,057
2598,6,0.024920703597771987,104,074,141,049,177,175
2599,6,0.0270700307307008,022,081,027,153,101,114
2600,6,0.015295320582066063,178,137,038,064,069,075
2601,6,0.026936618087532227,146,137,182,130,003,056
2602,6,0.029729985923757862,012,184,150,153,056,164
2603,6,0.027049216741170556,106,087,025,143,098,177
2604,6,0.01897291959378633,106,024,105,191,113,127
2605,6,0.005164108324917649,152,160,174,089,013,031
2606,6,0.03902291789953227,159,054,165,123,074,059
2607,6,0.016407782688293016,102,067,088,013,006,183
2608,6,0.020730041363312357,011,147,103,007,062,163
2609,6,0.018606735284682707,158,018,188,001,122,083
2610,6,0.0260727590388784,102,130,136,069,124,194
2611,6,0.01716457534361382,110,121,004,001,068,105
2612,6,0.027972583497088643,115,097,078,198,172,006
2613,6,0.02620344427572663,063,062,035,029,171,150
2614,6,0.008222290572361235,069,089,084,174,088,016
2615,6,0.033910146022417154,044,188,068,119,150,083
2616,6,0.038429165935009224,170,110,021,052,115,051
2617,6,0.013946740857313067,116,015,070,076,023,182
2618,6,0.012048602926956864,013,084,000,140,074,110
2619,6,0.019577097659682408,092,160,001,038,192,143
2620,6,0.011741762940159273,133,036,016,052,092,193
2621,6,0.033556706216094745,013,176,085,091,049,115
2622,6,0.0256045533009277,192,122,092,073,059,021
2623,6,0.026190419073419346,091,148,107,130,011,141
2624,6,0.02473517195573416,084,183,017,165,060,034
2625,6,0.01664288328267305,000,107,153,021,088,189
2626,6,0.02765399019256154,091,069,150,072,045,004
2627,6,0.04950120547488601,014,133,155,062,137,183
2628,6,0.013146689682639434,142,019,077,167,116,109
2629,6,0.010472577240545622,165,174,094,142,184,060
2630,6,0.03160139525480499,044,072,054,169,143,075
2631,6,0.03812157015851603,110,140,196,054,113,115
2632,6,0.02285797839971848,142,046,187,008,120,182
2633,6,0.020551962398183243,178,159,097,196,116,141
2634,6,0.02368631307732494,125,079,170,043,151,092
2635,6,0.026556881293848034,061,152,196,044,082,151
2636,6,0.03857461390629524,170,008,115,141,149,194
2637,6,0.033232781622244856,023,083,149,189,123,169
2638,6,0.021110877341242174,087,013,003,024,165,092
2639,6,0.029031571343301477,187,092,160,054,131,098
2640,6,0.010587930803473311,039,084,153,104,027,092
2641,6,0.015993617001408778,171,149,187,046,060,102
2642,6,0.046795423566676764,103,091,130,012,173,192
2643,6,0.008976779626932552,078,038,023,160,089,110
2644,6,0.03768544503851723,121,189,101,073,114,182
2645,6,0.009979137344604427,070,069,160,147,004,196
2646,6,0.006382472282950302,065,160,182,127,088,013
2647,6,0.02025287787230845,021,166,116,077,047,099
2648,6,0.03875776177846568,155,125,167,006,026,063
2649,6,0.009513524580938348,149,185,008,011,138,035
2650,6,0.010423090032675497,087,148,193,121,012,067
2651,6,0.02616642442652628,125,082,072,121,115,004
2652,6,0.05141863356509602,053,131,155,018,046,178
2653,6,0.010225727116073502,153,192,008,023,137,174
2654,6,0.02787868204546684,098,041,152,058,083,044
2655,6,0.02867962349734887,097,092,176,025,117,045
2656,6,0.06538607623935078,113,044,129,157,136,187
2657,6,0.029638626933115808,191,169,120,031,008,158
2658,6,0.019076573397518448,138,039,117,076,159,141
2659,6,0.023152970781205262,058,175,136,075,008,176
2660,6,0.04265414093776543,097,199,155,167,001,068
2661,6,0.024368701052505992,172,022,122,059,062,160
2662,6,0.024620525690084438,083,117,038,080,059,146
2663,6,0.023350043621728656,024,019,039,194,052,136
2664,6,0.015223015469122858,171,170,175,166,087,046
2665,6,0.03867339494742539,115,131,152,033,168,016
2666,6,0.02643588926283591,133,025,021,170,005,152
2667,6,0.00838243655899873,108,144,088,161,106,018
2668,6,0.013051783566011221,050,158,130,109,156,153
2669,6,0.0226329937663049,069,108,034,041,151,099
2670,6,0.02364449352535314,131,166,065,163,185,081
2671,6,0.05081091154780493,142,121,144,054,173,005
2672,6,0.02401395957531316,198,022,147,189,176,092
2673,6,0.027308862291634095,164,166,003,085,158,042
2674,6,0.02652074681940808,132,152,101,193,153,059
2675,6,0.026159847871818576,124,008,193,067,192,195
2676,6,0.04663815241608671,120,124,104,198,033,077
2677,6,0.022236594909284646,132,027,169,054,151,011
2678,6,0.04471453795879188,146,029,043,090,057,079
2679,6,0.06388595326461055,150,163,155,123,146,188
2680,6,0.030043504519077224,171,134,130,012,019,054
2681,6,0.020012293435141215,047,103,130,106,164,013
2682,6,0.008784571094082816,075,160,016,037,177,046
2683,6,0.012021496001859089,168,063,083,109,137,068
2684,6,0.009900387825767187,084,049,161,041,006,082
2685,6,0.021430630219304914,195,131,127,077,109,016
2686,6,0.009047896165431668,190,107,142,006,035,174
2687,6,0.005692310041669479,148,127,048,113,132,081
2688,6,0.020638373188725856,142,169,148,131,120,106
2689,6,0.03133691532788241,130,195,053,021,124,159
2690,6,0.02534169048541446,052,067,049,182,062,053
2691,6,0.02430701265530788,072,196,046,114,147,146
2692,6,0.04128558044791675,085,047,034,110,119,115
2693,6,0.04476373910351206,107,080,148,058,053,155
2694,6,0.007928256457273464,199,198,176,183,159,036
2695,6,0.015623385146921853,163,137,167,065,113,144
2696,6,0.03665515910117512,142,113,174,004,003,173
2697,6,0.00611239720844825,036,018,027,031,072,182
2698,6,0.01623463824739324,151,147,006,125,131,096
2699,6,0.00823561699050801,160,042,052,122,059,008
2700,6,0.029199821295417316,035,044,131,060,074,072
2701,6,0.06841807230685448,000,101,155,130,114,013
2702,6,0.008401898653529472,174,107,159,032,148,060
2703,6,0.033129555577881,068,151,142,060,141,033
2704,6,0.04136099590936704,167,118,117,191,173,035
2705,6,0.022412448944400865,189,019,140,127,001,075
2706,6,0.03828247184367506,070,108,117,053,120,044
2707,6,0.025255092327231554,118,035,080,069,117,101
2708,6,0.008061316136899754,148,192,077,012,108,121
2709,6,0.02255758715612788,043,022,177,166,120,114
2710,6,0.004061332795850414,171,087,018,016,165,177
2711,6,0.02056691190836002,189,150,012,149,048,144
2712,6,0.03126747259573859,115,034,038,026,007,142
2713,6,0.008837058645040696,006,194,070,065,072,087
2714,6,0.018227329003951187,032,178,170,105,037,001
2715,6,0.004913935084796761,015,031,089,061,036,127
2716,6,0.010613401133509948,000,169,185,088,023,061
2717,6,0.004738714186990123,160,015,127,037,003,170
2718,6,0.02713052271541927,170,114,102,031,101,083
2719,6,0.015993648054431153,000,172,053,042,061,056
2720,6,0.009172328174889999,199,156,165,196,109,106
2721,6,0.028028751559531884,147,026,011,143,035,134
2722,6,0.01630658298601706,080,149,097,099,053,063
2723,6,0.024085211256109074,081,053,055,088,061,130
2724,6,0.030157898497772395,104,024,178,120,116,072
2725,6,0.03851734413459407,072,141,094,051,108,115
2726,6,0.033858119843741985,097,073,125,136,174,017
2727,6,0.03531078190627812,113,110,056,115,125,136
2728,6,0.046694634934331014,079,074,161,173,047,003
2729,6,0.022385262936046257,024,189,133,144,038,043
2730,6,0.009834295753048172,121,178,167,081,075,011
2731,6,0.01329453354757637,016,038,048,178,094,022
2732,6,0.025778756271470193,001,023,172,183,034,168
2733,6,0.05913541077527651,189,173,123,174,050,071
2734,6,0.023352075629935576,013,108,163,170,016,029
2735,6,0.009403393233948676,108,183,132,084,037,117
2736,6,0.014469784031866273,088,134,037,099,108,046
2737,6,0.011922966144659264,021,094,156,088,019,149
2738,6,0.03063843983956882,099,181,045,062,144,053
2739,6,0.012099483604169792,163,036,014,031,182,153
2740,6,0.012145984325780512,064,127,043,090,068,012
2741,6,0.017492355588058728,107,064,133,027,043,085
2742,6,0.020330203055685114,035,036,194,099,070,134
2743,6,0.022218799828666147,007,142,103,034,119,046
2744,6,0.02140025360532627,031,105,109,044,065,087
2745,6,0.02922044698873283,080,054,189,166,192,078
2746,6,0.020987880341751697,133,050,080,011,051,040
2747,6,0.03297491026651278,008,174,019,005,079,163
2748,6,0.0564518184698124,104,109,141,146,052,155
2749,6,0.007837966272766117,153,194,038,013,122,012
2750,6,0.027764962226257017,169,014,109,171,091,051
2751,6,0.019822551852567427,163,018,106,001,191,183
2752,6,0.012157861502455125,113,077,130,143,094,050
2753,6,0.03476386238345053,127,071,146,073,008,189
2754,6,0.02320427838956529,099,059,184,075,163,092
2755,6,0.017761232645806646,050,194,140,016,141,159
2756,6,0.02380420870243083,027,011,025,103,183,188
2757,6,0.020233038085227584,074,114,065,163,004,031
2758,6,0.04583975064943191,014,055,063,157,085,065
2759,6,0.03330556088293091,049,161,134,198,057,044
2760,6,0.03824677679614574,101,039,181,193,060,189
2761,6,0.019507468168057818,050,196,189,014,169,051
2762,6,0.013025691951219387,040,068,174,107,166,045
2763,6,0.022618309775729095,195,003,029,007,058,184
2764,6,0.024008473234372274,196,165,181,122,169,062
2765,6,0.019668271505168478,059,175,019,164,127,192
2766,6,0.01146828019923618,027,172,045,105,161,003
2767,6,0.022914677137647166,026,034,037,046,193,176
2768,6,0.014625321242491829,015,114,168,171,161,055
2769,6,0.016953868921951276,039,170,007,117,163,131
2770,6,0.0083973089111391,193,152,110,144,156,127
2771,6,0.031626363581286565,073,104,061,087,151,051
2772,6,0.011758185463234372,045,069,048,102,063,196
2773,6,0.03602511380814688,199,101,110,167,150,090
2774,6,0.016160460633527163,131,061,041,023,014,129
2775,6,0.03691076781364433,143,092,171,055,103,134
2776,6,0.02923838893482189,037,081,019,101,163,108
2777,6,0.024026397513876363,124,119,175,074,198,005
2778,6,0.04264873340588249,091,147,173,124,057,129
2779,6,0.027798923950101306,141,052,149,146,122,007
2780,6,0.01791461873637845,116,064,014,191,017,158
2781,6,0.02451402886624754,120,042,031,185,122,008
2782,6,0.031807034812727286,083,088,177,103,023,025
2783,6,0.013925116491266043,168,043,041,182,000,091
2784,6,0.021171796935115395,005,043,059,183,116,091
2785,6,0.02075419680624324,106,083,158,183,034,026
2786,6,0.013268284627813709,143,005,092,080,081,176
2787,6,0.039907851466867816,042,198,031,173,052,178
2788,6,0.026296151814126034,097,057,072,115,144,132
2789,6,0.02032869464595588,082,113,041,153,136,077
2790,6,0.024898002287887855,110,098,147,137,017,012
2791,6,0.04027525396522924,123,104,032,072,163,058
2792,6,0.0436695718049368,138,155,133,104,065,107
2793,6,0.050026808772672404,196,134,090,052,037,155
2794,6,0.03820641476311337,156,096,091,178,076,025
2795,6,0.019828720804509925,102,011,088,196,125,097
2796,6,0.03986339741124523,013,055,146,068,103,115
2797,6,0.023367984494472194,025,048,185,153,070,071
2798,6,0.03165924450165314,065,091,064,029,189,023
2799,6,0.011496719343478068,075,049,065,056,147,019
2800,6,0.014056546999942188,198,070,144,085,183,031
2801,6,0.031460356301292736,142,144,141,088,096,195
2802,6,0.05245964050456142,006,113,173,098,104,066
2803,6,0.027161123539763077,070,164,185,035,061,105
2804,6,0.00551607026315315,087,113,039,061,043,072
2805,6,0.04334966218627023,015,051,101,195,177,181
2806,6,0.02133164119623787,174,044,008,040,089,058
2807,6,0.027765948724928102,058,024,034,149,127,104
2808,6,0.030213219783249423,120,114,150,000,017,065
2809,6,0.03082507912427057,091,066,185,121,062,035
2810,6,0.022719390758768054,023,148,049,025,089,038
2811,6,0.018957963981386494,185,161,092,057,001,182
2812,6,0.004941025562166357,176,041,106,026,084,122
2813,6,0.010210079689009333,160,005,036,143,176,153
2814,6,0.026717349899058607,132,073,130,124,040,011
2815,6,0.008580143167159826,099,047,102,049,193,125
2816,6,0.02807914232036035,137,029,050,018,081,129
2817,6,0.030707123277036064,016,115,119,045,185,158
2818,6,0.02274563531893692,187,137,092,063,134,042
2819,6,0.022037296074837287,046,120,068,185,091,171
2820,6,0.013985457852266348,088,148,075,071,032,011
2821,6,0.015725181902175644,104,198,116,081,038,088
2822,6,0.027835902335322404,138,153,164,012,003,166
2823,6,0.011301057539249815,174,063,114,000,178,050
2824,6,0.02387447435470258,146,194,063,130,152,004
2825,6,0.018020736094337186,158,022,068,172,016,148
2826,6,0.02506367185968883,084,079,088,124,007,194
2827,6,0.014373832046995716,027,081,170,105,012,147
2828,6,0.027746102313901178,005,073,054,057,074,159
2829,6,0.011994384391636248,058,040,041,131,153,189
2830,6,0.00931292422238339,067,113,068,147,177,008
2831,6,0.03503202443592335,053,033,054,189,143,103
2832,6,0.014435957136363253,042,087,040,024,071,161
2833,6,0.018250583406046572,116,121,142,192,021,017
2834,6,0.012174809174086865,169,099,141,087,152,048
2835,6,0.022625063948149116,078,165,042,164,015,188
2836,6,0.038890877886422315,131,099,124,181,146,076
2837,6,0.03967095406787091,120,187,150,163,079,168
2838,6,0.01765137836390318,065,171,013,104,137,143
2839,6,0.035561858156924586,091,141,142,146,074,013
2840,6,0.014500387739656784,021,142,149,199,013,175
2841,6,0.016658123444496797,172,143,084,062,042,191
2842,6,0.04046362014349503,136,164,029,047,129,021
2843,6,0.012593163553699216,099,027,133,080,167,053
2844,6,0.027825955225347365,114,144,087,146,064,131
2845,6,0.05248439589452858,165,044,037,152,160,173
2846,6,0.031590204270735556,042,019,153,120,092,105
2847,6,0.006378686987337567,161,127,065,144,023,176
2848,6,0.019775906527932596,066,099,040,104,007,127
2849,6,0.019830211931960995,075,175,125,011,085,079
2850,6,0.04661154995389927,123,121,125,150,146,168
2851,6,0.03239562013051556,194,033,075,032,011,129
2852,6,0.009926001008255358,032,045,069,153,137,012
2853,6,0.016770425541333567,091,118,198,078,137,063
2854,6,0.015686061639085924,077,149,081,053,067,006
2855,6,0.02399331774740132,099,134,163,012,007,170
2856,6,0.041375155139045106,173,194,037,013,090,116
2857,6,0.007374509169029042,080,007,156,008,137,192
2858,6,0.02832048562209355,076,062,102,166,078,089
2859,6,0.023150804865383123,114,166,113,130,067,021
2860,6,0.007104648653491252,140,012,174,047,081,065
2861,6,0.025405898632386403,059,176,166,153,053,074
2862,6,0.028381829045616813,060,017,105,033,049,026
2863,6,0.0642593612192508,058,029,120,069,157,115
2864,6,0.05308146781199108,131,140,033,170,155,146
2865,6,0.021510138627802267,090,070,149,029,013,143
2866,6,0.022735815902321876,058,079,022,069,147,085
2867,6,0.05518454913029669,120,174,047,099,155,147
2868,6,0.014857685376658325,172,077,035,080,073,156
2869,6,0.025473997528487335,050,055,102,006,156,029
2870,6,0.005245582253794234,121,188,161,175,039,153
2871,6,0.02236959241154335,192,132,103,088,040,091
2872,6,0.01920805764919531,187,052,068,079,085,092
2873,6,0.012295914204010772,130,065,175,108,083,076
2874,6,0.039026657405205056,122,048,101,025,138,005
2875,6,0.013430360325513369,042,003,109,051,039,178
2876,6,0.016841453345607604,055,121,119,190,108,052
2877,6,0.025152929850266403,051,064,198,026,017,187
2878,6,0.013612229797024256,055,040,000,132,019,006
2879,6,0.018794816951682503,094,150,014,026,076,077
2880,6,0.027798576333861735,036,073,048,015,141,187
2881,6,0.03456757246468822,163,132,160,153,062,091
2882,6,0.040269953023389204,033,062,051,131,075,161
2883,6,0.029223640916962168,113,101,196,143,043,080
2884,6,0.03548775472181942,005,017,185,050,101,021
2885,6,0.010432757769664125,058,106,178,181,004,084
2886,6,0.02952750723181763,003,027,101,053,149,194
2887,6,0.03042498017176498,082,022,098,117,198,151
2888,6,0.014094158786724598,050,151,192,169,021,188
2889,6,0.025265602171162804,087,129,116,016,034,040
2890,6,0.022790199092317054,082,187,140,134,196,068
2891,6,0.046038349510340804,038,070,059,192,155,082
2892,6,0.019545538751611025,174,190,055,078,156,070
2893,6,0.04074203128936016,070,024,169,136,144,123
2894,6,0.025125815126866735,053,166,041,191,084,088
2895,6,0.03160586194567483,066,029,078,064,132,160
2896,6,0.015659586005972614,183,023,181,063,037,016
2897,6,0.07581842452658705,136,156,155,146,097,101
2898,6,0.032654800062945966,149,123,074,050,137,035
2899,6,0.02718665138101628,046,174,013,029,151,119
2900,6,0.005767023582359698,047,103,013,023,185,099
2901,6,0.02308071459243166,091,005,019,066,120,114
2902,6,0.006955015190064695,013,043,191,040,177,161
2903,6,0.019844024677187155,011,045,185,034,041,178
2904,6,0.014240075235428029,098,122,018,043,131,038
2905,6,0.02665279622025518,043,083,096,034,055,048
2906,6,0.01358922468979995,104,199,192,149,189,188
2907,6,0.03337153031788509,183,083,005,034,066,115
2908,6,0.03980153103707618,171,115,083,033,105,156
2909,6,0.027376759869320644,195,070,148,189,019,108
2910,6,0.01110149364591373,196,064,077,187,006,121
2911,6,0.016487821548776038,199,017,113,174,031,085
2912,6,0.03089803244581346,060,123,045,174,005,038
2913,6,0.024412025511199698,149,036,134,096,163,138
2914,6,0.0317435939449866,125,011,101,164,012,152
2915,6,0.029824677688974788,021,115,167,012,018,194
2916,6,0.016537869549655193,153,181,018,190,083,125
2917,6,0.03995958506120967,008,127,143,118,130,120
2918,6,0.014106016519954467,096,003,089,082,178,161
2919,6,0.02042621155435176,097,037,031,036,109,001
2920,6,0.01762252717576418,136,170,042,037,049,107
2921,6,0.03729846059776787,078,001,141,012,017,146
2922,6,0.02070876690176504,085,076,185,163,072,133
2923,6,0.02011067571157832,165,060,004,071,000,164
2924,6,0.028217777655764387,142,063,097,017,163,175
2925,6,0.029084885786008763,105,151,031,000,132,066
2926,6,0.018160406243309946,194,163,048,142,130,042
2927,6,0.04253085266365397,073,039,044,113,146,026
2928,6,0.04420116953627706,102,068,157,122,140,037
2929,6,0.0358187437603964,055,103,177,026,044,181
2930,6,0.02621685355368264,063,044,051,174,118,199
2931,6,0.017300975897379778,017,161,063,196,050,131
2932,6,0.05675367843198753,124,153,087,119,188,157
2933,6,0.03174940169163609,168,182,068,123,113,096
2934,6,0.02008628017082259,036,127,181,079,046,169
2935,6,0.003374564981522221,175,047,169,000,125,038
2936,6,0.010544632915278185,121,189,130,068,168,108
2937,6,0.015028905440922724,012,081,053,183,018,190
2938,6,0.01617146051709195,042,105,060,092,069,015
2939,6,0.023103889545356582,194,187,137,051,098,000
2940,6,0.019821904891340725,149,068,098,014,130,029
2941,6,0.01672404126371929,071,176,153,174,110,024
2942,6,0.011114357640293338,023,185,042,188,124,058
2943,6,0.05215268423793218,130,019,073,090,155,129
2944,6,0.01900977136337456,041,163,076,131,063,059
2945,6,0.030035801022906705,004,079,068,101,046,133
2946,6,0.007916208902504551,018,035,027,199,037,122
2947,6,0.011286583719870902,106,060,063,176,075,058
2948,6,0.04492242096726318,074,170,052,157,167,072
2949,6,0.011423979249458371,167,174,104,060,047,011
2950,6,0.051896967062044386,157,102,053,011,036,191
2951,6,0.010495342306629962,113,068,012,172,174,019
2952,6,0.005292575751126294,176,084,138,080,046,014
2953,6,0.01868608904494684,117,099,045,022,016,049
2954,6,0.03683574184477523,108,044,146,167,121,169
2955,6,0.05412835097662849,155,137,119,114,124,017
2956,6,0.0040556726357753314,000,016,003,046,032,026
2957,6,0.04254780811192782,087,159,032,070,107,173
2958,6,0.025182035898080324,022,134,187,109,184,171
2959,6,0.017462342868795,140,199,017,040,176,137
2960,6,0.03748847822618806,083,120,184,091,173,137
2961,6,0.047381441518129286,156,123,105,158,132,044
2962,6,0.021336201454127623,043,022,094,067,090,019
2963,6,0.03348114342962927,076,014,080,114,101,120
2964,6,0.014492225845736728,158,067,152,031,088,159
2965,6,0.020101027353206735,038,004,058,044,117,084
2966,6,0.02073590181739149,198,026,044,138,160,192
2967,6,0.024931965409904944,092,185,065,025,108,047
2968,6,0.02185644609974502,071,189,149,195,099,167
2969,6,0.011457749189926147,077,007,054,056,165,152
2970,6,0.01637660243730643,160,117,192,001,036,012
2971,6,0.01998014811851412,076,081,090,066,078,014
2972,6,0.021607921022659626,032,071,073,142,081,107
2973,6,0.014753353343842535,109,172,142,064,011,190
2974,6,0.012835497789655093,066,184,185,048,168,036
2975,6,0.015188003288463259,011,097,152,124,171,068
2976,6,0.018591948030215355,046,122,037,066,141,016
2977,6,0.033813168134816496,195,116,164,183,193,171
2978,6,0.010739536504208336,116,023,059,172,056,188
2979,6,0.011863467372628667,031,042,118,176,076,137
2980,6,0.03271423649176597,044,119,017,165,003,193
2981,6,0.015936813885360723,160,119,133,117,171,131
2982,6,0.04970895368466055,119,061,159,123,168,025
2983,6,0.01929964698974862,092,143,065,190,015,054
2984,6,0.04508368078610192,173,098,106,165,047,019
2985,6,0.009718468943355152,132,125,011,113,168,174
2986,6,0.012646415828444058,061,156,071,171,082,109
2987,6,0.018796698690365266,119,178,058,141,196,090
2988,6,0.02623664316930041,053,014,164,141,113,110
2989,6,0.023483613154044347,151,137,148,099,103,101
2990,6,0.02965279201591764,160,194,022,018,025,137
2991,6,0.013019489299646025,090,110,027,130,085,198
2992,6,0.009525850562360216,060,007,014,172,125,088
2993,6,0.009534278019412423,070,077,108,171,176,089
2994,6,0.009442154608075293,140,152,105,188,192,176
2995,6,0.017674527575026744,127,134,185,016,140,005
2996,6,0.022850443091720907,003,070,113,160,195,023
2997,6,0.04052612618314366,055,123,060,053,160,193
2998,6,0.018820251808334354,196,148,144,068,133,181
2999,6,0.029362520502679845,129,079,061,088,140,064
3000,6,0.04449066000424162,119,073,141,160,043,025
3001,6,0.01264600662931814,080,085,077,096,177,199
3002,6,0.019836294636731644,108,017,124,085,013,159
3003,6,0.022236630759741915,063,021,083,017,116,137
3004,6,0.018824103625276756,042,153,067,108,141,078
3005,6,0.02233878370188258,088,064,198,185,048,024
3006,6,0.039288048023821354,003,013,150,146,034,176
3007,6,0.006886643037622764,178,140,069,177,103,114
3008,6,0.025031410699662526,025,099,041,060,005,127
3009,6,0.021399096026212483,047,041,191,161,054,029
3010,6,0.01740675329422714,158,133,191,059,109,032
3011,6,0.011359669224449642,192,199,013,082,183,159
3012,6,0.05145506789749943,041,174,157,115,120,087
3013,6,0.02447331330889757,120,163,052,122,194,004
3014,6,0.0057955311538885335,039,000,144,127,019,177
3015,6,0.010199343796691296,192,117,138,012,056,036
3016,6,0.017670503050205566,047,168,081,150,041,152
3017,6,0.046527510765560054,071,176,120,044,146,053
3018,6,0.01725992803819476,018,016,022,132,170,187
3019,6,0.021324166380325416,161,036,059,070,021,053
3020,6,0.03457584923653334,110,064,057,133,012,115
3021,6,0.017003730924145644,082,107,060,170,184,083
3022,6,0.044602138008015046,054,083,136,184,123,151
3023,6,0.0471184393309757,124,063,173,199,141,177
3024,6,0.016187923718612773,110,062,000,058,052,043
3025,6,0.008677822136455848,077,130,065,083,138,171
3026,6,0.023015776352522055,160,013,104,147,138,150
3027,6,0.01442010909435465,007,012,048,152,133,075
3028,6,0.021041190992794667,110,000,148,153,091,117
3029,6,0.01852278485584058,125,081,035,120,132,190
3030,6,0.016374384313699863,141,190,149,153,013,087
3031,6,0.02499197874648762,120,168,059,051,106,148
3032,6,0.029597855242990412,004,066,168,073,091,018
3033,6,0.019914775533976692,184,055,061,083,000,053
3034,6,0.035960659194347544,025,067,142,184,062,082
3035,6,0.015777449824300294,052,015,048,099,187,136
3036,6,0.02172799751152199,097,132,054,083,038,077
3037,6,0.03182984956281065,033,117,134,065,168,059
3038,6,0.025236352579927734,134,182,024,176,063,187
3039,6,0.018591703899100254,058,151,070,015,114,043
3040,6,0.018762383788022308,166,068,120,106,006,169
3041,6,0.028934048819879044,052,134,189,138,167,195
3042,6,0.017444144071179668,141,132,133,058,188,106
3043,6,0.04784296524127263,165,033,106,104,117,155
3044,6,0.05593353840184423,074,173,024,034,191,161
3045,6,0.05027824612831544,073,173,050,113,019,144
3046,6,0.011820064665987728,114,058,134,063,182,107
3047,6,0.015288070809989618,004,114,007,063,151,085
3048,6,0.055921308896401234,157,008,144,149,062,057
3049,6,0.02172393089443858,140,125,047,174,181,022
3050,6,0.024290869559416617,132,021,038,164,175,003
3051,6,0.05198678520288513,118,053,001,169,157,004
3052,6,0.025018847149131607,033,177,113,133,006,019
3053,6,0.03643144965148215,011,175,064,195,176,073
3054,6,0.04805332412644259,169,107,157,043,119,027
3055,6,0.01645969977855155,158,050,143,160,046,103
3056,6,0.011681970581876033,054,039,167,040,026,084
3057,6,0.04254202903683024,123,189,074,045,105,013
3058,6,0.02067594889340385,023,051,189,081,104,077
3059,6,0.012820326329409437,064,169,159,087,184,050
3060,6,0.007876732599603531,189,140,122,113,183,038
3061,6,0.026447666819300886,032,038,066,056,034,165
3062,6,0.028742562567741547,170,008,161,066,147,017
3063,6,0.030366828051585415,176,027,150,014,062,175
3064,6,0.02145337799738245,087,144,079,105,061,099
3065,6,0.01523343769777763,018,064,007,054,037,108
3066,6,0.012287160192255842,004,038,021,102,122,043
3067,6,0.022652370909200026,090,114,195,027,016,137
3068,6,0.015492567072551311,158,082,118,189,161,140
3069,6,0.023911728943312283,103,003,127,195,037,133
3070,6,0.01302560982918266,060,131,125,114,198,192
3071,6,0.008555050126297536,057,047,085,061,156,169
3072,6,0.016676023512162796,118,019,160,039,034,099
3073,6,0.028942308489577018,176,114,062,164,118,089
3074,6,0.02158526341499334,187,082,035,152,008,098
3075,6,0.032861763815928424,071,136,134,063,070,051
3076,6,0.0247977083724209,040,195,077,031,018,132
3077,6,0.011905958585952003,121,043,060,144,174,114
3078,6,0.00809009089923507,085,016,138,167,199,182
3079,6,0.03969416913523216,063,039,156,050,137,173
3080,6,0.04455828916700122,171,132,129,109,123,141
3081,6,0.050611007301149424,059,157,172,097,024,022
3082,6,0.019210184656367812,188,016,137,119,094,054
3083,6,0.05177498387163859,012,048,043,101,026,173
3084,6,0.023786096848172567,108,069,187,140,164,027
3085,6,0.02685354433536269,051,044,144,090,191,199
3086,6,0.030271889073833935,003,034,080,195,085,045
3087,6,0.016988718451960816,076,006,056,007,024,169
3088,6,0.04066809844805608,035,001,048,034,025,046
3089,6,0.011968922421177197,170,085,076,058,187,103
3090,6,0.02847964171759354,067,124,117,097,061,022
3091,6,0.011958191427688947,183,006,102,016,187,056
3092,6,0.04467551468174247,152,120,114,143,171,119
3093,6,0.00843856008620214,169,052,147,152,188,064
3094,6,0.02094797675455118,107,051,058,017,168,125
3095,6,0.015440465327384523,182,107,099,188,011,141
3096,6,0.018795021822760716,035,043,196,192,108,073
3097,6,0.01764744963506293,071,040,124,054,199,106
3098,6,0.018886748330333103,140,065,151,169,166,072
3099,6,0.021255402313759886,017,004,074,042,143,117
3100,6,0.01343723703883859,130,064,061,176,149,175
3101,6,0.017911102464562068,016,091,160,080,090,035
3102,6,0.03214555562131205,123,178,122,116,152,054
3103,6,0.050449606354937115,148,130,191,157,003,068
3104,6,0.015687992414718965,046,172,012,059,110,142
3105,6,0.015384955392571897,048,027,125,097,015,008
3106,6,0.04164587359281369,140,173,094,005,134,072
3107,6,0.024554375380881566,005,037,075,062,097,081
3108,6,0.024291147909786037,117,034,138,171,074,198
3109,6,0.021107405382674083,037,140,005,109,039,034
3110,6,0.024720234332362034,137,049,064,134,015,119
3111,6,0.01526173894314875,014,067,058,127,055,185
3112,6,0.036749546419405865,076,170,073,195,119,006
3113,6,0.026159532269678154,164,019,040,148,107,022
3114,6,0.03466660673053423,104,168,144,052,062,120
3115,6,0.007880169904122658,039,167,037,077,103,078
3116,6,0.0156331316071896,077,156,163,114,037,087
3117,6,0.02870947413875724,123,068,144,122,059,032
3118,6,0.030217363116518126,073,116,046,137,064,021
3119,6,0.0322460583198485,161,123,140,089,022,049
3120,6,0.021840853614590205,170,152,080,146,099,023
3121,6,0.014626044628023527,159,037,027,089,107,098
3122,6,0.031518537481572184,017,066,004,073,058,072
3123,6,0.006257035067533945,113,177,036,068,058,083
3124,6,0.020814791827923007,024,171,011,077,163,118
3125,6,0.02312076283714748,151,132,051,147,114,175
3126,6,0.015216329550782337,192,084,045,116,023,017
