,num_topics,scenario_r2,2,3,4,5
2472,4,0.0038263550371250288,048,019,177,042
2473,4,0.001410216377908835,049,113,167,103
2474,4,0.03154902819299488,192,115,079,087
2475,4,0.015024772085996396,036,167,091,022
2476,4,0.04165768765756417,143,006,164,123
2477,4,0.024137019021879702,115,058,057,087
2478,4,0.016402590184063537,075,132,125,022
2479,4,0.017792347777222273,120,052,102,137
2480,4,0.005843851189590632,113,125,084,050
2481,4,0.03759205592564141,096,173,156,187
2482,4,0.01986100419477821,004,033,177,194
2483,4,0.005084693992106315,107,131,148,137
2484,4,0.028370352639309093,117,123,063,090
2485,4,0.017014907307869698,138,045,134,070
2486,4,0.007391347847137464,047,130,083,007
2487,4,0.005646144793107211,047,078,071,014
2488,4,0.027814225008307325,073,164,049,174
2489,4,0.02778592882890163,166,091,163,144
2490,4,0.008487183901621176,158,182,085,172
2491,4,0.023034108664534925,105,144,150,124
2492,4,0.003787960285427272,121,007,013,018
2493,4,0.016861622764504536,032,183,046,120
2494,4,0.029159781306441257,029,103,166,044
2495,4,0.0037048984155200193,016,023,013,000
2496,4,0.0436953299265892,185,160,173,082
2497,4,0.01982754939926601,165,098,141,038
2498,4,0.004208618292163124,072,188,196,127
2499,4,0.050801787495001194,022,069,155,056
2500,4,0.0040794095083197535,015,046,187,132
2501,4,0.003374627172603284,003,121,081,072
2502,4,0.05132467281339537,090,012,108,155
2503,4,0.009433272815286609,005,185,019,063
2504,4,0.022610447405168377,175,146,160,065
2505,4,0.033831930833454815,008,049,022,123
2506,4,0.006347567385612041,185,149,198,063
2507,4,0.017439711239018774,046,164,172,058
2508,4,0.012323346898497234,147,090,051,109
2509,4,0.00047483923793223415,159,125,007,071
2510,4,0.010102859236861161,070,023,011,077
2511,4,0.008002732052971417,177,069,050,023
2512,4,0.0020120539471865095,118,027,103,113
2513,4,0.015819697577777347,060,022,152,042
2514,4,0.03158020877694678,144,169,033,079
2515,4,0.003492178750361119,090,085,049,156
2516,4,0.004965514578603725,194,178,040,140
2517,4,0.01845707577640343,150,069,182,068
2518,4,0.0515364420076585,051,141,157,103
2519,4,0.06709050372476533,148,025,119,157
2520,4,0.024074077756905843,035,089,123,049
2521,4,0.013350700072094046,031,060,189,131
2522,4,0.007078903885637811,176,049,187,121
2523,4,0.007881906066551814,016,144,175,083
2524,4,0.007976311896282007,080,106,018,082
2525,4,0.015207093784852965,068,159,059,136
2526,4,0.010851149515634817,096,122,056,185
2527,4,0.01204414745590976,016,051,099,005
2528,4,0.00418238435431173,165,057,148,106
2529,4,0.010938870786859178,038,013,056,082
2530,4,0.026080770553403743,182,044,029,083
2531,4,0.04075530074330147,144,113,109,155
2532,4,0.012085045787758819,151,089,078,183
2533,4,0.008388785796752618,045,088,058,130
2534,4,0.018538978658767302,104,024,061,059
2535,4,0.0015778933790348004,035,152,177,007
2536,4,0.010170768765809468,171,116,021,041
2537,4,0.04179417895822002,033,166,073,198
2538,4,0.03333192670044394,055,017,076,073
2539,4,0.026096580105274714,062,150,065,017
2540,4,0.011504465363595395,156,059,051,042
2541,4,0.027460438840495982,092,192,074,164
2542,4,0.03581190285007929,022,164,195,077
2543,4,0.00938332488914595,058,045,097,171
2544,4,0.008758813121808817,132,057,056,018
2545,4,0.01832651219717052,091,048,079,120
2546,4,0.018583767220454073,183,191,091,084
2547,4,0.011612994426951961,194,119,170,013
2548,4,0.025564365013676982,092,182,083,044
2549,4,0.028158374034676914,025,041,037,029
2550,4,0.02490594459352924,167,146,104,006
2551,4,0.017711568685520374,096,045,012,151
2552,4,0.06082663512741804,157,191,133,025
2553,4,0.024070209456810376,044,172,098,156
2554,4,0.039204692819370224,155,106,087,038
2555,4,0.014931260863362161,121,001,191,037
2556,4,0.014709847756685268,185,194,181,177
2557,4,0.031211760726184368,165,143,127,115
2558,4,0.0015811317278424664,137,039,007,099
2559,4,0.014071180981045761,059,184,008,143
2560,4,0.024948845399068387,182,148,195,163
2561,4,0.008140584536388773,061,078,057,156
2562,4,0.017059145183558,168,078,049,024
2563,4,0.03956110464653195,183,080,117,155
2564,4,0.021033377699450906,120,022,137,077
2565,4,0.00880572584577144,078,047,190,117
2566,4,0.013281389407503563,103,060,098,118
2567,4,0.02194323848882851,091,075,067,015
2568,4,0.04041513361897331,141,164,129,062
2569,4,0.004752508694248481,183,122,190,175
2570,4,0.020789925137559395,033,007,080,143
2571,4,0.008703498521204889,013,105,140,106
2572,4,0.021261782919876238,077,094,189,164
2573,4,0.005223135206178009,043,192,185,099
2574,4,0.013255711566094841,008,174,151,072
2575,4,0.004644818490593949,168,081,196,167
2576,4,0.0019664401162255984,156,041,106,182
2577,4,0.0373704227069549,101,097,091,176
2578,4,0.01644977184906471,163,035,037,046
2579,4,0.005914743584975679,138,006,190,040
2580,4,0.02676267375821928,051,012,022,117
2581,4,0.001589191133471446,049,094,153,137
2582,4,0.008632302389013136,149,178,174,064
2583,4,0.0073074973310509606,183,050,072,196
2584,4,0.008349095006082163,171,076,085,160
2585,4,0.018396958986936496,059,168,150,026
2586,4,0.012180046840541414,069,082,067,190
2587,4,0.019053251450492525,114,192,129,066
2588,4,0.013560213137799981,004,040,181,003
2589,4,0.008123614194899043,077,080,133,149
2590,4,0.02679017542321427,035,130,115,078
2591,4,0.007307530358204639,013,092,144,167
2592,4,0.019596134449231584,144,189,047,034
2593,4,0.019729643371763528,031,163,182,001
2594,4,0.01027509195828713,170,174,133,113
2595,4,0.008547480968940646,003,071,106,082
2596,4,0.021313068019605086,048,024,119,167
2597,4,0.025071014559834293,189,008,083,120
2598,4,0.020448432676925088,074,043,022,091
2599,4,0.017075040622265836,085,142,058,001
2600,4,0.025296196069680588,113,164,062,147
2601,4,0.039034319070666346,007,141,183,173
2602,4,0.015314118686024836,021,001,019,061
2603,4,0.013886046314869449,121,168,054,059
2604,4,0.01580703744962908,097,124,077,170
2605,4,0.046961714855482506,078,115,038,101
2606,4,0.017063383000515797,147,153,059,150
2607,4,0.015360862558110644,054,140,133,014
2608,4,0.005738382018750987,008,007,169,160
2609,4,0.0339423366300633,187,061,073,136
2610,4,0.021233690024899055,106,097,089,033
2611,4,0.010334520822733229,172,122,008,142
2612,4,0.04704444838576294,157,070,107,102
2613,4,0.01589868566011987,034,087,048,039
2614,4,0.03531951046360815,003,149,195,115
2615,4,0.023426074556919807,034,170,163,160
2616,4,0.01364226706630145,136,170,035,184
2617,4,0.0021180971355958533,000,038,169,071
2618,4,0.010256000244924679,055,194,152,015
2619,4,0.017810617791976013,097,104,119,168
2620,4,0.02283653364356064,044,004,078,012
2621,4,0.02412883361411733,115,016,039,108
2622,4,0.020184568157481597,008,000,022,075
2623,4,0.019730723677318318,148,130,034,196
2624,4,0.019456072976557492,058,033,052,089
2625,4,0.013603018147570478,021,003,057,096
2626,4,0.00642197007576506,174,198,182,061
2627,4,0.015261772578476607,023,109,019,017
2628,4,0.009563704384775162,151,122,058,061
2629,4,0.012609060768378755,103,016,085,129
2630,4,0.03897472983699202,155,000,097,061
2631,4,0.05106293740088719,157,051,114,005
2632,4,0.021315085469898798,082,170,166,021
2633,4,0.006233091275678171,119,071,147,184
2634,4,0.01566591724441113,134,138,090,161
2635,4,0.01211643377269045,141,140,183,107
2636,4,0.021200406031600894,033,159,019,171
2637,4,0.025445594710854946,124,184,044,029
2638,4,0.015695112429574887,047,075,141,147
2639,4,0.013160540505237961,082,178,198,076
2640,4,0.0017811592209395766,045,048,137,148
2641,4,0.005630570192924789,072,081,012,036
2642,4,0.008927294878533054,109,035,158,172
2643,4,0.03803134022178212,101,119,181,050
2644,4,0.014057837731010547,094,196,165,066
2645,4,0.017432337527295783,189,122,131,001
2646,4,0.025469707795168328,191,022,151,092
2647,4,0.0214017077544425,072,189,178,195
2648,4,0.010671350684198555,151,188,175,140
2649,4,0.012768739975314802,159,136,089,127
2650,4,0.01843286880352024,037,034,109,161
2651,4,0.047700789023636725,061,123,025,088
2652,4,0.002659764054315006,183,080,172,015
2653,4,0.013591640540900451,105,110,011,005
2654,4,0.016355975168282022,081,194,158,141
2655,4,0.019908644742313797,005,177,116,034
2656,4,0.02080319608249659,109,166,143,148
2657,4,0.02439515259928504,011,107,115,006
2658,4,0.009991933901809857,032,116,142,130
2659,4,0.017568303335662838,051,078,172,083
2660,4,0.0019402769930672026,014,152,071,018
2661,4,0.025396996288866047,164,177,079,102
2662,4,0.007099429379667899,048,174,012,046
2663,4,0.02590799134729782,196,146,053,080
2664,4,0.004413034904666491,004,174,071,059
2665,4,0.018409727924445618,110,027,164,106
2666,4,0.025029701996907905,149,055,059,101
2667,4,0.01782549103633424,056,098,001,014
2668,4,0.01666005041669616,104,149,016,062
2669,4,0.02047089313798589,096,079,040,090
2670,4,0.008061656183525945,076,019,013,087
2671,4,0.026877142287559108,058,060,123,108
2672,4,0.004919418984748902,048,108,192,193
2673,4,0.02534637954812835,151,069,083,120
2674,4,0.015099828219007905,036,008,141,000
2675,4,0.02873737927389164,123,094,056,102
2676,4,0.020638491294072248,024,039,062,076
2677,4,0.02139863705485523,035,104,034,172
2678,4,0.011432700683357666,108,176,054,023
2679,4,0.018750689898265227,192,150,043,094
2680,4,0.018812254384381277,059,049,046,073
2681,4,0.013328351704794739,041,043,098,063
2682,4,0.016662559282527356,075,054,116,042
2683,4,0.020052348219728677,050,042,163,075
2684,4,0.012031556600542337,077,072,053,192
2685,4,0.02150200307685246,078,044,011,121
2686,4,0.01575711119775336,062,151,178,153
2687,4,0.00644301274312975,027,192,003,193
2688,4,0.004521699251271771,077,018,099,176
2689,4,0.03018706320372566,019,033,158,150
2690,4,0.011112460599136398,014,066,040,159
2691,4,0.01173453799261237,113,017,065,188
2692,4,0.016257947757066127,040,087,017,105
2693,4,0.01701628030828861,016,181,105,026
2694,4,0.006024065919901789,198,190,049,125
2695,4,0.016153305357280767,133,138,042,054
2696,4,0.005274041890927839,005,194,077,090
2697,4,0.00479076725593286,068,176,063,192
2698,4,0.022730713316254203,163,124,029,077
2699,4,0.01741009000656324,071,090,044,153
2700,4,0.019079827935012506,040,011,073,109
2701,4,0.003717000801217396,106,168,182,167
2702,4,0.01148222914048802,140,149,113,181
2703,4,0.018095048615633824,055,088,082,018
2704,4,0.006855282595734313,109,042,052,137
2705,4,0.022729477472931747,151,074,098,188
2706,4,0.02369051145666856,149,044,024,016
2707,4,0.04190923187925699,049,155,032,000
2708,4,0.0012097584460289967,081,184,065,183
2709,4,0.009575605064898629,159,089,047,053
2710,4,0.003569849576301354,196,175,118,065
2711,4,0.005220481026934731,040,018,080,061
2712,4,0.007254050877536611,078,168,058,036
2713,4,0.019286676708638706,130,172,079,133
2714,4,0.011743635033051425,068,185,074,193
2715,4,0.02125639802415935,081,109,053,136
2716,4,0.031557767516559254,061,084,134,025
2717,4,0.017673195627215033,032,119,099,098
2718,4,0.0029927372861497936,103,058,185,039
2719,4,0.006375372131056767,109,191,014,052
2720,4,0.007422443693753444,065,032,021,138
2721,4,0.007548921257793606,175,042,078,039
2722,4,0.0069897396837652614,108,142,036,005
2723,4,0.013191278360547232,163,149,059,188
2724,4,0.009017290029370795,105,176,006,065
2725,4,0.010550088515222322,105,194,168,121
2726,4,0.0026697512475940544,081,153,178,192
2727,4,0.013600944244237523,087,001,019,016
2728,4,0.03481154229893901,044,048,064,101
2729,4,0.005750654426788349,107,190,006,149
2730,4,0.02716684984744222,029,060,125,134
2731,4,0.009950119602905705,003,170,140,082
2732,4,0.007230605384725419,046,013,124,084
2733,4,0.005988268627600268,167,048,070,007
2734,4,0.015750310433383596,056,057,055,158
2735,4,0.04062325996387994,163,007,181,123
2736,4,0.0025282757686861945,013,178,113,043
2737,4,0.014494622687256542,056,047,051,187
2738,4,0.010009105033584986,099,066,081,059
2739,4,0.021535829113484728,033,078,113,063
2740,4,0.00819901738227835,039,068,104,168
2741,4,0.0097734887932317,045,172,083,056
2742,4,0.013474304218230593,056,098,152,190
2743,4,0.009286652124764094,132,052,166,027
2744,4,0.005341825923422694,004,102,015,103
2745,4,0.02733797824484996,089,129,195,056
2746,4,0.007011383333689114,011,192,198,182
2747,4,0.01004611615833495,018,124,072,037
2748,4,0.009959945588963404,134,184,058,037
2749,4,0.020217531647921505,033,116,014,130
2750,4,0.04779918546662221,155,068,166,109
2751,4,0.016544841812609623,107,023,034,026
2752,4,0.02078381663398221,035,023,146,068
2753,4,0.04650808510922255,069,199,124,155
2754,4,0.009818398944035023,138,158,088,160
2755,4,0.026924287603649844,117,120,075,138
2756,4,0.00800345216047893,185,075,049,094
2757,4,0.015378524813948191,054,171,016,096
2758,4,0.02322519393004263,164,191,058,076
2759,4,0.014124320712809668,069,097,184,085
2760,4,0.021093442036145826,150,072,142,019
2761,4,0.018381599227465073,158,049,141,105
2762,4,0.014325186885665975,175,032,000,062
2763,4,0.018454105938339627,014,080,062,001
2764,4,0.024634610334206553,169,082,050,044
2765,4,0.017390284009871415,141,079,046,160
2766,4,0.01930188699732649,144,039,195,159
2767,4,0.013064366381135284,088,191,014,151
2768,4,0.016652051509620902,132,092,151,077
2769,4,0.03873852565665681,165,046,123,195
2770,4,0.015966076436613408,143,097,189,063
2771,4,0.012361846282674782,039,069,163,016
2772,4,0.04080138064089556,045,007,155,118
2773,4,0.03586974207169469,132,115,164,069
2774,4,0.029188066880120322,044,071,101,026
2775,4,0.03475600944122126,087,036,173,160
2776,4,0.04775158995385431,166,155,085,156
2777,4,0.02089172885836421,047,150,107,064
2778,4,0.012133835547886163,043,125,160,017
2779,4,0.006525479641560028,080,176,067,177
2780,4,0.010390065051272157,058,088,102,107
2781,4,0.01992405852226886,023,044,122,045
2782,4,0.022096539420776606,102,073,099,191
2783,4,0.02638030136192937,098,081,025,143
2784,4,0.020744939040618804,062,092,143,040
2785,4,0.004182438865338756,190,035,049,068
2786,4,0.014902345089822133,001,117,067,018
2787,4,0.010039814619443255,107,199,109,110
2788,4,0.0022940589064713857,035,160,027,107
2789,4,0.007005112044957906,137,012,113,004
2790,4,0.021006316381095957,171,008,116,022
2791,4,0.0033759372429115198,140,178,058,019
2792,4,0.011695966199392838,001,052,153,058
2793,4,0.005017288340328441,184,114,003,000
2794,4,0.004548306194586904,130,065,196,048
2795,4,0.012475952186732808,014,088,065,054
2796,4,0.01752773170124089,121,192,172,091
2797,4,0.05933180981128694,157,062,115,161
2798,4,0.023720552418613816,039,013,195,029
2799,4,0.017432962804617258,120,047,187,140
2800,4,0.009434756707271341,127,096,015,011
2801,4,0.014171508143735245,012,042,017,000
2802,4,0.00683058329493913,121,127,092,006
2803,4,0.0017050551035374673,026,099,106,014
2804,4,0.010550943099934873,189,137,077,047
2805,4,0.021958576925409812,066,045,143,092
2806,4,0.019935740703608595,195,160,032,027
2807,4,0.026838752383801068,022,077,187,181
2808,4,0.00710058743614117,194,177,102,058
2809,4,0.014513654771461049,151,114,193,167
2810,4,0.005985107377166177,152,011,037,063
2811,4,0.02054744244737372,062,088,189,169
2812,4,0.019261984435657853,013,190,073,039
2813,4,0.010850627940602653,019,036,008,067
2814,4,0.011552846535658912,160,113,081,141
2815,4,0.04789002638790407,177,173,136,130
2816,4,0.009069584536564257,012,052,187,175
2817,4,0.012383590181144655,138,055,007,050
2818,4,0.009338376108246838,122,113,005,143
2819,4,0.020680966870549766,055,089,029,137
2820,4,0.010834498205040677,117,144,078,199
2821,4,0.014789859949490447,051,026,103,119
2822,4,0.007153128504366446,131,078,015,125
2823,4,0.015057053519821118,120,037,156,147
2824,4,0.02249208030799299,143,104,181,040
2825,4,0.0064979435958547604,081,196,144,060
2826,4,0.010941631484009506,092,094,032,070
2827,4,0.012394997404327812,190,130,142,143
2828,4,0.016265254201351054,063,024,132,015
2829,4,0.027903932507999718,088,050,034,119
2830,4,0.003827701254789262,004,042,011,178
2831,4,0.02718720118106477,167,120,141,067
2832,4,0.040298274576108684,190,123,015,164
2833,4,0.007133423129637939,133,068,004,171
2834,4,0.023676442012306786,070,118,073,117
2835,4,0.0349337715518101,104,134,063,025
2836,4,0.0039996184671405866,058,127,118,198
2837,4,0.007285707820267606,102,052,107,148
2838,4,0.006870108841133149,152,176,085,188
2839,4,0.03704329582536536,193,143,049,120
2840,4,0.018583234174541774,169,047,033,099
2841,4,0.013789628217995786,182,114,022,125
2842,4,0.02769801723671983,113,032,195,079
2843,4,0.018347924950915084,187,196,053,050
2844,4,0.024095144083069786,183,061,115,058
2845,4,0.02387202689534229,022,076,053,166
2846,4,0.021368953301412086,192,170,033,152
2847,4,0.007971084410956064,050,168,052,174
2848,4,0.010508784896064882,198,171,097,027
2849,4,0.01127623822368129,152,148,078,082
2850,4,0.011804077336573293,078,046,133,052
2851,4,0.004947486844475879,057,058,153,132
2852,4,0.01297164215039881,166,027,039,199
2853,4,0.012699993514293628,131,151,165,013
2854,4,0.03278158951385268,134,037,025,097
2855,4,0.017656394311085566,187,166,158,092
2856,4,0.014346863436358936,185,138,098,130
2857,4,0.004228255991334251,057,152,113,047
2858,4,0.006524794052265692,023,196,116,072
2859,4,0.012761310543820237,074,113,094,158
2860,4,0.01496151882715191,038,175,091,190
2861,4,0.006786642329694836,124,159,071,184
2862,4,0.007957567738401727,169,012,031,147
2863,4,0.014191343913941945,045,151,076,176
2864,4,0.018375865607025976,185,109,050,134
2865,4,0.01330720193797752,127,140,079,061
2866,4,0.0037909966117936067,032,047,035,174
2867,4,0.009435169158729995,160,117,143,000
2868,4,0.01988697410828022,090,085,133,062
2869,4,0.009500303617031358,096,156,174,138
2870,4,0.008592081069755064,137,031,131,059
2871,4,0.008666114132490077,187,071,067,183
2872,4,0.018928909832771068,085,053,127,082
2873,4,0.010644040106807973,191,158,114,038
2874,4,0.00954277101198453,105,182,161,031
2875,4,0.010245215127467233,102,058,076,167
2876,4,0.009061502579528535,191,130,007,119
2877,4,0.005459152238720066,003,069,116,099
2878,4,0.01535997114038501,054,110,031,060
2879,4,0.009186919269658866,097,122,014,016
2880,4,0.025233927185751015,138,044,097,133
2881,4,0.014259135913684329,051,131,071,102
2882,4,0.012329240239859374,021,097,178,182
2883,4,0.008612005127801026,007,096,052,037
2884,4,0.010986104628242233,072,168,082,015
2885,4,0.02517767880247035,098,060,195,103
2886,4,0.023285870745996085,124,181,060,096
2887,4,0.013042072664464666,080,056,035,134
2888,4,0.023247216776013047,159,043,140,115
2889,4,0.012473791816495328,169,088,026,096
2890,4,0.011797797895047535,185,076,160,070
2891,4,0.02096921708163635,058,064,073,168
2892,4,0.01745036030242708,142,199,062,144
2893,4,0.010854757828579364,185,084,043,151
2894,4,0.025073679620604028,025,113,097,057
2895,4,0.027467621002564058,051,143,044,060
2896,4,0.02378368054921709,146,092,018,153
2897,4,0.014078554665499343,059,161,082,104
2898,4,0.01846056246185257,016,001,056,163
2899,4,0.017823591713315157,000,036,195,108
2900,4,0.010541795143759192,151,065,194,177
2901,4,0.022048682585092627,003,101,046,056
2902,4,0.012802634888349318,080,005,074,060
2903,4,0.007985925882335487,185,192,078,147
2904,4,0.015368707575686535,122,125,187,120
2905,4,0.015497222766154728,016,070,152,141
2906,4,0.02402501586414052,105,073,035,132
2907,4,0.0022943683575152862,016,177,171,147
2908,4,0.002386020286034962,184,007,027,057
2909,4,0.011638444652646629,055,168,144,147
2910,4,0.009014553354249721,176,140,104,045
2911,4,0.017150177760299812,078,172,099,079
2912,4,0.004747952682321976,041,016,178,031
2913,4,0.0127543647801025,167,039,029,090
2914,4,0.010235059612096142,067,064,087,099
2915,4,0.012056688953619221,026,068,035,163
2916,4,0.007950428755046257,011,158,138,121
2917,4,0.02029859642515186,129,041,131,181
2918,4,0.013913919814084852,167,096,004,143
2919,4,0.02483115409869685,189,194,134,105
2920,4,0.025306017223405974,192,127,119,025
2921,4,0.012287253996798086,133,119,169,153
2922,4,0.0020649806219161793,122,027,165,071
2923,4,0.012219727669731562,163,152,040,169
2924,4,0.014635812653062574,194,048,022,160
2925,4,0.0024440514228030175,061,099,156,108
2926,4,0.018074477904619357,105,141,081,107
2927,4,0.010595124073288442,031,051,049,047
2928,4,0.021160013631751684,090,053,106,062
2929,4,0.006948316154239298,019,016,187,174
2930,4,0.013531331311101957,137,019,098,052
2931,4,0.01684567454506869,017,016,144,132
2932,4,0.01096545007543459,063,055,121,113
2933,4,0.03126777026470773,107,164,163,054
2934,4,0.005457851602116315,192,109,006,035
2935,4,0.012920262062536048,097,057,189,198
2936,4,0.016791034874037658,092,042,192,079
2937,4,0.01275988933344474,085,051,042,169
2938,4,0.0024423134081766884,149,183,065,167
2939,4,0.027445129062613316,161,164,138,034
2940,4,0.05443877830938648,157,123,198,083
2941,4,0.013842424657915076,118,181,019,059
2942,4,0.03134122656847893,031,073,092,033
2943,4,0.01717978459835412,088,082,194,040
2944,4,0.019174264800413066,040,006,195,167
2945,4,0.018006703828188364,014,096,074,082
2946,4,0.012002557369810929,057,054,036,045
2947,4,0.01522348219893388,131,046,001,177
2948,4,0.02242468635219319,136,017,122,048
2949,4,0.015247922143838522,141,071,070,103
2950,4,0.004923356791047828,165,032,035,037
2951,4,0.01980650574957077,044,035,148,023
2952,4,0.02377671375654755,148,164,035,051
2953,4,0.02216239198893677,044,099,096,077
2954,4,0.018524793303413722,120,184,121,106
2955,4,0.004072388413023598,027,107,077,035
2956,4,0.02420047070013076,085,099,151,195
2957,4,0.010022443450294682,132,041,152,129
2958,4,0.011462893784106809,041,140,097,061
2959,4,0.008071913350885529,138,119,004,121
2960,4,0.008981047274117304,041,189,196,065
2961,4,0.009339319719502304,076,117,191,178
2962,4,0.018200341963921396,039,140,141,098
2963,4,0.015218333980349885,090,069,134,169
2964,4,0.006758476993855345,084,004,071,189
2965,4,0.020716353317941527,062,012,006,051
2966,4,0.021925322346880938,013,029,124,143
2967,4,0.01369173179717309,193,000,029,039
2968,4,0.009742116180951221,014,088,107,116
2969,4,0.011937202130015923,059,183,003,054
2970,4,0.030415547356257178,073,199,044,012
2971,4,0.05302682986448315,191,062,092,173
2972,4,0.011764363754352858,189,019,116,090
2973,4,0.009106172073009566,151,156,063,125
2974,4,0.04715151533976103,157,051,091,026
2975,4,0.0196781236944783,152,158,193,044
2976,4,0.005678578207575002,036,067,038,113
2977,4,0.002675090219774634,065,018,004,148
2978,4,0.0041098119927841514,042,016,190,084
2979,4,0.013395902723827069,023,074,132,131
2980,4,0.02498859363460315,127,152,122,115
2981,4,0.02286329642215723,026,044,075,147
2982,4,0.008435632528733805,092,188,031,149
2983,4,0.006500443704248959,131,108,056,192
2984,4,0.01415112732065582,083,011,051,077
2985,4,0.0158250375657375,024,176,008,122
2986,4,0.014991112145905983,058,056,054,102
2987,4,0.00696597064000315,083,161,018,041
2988,4,0.005929283670455865,068,190,185,192
2989,4,0.021238235522408777,148,055,120,040
2990,4,0.009946157879902162,108,006,184,181
2991,4,0.009963667816257127,153,133,190,165
2992,4,0.011741270151834127,071,165,182,141
2993,4,0.03051418224557423,147,130,098,115
2994,4,0.011298728360378818,037,099,096,176
2995,4,0.0177952377349605,163,118,105,070
2996,4,0.009879875990765674,032,067,159,114
2997,4,0.003415027631266998,065,004,110,043
2998,4,0.0185261862384295,167,079,192,105
2999,4,0.012854185526510742,067,192,092,158
3000,4,0.019429648648553677,017,119,061,193
3001,4,0.007574543160816516,065,026,117,199
3002,4,0.009655087613747226,108,149,104,158
3003,4,0.025735165897784018,044,106,150,058
3004,4,0.009649935182464375,083,008,149,089
3005,4,0.013213310931032951,137,120,140,072
3006,4,0.039741593731430824,153,173,022,083
3007,4,0.014514363982027989,049,062,184,021
3008,4,0.008542476417570444,137,068,189,148
3009,4,0.02232267476038341,104,055,083,012
3010,4,0.014622225671211186,085,013,117,097
3011,4,0.038971639998572005,155,153,165,056
3012,4,0.011493176716595332,016,152,127,001
3013,4,0.01969606457918127,144,195,087,171
3014,4,0.009182065214697888,109,072,035,050
3015,4,0.0285771220381954,148,119,163,033
3016,4,0.011842092539322446,090,070,169,064
3017,4,0.005208463272692421,172,149,199,016
3018,4,0.019349848231038913,174,114,164,188
3019,4,0.018270440701877333,042,032,137,164
3020,4,0.007971898042991143,012,159,174,194
3021,4,0.01846558393659914,164,032,069,077
3022,4,0.006731038449365956,059,047,063,056
3023,4,0.04890730208331562,157,082,190,056
3024,4,0.00911604972764779,012,114,035,099
3025,4,0.024178749124401877,025,096,042,144
3026,4,0.002962544602088779,161,137,039,032
3027,4,0.017276484926303404,012,110,049,163
3028,4,0.021768527053627862,058,073,150,049
3029,4,0.004716139047972745,027,149,193,014
3030,4,0.014464384453884871,029,176,003,165
3031,4,0.007815034821364142,171,152,006,096
3032,4,0.0479828300303039,173,029,127,031
3033,4,0.022255896810861375,177,107,032,033
3034,4,0.008752039380211851,005,084,132,019
3035,4,0.014195735178772484,049,110,141,077
3036,4,0.00582215045699086,167,046,008,049
3037,4,0.014753031663593319,027,158,096,083
3038,4,0.021425777519335054,166,090,121,141
3039,4,0.02139102779187574,004,082,141,110
3040,4,0.029391377817471143,151,123,099,160
3041,4,0.03315074684046193,146,115,071,089
3042,4,0.009464071015819586,132,106,191,198
3043,4,0.0209922483438314,087,092,053,022
3044,4,0.047581981576875654,053,076,157,121
3045,4,0.010661293208677147,160,189,035,012
3046,4,0.02256595622595381,129,150,081,108
3047,4,0.024104282274409083,130,119,023,033
3048,4,0.006742686007645049,099,005,117,071
3049,4,0.025453662129500065,034,029,109,080
3050,4,0.024518386698425987,167,123,140,003
3051,4,0.015253530171626561,026,189,118,163
3052,4,0.02504489741189786,160,149,123,037
3053,4,0.01951708874737168,165,109,132,136
3054,4,0.02400463726616131,036,114,098,150
3055,4,0.027239244196887724,076,064,101,039
3056,4,0.01519499407861491,163,035,012,168
3057,4,0.00447361061967666,196,084,131,077
3058,4,0.010611890420211045,057,064,125,142
3059,4,0.015862970970366375,191,148,022,108
3060,4,0.028495533476696422,076,012,115,013
3061,4,0.010250626453807032,193,065,074,167
3062,4,0.025715899729346625,113,073,184,120
3063,4,0.01882930537989369,131,055,143,082
3064,4,0.005205178644452024,067,014,127,171
3065,4,0.04404928940565689,173,097,137,120
3066,4,0.011296391980275544,190,165,189,060
3067,4,0.02607563698991311,047,114,035,123
3068,4,0.03459760952845636,103,192,183,173
3069,4,0.01538002298470087,125,055,151,170
3070,4,0.020040040908303247,067,001,098,031
3071,4,0.01794706381642852,016,073,147,050
3072,4,0.014828514170859952,067,036,114,082
3073,4,0.012019431712173123,134,089,153,131
3074,4,0.043966610216267465,167,127,157,079
3075,4,0.01801235236858023,101,013,192,006
3076,4,0.012531494980469016,035,051,147,008
3077,4,0.021479723998790612,110,191,059,091
3078,4,0.0005583966861822942,160,068,015,140
3079,4,0.023323432050454396,073,192,117,096
3080,4,0.006596757808114528,094,102,000,052
3081,4,0.009681565142162452,165,049,096,031
3082,4,0.026815831811386914,123,171,161,174
3083,4,0.03405047498892322,082,115,096,070
3084,4,0.009319851990581607,165,023,127,124
3085,4,0.009115477398260352,023,124,175,026
3086,4,0.007336806922706107,114,052,148,059
3087,4,0.008294452869707092,189,004,122,037
3088,4,0.0017320461319754177,041,152,071,038
3089,4,0.0114456487832163,054,061,049,031
3090,4,0.008486117132705417,165,018,191,114
3091,4,0.017463724498687383,182,120,053,189
3092,4,0.023620752491164354,005,104,026,025
3093,4,0.010016792282375953,148,159,051,003
3094,4,0.0032624535009019295,165,081,061,177
3095,4,0.002177033705881515,108,052,026,138
3096,4,0.021199852214405346,041,113,005,044
3097,4,0.007141185359072488,160,007,194,142
3098,4,0.017754164733437272,102,062,003,105
3099,4,0.0075817285371475585,149,113,089,088
3100,4,0.026745180260500212,035,004,096,115
3101,4,0.008106177390249214,121,075,127,106
3102,4,0.00842789647726494,198,108,083,165
3103,4,0.011772305389180948,087,141,184,063
3104,4,0.019171356530589212,101,035,007,174
3105,4,0.04024012012599543,004,159,157,198
