subjectID,m,event,scenario,zstat,history,witness,physical,witness_weight,history_weight,physical_weight,weight_sum,witness_wc,history_wc,physical_wc,wc_sum
19955,,,6,,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,7,5,16,28
19955,,,7,,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,11,5,8,24
19955,,,8,,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,16,7,18,41
19955,,,9,,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,11,8,14,33
19955,,,10,,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,18,6,15,39
19955,,,11,,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,15,7,18,40
19955,,,12,,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,12,6,8,26
19955,,,13,,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,7,8,8,23
19955,,,14,,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,15,5,13,33
19955,,,15,,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,18,7,16,41
19955,,,16,,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,10,8,11,29
19955,,,17,,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,14,8,12,34
19955,,,18,,unrelatedPrior,noWitness,DNA,0.0,4.2642698,36.1830974,40.4473672,9,7,12,28
19955,,,19,,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,21,8,11,40
19955,,,20,,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,7,11,15,33
19955,,,21,,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,21,7,8,36
19955,,,22,,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,8,7,10,25
19955,,,23,,unrelatedPrior,isWitness,DNA,22.1853797,4.2642698,36.1830974,62.6327469,12,10,14,36
19955,,,24,,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,15,10,17,42
19955,,,25,,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,8,12,9,29
19955,,,26,,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,13,15,17,45
19955,,,27,,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,9,7,13,29
19955,,,28,,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,9,7,11,27
19955,,,29,,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,16,8,12,36
19955,,,30,,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,17,5,11,33
19955,,,31,,noPrior,noWitness,DNA,0.0,0.0,36.1830974,36.1830974,12,5,9,26
19955,,,32,,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,12,6,9,27
19955,,,33,,relatedPrior,isWitness,DNA,22.1853797,11.0251225,36.1830974,69.3935996,16,17,12,45
19963,avg_reading_evidence_mask,evidence,1,1.4130901569999998,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,12,5,15,32
19963,avg_reading_evidence_mask,evidence,2,0.07700702351,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,8,5,8,21
19963,avg_reading_evidence_mask,evidence,3,0.9692579867,relatedPrior,noWitness,DNA,0.0,11.0251225,36.1830974,47.2082199,8,6,10,24
19963,avg_reading_evidence_mask,evidence,4,0.8180835387000001,noPrior,isWitness,DNA,22.1853797,0.0,36.1830974,58.3684771,18,5,16,39
19963,avg_reading_evidence_mask,evidence,5,0.8027842833,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,10,7,8,25
19963,avg_reading_evidence_mask,evidence,6,0.7557669384000001,relatedPrior,noWitness,noPhys,0.0,11.0251225,0.0,11.0251225,7,6,9,22
19963,avg_reading_evidence_mask,evidence,7,0.7130147788,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,11,5,8,24
19963,avg_reading_evidence_mask,evidence,8,0.7627069693999999,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,16,7,13,36
19963,avg_reading_evidence_mask,evidence,9,0.17618649649999998,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,11,8,9,28
19963,avg_reading_evidence_mask,evidence,10,0.9656912976,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,18,7,15,40
19963,avg_reading_evidence_mask,evidence,11,0.6611203178,noPrior,isWitness,nonDNA,22.1853797,0.0,34.964065999999995,57.149445699999994,15,7,13,35
19963,avg_reading_evidence_mask,evidence,12,1.148968033,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,12,7,8,27
19963,avg_reading_evidence_mask,evidence,13,1.511612295,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,6,8,15,29
19963,avg_reading_evidence_mask,evidence,14,1.270650823,noPrior,isWitness,noPhys,22.1853797,0.0,0.0,22.1853797,15,5,9,29
19963,avg_reading_evidence_mask,evidence,15,0.5581576407,relatedPrior,isWitness,noPhys,22.1853797,11.0251225,0.0,33.2105022,18,7,10,35
19963,avg_reading_evidence_mask,evidence,16,0.7188297506,unrelatedPrior,noWitness,nonDNA,0.0,4.2642698,34.964065999999995,39.228335799999996,10,8,11,29
19963,avg_reading_evidence_mask,evidence,17,1.159968938,unrelatedPrior,isWitness,nonDNA,22.1853797,4.2642698,34.964065999999995,61.413715499999995,14,8,12,34
19963,avg_reading_evidence_mask,evidence,18,1.0559936140000001,unrelatedPrior,isWitness,noPhys,22.1853797,4.2642698,0.0,26.4496495,13,7,8,28
19963,avg_reading_evidence_mask,evidence,19,0.4059554763,noPrior,noWitness,nonDNA,0.0,0.0,34.964065999999995,34.964065999999995,11,8,11,30
19963,avg_reading_evidence_mask,evidence,20,1.3784750280000002,relatedPrior,isWitness,nonDNA,22.1853797,11.0251225,34.964065999999995,68.1745682,19,15,15,49
19963,avg_reading_evidence_mask,evidence,21,1.001718175,unrelatedPrior,noWitness,noPhys,0.0,4.2642698,0.0,4.2642698,14,7,9,30
19963,avg_reading_evidence_mask,evidence,22,-0.2800103071,noPrior,noWitness,noPhys,0.0,0.0,0.0,0.0,8,7,9,24
